"gene","padj","logpadj","lfc","direction"
"COL3A1",1.79109038575309e-23,22.7468824973205,0.720631265233086,"pituitary"
"ASXL2",9.1132650254374e-27,26.0403259997022,0.720514226711837,"pituitary"
"XPC",3.48760388411398e-176,175.457472847338,0.720234064771679,"pituitary"
"FAM76B",1.64475479287021e-81,80.7838988393804,0.720131690152953,"pituitary"
"GTSF1",4.28649915660063e-08,7.36789725738778,0.719936817289192,"pituitary"
"DHX40",8.04509537941492e-136,135.094468802714,0.719805720553055,"pituitary"
"AP4E1",4.54029197254325e-108,107.342916218071,0.719747485915014,"pituitary"
"PMEL",0.00258630090177582,2.58732094876011,0.719663351870334,"pituitary"
"ASAH1",4.25179244259681e-48,47.3714279443451,0.718889496183666,"pituitary"
"DAB2IP",9.10764576082219e-49,48.0405938694833,0.718419807118277,"pituitary"
"SNX20",2.37320109754325e-14,13.6246654594847,0.718327165725298,"pituitary"
"TRABD2B",1.92422243648225e-11,10.7157447257738,0.71785801284766,"pituitary"
"LOC107050549",1.240065029752e-09,8.90655553957815,0.717850992909728,"pituitary"
"PARP16",3.13556928642345e-15,14.5036835982122,0.717745354458017,"pituitary"
"CPSF7",4.8092130818586e-82,81.3179259802094,0.717581704239909,"pituitary"
"PDZD11",3.14210060707383e-87,86.5027799133771,0.717401524714702,"pituitary"
"DUSP11",4.21529079202724e-117,116.375172460181,0.717395191789384,"pituitary"
"PACSIN3",7.51254826687879e-34,33.1242127247101,0.715985189303654,"pituitary"
"ALG2",1.43797226699541e-92,91.8422494897577,0.715878815860668,"pituitary"
"RP11-690P14.4",1.93305472643334e-40,39.713755850549,0.715647198161165,"pituitary"
"YIPF5",4.05639652224192e-206,205.391859598299,0.715543585234265,"pituitary"
"LOC107056966",4.2388776421877e-248,247.372749119428,0.715461640501438,"pituitary"
"NOL4",3.5418835430858e-13,12.4507657224872,0.715414942139951,"pituitary"
"C11ORF97",7.39954205637207e-05,4.13079515709939,0.715405307915455,"pituitary"
"CAPS2",3.42789699163382e-64,63.4649722371097,0.715050907184074,"pituitary"
"RP2",1.30349245307508e-63,62.8848914789547,0.714860848428794,"pituitary"
"LOC426385",9.52418574284702e-10,9.02117214347433,0.714803623985954,"pituitary"
"PVRL3",4.37133329099977e-70,69.359386079595,0.714673269099813,"pituitary"
"ANP32B",8.8790614796935e-72,71.0516329368938,0.714128210288819,"pituitary"
"CCDC61",2.53095896929414e-26,25.5967148953607,0.713979360726231,"pituitary"
"PRPF31",3.56239399244671e-07,6.44825805026215,0.71387812939412,"pituitary"
"PDLIM7",3.92473943650061e-26,25.4061891707777,0.713781789059761,"pituitary"
"RP11-434D12.1",6.42734427401358e-58,57.1919684369342,0.713656092166139,"pituitary"
"VIMP",6.44898764424439e-112,111.190508455136,0.713270656434646,"pituitary"
"TIE1",7.32005692526046e-25,24.1354855415877,0.71297066896482,"pituitary"
"SRA1",4.30632472361865e-42,41.3658932247776,0.712771761815073,"pituitary"
"SYVN1",1.49698074980337e-30,29.824783784365,0.712572949723265,"pituitary"
"DERL2",4.5902238246196e-100,99.3381661372455,0.712463081424004,"pituitary"
"LOC107051352",8.2766029425123e-07,6.08214787892126,0.712082362218438,"pituitary"
"CDC7",7.32099142837627e-21,20.1354301016305,0.712072933449702,"pituitary"
"LRR1",5.5695967881889e-84,83.2541762445037,0.711621667548327,"pituitary"
"NCMAP",2.86216055138464e-18,17.5433060083733,0.711617679383518,"pituitary"
"AvBD10",0.0483007858371513,1.31604580336935,0.711510245086651,"pituitary"
"C11H16ORF87",1.52653036171677e-49,48.8162945534387,0.711493034630015,"pituitary"
"CEP104",2.0568606481266e-29,28.6867951306678,0.711430964540483,"pituitary"
"ZFP36L2",2.68239962751177e-21,20.571476519887,0.710781410213692,"pituitary"
"METTL20",8.96273383015934e-65,64.0475595007999,0.710628710191418,"pituitary"
"SAFB",4.08541034605339e-146,145.388764315612,0.710296838980425,"pituitary"
"FRMPD1",1.03524755317122e-05,4.98495578728827,0.709672604177704,"pituitary"
"DNA2",6.48052662272792e-37,36.1883897009115,0.709490439318363,"pituitary"
"MOB1A",1.57522465244628e-112,111.802657500058,0.709274177267839,"pituitary"
"KIF3B",1.11119158140076e-05,4.95421105755576,0.709236953441722,"pituitary"
"GOLIM4",0.00239097027163564,2.62142582369387,0.709154545007815,"pituitary"
"ATF6",2.96309345554216e-124,123.528254650718,0.708646881470918,"pituitary"
"F10",1.98515550545501e-15,14.7022054674823,0.708047523059835,"pituitary"
"C4HXORF57",2.30761742950996e-28,27.6368361894611,0.708039992807409,"pituitary"
"GSTA",3.0783877097868e-32,31.5116766835243,0.707933152236313,"pituitary"
"DAW1",1.97722966330329e-26,25.703942882678,0.707882580088905,"pituitary"
"DNAJC5G",1.00292790624364e-37,36.9987302843733,0.707432344858258,"pituitary"
"ETV6",6.60182746517333e-71,70.1803358298849,0.706977914181773,"pituitary"
"LOC101748568",5.51266352056437e-18,17.2586385149798,0.706547327110716,"pituitary"
"FRRS1",1.13872319570047e-11,10.9435818327161,0.706332193726046,"pituitary"
"LOC427001",5.95431715105648e-95,94.2251680367895,0.706137009256052,"pituitary"
"F13B",2.57930797335528e-05,4.58849679933418,0.705870276112987,"pituitary"
"LRP5",3.70388488489784e-76,75.4313425194606,0.70583163008121,"pituitary"
"CEBPZ",1.26964078939555e-157,156.896319133571,0.705105110647632,"pituitary"
"COL27A1",6.01917485316192e-54,53.2204630405163,0.704814045279357,"pituitary"
"HSF2",7.5111098965185e-137,136.124295883726,0.704733680821541,"pituitary"
"PTPN6",1.1890949127426e-13,12.9247834789093,0.704664233327069,"pituitary"
"PEX5",1.09536782766169e-167,166.960440018998,0.704537895461226,"pituitary"
"PPP1R9B",5.84685255397413e-69,68.2330778580702,0.704493275198925,"pituitary"
"RPL15",2.96363885601284e-47,46.5281747198549,0.703713372708194,"pituitary"
"YIPF3",4.78074929767983e-120,119.320504030094,0.703279271801944,"pituitary"
"MMP7",0.0369886398467319,1.43193163834991,0.703161930283813,"pituitary"
"KLHDC1",2.13853443053129e-29,28.6698837531839,0.703056149877255,"pituitary"
"TRAF3IP3",5.09532518445728e-11,10.2928280940307,0.702822313781719,"pituitary"
"BCO2",2.06593429249542e-15,14.6848834954304,0.702681830625482,"pituitary"
"ENDOV",8.41176287719134e-15,14.0751129783275,0.702429361191896,"pituitary"
"EFCAB7",6.76425327678988e-64,63.1697801392983,0.702147742507708,"pituitary"
"LOC100858909",2.2837643364375e-63,62.6413487133269,0.701604485083076,"pituitary"
"MUL1L",3.01039502895244e-70,69.5213765118355,0.701412646367219,"pituitary"
"CACNA1D",2.15072554218923e-27,26.6674150071475,0.701208731514811,"pituitary"
"GTF2IRD1",2.39845678047548e-66,65.6200681029934,0.700771471154804,"pituitary"
"UTP18",3.16253062172402e-119,118.499965260668,0.700473657667069,"pituitary"
"LOC107056386",3.9921169749666e-58,57.3987967417238,0.700467195318254,"pituitary"
"UIMC1",7.36846244300569e-152,151.132623125734,0.700010656960883,"pituitary"
"LOC107050718",1.6980493453957e-37,36.7700496932901,0.699705210288106,"pituitary"
"INTS3",6.1925981717472e-40,39.2081270997829,0.699616182815861,"pituitary"
"LOC416354",1.21844897637323e-11,10.9141926525634,0.699315885269926,"pituitary"
"CEP95",1.21800148600042e-27,26.9143521818498,0.698627671156913,"pituitary"
"TRMT10C",1.43045283989055e-08,7.84452645572864,0.69856668433533,"pituitary"
"MAN2C1",5.04753098264978e-59,58.2969210065988,0.698519012274374,"pituitary"
"CAPSL",1.30810898483077e-07,6.88335607134902,0.698251780284843,"pituitary"
"MED19",3.88961950347634e-49,48.4100928808396,0.698235926079123,"pituitary"
"REL",8.56494948921632e-28,27.0672751938916,0.697987507828444,"pituitary"
"SEC31B",3.00176645367682e-67,66.5226231001757,0.69797749235974,"pituitary"
"SPP2",1.51603651594716e-05,4.81929033796296,0.697889686210458,"pituitary"
"IFT46",1.19294820358303e-32,31.9233784124792,0.697837817747716,"pituitary"
"BZFP3",1.43013660281911e-29,28.8446224779076,0.697572122720631,"pituitary"
"TRPM5",1.66483426767831e-06,5.77862899351818,0.697431939867552,"pituitary"
"PCSK7",2.70794192014077e-51,50.5673606546224,0.697365951398291,"pituitary"
"LOC101751286",1.6917008928037e-38,37.7716764214908,0.697183150070889,"pituitary"
"PLA2G5",0.0134295701734265,1.87193788712997,0.69622289866185,"pituitary"
"LOC771638",2.5333058893221e-07,6.59631236724698,0.69614786481171,"pituitary"
"ARVCF",3.69074915275971e-65,64.4328854712699,0.696092165308165,"pituitary"
"SNIP1",2.15666731248861e-141,140.666216844,0.695899818255155,"pituitary"
"NOS2",7.68782282139257e-24,23.1141966342597,0.695864566852843,"pituitary"
"CTNS",1.18021624562671e-57,56.9280384116107,0.69558153063887,"pituitary"
"NFE2L2",6.89383945436199e-66,65.1615388347802,0.695562585837718,"pituitary"
"EFNB1",4.94296995155449e-27,26.3060120296189,0.69522881245079,"pituitary"
"ATP11C",3.42187428249742e-29,28.4657359502071,0.695227701383069,"pituitary"
"DRD3",7.28710124448863e-11,10.1374451964945,0.695210713893376,"pituitary"
"WDR3",4.45467552041653e-54,53.3511839245844,0.694743817833679,"pituitary"
"HIC1",6.71710743127214e-10,9.17281770567845,0.69456948151448,"pituitary"
"NOC3L",1.04104306002776e-99,98.9825313066607,0.694404250009436,"pituitary"
"RPS5",2.08718147595821e-36,35.680439788318,0.694203253174651,"pituitary"
"ZDHHC23",9.79943145798312e-41,40.0087991204119,0.694149452040778,"pituitary"
"TXLNA",5.32861863252331e-104,103.27338536096,0.693932112000795,"pituitary"
"SDR16C5",1.10073921406125e-18,17.9583155614184,0.693775836521104,"pituitary"
"RFX7",1.22806571890226e-58,57.9107783916697,0.693548922846697,"pituitary"
"RPL18A",5.43549356488622e-24,23.2647610140847,0.693070939119571,"pituitary"
"AP4B1",2.24967088743326e-50,49.6478810117669,0.692490245450456,"pituitary"
"STK16",2.09880065329241e-67,66.6780288092911,0.692222233686578,"pituitary"
"SEMA4D",1.7884440612975e-52,51.7475246391045,0.692085629446433,"pituitary"
"LOC101749492",1.15294547417504e-25,24.9381912311484,0.692083923538373,"pituitary"
"FDXR",7.9081229598476e-21,20.1019265866563,0.691962921523764,"pituitary"
"C1QTNF5",8.27099380400687e-16,15.0824423045145,0.691867851352006,"pituitary"
"PDLIM3",2.43050286405717e-10,9.61430386282499,0.691833051652104,"pituitary"
"LOC107050086",6.62066235267089e-18,17.1790985601493,0.691669350627376,"pituitary"
"RPN1",1.71515549414357e-214,213.765696501168,0.691535092738386,"pituitary"
"RAVER2",3.67920843128086e-71,70.4342456082028,0.691498809746952,"pituitary"
"ZP1",0.048796117766824,1.31161472921685,0.691438635150633,"pituitary"
"MYBL2",7.53903082316082e-27,26.1226844810807,0.691351504399839,"pituitary"
"KIF15",5.20667056658554e-22,21.2834398998815,0.691271031502531,"pituitary"
"HIC2",3.28767433370449e-44,43.4831112087962,0.69125023525808,"pituitary"
"KLF10",7.64971309651315e-69,68.1163548528121,0.691164428417142,"pituitary"
"NEU4",0.00154377659072583,2.81141554884174,0.69081995072843,"pituitary"
"RAPGEF4",5.44400881928385e-14,13.2640811799119,0.690750246200614,"pituitary"
"CDC23",8.2288624697557e-65,64.0846601960456,0.690539135160605,"pituitary"
"RSL24D1",5.79645801415258e-52,51.2368373055404,0.6903377579758,"pituitary"
"R3HCC1L",2.2129747561065e-42,41.6550235401379,0.690043283529407,"pituitary"
"TIPARP",1.14467350341244e-56,55.9413183699937,0.68989908920402,"pituitary"
"DNAJB9",8.50752691139841e-66,65.0701966684498,0.689087075782482,"pituitary"
"FEN1",1.46486318294139e-52,51.8342029361756,0.689002930729307,"pituitary"
"MFSD11",8.62425923190224e-47,46.0642781977403,0.688742960865154,"pituitary"
"LOC107052456",1.05141711445037e-05,4.97822495802821,0.688679307574724,"pituitary"
"TRIP13",7.38529057331918e-48,47.1316324127547,0.68809970850719,"pituitary"
"LOC769676",7.94834951185001e-44,43.0997230439615,0.687143474166991,"pituitary"
"LHFPL2",1.04598268403398e-26,25.9804755050392,0.686730404634851,"pituitary"
"ZNF143",1.40983786976214e-74,73.8508308279944,0.68672680880152,"pituitary"
"PTMA",3.15162144675476e-17,16.5014659528128,0.686638489435171,"pituitary"
"COL6A3",3.56997585230144e-10,9.44733472149221,0.686604821236482,"pituitary"
"LOC770612",6.21598448067825e-21,20.2064900785,0.686430664443476,"pituitary"
"ISL1",5.57707630797189e-22,21.2535934132627,0.686376761671748,"pituitary"
"CCDC167",6.07683284040483e-38,37.2163227099236,0.68592428016667,"pituitary"
"DAZAP1",6.30577719572246e-37,36.200261378399,0.685623260723494,"pituitary"
"ARHGEF33",3.73587566946486e-10,9.42760758559072,0.685428075715211,"pituitary"
"BRD3",1.81877677963639e-21,20.7402205990788,0.685146223408536,"pituitary"
"JADE3",6.5253782981621e-183,182.185394305746,0.684800395050034,"pituitary"
"PIGW",4.62405613124811e-31,30.3349769026707,0.68470594936138,"pituitary"
"AGTR2",0.00158587432802675,2.7997312311464,0.684585126375978,"pituitary"
"FUT4",9.32176559513019e-09,8.03050182202362,0.684177171263023,"pituitary"
"RRP9",7.90099501878399e-61,60.1023182120063,0.684128741322923,"pituitary"
"IL22RA2",0.00296625571035268,2.52779141271147,0.684103526090923,"pituitary"
"CTTN",2.63974399951519e-49,48.5784381886562,0.68410311245498,"pituitary"
"CYR61",1.72085389974256e-06,5.76425599964862,0.684063281910074,"pituitary"
"TIMM10B",0.00846906126304053,2.07216472554596,0.683816838147936,"pituitary"
"SEC16A",6.6685390336482e-109,108.175969302384,0.683373463500195,"pituitary"
"SNAPC3",2.26245352367412e-24,23.6454203335014,0.683214758653084,"pituitary"
"CNOT10",6.27947002315513e-112,111.202077008449,0.683185689587688,"pituitary"
"CLRN3",0.0156284962895797,1.80608280602137,0.682590136857756,"pituitary"
"UVSSA",1.24498890932971e-34,33.9048345173541,0.682190441692357,"pituitary"
"EXOSC1",5.03232079874912e-70,69.298231681417,0.681979455660716,"pituitary"
"HAL",6.34610230681581e-10,9.19749293082883,0.681512758842847,"pituitary"
"TRAT1",0.000736966348339884,3.13255234262122,0.681357367780043,"pituitary"
"TRIM69",2.69334212937396e-19,18.5697084756039,0.680819354567536,"pituitary"
"EEF1A1",1.51783583313806e-38,37.8187751985445,0.680341956341859,"pituitary"
"HMG20B",2.43186141122231e-77,76.6140611786001,0.680243199863787,"pituitary"
"ICMT",3.82915319823282e-82,81.4168972578842,0.680047657072312,"pituitary"
"ETS1",1.59862969887402e-15,14.7962521230956,0.680011157437496,"pituitary"
"OXNAD1",2.53465597303914e-30,29.5960809787961,0.679922814390558,"pituitary"
"TNRC6C",4.27439730086513e-102,101.369125113067,0.679549179511467,"pituitary"
"PPIH",1.20577168490931e-79,78.9187349188717,0.67948662926998,"pituitary"
"LOC107050672",3.26495982165604e-18,17.4861221587505,0.679426093260756,"pituitary"
"XYLT2",0.0127384886881439,1.89488209424034,0.679340863342505,"pituitary"
"KANSL1",6.54622416316645e-49,48.1840091271735,0.679187716343377,"pituitary"
"HMOX2",1.62061724627025e-16,15.7903195437331,0.678978217567889,"pituitary"
"COPG2",8.96775842264896e-16,15.0473160994679,0.678781963487494,"pituitary"
"SZT2",6.6897334425726e-293,292.174591186676,0.678724176327089,"pituitary"
"LOC107057609",1.07088897255014e-48,47.9702555535457,0.678558371690402,"pituitary"
"RNF214",1.31765161632035e-78,77.8801994009026,0.678474535445472,"pituitary"
"KMT2E",4.28251576418448e-56,55.3683010296968,0.67824061434394,"pituitary"
"ULK4",1.10150262542554e-54,53.9580144633734,0.677690972863824,"pituitary"
"LOC101748916",1.06113646153502e-43,42.9742287624881,0.677680013621362,"pituitary"
"CREB3L1",1.6328578373906e-27,26.7870516248925,0.677533719498076,"pituitary"
"SELK",7.21664736938704e-11,10.14166451533,0.677459095842296,"pituitary"
"PCNXL4",1.45336202909204e-87,86.8376261904832,0.67743655938782,"pituitary"
"IFT22",2.25470263833444e-42,41.6469107269772,0.677233556203274,"pituitary"
"COPE",1.51323423399705e-98,97.8200938421957,0.677142314120755,"pituitary"
"KANK4",4.82583283516184e-18,17.3164277259465,0.677020538240043,"pituitary"
"LOC107051507",6.11338495642988e-81,80.2137182560686,0.676623091204733,"pituitary"
"AP5Z1",3.60474644660454e-135,134.443125277606,0.676596044362598,"pituitary"
"PACS1",2.44965098396303e-136,135.610895787691,0.676305925301242,"pituitary"
"TSNAXIP1",8.32693743402986e-13,12.0795146984806,0.676063806854977,"pituitary"
"LOC100859805",1.0206023380255e-05,4.99114344110822,0.675661537476681,"pituitary"
"NTAN1",2.39712942450621e-47,46.6203085171422,0.675606293122426,"pituitary"
"DNAJC19",9.18674469545252e-64,63.0368383527329,0.675255828564193,"pituitary"
"LOC101750873",4.72278964243647e-23,22.3258013978837,0.675160881577264,"pituitary"
"RRM2B",4.42184352117828e-116,115.354396630163,0.675128451319645,"pituitary"
"MUTYH",4.39436912583424e-22,21.3571034652626,0.674994450102326,"pituitary"
"SRGAP1",7.08022743433108e-08,7.14995279147852,0.67417124460455,"pituitary"
"PRR15L",0.00116072962405171,2.93526893138746,0.674131548410457,"pituitary"
"SLC25A16",1.01362706948955e-101,100.994121799888,0.674120300692773,"pituitary"
"TSEN54",1.46245644205887e-16,15.8349170601211,0.673948248235642,"pituitary"
"ECI1",1.35843081152507e-51,50.8669624764497,0.673769674594043,"pituitary"
"SLC22A31",7.01219402061642e-31,30.1541460759043,0.673469793733543,"pituitary"
"DVL3",1.69155947845332e-86,85.7717127269863,0.673464155412372,"pituitary"
"RPE",2.72135278679945e-32,31.5652151541303,0.673160904195883,"pituitary"
"LOC100857983",0.00248345895761779,2.60494301288937,0.672918845306912,"pituitary"
"LOC107053832",0.0037491984137445,2.42606157539221,0.672777830385911,"pituitary"
"IFT27",8.75127857456824e-19,18.0579284912846,0.672094654982541,"pituitary"
"RSPH14",0.00844881218534002,2.07320434402226,0.671843383205051,"pituitary"
"KIF20AL",2.93225335258539e-08,7.5327985084933,0.671092207098143,"pituitary"
"RNF24",1.30891689476051e-41,40.8830879266293,0.671059896872741,"pituitary"
"ST3GAL6",1.01718278008163e-52,51.9926010006186,0.67104634736358,"pituitary"
"EFNB2",6.59666353783327e-20,19.1806756665015,0.670908750386976,"pituitary"
"C2CD3",3.22737615261249e-30,29.4911504143656,0.670795280610463,"pituitary"
"TUT1",6.52246412545015e-15,14.1855883009072,0.670701555612144,"pituitary"
"TOB2",1.75147967240685e-79,78.756594898719,0.670658019459831,"pituitary"
"PRKAR1A",4.79356199659291e-33,32.319341651394,0.670656614586293,"pituitary"
"SLIT2",1.51766929583251e-62,61.8188228520518,0.670311098417611,"pituitary"
"ABCC2",0.00606227302859326,2.21736450806387,0.669262477359597,"pituitary"
"EZH2",8.09823969192148e-163,162.091609373117,0.668960535433022,"pituitary"
"CRYL1",3.00643629631843e-67,66.5219479940305,0.668906238480083,"pituitary"
"HK1",4.91112361320297e-14,13.3088191345191,0.668819560196073,"pituitary"
"LOC107055022",0.00158614935140191,2.79965592203992,0.668666526443562,"pituitary"
"PRKAB2",1.1540140449284e-39,38.937788905567,0.668601896991535,"pituitary"
"LOC107055086",0.00110099368684129,2.95821517128969,0.668596650640078,"pituitary"
"SSR3",3.49031716043936e-45,44.4571351074906,0.668555181089726,"pituitary"
"TMEM175",4.8549257556628e-14,13.313817407188,0.668382980720869,"pituitary"
"PCDH15",3.76971472745073e-10,9.42369151371506,0.668204944450799,"pituitary"
"TMEM38B",2.17635380041546e-33,32.6622705018608,0.668054525158491,"pituitary"
"TGDS",2.73598752850517e-54,53.5628858865987,0.668035751189909,"pituitary"
"SLC25A15",4.67845218922564e-58,57.329897804375,0.667481093509175,"pituitary"
"PMS2",1.5526493986394e-104,103.808926600567,0.6673359545703,"pituitary"
"BANF1",2.90830022424191e-27,26.5363607632183,0.667236376065149,"pituitary"
"CALM",2.79522920712856e-23,22.5535825744288,0.667086933146088,"pituitary"
"KLHL42",4.05099947810701e-21,20.3924378127669,0.667046434129532,"pituitary"
"CTLA4",0.0533647239001137,1.27274573319671,0.666894681575294,"pituitary"
"DHX33",1.10020903771894e-19,18.9585247918391,0.666828074235318,"pituitary"
"PAH",4.34636534479615e-30,29.3618737707536,0.66639419800507,"pituitary"
"DNAJC25",8.16531846356845e-35,34.0880268722533,0.66627370638404,"pituitary"
"SLX4",2.53802979235642e-28,27.595503284298,0.666091732608728,"pituitary"
"PHF12",1.60528109786318e-130,129.79444890808,0.666067128141463,"pituitary"
"FAM161B",4.49238461272501e-26,25.3475230689659,0.665829388351827,"pituitary"
"PALB2",9.42719675630979e-44,43.0256174286046,0.665548537383742,"pituitary"
"RPS15A",1.30575270913051e-09,8.88413906443088,0.665445919689496,"pituitary"
"CNST",2.42042959776326e-88,87.6161075450196,0.665317030815677,"pituitary"
"HOXA6",0.028325546134152,1.54782170791604,0.665290467997815,"pituitary"
"IDNK",3.29094779338166e-28,27.4826790071697,0.665234252844405,"pituitary"
"VSIG10",5.58885183758109e-18,17.2526774035303,0.664947119433905,"pituitary"
"DYNLT1",1.8347057011785e-13,12.7364335895071,0.664864936042693,"pituitary"
"EVC",2.02772946012932e-152,151.692989989088,0.664833396952574,"pituitary"
"PINLYP",1.41089716800907e-06,5.85050463826101,0.664794914128436,"pituitary"
"PHLDB1",1.41980472782121e-11,10.8477713819981,0.664742196364629,"pituitary"
"SLC6A2",6.7387881539137e-11,10.1714181962522,0.664546148113401,"pituitary"
"MEIG1",0.00899017983129433,2.04623162095224,0.664345002227338,"pituitary"
"CHUK",8.27613446034245e-153,152.082172462072,0.664051353970484,"pituitary"
"TAX1BP3",7.1800215154689e-29,28.14387425436,0.663305181377883,"pituitary"
"C27H17ORF104",4.623877836043e-05,4.33499364859991,0.663275669417018,"pituitary"
"LOC101747888",1.13824425050386e-50,49.9437645347213,0.662911262729012,"pituitary"
"TDP1",3.47616718340573e-26,25.4588993446847,0.662896917008637,"pituitary"
"NEK6",6.45625186016252e-144,143.190019536008,0.66254165921538,"pituitary"
"MRI1",1.44022112141852e-15,14.8415708242662,0.662252634211056,"pituitary"
"CCDC138",0.024277138782158,1.61480249899473,0.662218090425944,"pituitary"
"BNIP2",5.18059403482951e-101,100.285620438854,0.662147324372334,"pituitary"
"KIAA0408",8.21686646616546e-27,26.0852937707699,0.661974079292265,"pituitary"
"IL18R1",3.64823125198172e-16,15.4379176406626,0.661901100516303,"pituitary"
"ZFX",1.13162865640375e-46,45.9462960633709,0.661537994569676,"pituitary"
"LOC425347",2.51296963046722e-31,30.5998127598755,0.661515070208532,"pituitary"
"WDR83OS",9.84527074384966e-30,29.0067723363117,0.661044490376221,"pituitary"
"WDR24",2.07873823364189e-27,26.6822001960184,0.660988404804548,"pituitary"
"ARFGAP3",1.40054517864314e-59,58.8537028771875,0.660947476834848,"pituitary"
"KIF20A",5.51990898295867e-29,28.2580680832354,0.66079911441059,"pituitary"
"DDX46",4.4522945333288e-157,156.351416113437,0.660027999762395,"pituitary"
"ESCO1",5.78687750424487e-43,42.2375557106196,0.659225838669445,"pituitary"
"SMAD4",5.98615034420596e-116,115.222852379905,0.659072357077554,"pituitary"
"ETV3",6.3786895024926e-49,48.1952685376263,0.658658584250214,"pituitary"
"OSBPL8",2.32786368490162e-59,58.6330424547044,0.658512876128131,"pituitary"
"SEC16B",0.00440892879900446,2.35566691465727,0.65824550863451,"pituitary"
"RPS13",3.91642955847545e-25,24.4071096803407,0.658221538726786,"pituitary"
"MMP2",1.87551262800532e-10,9.72688000735726,0.658010908911299,"pituitary"
"GLCE",1.64276732473817e-40,39.7844239440136,0.657992167342181,"pituitary"
"PDE3B",4.2055172945725e-09,8.37618057671247,0.657858955283104,"pituitary"
"PIGQ",9.58721306667705e-58,57.0183076207403,0.657561120859286,"pituitary"
"MFN2",5.94263580736015e-05,4.22602088453236,0.657485146747027,"pituitary"
"PATL1",5.54800036724142e-34,33.2558635188513,0.657409005539692,"pituitary"
"RPS27L",2.0564017199673e-24,23.6868920415624,0.657187414892737,"pituitary"
"DNAJC11",9.7352802123354e-208,207.011651543587,0.656375698279552,"pituitary"
"HNRNPH1",7.13717698715826e-179,178.146473533509,0.656297909168316,"pituitary"
"XPA",2.51887305821077e-27,26.5987937187694,0.656294266984843,"pituitary"
"KIAA0586",1.83167539336671e-47,46.7371514888344,0.656171350861402,"pituitary"
"RPL7A",5.14361266816501e-32,31.28873174273,0.656155021604952,"pituitary"
"E2F7",5.35280420426723e-09,8.27141864201942,0.656005123059075,"pituitary"
"ITGA3",4.76439787871664e-19,18.3219919773917,0.655817538150322,"pituitary"
"SLC35B2",2.76341960472423e-94,93.5585531656878,0.655538042448097,"pituitary"
"SLC38A1",0.000178781380660238,3.74767771315519,0.655486362333369,"pituitary"
"LOC101747338",1.28269804576197e-23,22.8918755669246,0.655227729445823,"pituitary"
"CEP120",2.30948486238829e-35,34.6364848800088,0.655208108685377,"pituitary"
"RPLP2",1.24671383827806e-14,13.9042332199125,0.655167199674671,"pituitary"
"SIL1",8.02110477766991e-39,38.0957658105435,0.655072478041802,"pituitary"
"ANKLE2",2.86645602477765e-173,172.542654716489,0.655044170683649,"pituitary"
"RSBN1",6.35233073216248e-16,15.1970668985825,0.654632380997312,"pituitary"
"BAG4",3.4471763274402e-22,21.4625365013104,0.654254768896412,"pituitary"
"LRRC23",8.60809331655425e-08,7.06509303365667,0.654113977579559,"pituitary"
"FUT11",1.13656547722042e-77,76.9444055396342,0.654031866569291,"pituitary"
"TTI2",1.16395577504198e-58,57.9340635205625,0.65398677643099,"pituitary"
"BMP4",1.99136476208952e-09,8.70084918213568,0.653585189505811,"pituitary"
"HLA-DRA",1.17984206206408e-06,5.92817612503693,0.653544368728354,"pituitary"
"BTBD6",2.3648926984734e-14,13.626188559585,0.653513465120333,"pituitary"
"ASMT",1.22527249039404e-07,6.91176731708353,0.653379092705933,"pituitary"
"PPAT",1.17534729530812e-20,19.9298337877326,0.653360768130967,"pituitary"
"TEKT1",4.06468685521596e-07,6.39097290696788,0.653302233697069,"pituitary"
"RPL36",3.28495687242689e-42,41.4834703278363,0.653279497028283,"pituitary"
"ANKRD27",5.90262825337523e-16,15.2289545677176,0.653098156030121,"pituitary"
"POLK",7.92820182254794e-36,35.1008253028589,0.65302581272426,"pituitary"
"SQSTM1",3.63183178939868e-32,31.4398742743106,0.652761727974039,"pituitary"
"SCNN1B",4.70896589903767e-06,5.32707445458029,0.652697833566656,"pituitary"
"CD164",6.63148491174233e-132,131.178389214164,0.652436761992053,"pituitary"
"AKR1A1",3.01539868187258e-139,138.520655259348,0.652389586401472,"pituitary"
"HDDC2",1.70361170472774e-54,53.7686293847516,0.652189927660129,"pituitary"
"FRMD4B",2.03399327241052e-09,8.69165048787336,0.651779671789332,"pituitary"
"TCP11L2",2.83449713254149e-18,17.5475239780175,0.651435458248582,"pituitary"
"LOC107051058",1.15388114824448e-10,9.93783892196001,0.651433997847329,"pituitary"
"HSPA5",2.79141482997187e-62,61.5541756185524,0.651344222297989,"pituitary"
"LOC101748079",8.17486487686461e-37,36.087519417104,0.651167466339371,"pituitary"
"ABHD16A",8.89073476449216e-50,49.0510623457814,0.651043115676251,"pituitary"
"TNFRSF9",1.06047352694422e-37,36.9745001684916,0.650946203727383,"pituitary"
"HGSNAT",3.63227325271458e-61,60.439821487331,0.650873020619933,"pituitary"
"HSP90B1",7.08567946315688e-74,73.1496184978582,0.6506388091225,"pituitary"
"LOC100859759",9.86544856635913e-13,12.0058831632789,0.650175455459251,"pituitary"
"LOC426355",6.84570866501136e-26,25.1645815872125,0.650029797432179,"pituitary"
"CPSF4",4.20587179148271e-66,65.3761439701424,0.649937038391444,"pituitary"
"RSRC2",7.07815413937494e-129,128.150079984062,0.64983180271998,"pituitary"
