"gene","padj","logpadj","lfc","direction"
"AGTPBP1",1.17296847730008e-112,111.930713659085,2.62113558223827,"gonad"
"SCUBE1",0,Inf,2.62093718112874,"gonad"
"YBX1",3.43331392784383e-247,246.46428648469,2.62041439758809,"gonad"
"AGBL2",2.79089766160809e-94,93.5542560882028,2.61437244675868,"gonad"
"SLC7A9",1.07603346270261e-36,35.9681742226835,2.61391249502678,"gonad"
"CILP2",4.19234210998902e-22,21.3775432846078,2.61286886881995,"gonad"
"MOGAT1",5.59307306684508e-249,248.252349507094,2.6112482701926,"gonad"
"CENPF",0,Inf,2.6104323663174,"gonad"
"LOC417345",3.32505284527293e-198,197.478201448037,2.60891711611042,"gonad"
"NRGN",3.52732782011124e-82,81.4525541763264,2.6084182062249,"gonad"
"IL17A",1.76463368911541e-09,8.75334543379269,2.60785421097122,"gonad"
"MYBPC3",1.42200797873474e-60,59.8470979668195,2.60608601234999,"gonad"
"RALB",0,Inf,2.60225371827678,"gonad"
"SMO",0,Inf,2.59925492182281,"gonad"
"SPCS1",2.78974099459182e-181,180.554436115666,2.59555454229353,"gonad"
"ACPP",9.34212211242129e-122,121.029554460276,2.59459243765376,"gonad"
"OGFOD2",2.93966280091284e-222,221.531702483228,2.59452091963419,"gonad"
"LOC101750367",8.16786127228028e-88,87.0878916471693,2.59335506798976,"gonad"
"RAD54B",3.4999481602724e-175,174.455938388185,2.58995651355475,"gonad"
"LOC423119",2.70028654799604e-19,18.5685901470965,2.58944337543557,"gonad"
"WNT16",5.30775571125998e-130,129.275089073693,2.58925757477042,"gonad"
"IGF1",1.36247926616965e-156,155.865670097974,2.58924243604416,"gonad"
"KCNG4",2.03148577008528e-163,162.692186215422,2.58687378247723,"gonad"
"ADGRF4",1.63168742252642e-31,30.7873630341078,2.58598109974198,"gonad"
"AGMO",1.21319955895822e-195,194.916067756243,2.58488663208566,"gonad"
"LOC424917",7.40208425447947e-73,72.1306459758408,2.58485460558554,"gonad"
"SHC4",8.28302949797599e-23,22.0818107920051,2.57744660869854,"gonad"
"FKBP8",4.41417403868343e-95,94.3551505478056,2.57728327899056,"gonad"
"CLIC6",9.73465057368103e-57,56.0116796329108,2.57648453210906,"gonad"
"VASH2",4.19459723930135e-295,294.377309733321,2.57227669771729,"gonad"
"EDA",0,Inf,2.5720473824033,"gonad"
"ST6GAL2",0,Inf,2.57155448244357,"gonad"
"HBEGF",1.89910815764739e-225,224.721450300702,2.57042301335191,"gonad"
"DUSP14",0,Inf,2.57022616429277,"gonad"
"GPC4",0,Inf,2.56944619880223,"gonad"
"STXBP6",0,Inf,2.56891373997197,"gonad"
"NOV",2.99962686635495e-131,130.522932765268,2.56714446134863,"gonad"
"TMEM116",0,Inf,2.56710692323946,"gonad"
"COL2A1",9.69561784900864e-117,116.013424510477,2.56523438142456,"gonad"
"LOC101750909",1.47468859727835e-29,28.8312996778293,2.56005635908954,"gonad"
"ZNF767",2.57471278793099e-106,105.589271209952,2.55952709301233,"gonad"
"LRRC15",6.46091947602395e-121,120.189705671642,2.55938297295384,"gonad"
"SAMD7",2.08409725957767e-10,9.68108201746835,2.55935013214814,"gonad"
"PRR14L",2.28494046633778e-235,234.641125110902,2.55905493249372,"gonad"
"ESPL1",9.39687047545497e-245,244.02701675933,2.55837815902155,"gonad"
"DBF4B",0,Inf,2.55641903015124,"gonad"
"P2RX1",1.44654839301311e-65,64.8396670328304,2.55548338693841,"gonad"
"LOC101750448",3.91020186912968e-61,60.407800821022,2.55362135916159,"gonad"
"CCDC60",1.13567784877432e-120,119.944744844982,2.55243636816756,"gonad"
"SCLT1",1.56759722290771e-246,245.804765514572,2.55179306963294,"gonad"
"WNT9A",6.60001904284445e-136,135.180454811399,2.55168598374774,"gonad"
"SLC6A19",9.51280175696619e-23,22.0216915536845,2.55162739928946,"gonad"
"LOC772017",2.32587090763966e-216,215.633414393501,2.55078927819264,"gonad"
"MST1R",5.30740799662815e-53,52.2751175255469,2.54991241375689,"gonad"
"SGK2",5.69172665013318e-54,53.2447559654376,2.54967779167419,"gonad"
"CEP192",0,Inf,2.54866892656014,"gonad"
"SNX1",0,Inf,2.5472007173385,"gonad"
"ATOH7",5.20351595418911e-34,33.2837031095359,2.5457323441711,"gonad"
"PSMG2",3.65268032778095e-237,236.437388334346,2.5446542011741,"gonad"
"MPC2",3.20292452510719e-198,197.494453295091,2.54455669134955,"gonad"
"AMN",1.51384097021032e-20,19.8199197453034,2.54447601876643,"gonad"
"COL3A1",2.30374096117892e-279,278.637566355742,2.54431016760705,"gonad"
"LOC418465",7.3310487717231e-37,36.1348338912264,2.54421638439364,"gonad"
"SLC13A4",7.51449620321311e-29,28.1241001306458,2.54189409371089,"gonad"
"TMEM206",2.39552559119152e-143,142.620599185251,2.54122044430955,"gonad"
"MB",5.26546265783332e-24,23.278563462861,2.53956996323037,"gonad"
"EPSTI1",1.03202098398022e-91,90.9863114721524,2.53890196647404,"gonad"
"CHCHD7",0,Inf,2.53878130152511,"gonad"
"LOC107051489",4.25876679888604e-138,137.370716140328,2.53742939429286,"gonad"
"GMNN",4.97528745588348e-269,268.303181822075,2.5363653268704,"gonad"
"NASP",0,Inf,2.53633994610327,"gonad"
"DYRK3",3.53544446885941e-170,169.451555979819,2.53628046948957,"gonad"
"PFN4",1.47479805867077e-82,81.8312674427428,2.53528049344258,"gonad"
"ASB3",2.39501021409852e-189,188.620692630092,2.53514836359353,"gonad"
"AGBL1",1.00365141672238e-184,183.998417098028,2.53450509971974,"gonad"
"ABCG8",2.98916387319907e-32,31.5244502752333,2.53385877322985,"gonad"
"ARTN",7.73306273632619e-67,66.1116484664895,2.53332271751588,"gonad"
"ULK4",0,Inf,2.53284944133217,"gonad"
"FBP2",7.20402079086064e-12,11.1424250424734,2.53000573645958,"gonad"
"ADORA1",6.56134279027547e-45,44.1830072724033,2.52999247329232,"gonad"
"AACS",0,Inf,2.52954511127671,"gonad"
"LOC418424",1.61875051701016e-15,14.790820079866,2.52850073059782,"gonad"
"LOC107053186",7.07808930638101e-153,152.15008396204,2.52638263943075,"gonad"
"SCTR",1.0980760559398e-74,73.9593675783458,2.52594064511135,"gonad"
"MPO",3.49497896142655e-33,32.4565554342141,2.52565759644255,"gonad"
"IL17F",8.61195153949576e-10,9.06489842266982,2.523732642271,"gonad"
"SNAI2",2.75660598228179e-103,102.559625305693,2.52271260273547,"gonad"
"PLAC9",3.0205917383084e-88,87.5199079697885,2.52163409288684,"gonad"
"COL6A3",5.85531535699337e-122,121.232449709624,2.51798459575782,"gonad"
"C22H2ORF42",1.08047205702396e-131,130.966386460282,2.51610267488067,"gonad"
"FAM195A",0,Inf,2.51550268466129,"gonad"
"UCHL1",0,Inf,2.51262611240705,"gonad"
"CENPJ",0,Inf,2.5115661710473,"gonad"
"MFN2",3.3531183439125e-59,58.4745511184468,2.5115131837477,"gonad"
"AREG",0,Inf,2.51115091367547,"gonad"
"PLCXD1",7.31443684453594e-112,111.135819105591,2.50812209866625,"gonad"
"GFPT2",2.23884597996976e-70,69.6499757824147,2.50807138005684,"gonad"
"STYXL1",2.74975832031382e-104,103.560705475176,2.50519363025412,"gonad"
"LOC100857259",8.60228971023647e-37,36.0653859352488,2.50452999586267,"gonad"
"SCARA3",6.56250300843414e-203,202.182930484493,2.50313241421314,"gonad"
"MYPN",7.61182249603815e-58,57.1185113478009,2.50309136806563,"gonad"
"LOC107049100",2.15490442279152e-40,39.6665719874869,2.49953554450665,"gonad"
"OIP5",0,Inf,2.49928442006127,"gonad"
"SFXN2",2.43105266153696e-173,172.614205633354,2.49918729986882,"gonad"
"LOC107049146",3.30061393206473e-94,93.4814052714829,2.49902546851613,"gonad"
"ENKUR",6.53564742082099e-157,156.184711384768,2.49774259304238,"gonad"
"FBN2",1.42945461660611e-165,164.844829628393,2.49553121934557,"gonad"
"LOC101751389",4.85043671429583e-29,28.3142191574657,2.49420187930808,"gonad"
"IRX1",9.81463781467121e-47,46.0081257223495,2.49258246230937,"gonad"
"VDAC3",3.03258130017662e-168,167.518187547347,2.49073310742648,"gonad"
"FGFR4",8.83356009001142e-53,52.0538642323402,2.48893626259537,"gonad"
"CEP152",0,Inf,2.48885232499886,"gonad"
"BDH1",2.95721330231433e-223,222.529117348901,2.48538636606611,"gonad"
"KRT7",3.49342538479833e-111,110.456748528298,2.48366942755809,"gonad"
"OTOR",1.63484272051353e-45,44.7865240221466,2.48310713132134,"gonad"
"LOC427977",7.45979599991214e-12,11.1272730488442,2.48282033104716,"gonad"
"SCUBE3",2.66720718468548e-18,17.5739432476506,2.48230936589532,"gonad"
"POU2F1",6.58568405444474e-172,171.181399108228,2.48220992530042,"gonad"
"P4HA3",2.77023810316795e-95,94.557482901532,2.48208336091739,"gonad"
"ATP10B",1.50494794901084e-36,35.8224785205673,2.48150240405113,"gonad"
"ZC2HC1C",0,Inf,2.47939161344154,"gonad"
"BCAT1",1.56378633211961e-129,128.805822587031,2.47868753072803,"gonad"
"AvBD5",5.52461124692848e-16,15.2576982767838,2.47848761162061,"gonad"
"RPGR",2.84320015451482e-169,168.546192565937,2.47724147774743,"gonad"
"LOC419080",2.59683798810366e-22,21.5855551443512,2.47674153529815,"gonad"
"LPCAT2",3.01675404165706e-235,234.520460096754,2.47619391863552,"gonad"
"EDNRA",2.59523998977998e-202,201.585822475419,2.47601239394971,"gonad"
"TTC27",1.91543835570421e-303,302.717731820297,2.47508546413939,"gonad"
"PDK4",3.28987032182029e-167,166.482821220478,2.47415794052574,"gonad"
"MASP1",9.9125782031796e-95,94.0038133733868,2.47413678392077,"gonad"
"LOC101748539",2.39141906206978e-10,9.62134431330396,2.47368817244989,"gonad"
"SRR",4.44070068645608e-159,158.352548498297,2.47096804291693,"gonad"
"POC1A",0,Inf,2.4695654154025,"gonad"
"LOC416146",5.3586379959215e-90,89.2709455808336,2.46710799271463,"gonad"
"LSMEM1",2.68626715891985e-49,48.5708507973728,2.46642493543693,"gonad"
"MCTP1",2.2135501076561e-72,71.6549106425434,2.4663139257379,"gonad"
"CEP95",0,Inf,2.46608870936445,"gonad"
"CRYAA",3.08812954204952e-48,47.5103044900017,2.46461622386301,"gonad"
"RRAD",1.21573182329255e-66,65.9151622149556,2.463694271102,"gonad"
"SULT1E1",8.49710718922044e-59,58.0707289031788,2.46341587028483,"gonad"
"ABCG5",2.74887432964899e-50,49.5608451143535,2.46247514351612,"gonad"
"ZNF541",2.69817249704217e-52,51.5689302888677,2.46144785188282,"gonad"
"PRELP",2.64781019995899e-108,107.577113149166,2.46117716129211,"gonad"
"C6",4.22690559125027e-92,91.3739774521135,2.46001641217079,"gonad"
"FBXO15",1.23337015622299e-107,106.908906564378,2.45738260686294,"gonad"
"LOC421099",4.48016020182916e-101,100.348706456197,2.45634705532973,"gonad"
"LOC107049904",1.76391423813079e-23,22.753522534177,2.45454957575047,"gonad"
"C5ORF49",1.24778506338961e-81,80.9038602173964,2.45349038520402,"gonad"
"IGFBP2",3.24450133695913e-187,186.488852042546,2.45266467084028,"gonad"
"BATF",1.86014312964484e-47,46.7304536374899,2.45189020387,"gonad"
"LOC107055731",7.1260997117056e-104,103.147148105092,2.4518066060064,"gonad"
"LOC107049266",3.76903688663236e-79,78.4237696121968,2.44973855058111,"gonad"
"LOC100857336",1.18676536164759e-09,8.92563513800808,2.44972014530934,"gonad"
"C1H2ORF40",2.28035406443712e-264,263.641997716029,2.44858724896535,"gonad"
"NID1",0,Inf,2.44837243864815,"gonad"
"TNFRSF14",2.7563967876305e-81,80.559658264894,2.44678847481377,"gonad"
"SCN4B",8.89465762123141e-63,62.0508707643953,2.44667244440648,"gonad"
"LOC423229",6.68810879492589e-64,63.1746966708783,2.44378442905741,"gonad"
"RP13-1032I1.10",1.4731137693399e-113,112.831763711074,2.44197919870389,"gonad"
"SGMS2",0,Inf,2.44186387601968,"gonad"
"SH3TC2",1.4088981559595e-105,104.851120399299,2.44122200801026,"gonad"
"EFCAB1",1.95840966519387e-112,111.708096456188,2.44037019048579,"gonad"
"TNC",6.9941113035981e-92,91.1552674606522,2.43974917766078,"gonad"
"TCEA3",4.68485751390522e-91,90.3293036132854,2.43899381424619,"gonad"
"ARMC4",6.87629268900026e-159,158.162645645872,2.43867712053098,"gonad"
"RALGPS2",0,Inf,2.43852078966576,"gonad"
"IL7",5.68868416427149e-41,40.2449881775913,2.43610775143335,"gonad"
"AGBL3",1.9229638037496e-90,89.716028890478,2.43581790514664,"gonad"
"LOC100859449",3.46828627512512e-15,14.4598850627022,2.43500245631684,"gonad"
"OTX2",8.65645602462768e-35,34.0626598728749,2.43472503835023,"gonad"
"ASPG",7.05862751674446e-271,270.151279735188,2.43429324438581,"gonad"
"SMC2",0,Inf,2.43415941472633,"gonad"
"PAN2",1.42185289928771e-137,136.84714533211,2.43267221622404,"gonad"
"MXD3",1.47077831028589e-74,73.8324527833399,2.43157170886118,"gonad"
"SVEP1",4.45045566654442e-164,163.351595520854,2.43034841696847,"gonad"
"BUB1B",0,Inf,2.42953110826059,"gonad"
"DRAM1",1.37739753803973e-121,120.860940697608,2.42932936276378,"gonad"
"LMBR1L",3.955787550017e-263,262.402767040718,2.42516623580261,"gonad"
"ARID3A",2.23411425907952e-121,120.650894619574,2.4245608997813,"gonad"
"LOC107056420",8.29280496060229e-95,94.0812985487176,2.424457702406,"gonad"
"GCM1",3.11832718754788e-25,24.5060783188163,2.42314287208688,"gonad"
"ISM1",1.48834492487812e-110,109.827296409105,2.42278911480102,"gonad"
"MTFR2",0,Inf,2.41990482422515,"gonad"
"FBLIM1",2.66251694047224e-167,166.574707620312,2.41768161169279,"gonad"
"LOC416147",7.96191736451327e-21,20.0989823342026,2.41736861369464,"gonad"
"SPDL1",4.82428585071917e-173,172.316566967097,2.41416194175053,"gonad"
"LGALS1",5.31173325955624e-36,35.2747637421512,2.41308188823301,"gonad"
"GPR141",5.4265769420102e-35,34.2654740348628,2.41298005102558,"gonad"
"RHOH",1.78468224269802e-43,42.7484390974943,2.411086302401,"gonad"
"ZBTB21",8.19488386663428e-167,166.086457196631,2.40878362862873,"gonad"
"IL18",1.08168454268624e-161,160.965899376333,2.40809352182579,"gonad"
"LMOD1",7.86614428907563e-293,292.104238091568,2.40809262048594,"gonad"
"MYO3AL",9.21936789438638e-248,247.035298854368,2.40696132214948,"gonad"
"IGF2",6.44623381636932e-241,240.190693945904,2.40685752587449,"gonad"
"LOC425795",8.95857966738114e-87,86.0477608398373,2.40611996607546,"gonad"
"LOC100502566",5.89728843685047e-168,167.229347630325,2.40423356495655,"gonad"
"NDUFA4",8.44531470384423e-281,280.073384162363,2.40361641860674,"gonad"
"RFC3",0,Inf,2.40262221834362,"gonad"
"GPR112",8.3254901451422e-48,47.079590188925,2.40222443422818,"gonad"
"COPS5",7.95455600117893e-218,217.099384056322,2.40200269269822,"gonad"
"HSF4",3.71574529414774e-45,44.4299540635528,2.40189524312713,"gonad"
"MAB21L3",7.82086495809166e-82,81.1067452129564,2.40167641324671,"gonad"
"PNO1",7.91304144743325e-77,76.1016565594912,2.40105978324525,"gonad"
"LOC101750121",2.66780031055327e-29,28.5738466812287,2.39815255246527,"gonad"
"PTPN3",3.71272034590809e-107,106.430307762005,2.39677062024632,"gonad"
"FSIP1",3.38977936225364e-149,148.469828568721,2.39667243462244,"gonad"
"TMEM120B",3.32783056931224e-196,195.477838793164,2.39565818598262,"gonad"
"CHDH",0,Inf,2.39174102769027,"gonad"
"TMCO1",0,Inf,2.39064512598699,"gonad"
"SCARA5",1.92992546308164e-142,141.714459463841,2.39038171644369,"gonad"
"GIP",4.34710065627002e-13,12.3618003036885,2.38788658885869,"gonad"
"GPC2",4.11708939753052e-195,194.38540970273,2.38755060239674,"gonad"
"CD59",6.97231960782279e-223,222.156622713253,2.38742377915104,"gonad"
"REEP6",1.22809515461297e-93,92.910767982118,2.38631623351232,"gonad"
"C8H1ORF112",7.81920320481562e-237,236.106837500314,2.38482922056456,"gonad"
"AOC3",4.26355892414926e-130,129.37022773051,2.38438374216363,"gonad"
"MARCKSL1",0,Inf,2.38268837747481,"gonad"
"SYNE2",3.90103568448345e-100,99.408820076988,2.38077004218545,"gonad"
"NTMT1",3.36494494643427e-205,204.473022036835,2.37936758108142,"gonad"
"CEP135",7.13645730992386e-260,259.146517327801,2.37444509767087,"gonad"
"HAS2",2.08088199096154e-107,106.681752548394,2.37306466697054,"gonad"
"LOC100859605",2.54551054937364e-31,30.5942250987739,2.37165872699372,"gonad"
"LOC100857573",4.93752710878661e-50,49.3064905069272,2.37086829040183,"gonad"
"GPATCH3",0,Inf,2.36878823412379,"gonad"
"DCDC2",6.42450802564077e-194,193.192160124017,2.36878078238839,"gonad"
"KLF4",1.39586747369465e-286,285.855155812497,2.36782955716111,"gonad"
"FTO",1.14387327919721e-288,287.941622084978,2.36417986275264,"gonad"
"LOC101749269",5.7947467836018e-33,32.2369655369027,2.3634495471754,"gonad"
"RANGAP1",3.11962710867858e-202,201.505897314418,2.36212906188006,"gonad"
"ESRRB",2.06378005856656e-25,24.685336588266,2.36149036802611,"gonad"
"TNNC1",1.87999953615507e-31,30.7258422578881,2.36126080733864,"gonad"
"ITIH2",2.50287173246682e-49,48.601561406608,2.35920646884702,"gonad"
"SIVA1",7.27834555859649e-185,184.137967328988,2.35864285570337,"gonad"
"HNF4A",4.51933588293531e-85,84.3449253801371,2.35828187775783,"gonad"
"E2F1",3.45936915940735e-164,163.461003090677,2.35812895308435,"gonad"
"ABCC2",1.09483691838301e-27,26.9606505664138,2.35692271490627,"gonad"
"PIBF1",5.6610679132462e-223,222.247101635052,2.35681180955841,"gonad"
"SELE",7.2683989945441e-136,135.138561240366,2.35670524852428,"gonad"
"LOC107055016",2.13101558583173e-40,39.6714133739292,2.35670076315593,"gonad"
"DAGLA",2.26598460647894e-94,93.6447430447568,2.35485293118667,"gonad"
"SLC12A1",7.39564808750613e-148,147.131023762371,2.35444369989263,"gonad"
"LOC421195",3.67085864425585e-83,82.4352323387871,2.35152688070429,"gonad"
"ACOT12",3.95951777988085e-34,33.4023577025313,2.35115037696557,"gonad"
"SMCHD1",4.68512417341443e-230,229.329278894186,2.3504434887382,"gonad"
"C19ORF44",7.7478217735647e-237,236.110820378098,2.34641606671765,"gonad"
"GLYCTK",9.85124364833138e-123,122.006508939501,2.34637945893577,"gonad"
"MLXIPL",1.47772439234458e-65,64.8304065578527,2.34620097592935,"gonad"
"PPARG",2.69315073213121e-176,175.569739339013,2.34519883250545,"gonad"
"ZPLD1",1.44915125635228e-37,36.8388862823198,2.34404712819534,"gonad"
"GPNMB",1.47786279488975e-157,156.830365884066,2.34258552180534,"gonad"
"SSC4D",2.51722897137449e-09,8.59907727849945,2.34236036325716,"gonad"
"KNG1",3.76736330638434e-17,16.4239624965077,2.34212754250043,"gonad"
"TBP",3.19147897246341e-280,279.496008012639,2.3400453463776,"gonad"
"LOC421125",5.1501772288888e-26,25.2881778256765,2.3395962683456,"gonad"
"ADAM19",3.80862625734536e-65,64.419231642812,2.33902953959167,"gonad"
"PLA2G4A",5.24314420496537e-212,211.280408197491,2.33700842007934,"gonad"
"PPIF",3.77411954559869e-127,126.423184347634,2.33602826558104,"gonad"
"CRABP1",2.23468720937066e-88,87.6507832567606,2.33542656422215,"gonad"
"PDP1",0,Inf,2.33499856682878,"gonad"
"ANGPTL4",6.13643749013213e-79,78.2120836854383,2.33356135233968,"gonad"
"PRAM1",2.72032299546422e-25,24.5653795272821,2.33301634647435,"gonad"
"GAS2",3.94925359150735e-65,64.4034849782269,2.3327337644772,"gonad"
"VIM",3.96308303359094e-143,142.401966828334,2.33138920470178,"gonad"
"TACR1",2.12124608008496e-89,88.6734089472195,2.33130728156037,"gonad"
"GABRP",3.28058387035347e-130,129.484048854732,2.32864681063217,"gonad"
"LOC430853",1.26934220394684e-15,14.8964212799928,2.3284185135676,"gonad"
"CCL17",1.90559547052158e-39,38.7199692881502,2.3270306808628,"gonad"
"BPIFB4",5.64681464909361e-21,20.2481964673007,2.32647413292208,"gonad"
"ANKRD40",3.93327109415107e-182,181.405246119536,2.32521325145722,"gonad"
"NDUFAF4",2.09144422192508e-164,163.679553713409,2.32414660182447,"gonad"
"LOC769704",4.00770825050485e-69,68.3971039013643,2.32291876351553,"gonad"
"PARD6A",2.22756598904766e-111,110.652169421632,2.31976624365993,"gonad"
"TNFAIP3",2.34476727244721e-189,188.629900256278,2.31842330448397,"gonad"
"IMPG2",6.56513855600869e-53,52.1827561037748,2.31775093232343,"gonad"
"C10ORF54",1.28477066132781e-94,93.8911743893824,2.3169712715731,"gonad"
"PLA2G12B",6.2486007526458e-204,203.204217223206,2.31664065263728,"gonad"
"KIF23",0,Inf,2.3149831377601,"gonad"
"ADAMTS8",6.09579895225325e-65,64.2149693650554,2.31485303066632,"gonad"
"TECTB",1.70195698788635e-16,15.7690514196684,2.3145521790376,"gonad"
"BRS3",7.17812424957338e-35,34.1439890285276,2.31330282008985,"gonad"
"PKN3",1.23501593956542e-190,189.908327437205,2.31316267209569,"gonad"
"RTEL1",0,Inf,2.31041647645177,"gonad"
"ANXA13",7.38434967543877e-40,39.131687746094,2.30955311373118,"gonad"
"CREM",5.75192464569766e-137,136.240186812154,2.30903317529599,"gonad"
"SEMA3B",0,Inf,2.30653804730754,"gonad"
"GRAMD3",7.7539121808625e-266,265.110479122027,2.30522995078893,"gonad"
"C8H1orf228",6.77546504891386e-90,89.1690608906756,2.30195651618249,"gonad"
"REPS2",4.98095187278885e-245,244.30268765451,2.30182623867819,"gonad"
"COL19A1",3.86397530630601e-85,84.4129656577144,2.30022684009704,"gonad"
"DCLRE1B",1.88526953794645e-188,187.724626549716,2.30019826559578,"gonad"
"LOC107048990",5.0152825742497e-292,291.299704592658,2.30013826794286,"gonad"
"HAAO",1.01963493378286e-160,159.991555293555,2.30004563191226,"gonad"
"TNFRSF18",3.25154565909272e-92,91.4879101431315,2.2980522729207,"gonad"
"SPINK4",1.56431181441697e-15,14.8056766746884,2.29797425624368,"gonad"
"NPY1R",1.71901254533112e-115,114.764720953826,2.2970035577679,"gonad"
"DUSP4",0,Inf,2.29627499136224,"gonad"
"AGPAT2",1.09527422365846e-71,70.9604771329593,2.2957804005557,"gonad"
"WDR66",1.09637362813826e-117,116.960041419404,2.29551150580305,"gonad"
"DSCC1",0,Inf,2.29372009459476,"gonad"
"CYR61",1.93163150019448e-60,59.7140757209311,2.29277752185015,"gonad"
"CXCR1",1.88115831636417e-31,30.7255746531311,2.29165989108222,"gonad"
"KLHDC3",0,Inf,2.29091820415398,"gonad"
"MATN1",4.08104858384633e-61,60.3892282350305,2.29029296765536,"gonad"
"CWH43",9.82129460084737e-93,92.0078312616075,2.2901417218888,"gonad"
"MERTK",1.84045752142623e-271,270.73507420181,2.28981090354168,"gonad"
"OCM",3.76290723103367e-53,52.4244764884425,2.28736357617586,"gonad"
"LOC101747429",6.3719508705654e-09,8.19572758138387,2.2855229500035,"gonad"
"TRPM5",7.16701730254455e-73,72.1446615470596,2.28180744357525,"gonad"
"ORC6",0,Inf,2.28092196212465,"gonad"
"NPTX1",1.34030167451842e-65,64.8727974398194,2.27951118564313,"gonad"
"CYB5R2",1.40659104764378e-190,189.851832151014,2.27881578815164,"gonad"
"HAPLN1",3.04290548275587e-78,77.5167115372754,2.27835189185899,"gonad"
"DAPK3",0,Inf,2.27649744987287,"gonad"
"ZNRF2",9.81672439636163e-101,100.008033401612,2.27523524702968,"gonad"
"KLB",4.68386635906249e-21,20.329395504793,2.27231358174353,"gonad"
"RIMKLB",1.56768511296137e-281,280.804741165782,2.2714925302174,"gonad"
"HGF",8.08148418593091e-44,43.092508872571,2.27075370737151,"gonad"
"SYT2",8.49092133380323e-50,49.0710451827269,2.26921100699275,"gonad"
"TCEA2",4.09002452779852e-81,80.3882740875292,2.26902121610466,"gonad"
"CH17-360D5.1",8.52703539296144e-23,22.0692019343973,2.26834668822291,"gonad"
"MYO3A",1.29156743761341e-141,140.888882912744,2.26827780539648,"gonad"
"WDR27",9.98063528119267e-53,52.0008418143904,2.26692302616974,"gonad"
"PARP11",2.90983284629728e-161,160.536131958099,2.26648834769444,"gonad"
"SYDE1",5.09071607176409e-127,126.293221124511,2.2659718065281,"gonad"
"P2RY11",4.28271710843601e-46,45.3682806116419,2.26539719597337,"gonad"
"C8G",3.66980387748262e-145,144.435357144795,2.26537846152064,"gonad"
"SMIM8",3.14375183183559e-122,121.50255174454,2.25830904733764,"gonad"
"SLC28A2",2.91835794528766e-16,15.5348614416648,2.25672536089829,"gonad"
"ADAMTS17",1.91917147285653e-98,97.7168862204764,2.25665715978108,"gonad"
"ABHD11",7.51320736978692e-142,141.124174624163,2.25535925235175,"gonad"
"ACAT2",2.60362902569139e-182,181.584420895516,2.25415224685821,"gonad"
"PDLIM1",4.03614958868067e-247,246.394032746217,2.25349149470135,"gonad"
"LAMP5",2.31932477130884e-190,189.634638433548,2.25112495624954,"gonad"
"SLC25A5",0,Inf,2.24942560690974,"gonad"
"UEVLD",1.20755984207434e-280,279.91809133806,2.24830233533921,"gonad"
"RASD2",1.79773347323617e-68,67.7452746950738,2.24607455102944,"gonad"
"TGM6L",3.21238291026077e-62,61.4931726931873,2.24529089174132,"gonad"
"TEKT1",3.424916876245e-70,69.4653499645004,2.24513659251753,"gonad"
"STAR",1.01809929245258e-132,131.992209864375,2.24509660813524,"gonad"
"SIM1",2.19994997293744e-67,66.6575871949615,2.24441060844724,"gonad"
"MNS1",1.62293071093045e-19,18.7897000214571,2.2430371096076,"gonad"
"UBOX5",9.57501176526085e-164,163.018860683721,2.2429351240654,"gonad"
"ARSD",1.12122420080236e-07,6.95030753688259,2.2417084527019,"gonad"
"TGIF1",1.26406536484064e-214,213.898230468098,2.24133534020071,"gonad"
"FOXN4",1.17833577721205e-61,60.9287309358553,2.24012125819224,"gonad"
"SCUBE2",4.38134521332168e-209,208.358392526704,2.23985831330292,"gonad"
"SLMO2",4.40764565628263e-170,169.355793326975,2.23918747564545,"gonad"
"IFT52",7.01297587850304e-245,244.154097654877,2.23796534325468,"gonad"
"FUT7",4.86969960247281e-61,60.3124978283156,2.23780804034731,"gonad"
"EXOSC3",0,Inf,2.23733828144812,"gonad"
"SLC6A7",1.49133025090709e-36,35.8264261726002,2.23604086748743,"gonad"
"USP39",2.37154641991405e-195,194.624968370183,2.23515055702091,"gonad"
"LOC107049327",7.7687392769306e-27,26.1096494534638,2.23072624068079,"gonad"
"GFOD2",2.41673558759964e-228,227.616770862678,2.22851720768422,"gonad"
"LOC107054425",1.64938111043147e-76,75.7826789835102,2.22619253257018,"gonad"
"LOC417263",2.93927484764727e-36,35.5317598017343,2.22464160758558,"gonad"
"RABGAP1L",1.63328535323348e-106,105.786937932527,2.22447305271308,"gonad"
"SIDT1",2.2874383738545e-120,119.640650597482,2.22353372721775,"gonad"
"KCNMB4",4.04378761832459e-22,21.3932116618377,2.22246135943712,"gonad"
"FAM46B",1.50056546438421e-255,254.823745053088,2.21897724851871,"gonad"
"RSPO2",4.4571135007543e-76,75.3509463064291,2.21881213040096,"gonad"
"GID4",6.83372431860925e-257,256.165342545192,2.21827802336691,"gonad"
"CAMK4",2.115358295621e-85,84.6746160620326,2.21827188778325,"gonad"
"MYOM1",1.85395198508121e-71,70.7319015177019,2.21804175957893,"gonad"
"LOC770718",4.62624368708416e-101,100.334771494529,2.21643647600556,"gonad"
"BRAT1",1.56501900126981e-112,111.805480385212,2.21494492591102,"gonad"
"ASMT",2.31750762925893e-97,96.6349788274792,2.21402610735156,"gonad"
"NRP2",4.09445661857405e-106,105.387803725946,2.21303362169461,"gonad"
"ELF3",2.76106461251265e-43,42.5589234301846,2.21206000300493,"gonad"
"DCUN1D3",1.21318398813035e-196,195.916073330238,2.21030383576576,"gonad"
