"","row.names","Name","geneid","entrezid"
"8768","420764","C2H7ORF36",420764,"XP_015137124.1"
"8769","776306","TARP",776306,"XP_015137127.1"
"8770","420759","LRRFIP2",420759,"XP_015137133.1"
"8771","420759","LRRFIP2",420759,"XP_015137140.1"
"8772","420758","GOLGA4",420758,"XP_015137144.1"
"8773","420752","PDE1C",420752,"XP_015137152.1"
"8774","420748","LOC420748",420748,"XP_015137153.1"
"8775","420749","KBTBD2",420749,"XP_015137154.1"
"8776","420747","RP9",420747,"XP_015137157.1"
"8777","420745","BBS9",420745,"XP_015137158.1"
"8778","428462","NPSR1",428462,"XP_015137162.1"
"8779","417839","MDM1",417839,"XP_015137163.1"
"8780","420732","SFRP4",420732,"XP_015137175.1"
"8781","776499","DCLK3",776499,"XP_015137182.1"
"8782","107052518","MIOX",107052518,"XP_015137192.1"
"8783","428459","ARPP21",428459,"XP_015137197.1"
"8784","428459","ARPP21",428459,"XP_015137202.1"
"8785","107052520","LOC107052520",107052520,"XP_015137204.1"
"8786","420722","FBXL2",420722,"XP_015137206.1"
"8787","428457","CCR4",428457,"XP_015137209.1"
"8788","428455","MYRIP",428455,"XP_015137212.1"
"8789","417844","CPSF6",417844,"XP_015137219.1"
"8790","420708","KIF15",420708,"XP_015137220.1"
"8791","420707","TMEM42",420707,"XP_015137221.1"
"8792","420705","ZDHHC3",420705,"XP_015137227.1"
"8793","420700","SACM1L",420700,"XP_015137231.1"
"8794","420694","TOPBP1",420694,"XP_015137235.1"
"8795","428450","ATP2C1",428450,"XP_015137242.1"
"8796","428448","COL6A6",428448,"XP_015137249.1"
"8797","420677","NOD1",420677,"XP_015137257.1"
"8798","420678","ZNRF2",420678,"XP_015137259.1"
"8799","100857244","TOPAZ1",100857244,"XP_015137265.1"
"8800","420660","AZI2",420660,"XP_015137274.1"
"8801","420658","SLC4A7",420658,"XP_015137276.1"
"8802","776071","NEK10",776071,"XP_015137277.1"
"8803","420657","LRRC3B",420657,"XP_015137278.1"
"8804","420653","UBE2E1",420653,"XP_015137279.1"
"8805","420651","ZNF385D",420651,"XP_015137286.1"
"8806","428441","KAT2B",428441,"XP_015137289.1"
"8807","428440","C3ORF48",428440,"XP_015137292.1"
"8808","420646","TBC1D5",420646,"XP_015137298.1"
"8809","420645","PLCL2",420645,"XP_015137299.1"
"8810","417863","KRR1",417863,"XP_015137310.1"
"8811","428435","CREB5",428435,"XP_015137311.1"
"8812","420625","C2H7ORF31",420625,"XP_015137315.1"
"8813","428432","OSBPL3",428432,"XP_015137321.1"
"8814","420622","MPP6",420622,"XP_015137327.1"
"8815","420621","STK31",420621,"XP_015137334.1"
"8816","100857462","RAPGEF5",100857462,"XP_015137341.1"
"8817","420606","ABCB5",420606,"XP_015137344.1"
"8818","395470","ITGB8",395470,"XP_015137347.1"
"8819","420604","MACC1",420604,"XP_015137350.1"
"8820","420592","LRRC72",420592,"XP_015137355.1"
"8821","417869","NAV3",417869,"XP_015137356.1"
"8822","772367","DGKB",772367,"XP_015137363.1"
"8823","417869","NAV3",417869,"XP_015137368.1"
"8824","420589","ARL4A",420589,"XP_015137369.1"
"8825","420585","THSD7A",420585,"XP_015137370.1"
"8826","420582","NXPH1",420582,"XP_015137377.1"
"8827","420581","ICA1",420581,"XP_015137384.1"
"8828","420581","ICA1",420581,"XP_015137385.1"
"8829","420577","MIOS",420577,"XP_015137387.1"
"8830","107052569","UMAD1",107052569,"XP_015137389.1"
"8831","420576","COL28A1",420576,"XP_015137392.1"
"8832","420571","DYNC1I1",420571,"XP_015137393.1"
"8833","420571","DYNC1I1",420571,"XP_015137404.1"
"8834","420568","PPP1R9A",420568,"XP_015137405.1"
"8835","420568","PPP1R9A",420568,"XP_015137408.1"
"8836","420568","PPP1R9A",420568,"XP_015137409.1"
"8837","420565","CASD1",420565,"XP_015137411.1"
"8838","420567","SGCE",420567,"XP_015137417.1"
"8839","420567","SGCE",420567,"XP_015137418.1"
"8840","420561","TFPI2",420561,"XP_015137423.1"
"8841","420550","ANKIB1",420550,"XP_015137444.1"
"8842","420546","CDK14",420546,"XP_015137449.1"
"8843","420540","STEAP1",420540,"XP_015137455.1"
"8844","420537","ADAM22",420537,"XP_015137457.1"
"8845","420537","ADAM22",420537,"XP_015137466.1"
"8846","427864","DYRK2",427864,"XP_015137468.1"
"8847","772037","SLC25A40",772037,"XP_015137470.1"
"8848","420534","ABCB1LA",420534,"XP_015137472.1"
"8849","420532","OLAH",420532,"XP_015137473.1"
"8850","420518","PTPLA",420518,"XP_015137486.1"
"8851","420517","STAM",420517,"XP_015137487.1"
"8852","420514","SLC39A12",420514,"XP_015137490.1"
"8853","420514","SLC39A12",420514,"XP_015137493.1"
"8854","428420","CACNB2",428420,"XP_015137498.1"
"8855","420512","C10ORF112",420512,"XP_015137503.1"
"8856","420509","MLLT10",420509,"XP_015137505.1"
"8857","420508","DNAJC1",420508,"XP_015137508.1"
"8858","420501","KIAA1217",420501,"XP_015137522.1"
"8859","100859434","LOC100859434",100859434,"XP_015137527.1"
"8860","420494","MYO3A",420494,"XP_015137538.1"
"8861","395395","GAD2",395395,"XP_015137540.1"
"8862","420490","PDSS1",420490,"XP_015137542.1"
"8863","420490","PDSS1",420490,"XP_015137543.1"
"8864","101750112","LOC101750112",101750112,"XP_015137546.1"
"8865","771284","MKX",771284,"XP_015137550.1"
"8866","107052588","LOC107052588",107052588,"XP_015137554.1"
"8867","428414","WAC",428414,"XP_015137562.1"
"8868","417882","LRRIQ1",417882,"XP_015137565.1"
"8869","420480","SSNA1",420480,"XP_015137567.1"
"8870","420479","MAP3K8",420479,"XP_015137572.1"
"8871","420476","KIAA1462",420476,"XP_015137575.1"
"8872","420473","ARHGAP12",420473,"XP_015137609.1"
"8873","420465","GJD4",420465,"XP_015137614.1"
"8874","420460","WDR37",420460,"XP_015137616.1"
"8875","420457","LARP4B",420457,"XP_015137627.1"
"8876","420452","WDR60",420452,"XP_015137633.1"
"8877","420451","NCAPG2",420451,"XP_015137637.1"
"8878","107052623","PTF1A",107052623,"XP_015137641.1"
"8879","417756","CADPS2",417756,"XP_015137643.1"
"8880","420902","KDSR",420902,"XP_015137662.1"
"8881","420911","DROSHA",420911,"XP_015137668.1"
"8882","100857760","FOXF2",100857760,"XP_015137672.1"
"8883","420890","GMDS",420890,"XP_015137673.1"
"8884","420893","MYLK4",420893,"XP_015137676.1"
"8885","420894","SERPINB1",420894,"XP_015137679.1"
"8886","420899","SERPINB12",420899,"XP_015137682.1"
"8887","420904","PHLPP1",420904,"XP_015137683.1"
"8888","420905","ZCCHC2",420905,"XP_015137685.1"
"8889","420907","KIAA1468",420907,"XP_015137689.1"
"8890","420887","DUSP22",420887,"XP_015137698.1"
"8891","420912","CDH12",420912,"XP_015137699.1"
"8892","428490","CDH18",428490,"XP_015137702.1"
"8893","769855","FAM105A",769855,"XP_015137705.1"
"8894","420919","TRIO",420919,"XP_015137712.1"
"8895","417756","CADPS2",417756,"XP_015137713.1"
"8896","427097","FAM105B",427097,"XP_015137714.1"
"8897","420914","MARCH11",420914,"XP_015137727.1"
"8898","101749223","LOC101749223",101749223,"XP_015137729.1"
"8899","107052636","LOC107052636",107052636,"XP_015137731.1"
"8900","420921","DNAH5",420921,"XP_015137732.1"
"8901","417757","AASS",417757,"XP_015137737.1"
"8902","420922","CTNND2",420922,"XP_015137748.1"
"8903","420922","CTNND2",420922,"XP_015137749.1"
"8904","420931","SEMA5A",420931,"XP_015137750.1"
"8905","395974","IKZF1",395974,"XP_015137756.1"
"8906","770425","PAPD7",770425,"XP_015137765.1"
"8907","770425","PAPD7",770425,"XP_015137771.1"
"8908","420944","VWC2",420944,"XP_015137776.1"
"8909","107052644","LOC107052644",107052644,"XP_015137784.1"
"8910","420943","ABCA13",420943,"XP_015137793.1"
"8911","420953","RPRD1A",420953,"XP_015137811.1"
"8912","769935","FOXP2",769935,"XP_015137815.1"
"8913","420970","CCDC127",420970,"XP_015137816.1"
"8914","420965","PCBP2",420965,"XP_015137825.1"
"8915","420962","EPB41L4B",420962,"XP_015137830.1"
"8916","420962","EPB41L4B",420962,"XP_015137834.1"
"8917","420961","FRRS1L",420961,"XP_015137835.1"
"8918","420957","TMEM245",420957,"XP_015137836.1"
"8919","420957","TMEM245",420957,"XP_015137837.1"
"8920","420952","FHOD3",420952,"XP_015137845.1"
"8921","417777","TMEM168",417777,"XP_015137851.1"
"8922","374185","IRX1",374185,"XP_015137853.1"
"8923","396217","MBP",396217,"XP_015137856.1"
"8924","420983","FAM206A",420983,"XP_015137862.1"
"8925","420987","EXOC3",420987,"XP_015137863.1"
"8926","420993","TEX10",420993,"XP_015137865.1"
"8927","420995","STX17",420995,"XP_015137866.1"
"8928","421003","SSPO",421003,"XP_015137869.1"
"8929","421004","GMNN",421004,"XP_015137871.1"
"8930","421019","CBLN2",421019,"XP_015137875.1"
"8931","421023","RTTN",421023,"XP_015137878.1"
"8932","421023","RTTN",421023,"XP_015137879.1"
"8933","420978","GALNT12",420978,"XP_015137882.1"
"8934","420979","GABBR2",420979,"XP_015137885.1"
"8935","420984","SLC39A6",420984,"XP_015137886.1"
"8936","420985","TMEFF1",420985,"XP_015137887.1"
"8937","428510","LOC428510",428510,"XP_015137890.1"
"8938","420996","NR4A3",420996,"XP_015137891.1"
"8939","428511","PARD6G",428511,"XP_015137897.1"
"8940","421006","ACOT13",421006,"XP_015137900.1"
"8941","421009","ZNF516",421009,"XP_015137902.1"
"8942","428513","TSHZ1",428513,"XP_015137906.1"
"8943","421010","ZADH2",421010,"XP_015137907.1"
"8944","421011","ZNF407",421011,"XP_015137909.1"
"8945","417793","PRICKLE1",417793,"XP_015137914.1"
"8946","421015","C2H18ORF63",421015,"XP_015137916.1"
"8947","421018","NETO1",421018,"XP_015137918.1"
"8948","101749664","LOC101749664",101749664,"XP_015137927.1"
"8949","101748694","LOC101748694",101748694,"XP_015137931.1"
"8950","100859046","CCDC102B",100859046,"XP_015137933.1"
"8951","421044","LDLRAD4",421044,"XP_015137940.1"
"8952","100859886","SEH1L",100859886,"XP_015137958.1"
"8953","421043","CEP192",421043,"XP_015137959.1"
"8954","474379","GNAL",474379,"XP_015137969.1"
"8955","107052690","LOC107052690",107052690,"XP_015137973.1"
"8956","421033","SPIRE1",421033,"XP_015137975.1"
"8957","107052691","LOC107052691",107052691,"XP_015137976.1"
"8958","429466","RALBP1",429466,"XP_015137977.1"
"8959","425900","ANKRD12",425900,"XP_015137982.1"
"8960","417798","TMEM117",417798,"XP_015137984.1"
"8961","425903","PPP4R1",425903,"XP_015137986.1"
"8962","430750","RAB31",430750,"XP_015137995.1"
"8963","421052","FAM38B",421052,"XP_015138029.1"
"8964","421049","PTPRM",421049,"XP_015138037.1"
"8965","426050","SOGA2",426050,"XP_015138040.1"
"8966","421055","EPB41L3",421055,"XP_015138052.1"
"8967","421055","EPB41L3",421055,"XP_015138064.1"
"8968","421055","EPB41L3",421055,"XP_015138065.1"
"8969","100858093","AKAP7L",100858093,"XP_015138069.1"
"8970","421105","MAPRE2",421105,"XP_015138075.1"
"8971","428528","DSG4",428528,"XP_015138085.1"
"8972","421096","RNF138",421096,"XP_015138088.1"
"8973","421098","GAREM",421098,"XP_015138094.1"
"8974","421099","LOC421099",421099,"XP_015138096.1"
"8975","421102","ASXL3",421102,"XP_015138097.1"
"8976","428531","CCDC178",428531,"XP_015138101.1"
"8977","769466","NOL4",769466,"XP_015138104.1"
"8978","421104","DTNA",421104,"XP_015138110.1"
"8979","421104","DTNA",421104,"XP_015138122.1"
"8980","421104","DTNA",421104,"XP_015138127.1"
"8981","421104","DTNA",421104,"XP_015138131.1"
"8982","100857837","LOC100857837",100857837,"XP_015138132.1"
"8983","421106","LOC421106",421106,"XP_015138133.1"
"8984","107052707","CEBPD",107052707,"XP_015138136.1"
"8985","421115","ST18",421115,"XP_015138139.1"
"8986","421116","RB1CC1",421116,"XP_015138140.1"
"8987","107052717","LOC107052717",107052717,"XP_015138146.1"
"8988","107052718","LOC107052718",107052718,"XP_015138148.1"
"8989","421127","LYN",421127,"XP_015138150.1"
"8990","421138","TOX",421138,"XP_015138159.1"
"8991","421137","NSMAF",421137,"XP_015138165.1"
"8992","770709","CHCHD7",770709,"XP_015138174.1"
"8993","430761","KIF20AL",430761,"XP_015138175.1"
"8994","100858171","XKR4",100858171,"XP_015138176.1"
"8995","107052722","LOC107052722",107052722,"XP_015138177.1"
"8996","107052725","LOC107052725",107052725,"XP_015138180.1"
"8997","421123","RP1",421123,"XP_015138181.1"
"8998","107052726","LOC107052726",107052726,"XP_015138182.1"
"8999","107052728","RP1",107052728,"XP_015138184.1"
"9000","107052729","LOC107052729",107052729,"XP_015138185.1"
"9001","107052731","LOC107052731",107052731,"XP_015138186.1"
"9002","421143","NKAIN3",421143,"XP_015138189.1"
"9003","421142","ASPH",421142,"XP_015138190.1"
"9004","421142","ASPH",421142,"XP_015138193.1"
"9005","417830","TBC1D30",417830,"XP_015138202.1"
"9006","420164","CYP7B1",420164,"XP_015138205.1"
"9007","425199","PDE7A",425199,"XP_015138216.1"
"9008","425199","PDE7A",425199,"XP_015138218.1"
"9009","417823","RPL18A",417823,"XP_015138221.1"
"9010","396158","MYBL1",396158,"XP_015138223.1"
"9011","420171","CPA6",420171,"XP_015138232.1"
"9012","107052739","RRS1",107052739,"XP_015138233.1"
"9013","426446","ADHFE1",426446,"XP_015138234.1"
"9014","428360","MCMDC2",428360,"XP_015138237.1"
"9015","429524","TCF24",429524,"XP_015138239.1"
"9016","417832","LEMD3",417832,"XP_015138241.1"
"9017","107052743","CSPP1",107052743,"XP_015138242.1"
"9018","768864","C8ORF34",768864,"XP_015138244.1"
"9019","107052744","C2H8orf34",107052744,"XP_015138245.1"
"9020","107049079","DNAJC5B",107049079,"XP_015138246.1"
"9021","395369","CRISPLD1",395369,"XP_015138253.1"
"9022","395503","RUNX1T1",395503,"XP_015138257.1"
"9023","420183","RDH10",420183,"XP_015138266.1"
"9024","420184","STAU2",420184,"XP_015138267.1"
"9025","420193","IL7",420193,"XP_015138276.1"
"9026","427863","GRIP1",427863,"XP_015138285.1"
"9027","420203","RALYL",420203,"XP_015138287.1"
"9028","420203","RALYL",420203,"XP_015138288.1"
"9029","420206","E2F5",420206,"XP_015138293.1"
"9030","420212","WWP1",420212,"XP_015138304.1"
"9031","770339","RP11-26J3.4",770339,"XP_015138319.1"
"9032","770339","RP11-26J3.4",770339,"XP_015138321.1"
"9033","428369","SLC26A7",428369,"XP_015138322.1"
"9034","420220","C8ORF88",420220,"XP_015138323.1"
"9035","420217","OSGIN2",420217,"XP_015138326.1"
"9036","420216","SLC7A7",420216,"XP_015138330.1"
"9037","417837","CAND1",417837,"XP_015138332.1"
"9038","428367","CNGB3",428367,"XP_015138333.1"
"9039","420205","LRRCC1",420205,"XP_015138335.1"
"9040","420194","ZNF704",420194,"XP_015138345.1"
"9041","101751416","LOC101751416",101751416,"XP_015138347.1"
"9042","428365","HEY1",428365,"XP_015138348.1"
"9043","107052752","LOC107052752",107052752,"XP_015138352.1"
"9044","395904","ZFHX4",395904,"XP_015138355.1"
"9045","420190","JPH1",420190,"XP_015138360.1"
"9046","417848","LOC417848",417848,"XP_015138364.1"
"9047","420180","TRPA1",420180,"XP_015138365.1"
"9048","395718","EYA1",395718,"XP_015138375.1"
"9049","420176","NCOA2",420176,"XP_015138381.1"
"9050","426312","SULF1",426312,"XP_015138388.1"
"9051","420174","SLCO5A1",420174,"XP_015138390.1"
"9052","769604","ZC2HC1A",769604,"XP_015138391.1"
"9053","417850","AC025263.3",417850,"XP_015138395.1"
"9054","414835","LOC414835",414835,"XP_015138399.1"
"9055","100858458","MYRFL",100858458,"XP_015138402.1"
"9056","420231","CCNE2",420231,"XP_015138405.1"
"9057","420232","TP53INP1",420232,"XP_015138407.1"
"9058","420234","PLEKHF2",420234,"XP_015138412.1"
"9059","420238","CPQ",420238,"XP_015138416.1"
"9060","420235","SSPO",420235,"XP_015138422.1"
"9061","420233","NDUFAF6",420233,"XP_015138423.1"
"9062","420229","DPY19L4",420229,"XP_015138424.1"
"9063","417853","PTPRB",417853,"XP_015138425.1"
"9064","107052766","MATN2",107052766,"XP_015138433.1"
"9065","101751823","LOC101751823",101751823,"XP_015138435.1"
"9066","107052767","LOC107052767",107052767,"XP_015138439.1"
"9067","771523","OSR2",771523,"XP_015138441.1"
"9068","107052770","LOC107052770",107052770,"XP_015138447.1"
"9069","107052772","LOC107052772",107052772,"XP_015138449.1"
"9070","420249","SPAG1",420249,"XP_015138450.1"
"9071","420249","SPAG1",420249,"XP_015138451.1"
"9072","420251","RNF19A",420251,"XP_015138454.1"
"9073","420242","VPS13B",420242,"XP_015138459.1"
"9074","101751119","RGS22",101751119,"XP_015138460.1"
"9075","107052775","LOC107052775",107052775,"XP_015138461.1"
"9076","420264","RIMS2",420264,"XP_015138472.1"
"9077","420259","ATP6V1C1",420259,"XP_015138475.1"
"9078","420255","KLF10",420255,"XP_015138476.1"
"9079","420257","ODF1",420257,"XP_015138478.1"
"9080","420252","UBR5",420252,"XP_015138483.1"
"9081","427868","TRHDE",427868,"XP_015138490.1"
"9082","420270","OXR1",420270,"XP_015138493.1"
"9083","772061","KCNC2",772061,"XP_015138496.1"
"9084","420277","SYBU",420277,"XP_015138501.1"
"9085","772061","KCNC2",772061,"XP_015138503.1"
"9086","420271","RSPO2",420271,"XP_015138504.1"
"9087","420279","CSMD3",420279,"XP_015138521.1"
"9088","420289","TRPS1",420289,"XP_015138535.1"
"9089","420285","SLC30A8",420285,"XP_015138539.1"
"9090","420282","SAMD12",420282,"XP_015138541.1"
"9091","396276","COL14A1",396276,"XP_015138547.1"
"9092","420354","MTBP",420354,"XP_015138561.1"
"9093","378908","SLA",378908,"XP_015138563.1"
"9094","420322","WISP1",420322,"XP_015138568.1"
"9095","420323","PHF20L1",420323,"XP_015138573.1"
"9096","420336","MTSS1",420336,"XP_015138580.1"
"9097","428387","TMEM65",428387,"XP_015138599.1"
"9098","100857838","TG",100857838,"XP_015138600.1"
"9099","101749956","TMEM71",101749956,"XP_015138601.1"
"9100","420325","KCNQ3",420325,"XP_015138603.1"
"9101","101749300","HHLA1",101749300,"XP_015138606.1"
"9102","420327","EFR3A",420327,"XP_015138609.1"
"9103","420326","RP11-240B13.2",420326,"XP_015138611.1"
"9104","428385","ASAP1",428385,"XP_015138619.1"
"9105","417864","NAP1L1",417864,"XP_015138627.1"
"9106","420334","KIAA0196",420334,"XP_015138630.1"
"9107","428386","TRIB1",428386,"XP_015138631.1"
"9108","416682","CPA2",416682,"XP_015138634.1"
"9109","420347","ZHX1",420347,"XP_015138635.1"
"9110","107052797","PHLDA1",107052797,"XP_015138638.1"
"9111","770521","FAM83A",770521,"XP_015138639.1"
"9112","420348","C2H8ORF76",420348,"XP_015138643.1"
"9113","420351","ZHX2",420351,"XP_015138646.1"
"9114","417866","OSBPL8",417866,"XP_015138649.1"
"9115","768579","LOC768579",768579,"XP_015138664.1"
"9116","426867","HCLS1",426867,"XP_015138688.1"
"9117","417865","BBS10",417865,"XP_015138702.1"
"9118","776273","LOC776273",776273,"XP_015138705.1"
"9119","100859755","BAI1",100859755,"XP_015138713.1"
"9120","420304","TSNARE1",420304,"XP_015138715.1"
"9121","420308","SLC45A4",420308,"XP_015138722.1"
"9122","107049004","EEF1D",107049004,"XP_015138726.1"
"9123","426402","PUF60",426402,"XP_015138731.1"
"9124","101750205","LOC101750205",101750205,"XP_015138735.1"
"9125","417870","PAWR",417870,"XP_015138738.1"
"9126","429470","SCRIB",429470,"XP_015138761.1"
"9127","776552","NRBP2",776552,"XP_015138770.1"
"9128","107052832","LOC107052832",107052832,"XP_015138772.1"
"9129","772154","OTOGL",772154,"XP_015138776.1"
"9130","107052834","LOC107052834",107052834,"XP_015138797.1"
"9131","421205","CCDC85A",421205,"XP_015138802.1"
"9132","772163","PTPRQ",772163,"XP_015138806.1"
"9133","421210","CCDC88A",421210,"XP_015138813.1"
"9134","100857196","PAPOLG",100857196,"XP_015138826.1"
"9135","378790","RTN4",378790,"XP_015138828.1"
"9136","421216","SPTBN1",421216,"XP_015138839.1"
"9137","421218","PSME4",421218,"XP_015138840.1"
"9138","421223","NPHP1",421223,"XP_015138847.1"
"9139","421237","PLK1S1",421237,"XP_015138851.1"
"9140","421257","PTK7",421257,"XP_015138861.1"
"9141","428545","ASB3",428545,"XP_015138862.1"
"9142","417877","PPFIA2",417877,"XP_015138863.1"
"9143","428551","ESF1",428551,"XP_015138866.1"
"9144","101751309","ERLEC1",101751309,"XP_015138869.1"
"9145","101751874","LOC101751874",101751874,"XP_015138872.1"
"9146","421242","C3H20ORF26",421242,"XP_015138876.1"
"9147","107052848","INSM1",107052848,"XP_015138877.1"
"9148","421244","SLC24A3",421244,"XP_015138878.1"
"9149","421246","RIN2",421246,"XP_015138884.1"
"9150","101750093","NPAS4",101750093,"XP_015138886.1"
"9151","421251","KLHDC3",421251,"XP_015138891.1"
"9152","421250","PPP2R5D",421250,"XP_015138893.1"
"9153","417878","CCDC59",417878,"XP_015138894.1"
"9154","421255","LOC421255",421255,"XP_015138897.1"
"9155","421254","PACS1",421254,"XP_015138901.1"
"9156","417880","TMTC2",417880,"XP_015138903.1"
"9157","107052850","LOC107052850",107052850,"XP_015138904.1"
"9158","421258","CUL9",421258,"XP_015138908.1"
"9159","428552","FLRT3",428552,"XP_015138909.1"
"9160","421259","MACROD2",421259,"XP_015138912.1"
"9161","378779","BMP2",378779,"XP_015138921.1"
"9162","395760","SLC8A1",395760,"XP_015138937.1"
"9163","100859115","TSPAN19",100859115,"XP_015138940.1"
"9164","396414","RRBP1",396414,"XP_015138941.1"
"9165","396444","SNAP25",396444,"XP_015138943.1"
"9166","427871","ALX1",427871,"XP_015138946.1"
"9167","416708","ENTPD6",416708,"XP_015138947.1"
"9168","416718","SNX5",416718,"XP_015138951.1"
"9169","416722","DZANK1",416722,"XP_015138958.1"
"9170","416730","PLCB4",416730,"XP_015138975.1"
"9171","416734","PAK7",416734,"XP_015138979.1"
"9172","416741","TASP1",416741,"XP_015138990.1"
"9173","416746","CDC42BPA",416746,"XP_015138997.1"
"9174","416746","CDC42BPA",416746,"XP_015139000.1"
"9175","427873","MGAT4C",427873,"XP_015139005.1"
"9176","426265","SRSF7",426265,"XP_015139007.1"
"9177","416743","SSPO",416743,"XP_015139008.1"
"9178","416740","ISM1",416740,"XP_015139010.1"
"9179","416732","LAMP5",416732,"XP_015139017.1"
"9180","107052863","LOC107052863",107052863,"XP_015139023.1"
"9181","416717","SYNDIG1",416717,"XP_015139026.1"
"9182","416714","ACSS1",416714,"XP_015139028.1"
"9183","101749883","POLR1B",101749883,"XP_015139030.1"
"9184","101749883","POLR1B",101749883,"XP_015139031.1"
"9185","769542","GNMT",769542,"XP_015139032.1"
"9186","100858990","CNPY3",100858990,"XP_015139035.1"
"9187","416709","PEX6",416709,"XP_015139036.1"
"9188","100859089","NINL",100859089,"XP_015139044.1"
"9189","425963","ARHGEF33",425963,"XP_015139060.1"
"9190","425965","MAP4K3",425965,"XP_015139067.1"
"9191","427687","PLCB1",427687,"XP_015139068.1"
"9192","416687","FBXO18",416687,"XP_015139069.1"
"9193","417886","C12ORF29",417886,"XP_015139070.1"
"9194","374180","ENAH",374180,"XP_015139092.1"
"9195","395147","EIF2AK2",395147,"XP_015139098.1"
"9196","395357","CENPF",395357,"XP_015139099.1"
"9197","395802","PROX1",395802,"XP_015139108.1"
"9198","396188","HSP90AB1",396188,"XP_015139110.1"
"9199","396285","LBR",396285,"XP_015139112.1"
"9200","421315","C1ORF95",421315,"XP_015139121.1"
"9201","421316","LIN9",421316,"XP_015139123.1"
"9202","421326","NVL",421326,"XP_015139128.1"
"9203","421363","ANGEL2",421363,"XP_015139146.1"
"9204","421380","RCOR3",421380,"XP_015139157.1"
"9205","421380","RCOR3",421380,"XP_015139162.1"
"9206","421380","RCOR3",421380,"XP_015139164.1"
"9207","421384","DIEXF",421384,"XP_015139165.1"
"9208","421385","MRPS10",421385,"XP_015139166.1"
"9209","421398","THADA",421398,"XP_015139171.1"
"9210","421405","PREPL",421405,"XP_015139183.1"
"9211","421414","TTC7A",421414,"XP_015139187.1"
"9212","421431","MDGA1",421431,"XP_015139196.1"
"9213","421450","XPO5",421450,"XP_015139200.1"
"9214","421458","FAM98A",421458,"XP_015139204.1"
"9215","421461","LTBP1",421461,"XP_015139206.1"
"9216","421481","SPAST",421481,"XP_015139214.1"
"9217","421478","PRKD3",421478,"XP_015139231.1"
"9218","421473","SULT6B1",421473,"XP_015139233.1"
"9219","421469","HEATR5B",421469,"XP_015139236.1"
"9220","421466","CYP1B1",421466,"XP_015139237.1"
"9221","421465","RMDN2",421465,"XP_015139238.1"
"9222","428577","CDC42EP3",428577,"XP_015139239.1"
"9223","421456","ABCC10",421456,"XP_015139257.1"
"9224","421455","TJAP1",421455,"XP_015139263.1"
"9225","421441","LOC421441",421441,"XP_015139266.1"
"9226","428575","SLC35B2",428575,"XP_015139268.1"
"9227","421435","RNF8",421435,"XP_015139277.1"
"9228","421434","CMTR1",421434,"XP_015139279.1"
"9229","421430","ZFAND3",421430,"XP_015139280.1"
"9230","421426","SAYSD1",421426,"XP_015139282.1"
"9231","421422","DAAM2",421422,"XP_015139286.1"
"9232","417922","NEDD1",417922,"XP_015139288.1"
"9233","421420","SLC4A1AP",421420,"XP_015139294.1"
"9234","421421","SUPT7L",421421,"XP_015139297.1"
"9235","421408","SRBD1",421408,"XP_015139310.1"
"9236","378786","SIX3",378786,"XP_015139313.1"
"9237","421402","ABCG8",421402,"XP_015139320.1"
"9238","421402","ABCG8",421402,"XP_015139321.1"
"9239","107052930","ZFP36L2",107052930,"XP_015139323.1"
"9240","421395","MTA3",421395,"XP_015139325.1"
"9241","421395","MTA3",421395,"XP_015139326.1"
"9242","417895","PLEKHG7",417895,"XP_015139328.1"
"9243","428567","TBCC",428567,"XP_015139333.1"
"9244","421386","TRERF1",421386,"XP_015139335.1"
"9245","421383","SERTAD4",421383,"XP_015139347.1"
"9246","421381","KCNH1",421381,"XP_015139349.1"
"9247","421371","TMEM206",421371,"XP_015139354.1"
"9248","421369","ATF3",421369,"XP_015139360.1"
"9249","417920","CDK17",417920,"XP_015139366.1"
"9250","421364","VASH2",421364,"XP_015139369.1"
"9251","421358","USH2A",421358,"XP_015139379.1"
"9252","421349","SLC30A10",421349,"XP_015139382.1"
"9253","421349","SLC30A10",421349,"XP_015139383.1"
"9254","107052956","HLX",107052956,"XP_015139387.1"
"9255","421324","WDR26",421324,"XP_015139393.1"
"9256","421328","FBXO28",421328,"XP_015139394.1"
"9257","421328","FBXO28",421328,"XP_015139395.1"
"9258","101748950","SHANK3",101748950,"XP_015139401.1"
"9259","417914","NTN4",417914,"XP_015139402.1"
"9260","421321","EPHX1",421321,"XP_015139403.1"
"9261","421318","SDE2",421318,"XP_015139405.1"
"9262","421311","GPCPD1",421311,"XP_015139407.1"
"9263","428559","CRLS1",428559,"XP_015139409.1"
"9264","417913","USP44",417913,"XP_015139411.1"
"9265","101751903","C20ORF196",101751903,"XP_015139412.1"
"9266","421443","MRPL14",421443,"XP_015139415.1"
"9267","428574","C6ORF137",428574,"XP_015139416.1"
"9268","100858112","DNAH8",100858112,"XP_015139418.1"
"9269","421390","PKDCCa",421390,"XP_015139420.1"
"9270","770442","SUSD4",770442,"XP_015139422.1"
"9271","395620","RGS7",395620,"XP_015139425.1"
"9272","395620","RGS7",395620,"XP_015139432.1"
"9273","421507","GREM2",421507,"XP_015139440.1"
"9274","421506","LOC421506",421506,"XP_015139443.1"
"9275","421499","CEP170",421499,"XP_015139458.1"
"9276","421499","CEP170",421499,"XP_015139459.1"
"9277","421499","CEP170",421499,"XP_015139462.1"
