"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"TBC1D12",873.102554825007,-0.732670451140298,0.112003300620917,-6.54150767949308,6.09017062320079e-11,8.41884231525476e-09
"BCL7A",455.515130077208,-0.782141022149379,0.119653437920301,-6.53672001192604,6.28826091878921e-11,8.60020025233554e-09
"PEX2",623.229170302431,-0.805336598204775,0.123654720674342,-6.51278490471636,7.37701118729169e-11,9.98303745513916e-09
"NT5DC2",1033.07459559662,0.963174989198272,0.14849701402918,6.4861572840044,8.80532456185206e-11,1.17917971424136e-08
"GIPC2",337.372336338608,-1.32628380562873,0.204654224423998,-6.48060800778274,9.13537304523765e-11,1.21076655535645e-08
"TRAPPC2",928.81364773127,-0.857016706788287,0.132328696361734,-6.47642371119218,9.3922068751115e-11,1.23210419986157e-08
"YAF2",711.518390953291,-0.808413702039191,0.125169430394277,-6.45855541159476,1.0570715813959e-10,1.3726982071137e-08
"RIC1",531.290584652037,0.647046832935984,0.100350688467829,6.44785644040119,1.13443141069762e-10,1.45842502159287e-08
"PSMD1",1488.46908466281,0.457619241779326,0.0710440095705184,6.44134874348684,1.18416424838539e-10,1.50728867101412e-08
"LETM1",1943.46127858372,-0.543469029685605,0.0844029053294251,-6.4389848615334,1.20275194598301e-10,1.51593911936839e-08
"NECAP2",624.276034231027,-0.971818647626085,0.151171893367306,-6.42856701718244,1.28812460987805e-10,1.60777961015458e-08
"PTCH1",223.33938045051,1.08004591577127,0.168053724650405,6.42678951637666,1.30327080373787e-10,1.61104321662058e-08
"NAPEPLD",755.302027962033,-0.786475092224642,0.123007547457894,-6.39371411330555,1.61904014274511e-10,1.98232191191725e-08
"TSTD2",727.587120855051,0.728723939708208,0.114027729425148,6.39076076829688,1.65062452427823e-10,2.00192725321895e-08
"CLDN3",199.425512934836,1.2182121979228,0.190726106795842,6.38723360104447,1.68913509532378e-10,2.02948792387687e-08
"UGP2",1089.13442854698,-0.581751545743654,0.0913380082513452,-6.36921646181272,1.89996305498805e-10,2.26165972545614e-08
"SLC30A5",407.023798723636,0.769964626484921,0.121220490218809,6.35176961498092,2.12851945986525e-10,2.49515405203314e-08
"ZFR",1274.45498346717,-0.544328623504967,0.0857034041490982,-6.35130691609401,2.13493268297795e-10,2.49515405203314e-08
"INIP",435.977371973221,0.813301686621121,0.128082831278987,6.34981034147821,2.15580543768632e-10,2.49684997359417e-08
"CITED4",164.824067918807,-3.10546918539148,0.489719166294962,-6.34132661967538,2.27795019833646e-10,2.61476140623335e-08
"SH3GL2",220.180533078592,-2.15013871373905,0.339626126917808,-6.33089901902453,2.43736829612201e-10,2.77299175353492e-08
"USP12",688.061146959814,-0.705356141485605,0.111719598198897,-6.31362941558241,2.72566186999859e-10,3.07378149128964e-08
"PNRC2",3626.43325430384,-0.628758784775016,0.0999968871292197,-6.2877835783279,3.22030413934499e-10,3.6000200013408e-08
"CA8",99.2801734490812,-1.74499639668501,0.277789668415165,-6.28171813098917,3.34851550995055e-10,3.71107891344175e-08
"POLR1E",352.938714266434,0.79397376244008,0.126591389592166,6.27194128287863,3.56574059476604e-10,3.91804795609506e-08
"PLA2R1",273.478363384049,-1.63079517869173,0.260141805733296,-6.26887006528919,3.63677434147877e-10,3.96223482491958e-08
"FBP1",396.650110773605,1.00529083970782,0.160397944363968,6.26747957209886,3.66938741970571e-10,3.9641718208182e-08
"ATXN3",789.061926395736,-0.747430402134615,0.119987019575964,-6.22926050481167,4.68641969916368e-10,5.02071763770402e-08
"TBC1D22A",362.687689767978,-0.813083702571687,0.131057460923186,-6.20402453125688,5.50372010565003e-10,5.83461489609461e-08
"SULT4A1",356.839650060634,-0.956450714015261,0.154189665059683,-6.20307926374343,5.53689341415325e-10,5.83461489609461e-08
"PEX3",1340.63218284847,-0.677187990850987,0.109243502821343,-6.19888573106686,5.68642962145404e-10,5.94347473279782e-08
"CCNC",721.292486025731,-0.800970309085839,0.129473731533945,-6.186353784635,6.15717404817768e-10,6.38359915833648e-08
"NELFA",1348.15680791353,-0.561527970597058,0.0909461938230115,-6.17428775183089,6.64623988018149e-10,6.83552479196906e-08
"LOC772071",1337.33707054825,-0.622944421210961,0.101015216697233,-6.16683744863981,6.96693107524435e-10,7.10848142090011e-08
"KIAA1328",280.784414234072,1.09757418721048,0.178210369224519,6.15886826331467,7.32666405734925e-10,7.41666087569149e-08
"AMD1",1235.05939583801,-0.86068179150541,0.139791315515948,-6.15690458544414,7.41805095173732e-10,7.45050492465117e-08
"TMEM68",549.245251927315,-0.865331761401839,0.14068636779219,-6.15078614212314,7.70998222541887e-10,7.68368461162674e-08
"YIPF4",723.756800567016,-0.735661833448341,0.119686893288379,-6.14655300372617,7.91848700309287e-10,7.830774531674e-08
"HSDL2",183.845802260997,0.997553479479283,0.162665177868881,6.13255702633159,8.64776946442284e-10,8.48669650645955e-08
"IDUA",354.484995019696,0.90090170329362,0.147055274348093,6.12627943667702,8.99577618434324e-10,8.74791695385611e-08
"CAB39",1101.01607357569,-0.578006547780914,0.0943634548879511,-6.12532201652906,9.05003854124815e-10,8.74791695385611e-08
"SLC25A51",366.209812023026,0.781411357255512,0.12768692629763,6.11974443988176,9.37255516913382e-10,8.92544957439884e-08
"FAM120A",3675.64806118167,-0.497277037061371,0.0812532495272783,-6.12008799591979,9.35236960994191e-10,8.92544957439884e-08
"WDR26",902.351239649869,-0.514233520980923,0.0840686719251139,-6.11682698447988,9.54569062482348e-10,9.02348519652431e-08
"ACVR1",409.029631527293,0.739568592804854,0.121020364748348,6.11110860839599,9.8941399811916e-10,9.2846031823503e-08
"DCTN4",1598.86963831933,0.528792676622004,0.0867130117728575,6.09819294487386,1.07274217869035e-09,9.9936039487269e-08
"RWDD1",644.013474707451,-0.995355198748639,0.163405375305424,-6.09132470023219,1.1198016213387e-09,1.03569565783672e-07
"FNDC3B",1033.13848281256,-0.729642406096219,0.120134560364062,-6.07354289960418,1.25118553818445e-09,1.14894580563566e-07
"SLC25A16",629.529098947679,-0.701077490888878,0.11545412856367,-6.07234665066353,1.26054453662938e-09,1.14933053637641e-07
"SSB",879.207502782916,-0.942929480659437,0.155424473840097,-6.06680181931667,1.30482399625484e-09,1.18132516167973e-07
"CRKL",572.128340504876,-0.631160198117345,0.104452053289667,-6.04258296739276,1.51666312396624e-09,1.36351196655314e-07
"RTCB",924.138169974061,0.526376327372058,0.0871287865413561,6.04135955826965,1.52820993910158e-09,1.36435187340902e-07
"COPZ1",501.301352991765,1.17505860715482,0.194539821687464,6.04019576538214,1.53927357305308e-09,1.36475179690831e-07
"CCT7",1272.86597670128,0.802677655874733,0.132916426913328,6.03896504378758,1.55105838584725e-09,1.36578127455152e-07
"MEIS2",737.069190458825,-0.772476594346773,0.128084016802956,-6.0310147481957,1.62933315792878e-09,1.4249460597505e-07
"WDR41",219.175736220822,1.0146988535892,0.168302973183888,6.02900135626568,1.64975903802882e-09,1.43306095897963e-07
"CSTF3",563.88307034146,-0.565147289703277,0.0938553616731887,-6.02147047998346,1.7283954918115e-09,1.49129211025025e-07
"ANLN",42.4465450524727,-6.4438073519512,1.07308725557742,-6.00492394114197,1.91421617302806e-09,1.64061087469659e-07
"CPEB4",2355.0191637915,-0.6603630452439,0.110396472372143,-5.9817404583168,2.20765846967484e-09,1.86721429514077e-07
"LRRC1",300.627178813156,-0.925999910607248,0.154786487658847,-5.98243376804423,2.19827909004164e-09,1.86721429514077e-07
"PGR",1069.48108751253,-1.80417414688627,0.301906075847888,-5.97594514061812,2.28759978412051e-09,1.92218188396427e-07
"RAB9A",582.879377919655,-0.67924073525139,0.113755164229903,-5.97107603729202,2.35693855160452e-09,1.96758454671608e-07
"SLC26A8",621.795781275316,-1.08669085379399,0.182044749091911,-5.96936115551094,2.38184353278383e-09,1.97554712628832e-07
"ELP3",278.319272286819,0.631214298340017,0.105772102557384,5.96768224397889,2.40647435505225e-09,1.98318168644562e-07
"CZH18ORF25",270.095297758496,0.743973734182852,0.124716289389085,5.96532929120294,2.44141175783123e-09,1.99915857061645e-07
"BMI1",428.169016783706,-0.643857009855074,0.10816738655868,-5.95241348006303,2.64216820422934e-09,2.14985534389699e-07
"DYNC2LI1",621.657383148223,-0.930809916400275,0.156404635017576,-5.95129368318065,2.66031226121378e-09,2.15100468114242e-07
"SNX6",802.37200138858,-0.597857292738919,0.100500264741712,-5.94881311283533,2.70093809225455e-09,2.17020375712653e-07
"TBL1X",815.32702135866,0.487630679723375,0.0821094888740361,5.93878596018844,2.87140454284182e-09,2.27868992609719e-07
"METRNL",331.203197180059,-1.07646485504194,0.181241904246991,-5.93938173136255,2.8609898466306e-09,2.27868992609719e-07
"PFDN4",252.331544918238,-0.968744490696465,0.163243403121135,-5.93435613430337,2.95000872158137e-09,2.32670626531596e-07
"BDP1L",570.150067819467,0.759733702817327,0.128190742121148,5.92658791302832,3.09293835064464e-09,2.4192034778098e-07
"GLDC",734.4734938462,0.898225004938375,0.15157478594963,5.92595265308087,3.10492045611867e-09,2.4192034778098e-07
"LYRM4",189.616634595292,-0.999334028738709,0.168690713068348,-5.92406072961355,3.14087377659795e-09,2.43247429349056e-07
"HIBCH",1029.3877086614,-0.496473875522364,0.0838838128969691,-5.91858975380818,3.24713789181162e-09,2.49971285851079e-07
"ALDH7A1",936.126252178416,0.877620319255413,0.148317388803919,5.91717752269534,3.27513145889774e-09,2.50625535926127e-07
"NRSN1",2542.03492777784,-0.758382826359619,0.12821672420774,-5.91485105430449,3.32176038248972e-09,2.52689653711763e-07
"PIGG",612.247174847252,0.790203332932776,0.133656784689976,5.91218272058314,3.37603723114661e-09,2.55307850844828e-07
"SNX2",1000.00041315919,0.559252839656727,0.0946817983520017,5.90665628865195,3.49121083592259e-09,2.6247372226094e-07
"MYSM1",483.163992037262,-0.617008962781455,0.104568853979353,-5.90050420657074,3.62392379229306e-09,2.70867234149533e-07
"SDC2",604.870857704621,-1.2432604417739,0.211196827901316,-5.8867382343206,3.93891825425148e-09,2.92709439749462e-07
"RPAP3",646.956866964192,-0.785865366581711,0.133585559124758,-5.8828616785425,4.03232908991446e-09,2.97928866551381e-07
"BCL2",954.292444919883,-0.731923707636571,0.124715057057748,-5.86876777274506,4.39045874519438e-09,3.22535643589823e-07
"FGFR1OP",502.607072575942,-0.74001211672063,0.126144687749367,-5.86637558761836,4.45424201779956e-09,3.25362132845631e-07
"LOC107050350",70.9344429955814,1.66236078374729,0.284116216634839,5.85098873776657,4.88659316205237e-09,3.5492678921664e-07
"MARCKS",627.798014098125,-1.1535282670382,0.197482316326244,-5.84117245785466,5.18347099827207e-09,3.72007341630998e-07
"TMEM33",1136.92389567449,-0.605178085558352,0.103619856027673,-5.84036794450605,5.20856576645766e-09,3.72007341630998e-07
"GALT",61.4075180034584,1.24968479731424,0.21391965661415,5.84184182554257,5.16268144741535e-09,3.72007341630998e-07
"RGMB",48.3536381621554,1.38434214278579,0.23732863640749,5.83301772487705,5.44337830562929e-09,3.86630229266134e-07
"FAM105B",536.034625721878,-0.67959589929892,0.116599894912997,-5.82844349736345,5.59467327290147e-09,3.95192964815502e-07
"TLN2",3408.35928013547,0.628519614746346,0.107970180551908,5.8212333399237,5.84149474634473e-09,4.10372986114797e-07
"SMARCB1",619.766567581444,0.404947655108977,0.0696105665531864,5.81733025832471,5.97949305246852e-09,4.15526284770461e-07
"CPSF3",1016.41569420769,-0.678262175425707,0.116576902278759,-5.81815232835612,5.95016663177444e-09,4.15526284770461e-07
"ZNF800",424.311376085095,-0.844650818426296,0.14526154954958,-5.81468957921315,6.07465065181273e-09,4.19869402041422e-07
"CAT",1895.39260123882,-0.593842153141565,0.102256157874374,-5.80739747596548,6.34513809076962e-09,4.36219760935477e-07
"ANKRD46",681.124357684128,-0.791965251945708,0.136408516467016,-5.80583436032903,6.40462549740489e-09,4.37967369120411e-07
"COPS2",835.888582786387,-0.639816469868188,0.110298261451667,-5.80078472178418,6.60052955827571e-09,4.48975703710013e-07
"GBAS",1300.36994094474,-0.584885353534104,0.100944545103785,-5.79412540749737,6.86781272505433e-09,4.64697896806834e-07
"UBE2Q2",1278.78532671349,-0.445830374379401,0.0771258332952809,-5.78055828158787,7.44531392306202e-09,4.9826323851994e-07
"OXR1",1247.65413574544,-0.649565854971365,0.112386050210885,-5.77977296784161,7.48014973820383e-09,4.9826323851994e-07
"RPS23",3412.5647920707,1.00576006908777,0.174009040253353,5.77992998308251,7.4731720296471e-09,4.9826323851994e-07
"FMNL2",586.692879769574,-1.21065925436487,0.209515910522428,-5.77836428434525,7.54303524044857e-09,4.99862170367045e-07
"EIF3D",915.739206326847,0.522669177509885,0.0904938473104861,5.77574269460107,7.66143789606061e-09,5.05104849188488e-07
"TMED7",1133.87830192171,-0.661389717026458,0.114570538405426,-5.77277305519879,7.79774356063559e-09,5.06301975836016e-07
"NAP1L4",1076.72406697281,-0.687694538318156,0.119103718760997,-5.77391323690018,7.7451329232224e-09,5.06301975836016e-07
"STXBP6",155.807445397729,-1.60391927662232,0.277811843183332,-5.77340137210733,7.76870872263061e-09,5.06301975836016e-07
"EPN3",91.4845308181927,1.43838381506369,0.249331084639231,5.76897107372296,7.97569916753624e-09,5.15254213557014e-07
"TMEM8B",140.730963775567,1.26589841767525,0.219542195732406,5.76608252209618,8.11353429303825e-09,5.21537984356499e-07
"UBE3C",1081.8934197292,-0.563710976781402,0.0980296353984142,-5.75041388749795,8.90252388881533e-09,5.6379727642665e-07
"PTP4A2",4497.00676356081,-0.51343382494185,0.089283058423225,-5.75062989562969,8.89115609436847e-09,5.6379727642665e-07
"DCAF10",406.785451203527,0.981667635935388,0.170708946822227,5.7505341940729,8.89619080904226e-09,5.6379727642665e-07
"HS3ST5",225.392217313945,-1.60184463332057,0.278731252808162,-5.74691433838976,9.08867437826775e-09,5.72764695132403e-07
"ARGLU1",4156.00933451436,-0.475045917717617,0.0827891652050805,-5.73802038637375,9.57895879505634e-09,6.00717533020704e-07
"DNAJB6",2326.92711353552,-0.474519057081428,0.0827174553790743,-5.73662541850231,9.65815365622704e-09,6.02743802934247e-07
"SPPL3",477.537172221194,-0.511114739654764,0.0893694003029783,-5.71912464358039,1.07074230095516e-08,6.64998213578721e-07
"BCL2L1",805.235284061019,0.691080522868717,0.120917807599958,5.71529154047412,1.09516100240064e-08,6.76893742637628e-07
"SRPK2",1614.81066572694,-0.653300843087776,0.114408784018817,-5.71023325429562,1.12821437938629e-08,6.93986797195703e-07
"HINT2",50.9508145269533,1.84042966300997,0.32241159653194,5.70832340649896,1.14094472061808e-08,6.98475491822191e-07
"CLK4",2430.49601732941,-0.562460115918414,0.0986285777265811,-5.70281077638238,1.17847782290641e-08,7.18033691530084e-07
"PLIN2",923.764567418696,0.658635883799037,0.115545910264153,5.70020939982482,1.19660351497277e-08,7.25638433419335e-07
"ZBTB11",490.716626583882,-0.596384337064731,0.104684540399983,-5.69696666562267,1.21957760961667e-08,7.36098110292581e-07
"ZDHHC17",681.53512388943,-0.623880864354111,0.109654379862234,-5.68952070257415,1.27396444602602e-08,7.65331164397685e-07
"SMAD2",2182.73719465048,-0.668986069439952,0.117625294168565,-5.68743376302423,1.28962597201144e-08,7.71136348659492e-07
"CNOT6",2213.96661866318,-0.567077128205591,0.0998350754737235,-5.68013922476419,1.34585146285295e-08,8.01030852149883e-07
"RNF38",586.331302553225,0.691359728507353,0.121840556036654,5.6742988623539,1.39257829643739e-08,8.25022422995351e-07
"CAMLG",616.55493484505,-0.611991402512416,0.10788233445347,-5.67276751669077,1.40508856609596e-08,8.28615532372919e-07
"TMEM63C",1351.14269099898,0.70954129716735,0.125099888200515,5.67179801176215,1.41306526785748e-08,8.29514478702092e-07
"SSRP1",704.150358620961,0.75569018017303,0.133259302785717,5.67082495837601,1.42111539036531e-08,8.30448157206202e-07
"FMR1",1468.7420193284,-0.393032876048109,0.0695146282954932,-5.65395925555988,1.56793394073082e-08,9.12097680635086e-07
"RBM45",477.68456215199,-0.606530461479311,0.107464062375742,-5.64403064680929,1.66114484698731e-08,9.61967484363462e-07
"LRRC8A",555.959154047263,-0.967283213774746,0.171548221483507,-5.63854993896128,1.71488089964062e-08,9.88632683667257e-07
"COPG1",2389.90362698529,0.578749026859458,0.102706541591,5.63497726526672,1.75081432942163e-08,1.00037640084642e-06
"MARCH6",4312.59123505364,-0.39750974439556,0.0705393480737113,-5.63529087311914,1.74763105748967e-08,1.00037640084642e-06
"ARL3",1963.00450104995,0.420207143867289,0.0746901265211063,5.62600658801328,1.84429305184077e-08,1.04912528648075e-06
