"tissue","gene","padj","direction","pvalue","direction2","lfc","logpadj"
"gonads","CCT3",0.000324479057369611,"male",0.000178013787038908,"male",0.545998176899247,3.48881332833148
"gonads","CCT5",4.90466057449808e-23,"male",6.39937402259299e-24,"male",1.18583484476256,22.309391042458
"gonads","CCT6A",4.06951959632212e-27,"male",3.94503192232864e-28,"male",1.39819634404703,26.3904568558806
"gonads","CCT7",2.31769583270078e-15,"male",5.29911211497865e-16,"male",0.946943270714972,14.6349435601098
"gonads","CD109",5.04342761901999e-05,"female",2.57603767442835e-05,"female",-1.22411580486245,4.29727420758795
"gonads","CD151",8.99137019654877e-31,"female",6.43716507680535e-32,"female",-1.80753560412272,30.046174121008
"gonads","CD163",0.0198534945867564,"male",0.0132484938384839,"male",1.3795215203517,1.70216303821235
"gonads","CD163L1",0.00299005301917212,"male",0.00181816522808771,"male",2.41077428978973,2.52432111076261
"gonads","CD164L2",2.88622267931135e-06,"female",1.31378468793298e-06,"female",-1.98904259813675,5.53967016504245
"gonads","CD1C",1.25404109768935e-05,"male",6.0333730823773e-06,"male",3.64906779191192,4.90168823048518
"gonads","CD200R1",0.0162509222743012,"female",0.0107312567308972,"female",-1.03879266547148,1.78912198685287
"gonads","CD24",1.86419639618293e-28,"female",1.62511448008479e-29,"female",-4.50897744218461,27.7295083359276
"gonads","CD247",0.000559218849596862,"female",0.000315107734653639,"female",-1.41602346937289,3.25241819824604
"gonads","CD274",0.00768594207145531,"female",0.0048987808291137,"female",-2.202506370321,2.1143028931142
"gonads","CD276",1.14469766837117e-12,"female",3.16793394650472e-13,"female",-1.9929865063029,11.9413092017921
"gonads","CD28",0.0487733067409247,"female",0.0341931490529691,"female",-1.27488402504972,1.31181779903929
"gonads","CD2AP",0.00192996518895228,"female",0.00115041225287181,"female",-0.638937716445823,2.71445052435092
"gonads","CD300A",3.19235326650676e-05,"female",1.59892747622323e-05,"female",-2.53245798733646,4.49588905554018
"gonads","CD34",3.57774356260649e-24,"female",4.3135368674539e-25,"female",-4.24014206255568,23.4463907910286
"gonads","CD36",2.81375184409965e-26,"male",2.89740064946065e-27,"male",3.48740930797439,25.5507142073599
"gonads","CD38",9.86384289697321e-20,"male",1.612100131661e-20,"male",3.73892549064624,19.0059538534359
"gonads","CD3D",1.83690718121531e-06,"female",8.23350181326008e-07,"female",-2.40917326539125,5.73591278800798
"gonads","CD3E",0.000504688711779496,"male",0.000282496661519544,"male",1.67759102768601,3.29697640889164
"gonads","CD40LG",2.92347086119779e-05,"female",1.45942621190916e-05,"female",-3.38207083613025,4.53410123050263
"gonads","CD44",1.36007636933195e-18,"female",2.43966018281718e-19,"female",-7.31290566575242,17.8664367049766
"gonads","CD47",0.000195246603637152,"female",0.000104969935475467,"female",-0.96675310679098,3.70941651204463
"gonads","CD59",0.0114829126944026,"female",0.00747222137273275,"female",-1.02347806495997,1.93994793714183
"gonads","CD63",8.48835342213808e-16,"female",1.86760842204733e-16,"female",-1.94170896195808,15.0711765463912
"gonads","CD72",2.21196789731335e-05,"male",1.09184743114548e-05,"male",3.95620037365246,4.65522118031528
"gonads","CD74",9.24158563692573e-33,"female",5.62086962119495e-34,"female",-4.91410311282527,32.0342535077531
"gonads","CD79B",8.16973030459487e-05,"female",4.24267482140098e-05,"female",-2.59111317853558,4.08779227996201
"gonads","CD81",1.8368177836982e-28,"female",1.59729020254095e-29,"female",-2.92843767537381,27.7359339245104
"gonads","CD82",3.14379645397803e-36,"female",1.48092092044348e-37,"female",-2.37218889466968,35.5025455802458
"gonads","CD86",1.11952074090457e-05,"female",5.36929414656155e-06,"female",-2.50237500783838,4.95096785601352
"gonads","CD8A",3.05634722753905e-09,"female",1.08067311133149e-09,"female",-4.85216099966302,8.5147973076756
"gonads","CD8B",4.36021951885205e-08,"female",1.69825008403372e-08,"female",-4.07242060035362,7.36049164526669
"gonads","CD9",1.6223709739688e-29,"female",1.28731863150619e-30,"female",-2.522603628843,28.7898498322913
"gonads","CD93",2.90158060263381e-05,"female",1.44829001643743e-05,"female",-2.13023976175835,4.53736536072141
"gonads","CD99",5.67708895289471e-29,"female",4.72071593239414e-30,"female",-3.54552794526797,28.2458743008691
"gonads","CD99L2",2.07584723946764e-18,"female",3.79066460574911e-19,"female",-1.50992538819834,17.6828046091556
"gonads","CDA",8.73626677980473e-09,"female",3.20881836698989e-09,"female",-1.81529751446417,8.05867411236507
"gonads","CDADC1",4.19079995902838e-07,"male",1.77219739758137e-07,"male",0.816875099613228,6.37770306900714
"gonads","CDC20B",0.00537971373605932,"female",0.0033655081192409,"female",-1.65019949091894,2.26924083328481
"gonads","CDC23",1.67655586682537e-08,"female",6.32290062657393e-09,"female",-0.709875851939398,7.77558197026992
"gonads","CDC27",7.56050090419272e-05,"female",3.9138051858628e-05,"female",-0.541698043090507,4.12144943032943
"gonads","CDC2L1",1.11668593529358e-05,"male",5.35489636355778e-06,"male",0.6269398530905,4.95206895378478
"gonads","CDC37L1",9.10442754439601e-14,"male",2.32677420871071e-14,"male",1.46525820412757,13.0407473559784
"gonads","CDC40",1.76402959670447e-11,"male",5.3240100495109e-12,"male",0.772257850224555,10.7534941325956
"gonads","CDC42",2.4261106730228e-09,"female",8.51211887720049e-10,"female",-0.682553198798411,8.6150893916035
"gonads","CDC42BPB",3.09918824507064e-09,"female",1.09671116413242e-09,"female",-0.917788326826254,8.50875204385994
"gonads","CDC42EP1",3.59697542248841e-23,"female",4.63117688677418e-24,"female",-2.6222537176753,22.4440625296305
"gonads","CDC42EP4",2.94564985349865e-27,"female",2.81746776164024e-28,"female",-3.38524613156349,26.5308188785834
"gonads","CDC42SE1",9.36691519633353e-21,"female",1.42393791976433e-21,"female",-1.64967699426225,20.0284034116511
"gonads","CDC42SE2",1.15527992244575e-07,"female",4.65324546887893e-08,"female",-0.988217005842388,6.93731277417495
"gonads","CDC45",6.04745885911698e-32,"male",3.93002317068854e-33,"male",2.56204489463256,31.2184270774629
"gonads","CDC7",4.23276018561566e-32,"male",2.7112035656823e-33,"male",2.13170809848018,31.3733763365376
"gonads","CDC73",5.22751724585751e-05,"male",2.67494527459289e-05,"male",0.532406779647002,4.28170452574733
"gonads","CDCA4",0.00319219290636967,"male",0.00194681131364337,"male",0.605327233326224,2.49591087181992
"gonads","CDCA7",1.07178526314559e-18,"male",1.90637088669513e-19,"male",1.57011055925128,17.9698922187223
"gonads","CDCA7L",1.4690443624378e-09,"female",5.07298171690606e-10,"female",-1.38077330661416,8.83296508911714
"gonads","CDCA9",5.82851403134599e-08,"female",2.29482568101896e-08,"female",-1.96281715782111,7.23444215368779
"gonads","CDCP1",1.17531006219192e-40,"female",3.68814086728328e-42,"female",-4.74983749704797,39.9298475457028
"gonads","CDH1",1.72096677474565e-37,"female",7.16760540968317e-39,"female",-6.52212106038292,36.7642275141489
"gonads","CDH10",0.00763846392113769,"female",0.00486577721128913,"female",-1.1783022728721,2.11699396834138
"gonads","CDH13",5.88048062318415e-05,"male",3.02131544297592e-05,"male",0.813853076749821,4.23058717673568
"gonads","CDH15",0.0192867119531875,"male",0.0128522681980167,"male",1.62136871632819,1.71474180565331
"gonads","CDH18",4.12115073588204e-23,"male",5.34749345091114e-24,"male",2.77863843542119,22.384981500359
"gonads","CDH19",0.0257060967011606,"female",0.0174253592459397,"female",-1.44681340225204,1.58996386306315
"gonads","CDH20",0.0491018633499538,"male",0.0344457051564393,"male",0.82166394273681,1.30890202667036
"gonads","CDH3",8.71579180157942e-28,"female",7.97977491527629e-29,"female",-3.4897592778146,27.0596931525085
"gonads","CDH7",0.0084268359092616,"female",0.0053891570162203,"female",-1.09732866931701,2.07433546275326
"gonads","CDH8",5.2051746724859e-19,"male",9.01916306527968e-20,"male",3.14531202290717,18.2835646920854
"gonads","CDH9",2.53218801103221e-09,"male",8.9024791770887e-10,"male",4.84718482118103,8.59650405176587
"gonads","CDHR2",2.25408327214811e-13,"male",5.91280065572098e-14,"male",3.82454704280968,12.6470300439392
"gonads","CDHR3",6.19953407135958e-09,"female",2.24725319490329e-09,"female",-4.11389375525166,8.20764094886322
"gonads","CDHR4",6.1505507602608e-15,"female",1.44246005909894e-15,"female",-5.6142952437433,14.2110859929348
"gonads","CDHR5",2.63306314024659e-12,"male",7.49305559729803e-13,"male",1.85387078781988,11.5795387264876
"gonads","CDK1",3.77189019911207e-06,"male",1.73724714470091e-06,"male",1.06721282598576,5.42344095819712
"gonads","CDK13",0.000141015404419365,"female",7.47910223353028e-05,"female",-0.598609494119845,3.85073344274245
"gonads","CDK14",0.00183300268601447,"female",0.0010898507999569,"female",-0.693340196662519,2.73683689863822
"gonads","CDK18",8.35157370888042e-12,"female",2.46541142590891e-12,"female",-1.84172844321357,11.0782316815599
"gonads","CDK2",3.2086735277808e-08,"female",1.23360893779537e-08,"female",-1.38008201180407,7.49367446872442
"gonads","CDK2AP1",5.29260642366687e-07,"female",2.26093031842555e-07,"female",-0.959592756981208,6.27633040043249
"gonads","CDK2AP2",0.0645584575760278,"male",0.0460290769260649,"male",0.658591314690063,1.19004685428075
"gonads","CDK3",4.28984034641925e-107,"male",1.23218163045218e-110,"male",22.8818256963175,106.36755887051
"gonads","CDK5",5.54682758143374e-13,"female",1.50201686123701e-13,"female",-1.62407593515254,12.2559553335976
"gonads","CDK5R1",1.83306077331792e-07,"female",7.51336413478291e-08,"female",-3.39374115149574,6.73682313619485
"gonads","CDK5RAP2",4.60531196980553e-35,"male",2.38103160868877e-36,"male",1.63234557426285,34.3367409447992
"gonads","CDK5RAP3",0.000153773711877698,"female",8.19221002743533e-05,"female",-1.1262377656611,3.81311790226065
"gonads","CDK6",1.42207785714734e-13,"female",3.67722415883065e-14,"female",-1.33389963797174,12.8470766258258
"gonads","CDK7",3.38178520242948e-05,"female",1.69866347055825e-05,"female",-1.12307726175905,4.47085398052364
"gonads","CDKAL1",0.0113116814067612,"male",0.00735592322415838,"male",0.414754912129333,1.94647283526872
"gonads","CDKL1",0.00803273883649613,"female",0.00512731692644076,"female",-0.862614147909949,2.0951363527568
"gonads","CDKL5",1.4642311717824e-10,"male",4.69571765990248e-11,"male",1.34110285476815,9.83439035175866
"gonads","CDKN1A",1.458044629694e-29,"female",1.1485530366037e-30,"female",-5.25631447773247,28.8362291823739
"gonads","CDKN1B",4.89742335076286e-13,"female",1.31910287464439e-13,"female",-1.49136488066232,12.3100323523932
"gonads","CDKN2AIP",2.35079562197064e-15,"male",5.37816663191043e-16,"male",0.915996533687461,14.6287851267699
"gonads","CDKN2C",4.89353745857369e-09,"female",1.75768162916743e-09,"female",-2.97219901188058,8.31037708293732
"gonads","CDKN3",7.01857310040325e-41,"male",2.16715958148312e-42,"male",3.12978006140518,40.15375117243
"gonads","CDO1",6.37539338361268e-07,"female",2.7417945551096e-07,"female",-1.69790435073187,6.19549301260988
"gonads","CDON",0.000355910782693793,"female",0.000196331080902895,"female",-0.763806257111201,3.44865885438593
"gonads","CDR2",9.1177066252328e-08,"female",3.64485658356104e-08,"female",-1.30810664824517,7.04011438593229
"gonads","CDR2L",2.08560267327946e-13,"female",5.45886955630018e-14,"female",-2.18253364369739,12.6807684251703
"gonads","CDS1",1.34710887253433e-11,"male",4.02797741292039e-12,"male",1.58556549589294,10.870597303438
"gonads","CDV3",4.3023514460955e-05,"male",2.18639531696236e-05,"male",1.10721001819147,4.36629411629495
"gonads","CDX4",8.0387487548561e-18,"male",1.52912864078801e-18,"male",6.74735454985271,17.0948115446782
"gonads","CDYL",2.41930590617211e-24,"female",2.88037425853322e-25,"female",-1.75992816089424,23.6163092143322
"gonads","CEBPA",6.35462657989124e-24,"female",7.81209299495462e-25,"female",-4.58685836695757,23.1969099650246
"gonads","CEBPB",4.15692526116795e-17,"female",8.31623853052844e-18,"female",-3.62625270262833,16.381227783758
"gonads","CEBPD",6.2860681846458e-22,"female",8.89239862397834e-23,"female",-2.91916923257546,21.2016209125238
"gonads","CEBPG",0.0217955670994167,"male",0.0146227189006068,"male",0.412157498140012,1.66163182658008
"gonads","CECR1",1.18619877827757e-12,"female",3.28960195440757e-13,"female",-3.05751949541233,11.925842527603
"gonads","CECR2",3.0188184721274e-05,"female",1.5094092360637e-05,"female",-1.138100939549,4.52016300122786
"gonads","CECR5",1.18408919297826e-06,"female",5.22662377512378e-07,"female",-0.816416247045567,5.92661558261367
"gonads","CEL",1.47080011336256e-05,"male",7.13115206478817e-06,"male",1.73693354532994,4.83244634532974
"gonads","CELF1",0.00020940183757693,"male",0.000112865876263998,"male",0.750829708860707,3.67901951154916
"gonads","CELF2",1.39117049266084e-10,"female",4.45342385199054e-11,"female",-1.07631778060674,9.85661964248498
"gonads","CELF4",0.0013760101002634,"male",0.000805093371890432,"male",2.16436469332577,2.86137837825708
"gonads","CELF5",3.29076449751521e-14,"male",8.19264721591644e-15,"male",2.2501764382711,13.4827031967361
"gonads","CELSR2",0.0035436613617375,"female",0.00217082974845487,"female",-0.770109378604531,2.45054778671603
"gonads","CELSR3",7.32628214171227e-11,"female",2.29742022927312e-11,"female",-1.22147367639127,10.1351163602784
"gonads","CEMIP",2.12044060187815e-07,"female",8.73848098102734e-08,"female",-2.41825194836205,6.67357388856049
"gonads","CEND1",3.12613021190897e-23,"female",4.00026140860389e-24,"female",-1.22951862185325,22.5049929363822
"gonads","CENPA",1.57135376457576e-09,"male",5.43869391444434e-10,"male",2.1332992180768,8.80372602965939
"gonads","CENPC",8.60924137851394e-30,"male",6.66434166741205e-31,"male",1.70301948578226,29.0650351156358
"gonads","CENPI",6.93250672462176e-05,"female",3.58025192901621e-05,"female",-1.22808800443523,4.1591097004786
"gonads","CENPJ",9.00837778687947e-15,"male",2.13856792786324e-15,"male",1.7093687718109,14.0453534089807
"gonads","CENPK",7.37848851951245e-33,"male",4.46121451488545e-34,"male",3.81063059765016,32.1320325941207
"gonads","CENPL",4.28885088862129e-06,"male",1.98427877893056e-06,"male",1.30975728446434,5.36765905270583
"gonads","CENPM",1.31772553316821e-05,"male",6.35301538826036e-06,"male",0.915667214961352,4.88017503878873
"gonads","CENPN",6.47131264928726e-15,"male",1.51861623853732e-15,"male",1.48045808892712,14.1890076175507
"gonads","CENPO",2.83592906909135e-26,"male",2.92227359912832e-27,"male",2.48940661243644,25.5473046357201
"gonads","CEP104",2.15779616693741e-11,"male",6.54187520954313e-12,"male",1.22861610174651,10.6659895827093
"gonads","CEP112",1.27016483603136e-72,"male",3.19228559967668e-75,"male",3.55584375038955,71.896139914687
"gonads","CEP135",1.64078869837914e-25,"male",1.78028990611151e-26,"male",1.85357141521985,24.7849473440149
"gonads","CEP162",1.05248529914812e-05,"male",5.04023011634266e-06,"male",0.744497134843195,4.97778396156682
"gonads","CEP170",7.57018883536007e-67,"male",2.94863775798378e-69,"male",3.79506405734555,66.1208932870611
"gonads","CEP170B",2.54518364823705e-17,"female",5.00227462675915e-18,"female",-1.2746420565427,16.5942808755911
"gonads","CEP19",3.13170574395981e-10,"male",1.02568647840016e-10,"male",1.42404700158081,9.50421905114095
"gonads","CEP192",0.000144477144076939,"male",7.66996643803543e-05,"male",0.938597474062328,3.84020085177506
"gonads","CEP250",0.000449570677622195,"male",0.000250482470750439,"male",0.806014970736615,3.34720202253277
"gonads","CEP290",2.57874413655578e-16,"male",5.44228710134816e-17,"male",1.24587426697454,15.5885917464989
"gonads","CEP350",4.81385069152957e-09,"male",1.72802237591242e-09,"male",0.914929677527004,8.31750738411716
"gonads","CEP41",1.39598702824954e-84,"male",1.20291859392463e-87,"male",6.20674390485653,83.8551186172328
"gonads","CEP44",1.21172234199367e-44,"male",2.75826498931491e-46,"male",2.57955230206807,43.9165968844227
"gonads","CEP55",1.22621211480689e-12,"male",3.40409021674813e-13,"male",1.64432162177176,11.9114343974179
"gonads","CEP63",8.87260171028982e-07,"male",3.87499379592005e-07,"male",1.07299398028881,6.05194901345521
"gonads","CEP68",2.77563703034317e-08,"female",1.06194126796412e-08,"female",-1.4303837212714,7.55663732713131
"gonads","CEP70",2.77636885517314e-14,"male",6.87413457750754e-15,"male",1.2554450256552,13.5565228360829
"gonads","CEP76",5.92838483234124e-16,"male",1.28818702446249e-16,"male",1.00152500759664,15.2270636125291
"gonads","CEP78",1.7242419404025e-48,"male",3.00869446731157e-50,"male",3.08110311938923,47.7634017953503
"gonads","CEP83",8.44698586874791e-07,"male",3.67819347322184e-07,"male",0.739276345631549,6.07329823236287
"gonads","CEP85",1.14444298636527e-07,"male",4.60620633245535e-08,"male",1.71455667407979,6.94140583804729
"gonads","CEP85L",4.46379493106844e-26,"male",4.66701523742327e-27,"male",1.76595062996535,25.350295765314
"gonads","CEP95",4.00636434296266e-31,"male",2.77045013806767e-32,"male",1.96804474354464,30.3972495580522
"gonads","CEP97",0.00376859507612325,"female",0.00231565905977213,"female",-0.563357685268143,2.42382052364154
"gonads","CEPT1",1.46825916976534e-19,"female",2.43444666306777e-20,"female",-1.04414548526715,18.8331972781635
"gonads","CER1",9.91489372993454e-07,"female",4.34515269523126e-07,"female",-2.11407465376772,6.00371193629986
"gonads","CERCAM",3.42091561644964e-18,"female",6.36723630463698e-19,"female",-3.59418766240671,17.4658576384026
"gonads","CERK",1.57910033876109e-06,"male",7.03372066733812e-07,"male",0.681924710833387,5.80159027329394
"gonads","CERKL",2.19272831426357e-14,"male",5.37396361954729e-15,"male",2.11535008867777,13.6590151754021
"gonads","CERS1",0.0473420742251764,"female",0.0331183747739242,"female",-0.738611407111836,1.32475271799938
"gonads","CERS3",2.15040054100216e-07,"male",8.8712129168874e-08,"male",1.05405775468743,6.66748063936556
"gonads","CERS4",7.40625131008104e-07,"male",3.2037381798024e-07,"male",0.857540911302245,6.13040155548808
"gonads","CERS5",6.93833361924633e-44,"male",1.68899547387944e-45,"male",1.80439892227801,43.1587448216006
"gonads","CERS6",4.2721333145036e-06,"male",1.97623745598393e-06,"male",1.00279027752192,5.3693552033461
"gonads","CETP",0.00961211037313619,"male",0.00618513004837523,"male",1.3466398387313,2.01718125095919
"gonads","CFAP126",0.0476696355732452,"male",0.0333646372204812,"male",1.03920277360994,1.32175816817226
"gonads","CFAP20",0.00642206977074167,"male",0.00405172375454088,"male",0.542041061539387,2.1923249804756
"gonads","CFAP221",5.78337242404205e-12,"male",1.68775136660253e-12,"male",1.56484637764616,11.2378188401193
"gonads","CFAP43",0.000129113437706702,"male",6.81911054382303e-05,"male",1.3971007059083,3.88902855542399
"gonads","CFAP44",1.51493160298378e-08,"male",5.68724861438977e-09,"male",2.1987210373755,7.81960697449981
"gonads","CFAP45",4.51364087643397e-05,"male",2.29701083522099e-05,"male",1.76267748428133,4.34547299811326
"gonads","CFAP57",1.24567150446739e-10,"male",3.96976169526517e-11,"male",2.27982810974011,9.90459647020205
"gonads","CFAP99",2.45662596342337e-05,"male",1.21719942177375e-05,"male",1.85063000612956,4.60966096252156
"gonads","CFC1B",1.87346675757231e-05,"female",9.17495568479331e-06,"female",-2.29419721822352,4.72735400853815
"gonads","CFD",2.18973025203689e-14,"female",5.36504353005161e-15,"female",-3.14405508507362,13.659609381629
"gonads","CFDP1",6.08253907609987e-06,"male",2.85039853587733e-06,"male",0.925340308466765,5.21591509234699
"gonads","CFHR2",8.18742366594504e-06,"female",3.88323519413808e-06,"female",-1.34918475526694,5.08685273605218
"gonads","CFI",2.16711368089559e-12,"female",6.12039214919027e-13,"female",-3.21426054714191,11.6641183061741
"gonads","CFL2",6.81437502460344e-38,"female",2.77448703069808e-39,"female",-2.32864008541701,37.1665739690021
"gonads","CG-16",1.16912220246633e-19,"female",1.92586983517002e-20,"female",-4.93095551495801,18.9321400918467
"gonads","CGGBP1",0.00792841759393318,"male",0.00505788179696269,"male",0.53183182005743,2.10081348340111
"gonads","CGNL1",5.12886489795642e-16,"female",1.10893380782326e-16,"female",-1.39179628581453,15.2899787407558
"gonads","CGRRF1",1.78190489304477e-21,"male",2.59621214130967e-22,"male",1.57963982900056,20.7491154796078
"gonads","CH25H",5.15191707019925e-11,"female",1.59892184240996e-11,"female",-4.10389894983222,10.288031136379
"gonads","CHAD",3.2341719491208e-05,"female",1.62126629159933e-05,"female",-2.10921924331452,4.49023689396297
"gonads","CHAF1B",6.0589183420155e-25,"male",6.89601146926222e-26,"male",1.58650421696698,24.21760490059
"gonads","CHAMP1",0.000204863345766257,"male",0.000110272557795768,"male",0.545436062257299,3.68853573879481
"gonads","CHAT",8.70109382674953e-22,"male",1.242745628422e-22,"male",3.93597446814396,21.060426148179
"gonads","CHCHD1",2.92950717472677e-12,"male",8.36190651984698e-13,"male",1.01122303487507,11.5332054340141
"gonads","CHCHD10",0.0215103393233938,"female",0.0144190016935144,"female",-0.678537591768788,1.66735273860765
"gonads","CHCHD2",0.061865194122876,"female",0.0439488988552069,"female",-0.489451418708468,1.2085536199907
"gonads","CHCHD3",7.09767514900641e-22,"female",1.006599771599e-22,"female",-1.24282049397899,21.1488838816047
"gonads","CHCHD4",0.0335622506084489,"female",0.0230303652746185,"female",-0.44073975711491,1.47414892406332
"gonads","CHCHD6",1.27783001871793e-17,"male",2.46647069532802e-18,"male",5.11965941507213,16.8935269136601
"gonads","CHCHD7",1.06364575581232e-13,"male",2.73205577232563e-14,"male",1.84140446889319,12.9732029884998
"gonads","CHD1L",1.84355006067392e-24,"male",2.17503428815686e-25,"male",1.46117181893386,23.7343450648497
"gonads","CHD2",0.0583835067002664,"female",0.041366513041184,"female",-1.26176576855019,1.23370982344807
"gonads","CHD4",2.75392239682006e-18,"female",5.08227815584343e-19,"female",-0.979669588583114,17.5600483019541
"gonads","CHD6",0.00987851235193669,"female",0.00637003022550564,"female",-0.653786729777112,2.00530845277981
"gonads","CHDH",0.0365693269502431,"male",0.0252172373045515,"male",0.589979339342233,1.43688303267495
"gonads","CHEK2",3.49836744485015e-07,"female",1.47109290227219e-07,"female",-0.740180664727176,6.45613457710721
"gonads","CHFR",1.17598577754747e-09,"female",4.02804262451631e-10,"female",-1.08879052413168,8.92959793061533
"gonads","CHGB",7.18909522426066e-25,"female",8.233955825575e-26,"female",-4.26415233060921,24.1433257638364
"gonads","CHIC2",3.64169294640887e-31,"male",2.50781526325298e-32,"male",1.86491184326351,30.4386966750436
"gonads","CHKA",0.0545506389681065,"female",0.0385215412618383,"female",-0.460463014107903,1.26320015802344
"gonads","CHL1",1.74593793552062e-24,"female",2.05610958943976e-25,"female",-5.26023327809894,23.7579711986259
"gonads","CHMP1B",4.4173379445806e-27,"female",4.28855443133202e-28,"female",-1.08506770405077,26.3548393741507
"gonads","CHMP2B",1.42362794079857e-07,"female",5.77588529765326e-08,"female",-1.13930420520297,6.84660349691464
"gonads","CHMP4C",3.36448530613233e-23,"female",4.32700932305256e-24,"female",-2.6799065450545,22.473081364071
"gonads","CHMP5",4.62747132635906e-14,"female",1.16467664791674e-14,"female",-1.05096156043394,13.3346562636269
"gonads","CHMP6",0.00204006889174275,"female",0.00121897265892514,"female",-0.66322485323926,2.69035516649638
"gonads","CHMP7",2.23013355797552e-19,"male",3.75692469266881e-20,"male",1.03966147874674,18.6516691271963
"gonads","CHODL",9.60695629917597e-10,"female",3.26785523403681e-10,"female",-4.4253342084866,9.01741418484428
"gonads","CHPF",0.000344850326311735,"female",0.000189957407233759,"female",-0.586549148874673,3.46236935872733
"gonads","CHPT1",3.19090041479717e-08,"female",1.22631760878892e-08,"female",-1.13011903151126,7.4960867495448
"gonads","CHRAC1",6.66719747373273e-23,"female",8.79068897697776e-24,"female",-1.75886455159796,22.1760566814453
"gonads","CHRD",0.000266857661812049,"female",0.000145347936582249,"female",-1.5464484646894,3.57372032355207
"gonads","CHRM4",1.98891752494334e-05,"female",9.77320309003827e-06,"female",-2.42946930643999,4.70138322552546
"gonads","CHRNA3",0.0260400524761077,"female",0.0176685664115138,"female",-1.44615918432176,1.58435814490949
"gonads","CHRNA4",7.24863739661029e-06,"female",3.4213193744018e-06,"female",-1.938936430714,5.13974362470493
"gonads","CHRNA5",2.020738268355e-07,"female",8.30873712810621e-08,"female",-1.82591993374418,6.69448993387222
"gonads","CHRNA6",3.42469609370298e-11,"male",1.04909906187972e-11,"male",1.78349563844764,10.4653779615975
"gonads","CHRNA7",0.00799699441836889,"male",0.00510335267815915,"male",0.772981129129897,2.09707320710546
"gonads","CHRNA8",0.0392193803213333,"female",0.0271629271290579,"female",-1.97379497522347,1.40649927260479
"gonads","CHRNA9",0.0473331446749462,"female",0.033108729159748,"female",-1.08876799715212,1.32483464132519
"gonads","CHRNB2",1.22350980846318e-50,"male",1.84501694511898e-52,"male",5.7093856262609,49.9123925447067
"gonads","CHRNB3",0.00066268580605705,"male",0.000376463699442432,"male",2.17719878396644,3.17869233138131
"gonads","CHRNB4",0.0214363892133595,"female",0.014363273571008,"female",-1.86612350003291,1.66884836621698
"gonads","CHST1",3.78452376961726e-20,"female",6.00316889780592e-21,"female",-5.47829615356317,19.4219887627266
"gonads","CHST10",1.58793531446349e-05,"female",7.72074537859562e-06,"female",-0.624951499157668,4.79916719280549
"gonads","CHST11",9.38707625472226e-05,"female",4.90384746180558e-05,"female",-2.13310128112164,4.02746965418372
"gonads","CHST12",3.94616945038632e-19,"female",6.78380702586877e-20,"female",-2.68404877298975,18.4038242698726
"gonads","CHST13",1.41474697205363e-44,"male",3.25089064381131e-46,"male",3.40215620967971,43.8493212269009
"gonads","CHST14",4.05142484863309e-15,"female",9.37070187953983e-16,"female",-1.62987529354269,14.3923922125699
"gonads","CHST15",5.79560037780789e-16,"female",1.25891793356806e-16,"female",-2.69405597754742,15.236901567938
"gonads","CHST2",0.048156487686045,"female",0.0337261399111013,"female",-0.424208373988131,1.3173451960483
"gonads","CHST3",0.000543289760538463,"female",0.000305585860569997,"female",-1.3521508646695,3.26496848010073
"gonads","CHST4",3.50331775388153e-10,"female",1.15343328317872e-10,"female",-3.40119034506683,9.4555204700192
"gonads","CHST6",2.04969497631407e-24,"male",2.42560485492287e-25,"male",2.01377146501383,23.6883107633149
"gonads","CHST7",0.0184813342143698,"female",0.012283730395534,"female",-1.10727411317431,1.73326667916449
"gonads","CHST8",3.75235095947268e-08,"female",1.45071503416637e-08,"female",-2.56456719420375,7.42569654858877
"gonads","CHSY1",3.82678457139311e-08,"male",1.48141574209251e-08,"male",0.960660553492067,7.41716598566905
"gonads","CHTF18",1.7380268195349e-05,"female",8.47547043764292e-06,"female",-0.783281958910004,4.75994352622674
"gonads","CHTF8",0.00256448565338178,"female",0.0015485250509326,"female",-0.874624090927208,2.59099972618472
"gonads","CHTOP",0.0571699768826335,"female",0.0404697423602614,"female",-0.331900366986101,1.24283198339788
"gonads","CHUK",4.93345531376879e-06,"male",2.29455623059604e-06,"male",0.480720784383343,5.30684880119462
"gonads","CHUNK-1",0.00831087287819929,"female",0.0053132056035192,"female",-2.46459972475993,2.08035336053873
"gonads","CHURC1",4.41884260951384e-20,"female",7.04425577561448e-21,"female",-1.98243045874964,19.3546914668778
"gonads","CIB2",0.0199490662274876,"male",0.0133208650617124,"male",0.947927646409333,1.70007742788402
"gonads","CIB3",1.04565241348635e-54,"male",1.0812433400979e-56,"male",5.58287149256474,53.9806126558049
"gonads","CIDEC",3.85893028895478e-14,"female",9.64594020957316e-15,"female",-3.94508958902327,13.4135330668279
"gonads","CILD27",3.83244837081228e-08,"male",1.48415870054507e-08,"male",2.00170890367623,7.41652368707303
"gonads","CILP",4.61493682006703e-56,"male",4.17551371053027e-58,"male",5.883257168321,55.3358342402251
"gonads","CINP",0.0523467576897334,"male",0.0368863085745623,"male",0.444390717494517,1.28111021295487
"gonads","CIR1",0.00232633019705445,"male",0.00139920592636278,"male",0.513605766328457,2.63332864189434
"gonads","CIRBP",2.07658156931408e-15,"female",4.72546818408467e-16,"female",-1.48323182285535,14.6826510048829
