"","sex","tissue","treatment","gene","samples","counts"
"6131","male","hypothalamus","m.inc.d8","CREBRF","g137.r24.w5_male_hypothalamus_m.inc.d8",8.65290554551556
"6132","male","hypothalamus","inc.d17","CREBRF","g143.blu32.x_male_hypothalamus_inc.d17",8.62587056921594
"6133","male","hypothalamus","inc.d3","CREBRF","g146.blu51_male_hypothalamus_inc.d3.NYNO",8.13462028960817
"6134","male","hypothalamus","inc.d3","CREBRF","g20.w106.x_male_hypothalamus_inc.d3",8.79380206240547
"6135","male","hypothalamus","extend","CREBRF","g3.g119.w20_male_hypothalamus_extend",8.4559989480917
"6136","male","hypothalamus","m.inc.d17","CREBRF","g32.blu79_male_hypothalamus_m.inc.d17",8.51246988178526
"6137","male","hypothalamus","m.hatch","CREBRF","g34.x_male_hypothalamus_m.hatch",8.66200957034485
"6138","male","hypothalamus","inc.prolong","CREBRF","g38.x_male_hypothalamus_inc.prolong",8.47367548300868
"6139","male","hypothalamus","bldg","CREBRF","g52.blu58_male_hypothalamus_bldg",8.56025904173601
"6140","male","hypothalamus","hatch","CREBRF","g53.y84_male_hypothalamus_hatch",8.38947345753206
"6141","male","hypothalamus","extend","CREBRF","g8.y197_male_hypothalamus_extend",8.82140573199036
"6142","male","hypothalamus","extend","CREBRF","l.s.o.blk_male_hypothalamus_extend",8.45148456557139
"6143","male","hypothalamus","m.inc.d17","CREBRF","l.s024.y.g_male_hypothalamus_m.inc.d17",8.62363117592918
"6144","male","hypothalamus","prolong","CREBRF","l.s080.blk.r_male_hypothalamus_prolong",8.78276503218969
"6145","male","hypothalamus","m.inc.d9","CREBRF","l.s280.g.blk_male_hypothalamus_m.inc.d9",8.54727351340827
"6146","male","hypothalamus","m.inc.d9","CREBRF","o.d.s009_male_hypothalamus_m.inc.d9.NYNO",8.05968992967157
"6147","male","hypothalamus","lay","CREBRF","o.s.w.r_male_hypothalamus_lay",8.53290477927504
"6148","male","hypothalamus","m.inc.d3","CREBRF","o.s010.r.blk_male_hypothalamus_m.inc.d3",8.71782394849797
"6149","male","hypothalamus","inc.prolong","CREBRF","o114.blu9_male_hypothalamus_inc.prolong",8.63304388034332
"6150","male","hypothalamus","n5","CREBRF","o152.o120.w42_male_hypothalamus_n5",8.7936310439647
"6151","male","hypothalamus","m.n2","CREBRF","o3.x_male_hypothalamus_m.n2",8.86892539768803
"6152","male","hypothalamus","hatch","CREBRF","o39.y77.x_male_hypothalamus_hatch",8.51633923905544
"6153","male","hypothalamus","hatch","CREBRF","o44.blu26.x_male_hypothalamus_hatch",8.67202947549991
"6154","male","hypothalamus","inc.d3","CREBRF","o48.r197.x_male_hypothalamus_inc.d3",8.4489822688557
"6155","male","hypothalamus","inc.d9","CREBRF","o49.x_male_hypothalamus_inc.d9",8.47697142147076
"6156","male","hypothalamus","inc.d9","CREBRF","o57.g59_male_hypothalamus_inc.d9",8.68589167060336
"6157","male","hypothalamus","m.inc.d17","CREBRF","o59.blu64_male_hypothalamus_m.inc.d17",8.60806631934545
"6158","male","hypothalamus","prolong","CREBRF","pk.s.d.g_male_hypothalamus_prolong",8.84728211724879
"6159","male","hypothalamus","lay","CREBRF","pk.s238.blk.w_male_hypothalamus_lay",8.3150503183652
"6160","male","hypothalamus","lay","CREBRF","pk.w.s141.o_male_hypothalamus_lay",8.44069664178472
"6161","male","hypothalamus","m.inc.d8","CREBRF","pu.blk.s102.y_male_hypothalamus_m.inc.d8",8.53686509406798
"6162","male","hypothalamus","m.hatch","CREBRF","pu.s.o.r_male_hypothalamus_m.hatch",8.50261951031532
"6163","male","hypothalamus","lay","CREBRF","r.s005.pk.blk_male_hypothalamus_lay",8.57927450700792
"6164","male","hypothalamus","extend","CREBRF","r.s057.g.pk_male_hypothalamus_extend",8.46679423261902
"6165","male","hypothalamus","m.inc.d8","CREBRF","r.s058.d.l_male_hypothalamus_m.inc.d8",8.71029097943746
"6166","male","hypothalamus","bldg","CREBRF","r.s059.d.o_male_hypothalamus_bldg",8.49745176187597
"6167","male","hypothalamus","extend","CREBRF","r.s086.l.blk_male_hypothalamus_extend",8.57619525866632
"6168","male","hypothalamus","lay","CREBRF","r.s116.blk.pu_male_hypothalamus_lay",8.55663559985921
"6169","male","hypothalamus","extend","CREBRF","r.s172.l.y_male_hypothalamus_extend",8.56053918244373
"6170","male","hypothalamus","n9","CREBRF","r.y.s007.blk_male_hypothalamus_n9",8.39491029747311
"6171","male","hypothalamus","inc.d17","CREBRF","r176.blu54_male_hypothalamus_inc.d17",8.66536403171454
"6172","male","hypothalamus","lay","CREBRF","r190.o43.x_male_hypothalamus_lay",8.58891963712593
"6173","male","hypothalamus","n9","CREBRF","r195.x_male_hypothalamus_n9",8.57076931984162
"6174","male","hypothalamus","m.inc.d9","CREBRF","r196.x_male_hypothalamus_m.inc.d9",8.29799263776826
"6175","male","hypothalamus","n9","CREBRF","r37.w100.x_male_hypothalamus_n9",8.82222387997342
"6176","male","hypothalamus","m.inc.d8","CREBRF","r4.x_male_hypothalamus_m.inc.d8",8.65362881538406
"6177","male","hypothalamus","hatch","CREBRF","r41.w99.x_male_hypothalamus_hatch",8.56754594770773
"6178","male","hypothalamus","inc.d9","CREBRF","r45.x_male_hypothalamus_inc.d9",8.59993428995173
"6179","male","hypothalamus","hatch","CREBRF","r72.y83.x_male_hypothalamus_hatch",8.46907698259103
"6180","male","hypothalamus","inc.prolong","CREBRF","r81.x_male_hypothalamus_inc.prolong",8.50123602977447
"6181","male","hypothalamus","m.inc.d9","CREBRF","r84.x_male_hypothalamus_m.inc.d9",8.50278987976532
"6182","male","hypothalamus","m.inc.d9","CREBRF","r85.g39_male_hypothalamus_m.inc.d9",8.27241766500759
"6183","male","hypothalamus","inc.prolong","CREBRF","r90.x_male_hypothalamus_inc.prolong",8.5890632584805
"6184","male","hypothalamus","bldg","CREBRF","s.pu148.blk.r_male_hypothalamus_bldg",8.3972033135751
"6185","male","hypothalamus","m.inc.d8","CREBRF","s044.blk.d.r_male_hypothalamus_m.inc.d8",8.53578940951086
"6186","male","hypothalamus","m.hatch","CREBRF","s062.d.blk.g_male_hypothalamus_m.hatch",8.51989683498172
"6187","male","hypothalamus","m.inc.d17","CREBRF","s064.g.blk.pu_male_hypothalamus_m.inc.d17",8.63669367853948
"6188","male","hypothalamus","bldg","CREBRF","s065.l.d.o_male_hypothalamus_bldg",8.44921146214864
"6189","male","hypothalamus","bldg","CREBRF","s066.l.d.r_male_hypothalamus_bldg",8.32390959495522
"6190","male","hypothalamus","m.inc.d8","CREBRF","s067.o.l.y_male_hypothalamus_m.inc.d8",8.4885183446615
"6191","male","hypothalamus","m.inc.d3","CREBRF","s071.pu.g.pk_male_hypothalamus_m.inc.d3",8.53849583312848
"6192","male","hypothalamus","m.hatch","CREBRF","s090.blk.pk.w_male_hypothalamus_m.hatch",8.57046632542748
"6193","male","hypothalamus","m.inc.d17","CREBRF","s096.g.blk.pk_male_hypothalamus_m.inc.d17",8.49364426249892
"6194","male","hypothalamus","m.inc.d3","CREBRF","s139.l.blk.w_male_hypothalamus_m.inc.d3",8.55801863411171
"6195","male","hypothalamus","lay","CREBRF","s150.w.g.blk_male_hypothalamus_lay",8.45433993537126
"6196","male","hypothalamus","m.inc.d3","CREBRF","s175.blk.pu.pk_male_hypothalamus_m.inc.d3",8.75927260780933
"6197","male","hypothalamus","n9","CREBRF","s187.l.o.r_male_hypothalamus_n9",8.38883738130643
"6198","male","hypothalamus","lay","CREBRF","s243.blk.pk.r_male_hypothalamus_lay",8.46160546289284
"6199","male","hypothalamus","inc.d9","CREBRF","w34.x_male_hypothalamus_inc.d9",8.73982424710377
"6200","male","hypothalamus","control","CREBRF","x.blk.blk.ATLAS_male_hypothalamus_control",7.02981425454382
"6201","male","hypothalamus","n9","CREBRF","x.blk16_male_hypothalamus_n9.NYNO",8.22716024046806
"6202","male","hypothalamus","m.n2","CREBRF","x.blk23_male_hypothalamus_m.n2",8.45443905008069
"6203","male","hypothalamus","inc.d9","CREBRF","x.blu106.o153_male_hypothalamus_inc.d9",8.54550269450837
"6204","male","hypothalamus","inc.d17","CREBRF","x.blu117.w89_male_hypothalamus_inc.d17",8.64382679174591
"6205","male","hypothalamus","n9","CREBRF","x.blu23.w14_male_hypothalamus_n9",8.41171047594203
"6206","male","hypothalamus","n5","CREBRF","x.blu30_male_hypothalamus_n5",8.50486203395784
"6207","male","hypothalamus","inc.d3","CREBRF","x.blu42.o28_male_hypothalamus_inc.d3.NYNO",8.34315204657279
"6208","male","hypothalamus","prolong","CREBRF","x.blu57_male_hypothalamus_prolong",8.75770939663234
"6209","male","hypothalamus","extend","CREBRF","x.blu69_male_hypothalamus_extend",8.6122801097708
"6210","male","hypothalamus","extend","CREBRF","x.blu73_male_hypothalamus_extend",8.53404322766223
"6211","male","hypothalamus","m.hatch","CREBRF","x.blu76_male_hypothalamus_m.hatch",8.53968991146941
"6212","male","hypothalamus","control","CREBRF","x.g.ATLAS_male_hypothalamus_control",7.77103630749772
"6213","male","hypothalamus","control","CREBRF","x.g.g.ATLAS_male_hypothalamus_control",7.59863893874225
"6214","male","hypothalamus","inc.d9","CREBRF","x.g13.w109_male_hypothalamus_inc.d9",8.45825314233166
"6215","male","hypothalamus","inc.d17","CREBRF","x.g14.w199_male_hypothalamus_inc.d17",8.47955629082942
"6216","male","hypothalamus","inc.d3","CREBRF","x.g147.blu28_male_hypothalamus_inc.d3",8.45758860190193
"6217","male","hypothalamus","m.inc.d3","CREBRF","x.g5.w79_male_hypothalamus_m.inc.d3",8.66005388507861
"6218","male","hypothalamus","hatch","CREBRF","x.g70_male_hypothalamus_hatch",8.43712370776685
"6219","male","hypothalamus","m.inc.d9","CREBRF","x.o117_male_hypothalamus_m.inc.d9",8.50458842814165
"6220","male","hypothalamus","hatch","CREBRF","x.o160.w102_male_hypothalamus_hatch",8.38256410541768
"6221","male","hypothalamus","inc.d3","CREBRF","x.o163.w101_male_hypothalamus_inc.d3",8.70994576339659
"6222","male","hypothalamus","n5","CREBRF","x.o164.w123_male_hypothalamus_n5",8.44482028498113
"6223","male","hypothalamus","n9","CREBRF","x.o2_male_hypothalamus_n9",8.64538108726367
"6224","male","hypothalamus","bldg","CREBRF","x.o30.g134_male_hypothalamus_bldg",8.5627736238103
"6225","male","hypothalamus","m.inc.d17","CREBRF","x.o40.r70_male_hypothalamus_m.inc.d17",8.52857998105809
"6226","male","hypothalamus","inc.d9","CREBRF","x.o47.y82_male_hypothalamus_inc.d9",8.61261448698994
"6227","male","hypothalamus","m.hatch","CREBRF","x.o4_male_hypothalamus_m.hatch",8.71941195832344
"6228","male","hypothalamus","n5","CREBRF","x.o68_male_hypothalamus_n5",8.67586428007658
"6229","male","hypothalamus","m.inc.d17","CREBRF","x.r10.w18_male_hypothalamus_m.inc.d17",8.7792364687729
"6230","male","hypothalamus","hatch","CREBRF","x.r178_male_hypothalamus_hatch",8.50757043592688
"6231","male","hypothalamus","n5","CREBRF","x.r181_male_hypothalamus_n5",8.57562592555441
"6232","male","hypothalamus","m.inc.d3","CREBRF","x.r185_male_hypothalamus_m.inc.d3",8.7380080750907
"6233","male","hypothalamus","inc.d17","CREBRF","x.r29.w96_male_hypothalamus_inc.d17",8.37057349071453
"6234","male","hypothalamus","inc.d3","CREBRF","x.r64.g140_male_hypothalamus_inc.d3",8.48946286239067
"6235","male","hypothalamus","bldg","CREBRF","x.r67.blu35_male_hypothalamus_bldg",7.74335951560456
"6236","male","hypothalamus","inc.d9","CREBRF","x.w192.o157_male_hypothalamus_inc.d9",8.77276630699695
"6237","male","hypothalamus","inc.d17","CREBRF","x.y132.w76_male_hypothalamus_inc.d17",8.64304013294392
"6238","male","hypothalamus","inc.d9","CREBRF","x.y141.w116_male_hypothalamus_inc.d9",8.56782705751304
"6239","male","hypothalamus","m.inc.d8","CREBRF","x.y51_male_hypothalamus_m.inc.d8",8.54951803999835
"6240","male","hypothalamus","prolong","CREBRF","x.y79_male_hypothalamus_prolong",8.79039921334193
"6241","male","hypothalamus","m.inc.d9","CREBRF","y.w.blk_male_hypothalamus_m.inc.d9",8.65276167128859
"6242","male","hypothalamus","n9","CREBRF","y129.x_male_hypothalamus_n9",8.40653748676029
"6243","male","hypothalamus","n9","CREBRF","y131.w185.x_male_hypothalamus_n9",8.73108258646505
"6244","male","hypothalamus","inc.d17","CREBRF","y133.w77.r58_male_hypothalamus_inc.d17",8.64086117247736
"6245","male","hypothalamus","m.inc.d17","CREBRF","y148.w81.g145_male_hypothalamus_m.inc.d17",8.65428982436892
"6246","male","hypothalamus","inc.d3","CREBRF","y149.r52.x_male_hypothalamus_inc.d3",8.6277316622289
"6247","male","hypothalamus","m.inc.d3","CREBRF","y18.x_male_hypothalamus_m.inc.d3",8.609871443644
"6248","male","hypothalamus","m.inc.d17","CREBRF","y4.x_male_hypothalamus_m.inc.d17",8.30717891520615
"6249","male","hypothalamus","m.inc.d8","CREBRF","y55.x_male_hypothalamus_m.inc.d8",8.72349538672258
"6250","male","hypothalamus","m.inc.d9","CREBRF","y63.x_male_hypothalamus_m.inc.d9",8.01134692484688
"6251","male","hypothalamus","inc.d9","CREBRF","y95.g131.x_male_hypothalamus_inc.d9",8.54480867119409
"6252","male","hypothalamus","inc.d3","CREBRF","y98.o50.x_male_hypothalamus_inc.d3",8.66351667302464
"6253","male","hypothalamus","control","CRH","L.Blu13_male_hypothalamus_control.NYNO",6.54869237170325
"6254","male","hypothalamus","control","CRH","L.G107_male_hypothalamus_control",6.28488743226015
"6255","male","hypothalamus","control","CRH","L.R3_male_hypothalamus_control",6.08959647928417
"6256","male","hypothalamus","control","CRH","L.R8_male_hypothalamus_control",5.546931251939
"6257","male","hypothalamus","control","CRH","L.W33_male_hypothalamus_control.NYNO",6.44145219614595
"6258","male","hypothalamus","control","CRH","L.W3_male_hypothalamus_control",5.546931251939
"6259","male","hypothalamus","control","CRH","L.W4_male_hypothalamus_control",6.62068014610801
"6260","male","hypothalamus","control","CRH","R.Y108.W29_male_hypothalamus_control.NYNO",6.05391049294254
"6261","male","hypothalamus","prolong","CRH","blk.s030.o.g_male_hypothalamus_prolong",7.25217423475607
"6262","male","hypothalamus","n5","CRH","blk12.x_male_hypothalamus_n5.NYNO",6.93513461859081
"6263","male","hypothalamus","inc.d17","CRH","blk17.x_male_hypothalamus_inc.d17",6.80308194681906
"6264","male","hypothalamus","m.inc.d3","CRH","blk5.x_male_hypothalamus_m.inc.d3",6.94551250612568
"6265","male","hypothalamus","m.hatch","CRH","blu10.w26.x_male_hypothalamus_m.hatch",6.68621833784992
"6266","male","hypothalamus","hatch","CRH","blu104.w120.x_male_hypothalamus_hatch",6.94646082890375
"6267","male","hypothalamus","inc.d9","CRH","blu108.w40.o158_male_hypothalamus_inc.d9",6.65737503902118
"6268","male","hypothalamus","inc.d3","CRH","blu111.w113.x_male_hypothalamus_inc.d3",7.0347275746386
"6269","male","hypothalamus","inc.d17","CRH","blu113.w124.x_male_hypothalamus_inc.d17",6.60885717345441
"6270","male","hypothalamus","bldg","CRH","blu114.r38.w198_male_hypothalamus_bldg",6.4204450113671
"6271","male","hypothalamus","inc.d17","CRH","blu121.w91.x_male_hypothalamus_inc.d17",7.01054018156016
"6272","male","hypothalamus","bldg","CRH","blu33.y88.x_male_hypothalamus_bldg",6.99461200949571
"6273","male","hypothalamus","n5","CRH","blu37.r65.x_male_hypothalamus_n5",6.69446383149042
"6274","male","hypothalamus","n5","CRH","blu41.y100.x_male_hypothalamus_n5.NYNO",6.93376502860203
"6275","male","hypothalamus","n9","CRH","blu81.r88_male_hypothalamus_n9",6.96874096601273
"6276","male","hypothalamus","extend.hatch","CRH","blu84.x_male_hypothalamus_extend.hatch",7.12306327187255
"6277","male","hypothalamus","n5","CRH","d.s008.y.blk_male_hypothalamus_n5",6.87350184541245
"6278","male","hypothalamus","n5","CRH","d.s047.blk.o_male_hypothalamus_n5",6.55521385078895
"6279","male","hypothalamus","m.inc.d3","CRH","d.s110.g.blk_male_hypothalamus_m.inc.d3",6.99569252740607
"6280","male","hypothalamus","m.inc.d3","CRH","g.blk.s041.r_male_hypothalamus_m.inc.d3",7.05415120425921
"6281","male","hypothalamus","m.inc.d17","CRH","g.o.y.s037_male_hypothalamus_m.inc.d17",6.79369079043143
"6282","male","hypothalamus","n9","CRH","g.s.blk.d_male_hypothalamus_n9",7.0765449922018
"6283","male","hypothalamus","lay","CRH","g.s.blk.y_male_hypothalamus_lay",7.00209845063617
"6284","male","hypothalamus","lay","CRH","g.s043.pu.blk_male_hypothalamus_lay",6.94082924304279
"6285","male","hypothalamus","m.hatch","CRH","g.s075.pk.pu_male_hypothalamus_m.hatch",7.24272440675804
"6286","male","hypothalamus","m.inc.d8","CRH","g.s111.r.blk_male_hypothalamus_m.inc.d8",6.98121392835716
"6287","male","hypothalamus","m.inc.d8","CRH","g.s179.o.pk_male_hypothalamus_m.inc.d8",6.94407175758743
"6288","male","hypothalamus","extend","CRH","g.s351.pk.w_male_hypothalamus_extend",6.61945388597896
"6289","male","hypothalamus","prolong","CRH","g.y.o.s_male_hypothalamus_prolong",6.515072290731
"6290","male","hypothalamus","bldg","CRH","g104.w82.x_male_hypothalamus_bldg",6.88817800857712
"6291","male","hypothalamus","hatch","CRH","g114.w83.x_male_hypothalamus_hatch",7.04430976461213
"6292","male","hypothalamus","inc.d17","CRH","g130.y81.x_male_hypothalamus_inc.d17",6.93131170244119
"6293","male","hypothalamus","m.inc.d8","CRH","g137.r24.w5_male_hypothalamus_m.inc.d8",6.77476375123313
"6294","male","hypothalamus","inc.d17","CRH","g143.blu32.x_male_hypothalamus_inc.d17",6.90117540191178
"6295","male","hypothalamus","inc.d3","CRH","g146.blu51_male_hypothalamus_inc.d3.NYNO",7.26191080014339
"6296","male","hypothalamus","inc.d3","CRH","g20.w106.x_male_hypothalamus_inc.d3",6.80284223513103
"6297","male","hypothalamus","extend","CRH","g3.g119.w20_male_hypothalamus_extend",6.94569063809043
"6298","male","hypothalamus","m.inc.d17","CRH","g32.blu79_male_hypothalamus_m.inc.d17",7.1696864735112
"6299","male","hypothalamus","m.hatch","CRH","g34.x_male_hypothalamus_m.hatch",6.95740119284636
"6300","male","hypothalamus","inc.prolong","CRH","g38.x_male_hypothalamus_inc.prolong",6.98214238977147
"6301","male","hypothalamus","bldg","CRH","g52.blu58_male_hypothalamus_bldg",6.97752582394885
"6302","male","hypothalamus","hatch","CRH","g53.y84_male_hypothalamus_hatch",6.53761034684274
"6303","male","hypothalamus","extend","CRH","g8.y197_male_hypothalamus_extend",6.63688098766005
"6304","male","hypothalamus","extend","CRH","l.s.o.blk_male_hypothalamus_extend",6.79129121605971
"6305","male","hypothalamus","m.inc.d17","CRH","l.s024.y.g_male_hypothalamus_m.inc.d17",6.92569397074654
"6306","male","hypothalamus","prolong","CRH","l.s080.blk.r_male_hypothalamus_prolong",7.11114102857299
"6307","male","hypothalamus","m.inc.d9","CRH","l.s280.g.blk_male_hypothalamus_m.inc.d9",6.5620098722455
"6308","male","hypothalamus","m.inc.d9","CRH","o.d.s009_male_hypothalamus_m.inc.d9.NYNO",6.98602190972738
"6309","male","hypothalamus","lay","CRH","o.s.w.r_male_hypothalamus_lay",6.90120842506423
"6310","male","hypothalamus","m.inc.d3","CRH","o.s010.r.blk_male_hypothalamus_m.inc.d3",6.95198766014427
"6311","male","hypothalamus","inc.prolong","CRH","o114.blu9_male_hypothalamus_inc.prolong",6.82373359411443
"6312","male","hypothalamus","n5","CRH","o152.o120.w42_male_hypothalamus_n5",6.88139148367681
"6313","male","hypothalamus","m.n2","CRH","o3.x_male_hypothalamus_m.n2",6.89120364996988
"6314","male","hypothalamus","hatch","CRH","o39.y77.x_male_hypothalamus_hatch",6.8879551463355
"6315","male","hypothalamus","hatch","CRH","o44.blu26.x_male_hypothalamus_hatch",6.88060090131807
"6316","male","hypothalamus","inc.d3","CRH","o48.r197.x_male_hypothalamus_inc.d3",6.7923738264265
"6317","male","hypothalamus","inc.d9","CRH","o49.x_male_hypothalamus_inc.d9",6.86325537766796
"6318","male","hypothalamus","inc.d9","CRH","o57.g59_male_hypothalamus_inc.d9",6.3697386262959
"6319","male","hypothalamus","m.inc.d17","CRH","o59.blu64_male_hypothalamus_m.inc.d17",6.97708228471259
"6320","male","hypothalamus","prolong","CRH","pk.s.d.g_male_hypothalamus_prolong",6.87185111662497
"6321","male","hypothalamus","lay","CRH","pk.s238.blk.w_male_hypothalamus_lay",7.28628881071845
"6322","male","hypothalamus","lay","CRH","pk.w.s141.o_male_hypothalamus_lay",6.89075755471774
"6323","male","hypothalamus","m.inc.d8","CRH","pu.blk.s102.y_male_hypothalamus_m.inc.d8",7.00941189451624
"6324","male","hypothalamus","m.hatch","CRH","pu.s.o.r_male_hypothalamus_m.hatch",6.96590650566636
"6325","male","hypothalamus","lay","CRH","r.s005.pk.blk_male_hypothalamus_lay",7.18254393529871
"6326","male","hypothalamus","extend","CRH","r.s057.g.pk_male_hypothalamus_extend",6.84151825445909
"6327","male","hypothalamus","m.inc.d8","CRH","r.s058.d.l_male_hypothalamus_m.inc.d8",6.96827567636343
"6328","male","hypothalamus","bldg","CRH","r.s059.d.o_male_hypothalamus_bldg",6.68913092028325
"6329","male","hypothalamus","extend","CRH","r.s086.l.blk_male_hypothalamus_extend",6.90331844291454
"6330","male","hypothalamus","lay","CRH","r.s116.blk.pu_male_hypothalamus_lay",7.05424502049221
"6331","male","hypothalamus","extend","CRH","r.s172.l.y_male_hypothalamus_extend",6.82248764620799
"6332","male","hypothalamus","n9","CRH","r.y.s007.blk_male_hypothalamus_n9",6.65048163739114
"6333","male","hypothalamus","inc.d17","CRH","r176.blu54_male_hypothalamus_inc.d17",6.82394339205944
"6334","male","hypothalamus","lay","CRH","r190.o43.x_male_hypothalamus_lay",7.15528342225571
"6335","male","hypothalamus","n9","CRH","r195.x_male_hypothalamus_n9",6.94125133155477
"6336","male","hypothalamus","m.inc.d9","CRH","r196.x_male_hypothalamus_m.inc.d9",6.9107370841471
"6337","male","hypothalamus","n9","CRH","r37.w100.x_male_hypothalamus_n9",6.98385986628649
"6338","male","hypothalamus","m.inc.d8","CRH","r4.x_male_hypothalamus_m.inc.d8",7.10876464625675
"6339","male","hypothalamus","hatch","CRH","r41.w99.x_male_hypothalamus_hatch",7.25435006809655
"6340","male","hypothalamus","inc.d9","CRH","r45.x_male_hypothalamus_inc.d9",6.86802191272196
"6341","male","hypothalamus","hatch","CRH","r72.y83.x_male_hypothalamus_hatch",6.48344974369093
"6342","male","hypothalamus","inc.prolong","CRH","r81.x_male_hypothalamus_inc.prolong",6.74312504174314
"6343","male","hypothalamus","m.inc.d9","CRH","r84.x_male_hypothalamus_m.inc.d9",6.9382454170358
"6344","male","hypothalamus","m.inc.d9","CRH","r85.g39_male_hypothalamus_m.inc.d9",6.78699568324526
"6345","male","hypothalamus","inc.prolong","CRH","r90.x_male_hypothalamus_inc.prolong",6.94176802549048
"6346","male","hypothalamus","bldg","CRH","s.pu148.blk.r_male_hypothalamus_bldg",6.89726163859101
"6347","male","hypothalamus","m.inc.d8","CRH","s044.blk.d.r_male_hypothalamus_m.inc.d8",7.2976094628406
"6348","male","hypothalamus","m.hatch","CRH","s062.d.blk.g_male_hypothalamus_m.hatch",6.95178709219821
"6349","male","hypothalamus","m.inc.d17","CRH","s064.g.blk.pu_male_hypothalamus_m.inc.d17",6.94007835162436
"6350","male","hypothalamus","bldg","CRH","s065.l.d.o_male_hypothalamus_bldg",6.90623656637493
"6351","male","hypothalamus","bldg","CRH","s066.l.d.r_male_hypothalamus_bldg",6.67319889289317
"6352","male","hypothalamus","m.inc.d8","CRH","s067.o.l.y_male_hypothalamus_m.inc.d8",7.13143474545361
"6353","male","hypothalamus","m.inc.d3","CRH","s071.pu.g.pk_male_hypothalamus_m.inc.d3",7.52647862322664
"6354","male","hypothalamus","m.hatch","CRH","s090.blk.pk.w_male_hypothalamus_m.hatch",7.12222339449829
"6355","male","hypothalamus","m.inc.d17","CRH","s096.g.blk.pk_male_hypothalamus_m.inc.d17",7.28962910272381
"6356","male","hypothalamus","m.inc.d3","CRH","s139.l.blk.w_male_hypothalamus_m.inc.d3",7.11133300568499
"6357","male","hypothalamus","lay","CRH","s150.w.g.blk_male_hypothalamus_lay",6.71622844542283
"6358","male","hypothalamus","m.inc.d3","CRH","s175.blk.pu.pk_male_hypothalamus_m.inc.d3",6.99560387640069
"6359","male","hypothalamus","n9","CRH","s187.l.o.r_male_hypothalamus_n9",7.38466341883417
"6360","male","hypothalamus","lay","CRH","s243.blk.pk.r_male_hypothalamus_lay",7.41549065552828
"6361","male","hypothalamus","inc.d9","CRH","w34.x_male_hypothalamus_inc.d9",6.70567008771727
"6362","male","hypothalamus","control","CRH","x.blk.blk.ATLAS_male_hypothalamus_control",5.87646816801037
"6363","male","hypothalamus","n9","CRH","x.blk16_male_hypothalamus_n9.NYNO",7.11926980648252
"6364","male","hypothalamus","m.n2","CRH","x.blk23_male_hypothalamus_m.n2",6.820353430561
"6365","male","hypothalamus","inc.d9","CRH","x.blu106.o153_male_hypothalamus_inc.d9",6.98997183219844
"6366","male","hypothalamus","inc.d17","CRH","x.blu117.w89_male_hypothalamus_inc.d17",6.85592695282502
"6367","male","hypothalamus","n9","CRH","x.blu23.w14_male_hypothalamus_n9",6.59041675909532
"6368","male","hypothalamus","n5","CRH","x.blu30_male_hypothalamus_n5",6.67230399640864
"6369","male","hypothalamus","inc.d3","CRH","x.blu42.o28_male_hypothalamus_inc.d3.NYNO",6.6159902303571
"6370","male","hypothalamus","prolong","CRH","x.blu57_male_hypothalamus_prolong",6.92863907481546
"6371","male","hypothalamus","extend","CRH","x.blu69_male_hypothalamus_extend",6.637023391221
"6372","male","hypothalamus","extend","CRH","x.blu73_male_hypothalamus_extend",6.70835832608746
"6373","male","hypothalamus","m.hatch","CRH","x.blu76_male_hypothalamus_m.hatch",7.25066284049625
"6374","male","hypothalamus","control","CRH","x.g.ATLAS_male_hypothalamus_control",5.92859701888878
"6375","male","hypothalamus","control","CRH","x.g.g.ATLAS_male_hypothalamus_control",6.77547583821141
"6376","male","hypothalamus","inc.d9","CRH","x.g13.w109_male_hypothalamus_inc.d9",6.80961286852883
"6377","male","hypothalamus","inc.d17","CRH","x.g14.w199_male_hypothalamus_inc.d17",6.51547119620822
"6378","male","hypothalamus","inc.d3","CRH","x.g147.blu28_male_hypothalamus_inc.d3",7.38104141419373
"6379","male","hypothalamus","m.inc.d3","CRH","x.g5.w79_male_hypothalamus_m.inc.d3",7.07490245598479
"6380","male","hypothalamus","hatch","CRH","x.g70_male_hypothalamus_hatch",6.71455035303206
"6381","male","hypothalamus","m.inc.d9","CRH","x.o117_male_hypothalamus_m.inc.d9",6.31833319211006
"6382","male","hypothalamus","hatch","CRH","x.o160.w102_male_hypothalamus_hatch",6.4764322293798
"6383","male","hypothalamus","inc.d3","CRH","x.o163.w101_male_hypothalamus_inc.d3",7.08590619348685
"6384","male","hypothalamus","n5","CRH","x.o164.w123_male_hypothalamus_n5",6.58671324021599
"6385","male","hypothalamus","n9","CRH","x.o2_male_hypothalamus_n9",6.66746574431723
"6386","male","hypothalamus","bldg","CRH","x.o30.g134_male_hypothalamus_bldg",6.59674463125066
"6387","male","hypothalamus","m.inc.d17","CRH","x.o40.r70_male_hypothalamus_m.inc.d17",7.14702943546634
"6388","male","hypothalamus","inc.d9","CRH","x.o47.y82_male_hypothalamus_inc.d9",7.16038929178674
"6389","male","hypothalamus","m.hatch","CRH","x.o4_male_hypothalamus_m.hatch",6.98256062787027
"6390","male","hypothalamus","n5","CRH","x.o68_male_hypothalamus_n5",6.59719733130948
"6391","male","hypothalamus","m.inc.d17","CRH","x.r10.w18_male_hypothalamus_m.inc.d17",6.79771659569404
