"","row.names","Name","geneid","entrezid"
"XP_015144523.1","395304","SREBF2",395304,"XP_015144523.1"
"XP_015144533.1","100858023","LOC100858023",100858023,"XP_015144533.1"
"XP_015144536.1","417984","CCDC134",417984,"XP_015144536.1"
"XP_015144544.1","423953","ZRANB1",423953,"XP_015144544.1"
"XP_015144551.1","100857765","NKX1-2",100857765,"XP_015144551.1"
"XP_015144566.1","427899","SEPT3",427899,"XP_015144566.1"
"XP_015144578.1","374207","HDAC4",374207,"XP_015144578.1"
"XP_015144588.1","395309","IKZF2",395309,"XP_015144588.1"
"XP_015144603.1","395671","ERBB4",395671,"XP_015144603.1"
"XP_015144616.1","100859314","LOC100859314",100859314,"XP_015144616.1"
"XP_015144623.1","396292","COL6A2",396292,"XP_015144623.1"
"XP_015144646.1","423980","PMS1",423980,"XP_015144646.1"
"XP_015144647.1","423983","ASNSD1",423983,"XP_015144647.1"
"XP_015144651.1","424019","MLPH",424019,"XP_015144651.1"
"XP_015144656.1","424019","MLPH",424019,"XP_015144656.1"
"XP_015144657.1","424020","COPS8",424020,"XP_015144657.1"
"XP_015144661.1","424034","SLC19A1",424034,"XP_015144661.1"
"XP_015144662.1","428994","CPS1",428994,"XP_015144662.1"
"XP_015144664.1","428997","CXCR7",428997,"XP_015144664.1"
"XP_015144665.1","429000","CD163L1",429000,"XP_015144665.1"
"XP_015144690.1","424042","FAM207A",424042,"XP_015144690.1"
"XP_015144701.1","424039","PCNT",424039,"XP_015144701.1"
"XP_015144710.1","771400","DIP2A",771400,"XP_015144710.1"
"XP_015144714.1","771400","DIP2A",771400,"XP_015144714.1"
"XP_015144715.1","424040","C7H21ORF58",424040,"XP_015144715.1"
"XP_015144723.1","107053767","YBEY",107053767,"XP_015144723.1"
"XP_015144731.1","424033","LOC424033",424033,"XP_015144731.1"
"XP_015144738.1","424028","LOC424028",424028,"XP_015144738.1"
"XP_015144739.1","424028","LOC424028",424028,"XP_015144739.1"
"XP_015144740.1","424028","LOC424028",424028,"XP_015144740.1"
"XP_015144755.1","424021","IQCA1",424021,"XP_015144755.1"
"XP_015144785.1","107049003","RBM44",107049003,"XP_015144785.1"
"XP_015144786.1","424016","RAMP1",424016,"XP_015144786.1"
"XP_015144789.1","424011","ABCA12",424011,"XP_015144789.1"
"XP_015144791.1","107053781","C1H7orf55",107053781,"XP_015144791.1"
"XP_015144793.1","424003","C2ORF21",424003,"XP_015144793.1"
"XP_015144796.1","424004","KANSL1L",424004,"XP_015144796.1"
"XP_015144797.1","424004","KANSL1L",424004,"XP_015144797.1"
"XP_015144801.1","770045","RPE",770045,"XP_015144801.1"
"XP_015144815.1","424001","MAP2",424001,"XP_015144815.1"
"XP_015144825.1","424001","MAP2",424001,"XP_015144825.1"
"XP_015144832.1","424001","MAP2",424001,"XP_015144832.1"
"XP_015144834.1","424000","NCKAP1",424000,"XP_015144834.1"
"XP_015144845.1","417965","GRIN2B",417965,"XP_015144845.1"
"XP_015144848.1","769937","GSG1",769937,"XP_015144848.1"
"XP_015144850.1","417962","LOC417962",417962,"XP_015144850.1"
"XP_015144852.1","374147","BMPR2",374147,"XP_015144852.1"
"XP_015144856.1","374157","NRP2",374157,"XP_015144856.1"
"XP_015144860.1","395284","CASP8",395284,"XP_015144860.1"
"XP_015144867.1","396014","NFE2L2",396014,"XP_015144867.1"
"XP_015144874.1","396301","HOXD8",396301,"XP_015144874.1"
"XP_015144876.1","424043","GLS",424043,"XP_015144876.1"
"XP_015144878.1","424044","STAT1",424044,"XP_015144878.1"
"XP_015144888.1","424055","ANKRD44",424055,"XP_015144888.1"
"XP_015144894.1","424062","RFTN2",424062,"XP_015144894.1"
"XP_015144900.1","424067","SPATS2L",424067,"XP_015144900.1"
"XP_015144903.1","424071","AOX1",424071,"XP_015144903.1"
"XP_015144908.1","424080","CFLAR",424080,"XP_015144908.1"
"XP_015144915.1","424099","ADAM23",424099,"XP_015144915.1"
"XP_015144917.1","424099","ADAM23",424099,"XP_015144917.1"
"XP_015144923.1","424122","UBE2E3",424122,"XP_015144923.1"
"XP_015144934.1","768406","STAT4",768406,"XP_015144934.1"
"XP_015144942.1","424082","TRAK2",424082,"XP_015144942.1"
"XP_015144956.1","429010","FAM126B",429010,"XP_015144956.1"
"XP_015144958.1","100858576","CLK1",100858576,"XP_015144958.1"
"XP_015144963.1","424083","STRADB",424083,"XP_015144963.1"
"XP_015144967.1","768542","TMEFF2",768542,"XP_015144967.1"
"XP_015144974.1","424050","HECW2",424050,"XP_015144974.1"
"XP_015144976.1","424054","PGAP1",424054,"XP_015144976.1"
"XP_015144978.1","107053803","LOC107053803",107053803,"XP_015144978.1"
"XP_015144981.1","424061","BOLL",424061,"XP_015144981.1"
"XP_015144985.1","424069","KCTD18",424069,"XP_015144985.1"
"XP_015144989.1","424090","CARF",424090,"XP_015144989.1"
"XP_015144990.1","424089","LOC107056260",424089,"XP_015144990.1"
"XP_015144994.1","101748748","LOC101748748",101748748,"XP_015144994.1"
"XP_015144995.1","424093","CCNYL1",424093,"XP_015144995.1"
"XP_015144998.1","395755","PODXL",395755,"XP_015144998.1"
"XP_015145003.1","395723","EEF1B2",395723,"XP_015145003.1"
"XP_015145005.1","424103","INO80D",424103,"XP_015145005.1"
"XP_015145010.1","426120","PARD3B",426120,"XP_015145010.1"
"XP_015145011.1","424107","RAPH1",424107,"XP_015145011.1"
"XP_015145017.1","417942","ERP27",417942,"XP_015145017.1"
"XP_015145021.1","769745","AGBL3",769745,"XP_015145021.1"
"XP_015145038.1","424118","SSFA2",424118,"XP_015145038.1"
"XP_015145039.1","424120","CERKL",424120,"XP_015145039.1"
"XP_015145045.1","395755","PODXL",395755,"XP_015145045.1"
"XP_015145048.1","424125","SESTD1",424125,"XP_015145048.1"
"XP_015145052.1","417938","STRA8",417938,"XP_015145052.1"
"XP_015145059.1","424133","PDE11A",424133,"XP_015145059.1"
"XP_015145072.1","431212","HOXD3",431212,"XP_015145072.1"
"XP_015145088.1","100858518","SP9",100858518,"XP_015145088.1"
"XP_015145089.1","424149","ZAK",424149,"XP_015145089.1"
"XP_015145101.1","395268","SSB",395268,"XP_015145101.1"
"XP_015145102.1","395762","PPP1R9B",395762,"XP_015145102.1"
"XP_015145107.1","427878","ANO4",427878,"XP_015145107.1"
"XP_015145114.1","395880","RBMS1",395880,"XP_015145114.1"
"XP_015145116.1","427878","ANO4",427878,"XP_015145116.1"
"XP_015145117.1","395945","SCN2A",395945,"XP_015145117.1"
"XP_015145123.1","395946","SCN9A",395946,"XP_015145123.1"
"XP_015145127.1","396226","ITGA6",396226,"XP_015145127.1"
"XP_015145133.1","424192","LY75",424192,"XP_015145133.1"
"XP_015145142.1","424195","STK11IP",424195,"XP_015145142.1"
"XP_015145146.1","424167","LOC424167",424167,"XP_015145146.1"
"XP_015145148.1","107053826","LOC107053826",107053826,"XP_015145148.1"
"XP_015145155.1","424158","UBR3",424158,"XP_015145155.1"
"XP_015145166.1","424157","MYO3B",424157,"XP_015145166.1"
"XP_015145167.1","424162","PPIG",424162,"XP_015145167.1"
"XP_015145168.1","424163","FASTKD1",424163,"XP_015145168.1"
"XP_015145177.1","101751124","STK39",101751124,"XP_015145177.1"
"XP_015145179.1","417926","APAF1",417926,"XP_015145179.1"
"XP_015145181.1","429025","KLHL23",429025,"XP_015145181.1"
"XP_015145185.1","772005","LOC772005",772005,"XP_015145185.1"
"XP_015145188.1","107053832","LOC107053832",107053832,"XP_015145188.1"
"XP_015145189.1","424194","SLC4A3",424194,"XP_015145189.1"
"XP_015145191.1","424194","SLC4A3",424194,"XP_015145191.1"
"XP_015145193.1","107049146","LOC107049146",107049146,"XP_015145193.1"
"XP_015145197.1","429030","MYO10L",429030,"XP_015145197.1"
"XP_015145201.1","429029","TBR1",429029,"XP_015145201.1"
"XP_015145212.1","424184","KCNH7",424184,"XP_015145212.1"
"XP_015145214.1","424183","GRB14",424183,"XP_015145214.1"
"XP_015145225.1","771555","SCN1A",771555,"XP_015145225.1"
"XP_015145234.1","424177","GALNT3",424177,"XP_015145234.1"
"XP_015145242.1","772075","LOC772075",772075,"XP_015145242.1"
"XP_015145245.1","424155","LOC424155",424155,"XP_015145245.1"
"XP_015145246.1","424153","DCAF17",424153,"XP_015145246.1"
"XP_015145254.1","431387","SLC25A12",431387,"XP_015145254.1"
"XP_015145258.1","424150","METAP1D",424150,"XP_015145258.1"
"XP_015145259.1","107053847","DLX2",107053847,"XP_015145259.1"
"XP_015145268.1","395811","SLC11A1",395811,"XP_015145268.1"
"XP_015145274.1","396126","INHBB",396126,"XP_015145274.1"
"XP_015145279.1","396445","MYLK",396445,"XP_015145279.1"
"XP_015145284.1","424211","RNF25",424211,"XP_015145284.1"
"XP_015145287.1","424224","PECR",424224,"XP_015145287.1"
"XP_015145303.1","424228","BIN1",424228,"XP_015145303.1"
"XP_015145306.1","424231","CNTNAP5",424231,"XP_015145306.1"
"XP_015145331.1","424304","GTDC1",424304,"XP_015145331.1"
"XP_015145342.1","425722","ATG9A",425722,"XP_015145342.1"
"XP_015145346.1","424314","NMI",424314,"XP_015145346.1"
"XP_015145348.1","424221","MARCH4",424221,"XP_015145348.1"
"XP_015145349.1","424206","CCDC108",424206,"XP_015145349.1"
"XP_015145350.1","107053848","LOC107053848",107053848,"XP_015145350.1"
"XP_015145352.1","374027","NEB",374027,"XP_015145352.1"
"XP_015145353.1","424316","RIF1",424316,"XP_015145353.1"
"XP_015145371.1","424308","MBD5",424308,"XP_015145371.1"
"XP_015145373.1","424306","ZEB2",424306,"XP_015145373.1"
"XP_015145376.1","424301","LRP1B",424301,"XP_015145376.1"
"XP_015145383.1","424297","THSD7B",424297,"XP_015145383.1"
"XP_015145393.1","424292","R3HDM1",424292,"XP_015145393.1"
"XP_015145395.1","424292","R3HDM1",424292,"XP_015145395.1"
"XP_015145409.1","424286","MGAT5",424286,"XP_015145409.1"
"XP_015145412.1","424283","NCKAP5",424283,"XP_015145412.1"
"XP_015145415.1","374120","PPARA",374120,"XP_015145415.1"
"XP_015145434.1","101747378","LOC101747378",101747378,"XP_015145434.1"
"XP_015145435.1","424266","PARP14",424266,"XP_015145435.1"
"XP_015145438.1","424269","PARP9",424269,"XP_015145438.1"
"XP_015145442.1","424262","OSBPL11",424262,"XP_015145442.1"
"XP_015145444.1","424261","AMHR2",424261,"XP_015145444.1"
"XP_015145446.1","424263","GPD1L2",424263,"XP_015145446.1"
"XP_015145447.1","424270","FAIM",424270,"XP_015145447.1"
"XP_015145449.1","424257","HEG1",424257,"XP_015145449.1"
"XP_015145451.1","424259","ZNF148",424259,"XP_015145451.1"
"XP_015145458.1","100859223","MUC13",100859223,"XP_015145458.1"
"XP_015145468.1","424253","KALRN",424253,"XP_015145468.1"
"XP_015145478.1","424248","SEMA5B",424248,"XP_015145478.1"
"XP_015145483.1","424245","HSPBAP1",424245,"XP_015145483.1"
"XP_015145487.1","424246","DIRC2",424246,"XP_015145487.1"
"XP_015145515.1","424234","PTPN4",424234,"XP_015145515.1"
"XP_015145516.1","424235","EPB41L5",424235,"XP_015145516.1"
"XP_015145520.1","100859020","LOC100859020",100859020,"XP_015145520.1"
"XP_015145524.1","424232","TMEM177",424232,"XP_015145524.1"
"XP_015145528.1","424225","MAP3K2",424225,"XP_015145528.1"
"XP_015145533.1","424223","TMEM169",424223,"XP_015145533.1"
"XP_015145536.1","396031","SMARCAL1",396031,"XP_015145536.1"
"XP_015145540.1","429304","RUFY4",429304,"XP_015145540.1"
"XP_015145546.1","424218","TMBIM1",424218,"XP_015145546.1"
"XP_015145548.1","100857754","CTDSP1",100857754,"XP_015145548.1"
"XP_015145564.1","429039","SLC23A3",429039,"XP_015145564.1"
"XP_015145570.1","424205","NHEJ1",424205,"XP_015145570.1"
"XP_015145572.1","425721","ABCB6",425721,"XP_015145572.1"
"XP_015145573.1","100858626","LOC100858626",100858626,"XP_015145573.1"
"XP_015145574.1","424201","LOC424201",424201,"XP_015145574.1"
"XP_015145578.1","395906","DES",395906,"XP_015145578.1"
"XP_015145583.1","427022","DNAJB2",427022,"XP_015145583.1"
"XP_015145595.1","429033","SPEG",429033,"XP_015145595.1"
"XP_015145596.1","429032","LOC429032",429032,"XP_015145596.1"
"XP_015145599.1","769292","GMPPA",769292,"XP_015145599.1"
"XP_015145601.1","769191","ASIC4",769191,"XP_015145601.1"
"XP_015145603.1","769112","CHPF",769112,"XP_015145603.1"
"XP_015145611.1","769377","TMEM198",769377,"XP_015145611.1"
"XP_015145613.1","395246","ACVR1",395246,"XP_015145613.1"
"XP_015145629.1","395400","BAZ2B",395400,"XP_015145629.1"
"XP_015145640.1","424331","WDSUB1",424331,"XP_015145640.1"
"XP_015145654.1","107053893","LOC107053893",107053893,"XP_015145654.1"
"XP_015145655.1","107053895","RPRM",107053895,"XP_015145655.1"
"XP_015145656.1","424332","MARCH7",424332,"XP_015145656.1"
"XP_015145672.1","424327","CCDC148",424327,"XP_015145672.1"
"XP_015145678.1","429052","CYTIP",429052,"XP_015145678.1"
"XP_015145680.1","424321","GPD2",424321,"XP_015145680.1"
"XP_015145682.1","418195","SOX5",418195,"XP_015145682.1"
"XP_015145687.1","424320","NR4A2",424320,"XP_015145687.1"
"XP_015145696.1","771739","FMNL2",771739,"XP_015145696.1"
"XP_015145709.1","373972","PRPF40A",373972,"XP_015145709.1"
"XP_015145729.1","395961","NR5A2",395961,"XP_015145729.1"
"XP_015145730.1","396213","TNR",396213,"XP_015145730.1"
"XP_015145735.1","396231","RXRG",396231,"XP_015145735.1"
"XP_015145739.1","396397","LHX9",396397,"XP_015145739.1"
"XP_015145758.1","418207","KRAS",418207,"XP_015145758.1"
"XP_015145760.1","424409","RGS16",424409,"XP_015145760.1"
"XP_015145762.1","424410","RNASEL",424410,"XP_015145762.1"
"XP_015145767.1","424427","FAM20B",424427,"XP_015145767.1"
"XP_015145778.1","424431","SEC16B",424431,"XP_015145778.1"
"XP_015145781.1","418217","STK38L",418217,"XP_015145781.1"
"XP_015145793.1","424451","FAM129A",424451,"XP_015145793.1"
"XP_015145798.1","427017","PRKAB2",427017,"XP_015145798.1"
"XP_015145804.1","429060","MTA1",429060,"XP_015145804.1"
"XP_015145810.1","429064","FASLG",429064,"XP_015145810.1"
"XP_015145811.1","429074","NPL",429074,"XP_015145811.1"
"XP_015145825.1","429071","PAPPA2",429071,"XP_015145825.1"
"XP_015145826.1","100858926","APOBEC4",100858926,"XP_015145826.1"
"XP_015145829.1","424336","NTNG1",424336,"XP_015145829.1"
"XP_015145833.1","418219","PPFIBP1",418219,"XP_015145833.1"
"XP_015145835.1","424336","NTNG1",424336,"XP_015145835.1"
"XP_015145838.1","424345","CAMSAP2",424345,"XP_015145838.1"
"XP_015145841.1","101747831","AKNAD1",101747831,"XP_015145841.1"
"XP_015145853.1","424337","SLC25A24",424337,"XP_015145853.1"
"XP_015145857.1","101749232","ZNF281",101749232,"XP_015145857.1"
"XP_015145862.1","424351","DENND1B",424351,"XP_015145862.1"
"XP_015145867.1","418219","PPFIBP1",418219,"XP_015145867.1"
"XP_015145869.1","429058","KCNT2",429058,"XP_015145869.1"
"XP_015145883.1","424363","HTATIP2",424363,"XP_015145883.1"
"XP_015145887.1","396404","DDR2",396404,"XP_015145887.1"
"XP_015145888.1","424368","UAP1",424368,"XP_015145888.1"
"XP_015145890.1","424369","UHMK1",424369,"XP_015145890.1"
"XP_015145894.1","424374","AL928654.7",424374,"XP_015145894.1"
"XP_015145895.1","424375","PACS2",424375,"XP_015145895.1"
"XP_015145897.1","418219","PPFIBP1",418219,"XP_015145897.1"
"XP_015145903.1","100857694","FMO5",100857694,"XP_015145903.1"
"XP_015145912.1","424387","PIGC",424387,"XP_015145912.1"
"XP_015145919.1","424393","PRRC2C",424393,"XP_015145919.1"
"XP_015145920.1","424391","MYOC",424391,"XP_015145920.1"
"XP_015145922.1","424399","C8H1ORF112",424399,"XP_015145922.1"
"XP_015145925.1","424395","KIFAP3",424395,"XP_015145925.1"
"XP_015145926.1","429066","METTL11B",429066,"XP_015145926.1"
"XP_015145931.1","424401","LOC424401",424401,"XP_015145931.1"
"XP_015145932.1","418223","A4GALT",418223,"XP_015145932.1"
"XP_015145933.1","424402","SELE",424402,"XP_015145933.1"
"XP_015145935.1","426557","RGS8",426557,"XP_015145935.1"
"XP_015145944.1","100858077","LOC100858077",100858077,"XP_015145944.1"
"XP_015145945.1","426868","GOLGB1",426868,"XP_015145945.1"
"XP_015145946.1","425485","SFMBT2",425485,"XP_015145946.1"
"XP_015145947.1","418224","ARFGAP3",418224,"XP_015145947.1"
"XP_015145964.1","424412","CACNA1E",424412,"XP_015145964.1"
"XP_015145967.1","424412","CACNA1E",424412,"XP_015145967.1"
"XP_015145970.1","424412","CACNA1E",424412,"XP_015145970.1"
"XP_015145975.1","424414","KIAA1614",424414,"XP_015145975.1"
"XP_015145976.1","101750986","IER5",101750986,"XP_015145976.1"
"XP_015145983.1","424417","CEP350",424417,"XP_015145983.1"
"XP_015145985.1","424420","ADAMTSL2L",424420,"XP_015145985.1"
"XP_015145994.1","395410","ABL2",395410,"XP_015145994.1"
"XP_015146000.1","429069","RASAL2",429069,"XP_015146000.1"
"XP_015146004.1","418237","PRR5",418237,"XP_015146004.1"
"XP_015146009.1","429072","RFWD2",429072,"XP_015146009.1"
"XP_015146012.1","424435","TNN",424435,"XP_015146012.1"
"XP_015146018.1","424439","RC3H1",424439,"XP_015146018.1"
"XP_015146020.1","424439","RC3H1",424439,"XP_015146020.1"
"XP_015146031.1","424444","SMG7",424444,"XP_015146031.1"
"XP_015146036.1","424452","RNF2",424452,"XP_015146036.1"
"XP_015146059.1","424455","C8H1ORF27",424455,"XP_015146059.1"
"XP_015146065.1","100859817","SWT1",100859817,"XP_015146065.1"
"XP_015146067.1","426116","BORCS5",426116,"XP_015146067.1"
"XP_015146068.1","426862","IVNS1ABP",426862,"XP_015146068.1"
"XP_015146072.1","429823","HMCN1",429823,"XP_015146072.1"
"XP_015146083.1","100859371","LOC100859371",100859371,"XP_015146083.1"
"XP_015146087.1","395174","MTF2",395174,"XP_015146087.1"
"XP_015146092.1","414139","AMY1A",414139,"XP_015146092.1"
"XP_015146097.1","426315","ZC3HAV1",426315,"XP_015146097.1"
"XP_015146104.1","424472","SLC35A3",424472,"XP_015146104.1"
"XP_015146106.1","424472","SLC35A3",424472,"XP_015146106.1"
"XP_015146114.1","424482","HCCS",424482,"XP_015146114.1"
"XP_015146115.1","424483","TMEM56",424483,"XP_015146115.1"
"XP_015146118.1","424488","ARHGAP29",424488,"XP_015146118.1"
"XP_015146121.1","424497","CCDC18",424497,"XP_015146121.1"
"XP_015146123.1","424497","CCDC18",424497,"XP_015146123.1"
"XP_015146126.1","424509","HFM1",424509,"XP_015146126.1"
"XP_015146127.1","424506","BRDT",424506,"XP_015146127.1"
"XP_015146129.1","429086","RDH8",429086,"XP_015146129.1"
"XP_015146130.1","424519","PKN2",424519,"XP_015146130.1"
"XP_015146145.1","424513","LRRC8D",424513,"XP_015146145.1"
"XP_015146148.1","424515","LRRC8C",424515,"XP_015146148.1"
"XP_015146151.1","107053959","BARHL2",107053959,"XP_015146151.1"
"XP_015146166.1","424510","ZNF644",424510,"XP_015146166.1"
"XP_015146171.1","424504","KIAA1107",424504,"XP_015146171.1"
"XP_015146173.1","424501","RPAP2",424501,"XP_015146173.1"
"XP_015146178.1","429088","GFI1",429088,"XP_015146178.1"
"XP_015146183.1","429087","FAM69A",429087,"XP_015146183.1"
"XP_015146188.1","424490","ABCA4",424490,"XP_015146188.1"
"XP_015146206.1","424495","FNBP1L",424495,"XP_015146206.1"
"XP_015146210.1","424491","TECR",424491,"XP_015146210.1"
"XP_015146217.1","424484","ALG14",424484,"XP_015146217.1"
"XP_015146218.1","424484","ALG14",424484,"XP_015146218.1"
"XP_015146220.1","424479","PTBP2",424479,"XP_015146220.1"
"XP_015146228.1","424477","LPPR5",424477,"XP_015146228.1"
"XP_015146236.1","424474","AGL",424474,"XP_015146236.1"
"XP_015146243.1","107053969","PKDREJ",107053969,"XP_015146243.1"
"XP_015146263.1","424473","LOC424473",424473,"XP_015146263.1"
"XP_015146289.1","424458","RNPC3",424458,"XP_015146289.1"
"XP_015146303.1","424540","DNASE2B",424540,"XP_015146303.1"
"XP_015146305.1","424541","SAMD13",424541,"XP_015146305.1"
"XP_015146307.1","424545","LPHN2",424545,"XP_015146307.1"
"XP_015146311.1","424548","PTGFR",424548,"XP_015146311.1"
"XP_015146316.1","424551","FUBP1",424551,"XP_015146316.1"
"XP_015146325.1","404746","ST6GALNAC3",404746,"XP_015146325.1"
"XP_015146330.1","424526","COL24A1",424526,"XP_015146330.1"
"XP_015146335.1","418247","PFKFB3",418247,"XP_015146335.1"
"XP_015146336.1","424524","ODF2L",424524,"XP_015146336.1"
"XP_015146341.1","424530","SYDE2",424530,"XP_015146341.1"
"XP_015146350.1","429090","WDR63",429090,"XP_015146350.1"
"XP_015146353.1","429091","MCOLN3",429091,"XP_015146353.1"
"XP_015146355.1","424534","VTG3",424534,"XP_015146355.1"
"XP_015146362.1","101747367","LOC101747367",101747367,"XP_015146362.1"
"XP_015146372.1","424542","PRKACB",424542,"XP_015146372.1"
"XP_015146376.1","424546","ADGRL4",424546,"XP_015146376.1"
"XP_015146381.1","424554","ZZZ3",424554,"XP_015146381.1"
"XP_015146387.1","424552","NEXN",424552,"XP_015146387.1"
"XP_015146390.1","424552","NEXN",424552,"XP_015146390.1"
"XP_015146398.1","771457","FAM73A",771457,"XP_015146398.1"
"XP_015146401.1","419097","LRP6",419097,"XP_015146401.1"
"XP_015146419.1","374083","DAB1",374083,"XP_015146419.1"
"XP_015146430.1","395250","SSBP3",395250,"XP_015146430.1"
"XP_015146437.1","395634","ELAVL4",395634,"XP_015146437.1"
"XP_015146451.1","395681","JAK1",395681,"XP_015146451.1"
"XP_015146465.1","414804","MPL",414804,"XP_015146465.1"
"XP_015146466.1","424564","ELOVL1",424564,"XP_015146466.1"
"XP_015146483.1","424576","SLC6A9",424576,"XP_015146483.1"
"XP_015146490.1","424587","EIF2B3",424587,"XP_015146490.1"
"XP_015146491.1","424599","AKR1A1",424599,"XP_015146491.1"
"XP_015146499.1","424633","EPS15",424633,"XP_015146499.1"
"XP_015146505.1","424638","BTF3L4",424638,"XP_015146505.1"
"XP_015146506.1","424640","ORC1",424640,"XP_015146506.1"
"XP_015146508.1","424671","MYSM1",424671,"XP_015146508.1"
"XP_015146511.1","424691","PGM1",424691,"XP_015146511.1"
"XP_015146512.1","424698","DNAJC6",424698,"XP_015146512.1"
"XP_015146514.1","424699","LEPROT",424699,"XP_015146514.1"
"XP_015146525.1","424705","IL12RB2",424705,"XP_015146525.1"
"XP_015146529.1","427935","PHF21B",427935,"XP_015146529.1"
"XP_015146533.1","424710","DEPDC1",424710,"XP_015146533.1"
"XP_015146540.1","424714","SRSF11",424714,"XP_015146540.1"
"XP_015146548.1","107054001","LOC107054001",107054001,"XP_015146548.1"
"XP_015146551.1","772289","CRYZ",772289,"XP_015146551.1"
"XP_015146554.1","424664","PCSK9",424664,"XP_015146554.1"
"XP_015146556.1","374187","PTCH2",374187,"XP_015146556.1"
"XP_015146570.1","424719","C8H1ORF173",424719,"XP_015146570.1"
"XP_015146584.1","776038","SGIP1",776038,"XP_015146584.1"
"XP_015146590.1","776038","SGIP1",776038,"XP_015146590.1"
"XP_015146606.1","424694","RAVER2",424694,"XP_015146606.1"
"XP_015146607.1","424693","CACHD1",424693,"XP_015146607.1"
"XP_015146615.1","424687","DOCK7",424687,"XP_015146615.1"
"XP_015146625.1","424687","DOCK7",424687,"XP_015146625.1"
"XP_015146637.1","424682","INADL",424682,"XP_015146637.1"
"XP_015146641.1","424684","KANK4",424684,"XP_015146641.1"
"XP_015146645.1","418236","PARVG",418236,"XP_015146645.1"
"XP_015146647.1","101747588","LOC101747588",101747588,"XP_015146647.1"
"XP_015146666.1","418233","PNPLA3",418233,"XP_015146666.1"
"XP_015146667.1","424670","OMA1",424670,"XP_015146667.1"
"XP_015146668.1","429111","C8A",429111,"XP_015146668.1"
"XP_015146669.1","424668","C8H1ORF168",424668,"XP_015146669.1"
"XP_015146674.1","424665","USP24",424665,"XP_015146674.1"
"XP_015146678.1","772284","NDC1",772284,"XP_015146678.1"
"XP_015146685.1","772294","LDLRAD1",772294,"XP_015146685.1"
"XP_015146686.1","418232","SULT4A1",418232,"XP_015146686.1"
"XP_015146687.1","424652","GLIS1",424652,"XP_015146687.1"
"XP_015146699.1","772243","LOC772243",772243,"XP_015146699.1"
"XP_015146700.1","424650","C8H1ORF123",424650,"XP_015146700.1"
"XP_015146706.1","424639","ZFYVE9",424639,"XP_015146706.1"
"XP_015146711.1","424629","FAF1",424629,"XP_015146711.1"
"XP_015146712.1","107054041","DMRTA2",107054041,"XP_015146712.1"
"XP_015146713.1","424625","SLC5A9",424625,"XP_015146713.1"
"XP_015146714.1","772083","AGBL4",772083,"XP_015146714.1"
"XP_015146724.1","418229","MPPED1",418229,"XP_015146724.1"
"XP_015146731.1","424615","MOBKL2C",424615,"XP_015146731.1"
"XP_015146738.1","107054051","LOC107054051",107054051,"XP_015146738.1"
"XP_015146740.1","771917","LOC771917",771917,"XP_015146740.1"
"XP_015146754.1","418228","SCUBE1",418228,"XP_015146754.1"
"XP_015146755.1","424600","NASP",424600,"XP_015146755.1"
"XP_015146759.1","424601","CCDC17",424601,"XP_015146759.1"
"XP_015146763.1","771811","LOC771811",771811,"XP_015146763.1"
"XP_015146767.1","101748258","HPDL",101748258,"XP_015146767.1"
"XP_015146768.1","424591","ZSWIM5",424591,"XP_015146768.1"
"XP_015146772.1","424590","UROD",424590,"XP_015146772.1"
"XP_015146775.1","100858105","BTBD19",100858105,"XP_015146775.1"
"XP_015146777.1","424583","KIF2C",424583,"XP_015146777.1"
"XP_015146784.1","427934","MCAT",427934,"XP_015146784.1"
"XP_015146789.1","424579","ERI3",424579,"XP_015146789.1"
"XP_015146793.1","100857910","ARTN",100857910,"XP_015146793.1"
"XP_015146794.1","424568","PTPRF",424568,"XP_015146794.1"
"XP_015146806.1","424562","TIE1",424562,"XP_015146806.1"
"XP_015146811.1","429092","PIF1",429092,"XP_015146811.1"
"XP_015146822.1","424738","SLC35G2",424738,"XP_015146822.1"
"XP_015146829.1","424739","SCLY",424739,"XP_015146829.1"
"XP_015146836.1","424740","LOC424740",424740,"XP_015146836.1"
"XP_015146839.1","424735","STAG1",424735,"XP_015146839.1"
"XP_015146847.1","374269","TP63",374269,"XP_015146847.1"
"XP_015146857.1","395704","FGF12",395704,"XP_015146857.1"
"XP_015146868.1","396191","TFRC",396191,"XP_015146868.1"
"XP_015146869.1","407088","MASP1",407088,"XP_015146869.1"
"XP_015146876.1","424894","PPP1R2",424894,"XP_015146876.1"
"XP_015146881.1","424895","ACAP2",424895,"XP_015146881.1"
"XP_015146886.1","424900","OPA1",424900,"XP_015146886.1"
"XP_015146889.1","424907","OSTN",424907,"XP_015146889.1"
"XP_015146890.1","418215","TM7SF3",418215,"XP_015146890.1"
"XP_015146892.1","424912","BCL6",424912,"XP_015146892.1"
"XP_015146893.1","424921","FYTTD1",424921,"XP_015146893.1"
"XP_015146895.1","424958","RFC4",424958,"XP_015146895.1"
"XP_015146905.1","424961","LAMP3",424961,"XP_015146905.1"
"XP_015146906.1","424968","FXR1",424968,"XP_015146906.1"
"XP_015146910.1","424973","MFN1",424973,"XP_015146910.1"
"XP_015146927.1","418212","ITPR2",418212,"XP_015146927.1"
"XP_015146936.1","101752124","MUC4",101752124,"XP_015146936.1"
"XP_015146940.1","424917","LOC424917",424917,"XP_015146940.1"
"XP_015146941.1","431014","TNK2",431014,"XP_015146941.1"
"XP_015146948.1","424934","DIS3L2",424934,"XP_015146948.1"
