"gene","counts","sex","tissue","treatment","samples"
"GNRHR",6.01168030027824,"female","gonads","control","x.g.g.ATLAS_female_gonad_control"
"GNRHR",5.1144544725258,"female","gonads","early","x.g26_female_gonad_m.inc.d8"
"GNRHR",6.07551923602151,"female","gonads","n5","x.g37_female_gonad_n5"
"GNRHR",6.12934338901875,"female","gonads","n9","x.g4.w50_female_gonad_n9"
"GNRHR",5.91391924069156,"female","gonads","n5","x.g43_female_gonad_n5"
"GNRHR",6.0531136429075,"female","gonads","n5","x.g49_female_gonad_n5"
"GNRHR",6.23279464418262,"female","gonads","prolong","x.g50_female_gonad_inc.prolong"
"GNRHR",5.40527562747458,"female","gonads","inc.d9","x.g9.o166_female_gonad_inc.d9.NYNO"
"GNRHR",5.71286596377242,"female","gonads","inc.d17","x.o159.w90_female_gonad_inc.d17"
"GNRHR",5.91488333445126,"female","gonads","m.n2","x.o171.w45_female_gonad_m.hatch"
"GNRHR",6.08749961040519,"female","gonads","n5","x.o175.g21_female_gonad_n5"
"GNRHR",5.6077141034338,"female","gonads","hatch","x.o37.blu50_female_gonad_hatch"
"GNRHR",5.9607118329694,"female","gonads","m.n2","x.o61_female_gonad_extend.hatch"
"GNRHR",6.04683889039611,"female","gonads","n5","x.o70_female_gonad_n5"
"GNRHR",6.12775507271031,"female","gonads","m.inc.d3","x.r180_female_gonad_m.inc.d3"
"GNRHR",5.70976558233418,"female","gonads","inc.d3","x.r33.w183_female_gonad_inc.d3"
"GNRHR",5.04902118877306,"female","gonads","bldg","x.r39.g10_female_gonad_bldg"
"GNRHR",6.72115472309595,"female","gonads","hatch","x.r44.w95_female_gonad_hatch"
"GNRHR",5.99339068148068,"female","gonads","inc.d17","x.r48.y139_female_gonad_inc.d17"
"GNRHR",6.01114945503884,"female","gonads","n5","x.r50.w97_female_gonad_n5"
"GNRHR",5.53969944222589,"female","gonads","m.n2","x.r74.o29_female_gonad_m.hatch"
"GNRHR",6.27525153734129,"female","gonads","m.inc.d9","x.r76_female_gonad_m.inc.d9"
"GNRHR",6.14982510615904,"female","gonads","early","x.s188_female_gonad_m.inc.d8"
"GNRHR",5.77670799089662,"female","gonads","n9","x.w178_female_gonad_n9"
"GNRHR",5.55665437959575,"female","gonads","lay","x.w51_female_gonad_lay"
"GNRHR",5.4075489330524,"female","gonads","n9","x.w6_female_gonad_n9"
"GNRHR",5.94119755878545,"female","gonads","inc.d9","x.y109_female_gonad_inc.d9"
"GNRHR",5.64650110476359,"female","gonads","m.inc.d17","x.y119.w11_female_gonad_m.inc.d17"
"GNRHR",5.80546846739265,"female","gonads","n9","x.y138.w176_female_gonad_n9"
"GNRHR",5.93017203400028,"female","gonads","prolong","x.y145.r55_female_gonad_inc.prolong"
"GNRHR",6.09049611183578,"female","gonads","early","x.y5_female_gonad_m.inc.d8"
"GNRHR",5.99919664946545,"female","gonads","extend","x.y64_female_gonad_extend"
"GNRHR",5.70126408324519,"female","gonads","hatch","x.y90_female_gonad_hatch"
"GNRHR",6.26659201583902,"female","gonads","inc.d9","x.y93.g126_female_gonad_inc.d9"
"GNRHR",5.34875018860076,"female","gonads","n9","x.y9_female_gonad_n9"
"GNRHR",5.61674126546701,"female","gonads","lay","y.s156.o.r_female_gonad_lay"
"GNRHR",5.60049213602647,"female","gonads","m.inc.d9","y12.x_female_gonad_m.inc.d9"
"GNRHR",6.22244779511795,"female","gonads","inc.d17","y126.w92.x_female_gonad_inc.d17"
"GNRHR",4.69054216233691,"female","gonads","inc.d9","y128.g23.x_female_gonad_inc.d9"
"GNRHR",5.64915242619563,"female","gonads","inc.d3","y13.x_female_gonad_inc.d3"
"GNRHR",6.97227853379079,"female","gonads","inc.d17","y130.o170.x_female_gonad_inc.d17"
"GNRHR",7.01683938357695,"female","gonads","inc.d17","y135.blu107.x_female_gonad_inc.d17"
"GNRHR",6.18786427302728,"female","gonads","inc.d17","y136.x_female_gonad_inc.d17"
"GNRHR",5.50793759269122,"female","gonads","inc.d9","y140.w119.x_female_gonad_inc.d9"
"GNRHR",5.9399705129158,"female","gonads","prolong","y146.r32.x_female_gonad_inc.prolong"
"GNRHR",6.00073085594007,"female","gonads","hatch","y15.x_female_gonad_hatch"
"GNRHR",6.00083141584524,"female","gonads","n5","y6.o54_female_gonad_n5"
"GNRHR",6.26661741782455,"female","gonads","hatch","y7.g58_female_gonad_hatch"
"GNRHR",5.34445852861087,"female","gonads","m.inc.d17","y85.r71.x_female_gonad_m.inc.d17"
"GNRHR",6.22709631472299,"female","gonads","n5","y94.g133.x_female_gonad_n5"
"GNRHR",5.97994231832372,"female","gonads","n9","y97.x_female_gonad_n9"
"GNRHR",5.45691857956248,"female","gonads","m.n2","y98.g54_female_gonad_m.hatch"
"HTR2C",6.811291745515,"female","gonads","control","L.G118_female_gonad_control"
"HTR2C",6.91108376497314,"female","gonads","control","R.G106_female_gonad_control"
"HTR2C",6.5485325370822,"female","gonads","control","R.R20_female_gonad_control"
"HTR2C",6.67186111661783,"female","gonads","control","R.R9_female_gonad_control"
"HTR2C",6.47283628636721,"female","gonads","control","R.W44_female_gonad_control"
"HTR2C",6.45150988884544,"female","gonads","prolong","blk.s031.pu.d_female_gonad_prolong"
"HTR2C",6.11349324601941,"female","gonads","m.n2","blk.s032.g.w_female_gonad_m.hatch"
"HTR2C",6.50466109217791,"female","gonads","m.inc.d3","blk.s049.y.g_female_gonad_m.inc.d3"
"HTR2C",6.10862675305652,"female","gonads","m.inc.d3","blk.s060.pu.w_female_gonad_m.inc.d3"
"HTR2C",6.30119857888872,"female","gonads","inc.d9","blk.s061.pu.y_female_gonad_inc.d9"
"HTR2C",6.85739953677876,"female","gonads","early","blk.y.l.s109_female_gonad_m.inc.d8"
"HTR2C",6.17112987800815,"female","gonads","m.n2","blk0.x_female_gonad_m.n2"
"HTR2C",6.08262845306208,"female","gonads","bldg","blk11.x_female_gonad_bldg"
"HTR2C",6.79885120677002,"female","gonads","extend","blk19.x_female_gonad_extend"
"HTR2C",7.46461547547196,"female","gonads","hatch","blk21.x_female_gonad_hatch"
"HTR2C",5.85036102796456,"female","gonads","n9","blk4.x_female_gonad_n9"
"HTR2C",7.1122820631166,"female","gonads","control","blu.o.x.ATLAS_female_gonad_control"
"HTR2C",5.44572019725536,"female","gonads","hatch","blu103.x_female_gonad_hatch.NYNO"
"HTR2C",6.32374266315553,"female","gonads","prolong","blu115.y150.x_female_gonad_inc.prolong"
"HTR2C",5.76428994480825,"female","gonads","early","blu119.w84.x_female_gonad_m.inc.d8"
"HTR2C",6.87491444644656,"female","gonads","hatch","blu124.w180.x_female_gonad_hatch"
"HTR2C",5.74359385074624,"female","gonads","n9","blu36.w16_female_gonad_n9"
"HTR2C",5.77515268282269,"female","gonads","bldg","blu38.g135.x_female_gonad_bldg"
"HTR2C",6.10418323728701,"female","gonads","inc.d3","blu39.o26.x_female_gonad_inc.d3"
"HTR2C",5.81026604283603,"female","gonads","extend","blu44.y102_female_gonad_extend"
"HTR2C",6.38986053368181,"female","gonads","inc.d9","blu47.y96.x_female_gonad_inc.d9"
"HTR2C",5.96553726002234,"female","gonads","n5","blu55.g51_female_gonad_n5"
"HTR2C",6.0693483085691,"female","gonads","m.inc.d3","blu56.o53_female_gonad_m.inc.d3"
"HTR2C",6.30180244479549,"female","gonads","m.inc.d9","blu63.g62_female_gonad_m.inc.d9"
"HTR2C",6.43191500452783,"female","gonads","early","blu80.r97_female_gonad_m.inc.d8"
"HTR2C",6.64868277571354,"female","gonads","m.inc.d9","d.r.blk.s159_female_gonad_m.inc.d9"
"HTR2C",6.41934270782989,"female","gonads","m.inc.d17","d.s112.blk.w_female_gonad_m.inc.d17"
"HTR2C",6.34220813803968,"female","gonads","m.inc.d3","d.s177.blk.r_female_gonad_m.inc.d3"
"HTR2C",6.28233298928647,"female","gonads","lay","g.blk.s004.pk_female_gonad_lay"
"HTR2C",6.03899986388483,"female","gonads","m.n2","g.s076.pk.r_female_gonad_m.hatch"
"HTR2C",6.22465984194639,"female","gonads","lay","g.s078.blk.o_female_gonad_lay"
"HTR2C",6.84416507102236,"female","gonads","control","g.x.ATLAS_female_gonad_control"
"HTR2C",6.06709355580585,"female","gonads","m.inc.d17","g.y.blk.s006_female_gonad_m.inc.d17"
"HTR2C",5.82203576456289,"female","gonads","bldg","g141.blu27.x_female_gonad_bldg"
"HTR2C",6.24936765925433,"female","gonads","inc.d17","g142.r40.x_female_gonad_inc.d17"
"HTR2C",6.19180213034903,"female","gonads","m.inc.d3","g144.r54.x_female_gonad_m.inc.d3"
"HTR2C",6.10252267818915,"female","gonads","extend","g17.w108.x_female_gonad_extend"
"HTR2C",6.52601303000084,"female","gonads","extend","g22.blu118_female_gonad_extend"
"HTR2C",5.98568467153458,"female","gonads","inc.d3","g6.w197.x_female_gonad_inc.d3"
"HTR2C",6.1644000689367,"female","gonads","m.inc.d17","g63.blu65_female_gonad_m.inc.d17"
"HTR2C",6.58128426418082,"female","gonads","m.inc.d9","g73.x_female_gonad_m.inc.d9"
"HTR2C",6.31258850598945,"female","gonads","inc.d9","g75.x_female_gonad_inc.d9"
"HTR2C",6.12245824317644,"female","gonads","m.n2","l.s.w.d_female_gonad_m.hatch"
"HTR2C",6.40555637511609,"female","gonads","prolong","l.s052.pk.r_female_gonad_prolong"
"HTR2C",6.3186158903845,"female","gonads","bldg","l.s120.y.blk_female_gonad_bldg"
"HTR2C",6.21336366169028,"female","gonads","prolong","l.s166.o.w_female_gonad_prolong"
"HTR2C",6.45701776599197,"female","gonads","m.inc.d17","o.s084.w.blk_female_gonad_m.inc.d17"
"HTR2C",6.07651671380533,"female","gonads","inc.d3","o156.w80.x_female_gonad_inc.d3"
"HTR2C",6.4116741229418,"female","gonads","inc.d3","o165.w122.x_female_gonad_inc.d3.NYNO"
"HTR2C",6.32394084830853,"female","gonads","m.inc.d17","o169.r28.x_female_gonad_m.inc.d17"
"HTR2C",6.38136284794817,"female","gonads","hatch","o172.w115.x_female_gonad_hatch"
"HTR2C",6.14832596171196,"female","gonads","inc.d3","o173.w179.x_female_gonad_inc.d3"
"HTR2C",6.02879684268478,"female","gonads","inc.d17","o35.r51.x_female_gonad_inc.d17"
"HTR2C",6.8999762684259,"female","gonads","m.inc.d9","o36.r62.x_female_gonad_m.inc.d9"
"HTR2C",6.1865651841485,"female","gonads","bldg","o38.blu29.x_female_gonad_bldg"
"HTR2C",6.38978925980157,"female","gonads","m.inc.d9","o45.g128.x_female_gonad_m.inc.d9.NYNO"
"HTR2C",6.31706236576007,"female","gonads","inc.d17","o52.blu53_female_gonad_inc.d17"
"HTR2C",6.2142958444383,"female","gonads","inc.d9","o73.x_female_gonad_inc.d9"
"HTR2C",6.41292203749657,"female","gonads","early","p.g.blk.s040_female_gonad_m.inc.d8"
"HTR2C",6.41579713282372,"female","gonads","m.inc.d17","pk.s011.o.y_female_gonad_m.inc.d17"
"HTR2C",6.09818565723862,"female","gonads","m.n2","pk.s054.d.g_female_gonad_m.hatch"
"HTR2C",5.60804732552745,"female","gonads","early","pk.s055.d.l_female_gonad_m.inc.d8"
"HTR2C",6.45212085105435,"female","gonads","control","r.r.x.ATLAS.R2XR_female_gonad_control"
"HTR2C",6.25982422729588,"female","gonads","control","r.r.x.ATLAS_female_gonad_control"
"HTR2C",6.17086634465206,"female","gonads","m.inc.d3","r.s035.y.blk_female_gonad_m.inc.d3"
"HTR2C",6.37212137777833,"female","gonads","bldg","r.s056.g.o_female_gonad_bldg"
"HTR2C",6.37254589058406,"female","gonads","extend","r.s131.o.d_female_gonad_extend"
"HTR2C",6.05516076458837,"female","gonads","n9","r.s171.l.w_female_gonad_n9"
"HTR2C",6.13024059258649,"female","gonads","hatch","r183.o22_female_gonad_hatch"
"HTR2C",6.60084976835872,"female","gonads","prolong","r194.x_female_gonad_prolong"
"HTR2C",6.29434242128935,"female","gonads","inc.d3","r27.w111.blu125_female_gonad_inc.d3"
"HTR2C",6.11358661206448,"female","gonads","inc.d9","r30.w112.r46_female_gonad_inc.d9"
"HTR2C",6.55235940025664,"female","gonads","inc.d9","r36.w184.x_female_gonad_inc.d9"
"HTR2C",6.45796793424841,"female","gonads","inc.d17","r49.w189.x_female_gonad_inc.d17"
"HTR2C",6.66713968853149,"female","gonads","control","r6.x_female_gonad_control.NYNO"
"HTR2C",5.8797530018313,"female","gonads","inc.d3","r73.g127.x_female_gonad_inc.d3"
"HTR2C",5.44749517183441,"female","gonads","bldg","r83.g45_female_gonad_bldg"
"HTR2C",6.73252295949505,"female","gonads","n9","r95.blu99_female_gonad_n9"
"HTR2C",6.53204740552655,"female","gonads","lay","s.o.pk_female_gonad_lay"
"HTR2C",5.87774359071017,"female","gonads","prolong","s.pu.pk_female_gonad_prolong"
"HTR2C",6.62505757420491,"female","gonads","control","s.x.ATLAS_female_gonad_control"
"HTR2C",6.38240687665806,"female","gonads","early","s002.x_female_gonad_m.inc.d8"
"HTR2C",5.90827790949368,"female","gonads","m.inc.d17","s038.g.d.blk_female_gonad_m.inc.d17"
"HTR2C",5.92984339270712,"female","gonads","bldg","s063.d.blk.l_female_gonad_bldg"
"HTR2C",6.37710892185651,"female","gonads","m.inc.d3","s069.pk.pu.g_female_gonad_m.inc.d3"
"HTR2C",6.96970386650227,"female","gonads","extend","s089.blk.pk.pu_female_gonad_extend"
"HTR2C",6.37567062326699,"female","gonads","early","s091.blk.r.g_female_gonad_m.inc.d8"
"HTR2C",6.39944706093457,"female","gonads","bldg","s092.blk.r.o_female_gonad_bldg"
"HTR2C",6.17949426515091,"female","gonads","m.inc.d3","s093.blk.y.d_female_gonad_m.inc.d3"
"HTR2C",6.59686349003898,"female","gonads","lay","s095.g.blk.o_female_gonad_lay"
"HTR2C",6.3475662752995,"female","gonads","m.inc.d17","s100.l.pk.blk_female_gonad_m.inc.d17"
"HTR2C",6.33750603662971,"female","gonads","m.inc.d3","s103.y.pk.blk_female_gonad_m.inc.d3"
"HTR2C",6.6303322008068,"female","gonads","lay","s136.d.w.o_female_gonad_lay"
"HTR2C",6.24686850736088,"female","gonads","extend","s137.g.blk.y_female_gonad_extend"
"HTR2C",5.36707327040454,"female","gonads","lay","s142.o.pk.pu_female_gonad_lay"
"HTR2C",6.04397480006599,"female","gonads","lay","s176.blk.pu.r_female_gonad_lay"
"HTR2C",5.89941024571989,"female","gonads","extend","s186.l.o.pk_female_gonad_extend"
"HTR2C",6.00839495927541,"female","gonads","m.n2","s333.y.blk.pk_female_gonad_m.hatch"
"HTR2C",6.53199166519755,"female","gonads","control","w191.r1_female_gonad_control"
"HTR2C",5.23305368839549,"female","gonads","prolong","x.blk20_female_gonad_prolong"
"HTR2C",6.60969590766469,"female","gonads","inc.d9","x.blu101.w43_female_gonad_inc.d9"
"HTR2C",5.93360775179509,"female","gonads","inc.d3","x.blu102.w105_female_gonad_inc.d3"
"HTR2C",6.24012233045052,"female","gonads","n5","x.blu109.w121_female_gonad_n5"
"HTR2C",6.22271637182245,"female","gonads","inc.d17","x.blu116.w107_female_gonad_inc.d17"
"HTR2C",6.07963980448576,"female","gonads","inc.d9","x.blu122.r66_female_gonad_inc.d9"
"HTR2C",5.39457454822212,"female","gonads","m.inc.d9","x.blu25_female_gonad_m.inc.d9"
"HTR2C",6.05723308910944,"female","gonads","n9","x.blu43.g132_female_gonad_n9"
"HTR2C",6.2499468817324,"female","gonads","lay","x.blu6.y80_female_gonad_lay"
"HTR2C",6.18684766914158,"female","gonads","m.inc.d17","x.blu94_female_gonad_m.inc.d17"
"HTR2C",6.38731893244744,"female","gonads","m.n2","x.blu96_female_gonad_m.n2"
"HTR2C",6.62555463942274,"female","gonads","control","x.g.g.ATLAS_female_gonad_control"
"HTR2C",5.90224418551789,"female","gonads","early","x.g26_female_gonad_m.inc.d8"
"HTR2C",6.25765603137099,"female","gonads","n5","x.g37_female_gonad_n5"
"HTR2C",6.43611860574405,"female","gonads","n9","x.g4.w50_female_gonad_n9"
"HTR2C",6.10499277770391,"female","gonads","n5","x.g43_female_gonad_n5"
"HTR2C",6.12614454549156,"female","gonads","n5","x.g49_female_gonad_n5"
"HTR2C",6.8242563036099,"female","gonads","prolong","x.g50_female_gonad_inc.prolong"
"HTR2C",6.00877769056984,"female","gonads","inc.d9","x.g9.o166_female_gonad_inc.d9.NYNO"
"HTR2C",5.93047379842752,"female","gonads","inc.d17","x.o159.w90_female_gonad_inc.d17"
"HTR2C",6.30438655576152,"female","gonads","m.n2","x.o171.w45_female_gonad_m.hatch"
"HTR2C",6.25509175377637,"female","gonads","n5","x.o175.g21_female_gonad_n5"
"HTR2C",6.27773453940089,"female","gonads","hatch","x.o37.blu50_female_gonad_hatch"
"HTR2C",6.11641636165265,"female","gonads","m.n2","x.o61_female_gonad_extend.hatch"
"HTR2C",6.52128407892797,"female","gonads","n5","x.o70_female_gonad_n5"
"HTR2C",6.44950160196713,"female","gonads","m.inc.d3","x.r180_female_gonad_m.inc.d3"
"HTR2C",6.18381292953775,"female","gonads","inc.d3","x.r33.w183_female_gonad_inc.d3"
"HTR2C",6.15205371871829,"female","gonads","bldg","x.r39.g10_female_gonad_bldg"
"HTR2C",7.22551608802643,"female","gonads","hatch","x.r44.w95_female_gonad_hatch"
"HTR2C",6.64460497802596,"female","gonads","inc.d17","x.r48.y139_female_gonad_inc.d17"
"HTR2C",5.70616965750169,"female","gonads","n5","x.r50.w97_female_gonad_n5"
"HTR2C",5.94897670984083,"female","gonads","m.n2","x.r74.o29_female_gonad_m.hatch"
"HTR2C",6.74257790118849,"female","gonads","m.inc.d9","x.r76_female_gonad_m.inc.d9"
"HTR2C",6.88973584637289,"female","gonads","early","x.s188_female_gonad_m.inc.d8"
"HTR2C",6.32962924650657,"female","gonads","n9","x.w178_female_gonad_n9"
"HTR2C",6.40405555128402,"female","gonads","lay","x.w51_female_gonad_lay"
"HTR2C",5.61895263645466,"female","gonads","n9","x.w6_female_gonad_n9"
"HTR2C",6.18287257195168,"female","gonads","inc.d9","x.y109_female_gonad_inc.d9"
"HTR2C",5.78803812954685,"female","gonads","m.inc.d17","x.y119.w11_female_gonad_m.inc.d17"
"HTR2C",6.44645151931196,"female","gonads","n9","x.y138.w176_female_gonad_n9"
"HTR2C",6.50929059056784,"female","gonads","prolong","x.y145.r55_female_gonad_inc.prolong"
"HTR2C",6.39324706293663,"female","gonads","early","x.y5_female_gonad_m.inc.d8"
"HTR2C",6.63521857688479,"female","gonads","extend","x.y64_female_gonad_extend"
"HTR2C",5.80315146257335,"female","gonads","hatch","x.y90_female_gonad_hatch"
"HTR2C",6.38050057835978,"female","gonads","inc.d9","x.y93.g126_female_gonad_inc.d9"
"HTR2C",6.00033771318943,"female","gonads","n9","x.y9_female_gonad_n9"
"HTR2C",6.00457714047532,"female","gonads","lay","y.s156.o.r_female_gonad_lay"
"HTR2C",6.64676777920713,"female","gonads","m.inc.d9","y12.x_female_gonad_m.inc.d9"
"HTR2C",6.72376542780222,"female","gonads","inc.d17","y126.w92.x_female_gonad_inc.d17"
"HTR2C",5.94268749701046,"female","gonads","inc.d9","y128.g23.x_female_gonad_inc.d9"
"HTR2C",5.91400244239669,"female","gonads","inc.d3","y13.x_female_gonad_inc.d3"
"HTR2C",6.80348365428101,"female","gonads","inc.d17","y130.o170.x_female_gonad_inc.d17"
"HTR2C",7.37975006788354,"female","gonads","inc.d17","y135.blu107.x_female_gonad_inc.d17"
"HTR2C",6.83558169468826,"female","gonads","inc.d17","y136.x_female_gonad_inc.d17"
"HTR2C",7.02501177622867,"female","gonads","inc.d9","y140.w119.x_female_gonad_inc.d9"
"HTR2C",6.31730133991376,"female","gonads","prolong","y146.r32.x_female_gonad_inc.prolong"
"HTR2C",6.06677499513831,"female","gonads","hatch","y15.x_female_gonad_hatch"
"HTR2C",6.38971822524388,"female","gonads","n5","y6.o54_female_gonad_n5"
"HTR2C",6.68624449647885,"female","gonads","hatch","y7.g58_female_gonad_hatch"
"HTR2C",5.74398783608354,"female","gonads","m.inc.d17","y85.r71.x_female_gonad_m.inc.d17"
"HTR2C",7.10801494104468,"female","gonads","n5","y94.g133.x_female_gonad_n5"
"HTR2C",6.01866283814784,"female","gonads","n9","y97.x_female_gonad_n9"
"HTR2C",5.88240355682243,"female","gonads","m.n2","y98.g54_female_gonad_m.hatch"
"JAK2",8.47305217738012,"female","gonads","control","L.G118_female_gonad_control"
"JAK2",8.82605529128998,"female","gonads","control","R.G106_female_gonad_control"
"JAK2",9.48468215889502,"female","gonads","control","R.R20_female_gonad_control"
"JAK2",8.76791599226037,"female","gonads","control","R.R9_female_gonad_control"
"JAK2",9.34434724741661,"female","gonads","control","R.W44_female_gonad_control"
"JAK2",9.20804075862322,"female","gonads","prolong","blk.s031.pu.d_female_gonad_prolong"
"JAK2",9.18836700762033,"female","gonads","m.n2","blk.s032.g.w_female_gonad_m.hatch"
"JAK2",9.45563644287992,"female","gonads","m.inc.d3","blk.s049.y.g_female_gonad_m.inc.d3"
"JAK2",9.37030399428631,"female","gonads","m.inc.d3","blk.s060.pu.w_female_gonad_m.inc.d3"
"JAK2",9.02075131382466,"female","gonads","inc.d9","blk.s061.pu.y_female_gonad_inc.d9"
"JAK2",9.38367561432344,"female","gonads","early","blk.y.l.s109_female_gonad_m.inc.d8"
"JAK2",8.26955715637075,"female","gonads","m.n2","blk0.x_female_gonad_m.n2"
"JAK2",8.91859427547974,"female","gonads","bldg","blk11.x_female_gonad_bldg"
"JAK2",9.4289685778111,"female","gonads","extend","blk19.x_female_gonad_extend"
"JAK2",9.1935529043231,"female","gonads","hatch","blk21.x_female_gonad_hatch"
"JAK2",8.87910879730794,"female","gonads","n9","blk4.x_female_gonad_n9"
"JAK2",9.43342408973823,"female","gonads","control","blu.o.x.ATLAS_female_gonad_control"
"JAK2",8.85420604005246,"female","gonads","hatch","blu103.x_female_gonad_hatch.NYNO"
"JAK2",8.8101232036458,"female","gonads","prolong","blu115.y150.x_female_gonad_inc.prolong"
"JAK2",9.01783311736204,"female","gonads","early","blu119.w84.x_female_gonad_m.inc.d8"
"JAK2",9.15016790850167,"female","gonads","hatch","blu124.w180.x_female_gonad_hatch"
"JAK2",8.91613243900259,"female","gonads","n9","blu36.w16_female_gonad_n9"
"JAK2",8.50960399422655,"female","gonads","bldg","blu38.g135.x_female_gonad_bldg"
"JAK2",8.87627130436273,"female","gonads","inc.d3","blu39.o26.x_female_gonad_inc.d3"
"JAK2",8.64612774066633,"female","gonads","extend","blu44.y102_female_gonad_extend"
"JAK2",9.29787995347365,"female","gonads","inc.d9","blu47.y96.x_female_gonad_inc.d9"
"JAK2",8.96629156863138,"female","gonads","n5","blu55.g51_female_gonad_n5"
"JAK2",8.95256671662464,"female","gonads","m.inc.d3","blu56.o53_female_gonad_m.inc.d3"
"JAK2",8.59556334879375,"female","gonads","m.inc.d9","blu63.g62_female_gonad_m.inc.d9"
"JAK2",9.07658456005301,"female","gonads","early","blu80.r97_female_gonad_m.inc.d8"
"JAK2",9.65724191158279,"female","gonads","m.inc.d9","d.r.blk.s159_female_gonad_m.inc.d9"
"JAK2",9.38953687104932,"female","gonads","m.inc.d17","d.s112.blk.w_female_gonad_m.inc.d17"
"JAK2",8.96422773747467,"female","gonads","m.inc.d3","d.s177.blk.r_female_gonad_m.inc.d3"
"JAK2",8.77226607737255,"female","gonads","lay","g.blk.s004.pk_female_gonad_lay"
"JAK2",8.60221262316056,"female","gonads","m.n2","g.s076.pk.r_female_gonad_m.hatch"
"JAK2",8.92403312032322,"female","gonads","lay","g.s078.blk.o_female_gonad_lay"
"JAK2",9.22026929952234,"female","gonads","control","g.x.ATLAS_female_gonad_control"
"JAK2",9.03917091544928,"female","gonads","m.inc.d17","g.y.blk.s006_female_gonad_m.inc.d17"
"JAK2",8.98838818707908,"female","gonads","bldg","g141.blu27.x_female_gonad_bldg"
"JAK2",9.0769591855075,"female","gonads","inc.d17","g142.r40.x_female_gonad_inc.d17"
"JAK2",9.56054404400948,"female","gonads","m.inc.d3","g144.r54.x_female_gonad_m.inc.d3"
"JAK2",9.13887946068529,"female","gonads","extend","g17.w108.x_female_gonad_extend"
"JAK2",9.28745995361494,"female","gonads","extend","g22.blu118_female_gonad_extend"
"JAK2",8.93229506692236,"female","gonads","inc.d3","g6.w197.x_female_gonad_inc.d3"
"JAK2",9.66409632590048,"female","gonads","m.inc.d17","g63.blu65_female_gonad_m.inc.d17"
"JAK2",9.07687067130821,"female","gonads","m.inc.d9","g73.x_female_gonad_m.inc.d9"
"JAK2",9.04706561245011,"female","gonads","inc.d9","g75.x_female_gonad_inc.d9"
"JAK2",9.05822891756605,"female","gonads","m.n2","l.s.w.d_female_gonad_m.hatch"
"JAK2",9.29803771927945,"female","gonads","prolong","l.s052.pk.r_female_gonad_prolong"
"JAK2",9.1095076071686,"female","gonads","bldg","l.s120.y.blk_female_gonad_bldg"
"JAK2",8.94055068583735,"female","gonads","prolong","l.s166.o.w_female_gonad_prolong"
"JAK2",8.93600830287652,"female","gonads","m.inc.d17","o.s084.w.blk_female_gonad_m.inc.d17"
"JAK2",8.99818594629485,"female","gonads","inc.d3","o156.w80.x_female_gonad_inc.d3"
"JAK2",9.42279608785497,"female","gonads","inc.d3","o165.w122.x_female_gonad_inc.d3.NYNO"
"JAK2",8.55711863442805,"female","gonads","m.inc.d17","o169.r28.x_female_gonad_m.inc.d17"
"JAK2",9.02435141435564,"female","gonads","hatch","o172.w115.x_female_gonad_hatch"
"JAK2",9.15404653103451,"female","gonads","inc.d3","o173.w179.x_female_gonad_inc.d3"
"JAK2",9.04503248982465,"female","gonads","inc.d17","o35.r51.x_female_gonad_inc.d17"
"JAK2",8.73313035238658,"female","gonads","m.inc.d9","o36.r62.x_female_gonad_m.inc.d9"
"JAK2",8.90146986355105,"female","gonads","bldg","o38.blu29.x_female_gonad_bldg"
"JAK2",8.93236546984449,"female","gonads","m.inc.d9","o45.g128.x_female_gonad_m.inc.d9.NYNO"
"JAK2",9.02416177125255,"female","gonads","inc.d17","o52.blu53_female_gonad_inc.d17"
"JAK2",9.04383997095409,"female","gonads","inc.d9","o73.x_female_gonad_inc.d9"
"JAK2",9.55043126669205,"female","gonads","early","p.g.blk.s040_female_gonad_m.inc.d8"
"JAK2",9.30481678501194,"female","gonads","m.inc.d17","pk.s011.o.y_female_gonad_m.inc.d17"
"JAK2",9.09934172037283,"female","gonads","m.n2","pk.s054.d.g_female_gonad_m.hatch"
"JAK2",8.79309634109628,"female","gonads","early","pk.s055.d.l_female_gonad_m.inc.d8"
"JAK2",9.01218050634705,"female","gonads","control","r.r.x.ATLAS.R2XR_female_gonad_control"
"JAK2",9.28862518098247,"female","gonads","control","r.r.x.ATLAS_female_gonad_control"
"JAK2",9.18061732526347,"female","gonads","m.inc.d3","r.s035.y.blk_female_gonad_m.inc.d3"
"JAK2",9.08571277436443,"female","gonads","bldg","r.s056.g.o_female_gonad_bldg"
"JAK2",9.57024723722886,"female","gonads","extend","r.s131.o.d_female_gonad_extend"
"JAK2",8.99277211047053,"female","gonads","n9","r.s171.l.w_female_gonad_n9"
"JAK2",9.57305324348202,"female","gonads","hatch","r183.o22_female_gonad_hatch"
"JAK2",9.03214495691441,"female","gonads","prolong","r194.x_female_gonad_prolong"
"JAK2",9.52552993588536,"female","gonads","inc.d3","r27.w111.blu125_female_gonad_inc.d3"
"JAK2",9.09267573781781,"female","gonads","inc.d9","r30.w112.r46_female_gonad_inc.d9"
"JAK2",9.70958345715363,"female","gonads","inc.d9","r36.w184.x_female_gonad_inc.d9"
"JAK2",9.05031009587461,"female","gonads","inc.d17","r49.w189.x_female_gonad_inc.d17"
"JAK2",9.31777836069905,"female","gonads","control","r6.x_female_gonad_control.NYNO"
"JAK2",9.20254139211981,"female","gonads","inc.d3","r73.g127.x_female_gonad_inc.d3"
