"","gene","counts","sex","tissue","treatment","extint","samples"
"4475","GNRH1",8.36205311586038,"female","hypothalamus","early","chicks","blu119.w84.x_female_hypothalamus_m.inc.d8"
"4476","GNRH1",7.64041726859997,"female","hypothalamus","hatch","chicks","blu124.w180.x_female_hypothalamus_hatch"
"4477","GNRH1",7.73027380066495,"female","hypothalamus","n9","chicks","blu36.w16_female_hypothalamus_n9"
"4478","GNRH1",8.51876855418162,"female","hypothalamus","bldg","reference","blu38.g135.x_female_hypothalamus_bldg"
"4479","GNRH1",8.47142323829766,"female","hypothalamus","inc.d3","eggs","blu39.o26.x_female_hypothalamus_inc.d3.NYNO"
"4480","GNRH1",7.93116605069203,"female","hypothalamus","extend","chicks","blu44.y102_female_hypothalamus_extend"
"4481","GNRH1",9.40729703604785,"female","hypothalamus","inc.d9","eggs","blu47.y96.x_female_hypothalamus_inc.d9"
"4482","GNRH1",8.20518218970708,"female","hypothalamus","n5","chicks","blu55.g51_female_hypothalamus_n5"
"4483","GNRH1",7.27396848134546,"female","hypothalamus","m.inc.d3","loss","blu56.o53_female_hypothalamus_m.inc.d3"
"4484","GNRH1",7.82982917220382,"female","hypothalamus","m.inc.d9","loss","blu63.g62_female_hypothalamus_m.inc.d9"
"4485","GNRH1",8.50796925428329,"female","hypothalamus","early","chicks","blu80.r97_female_hypothalamus_m.inc.d8"
"4486","GNRH1",8.38559139798611,"female","hypothalamus","m.inc.d9","loss","d.r.blk.s159_female_hypothalamus_m.inc.d9"
"4487","GNRH1",7.61349032933881,"female","hypothalamus","m.inc.d17","loss","d.s112.blk.w_female_hypothalamus_m.inc.d17"
"4488","GNRH1",8.27147684907828,"female","hypothalamus","m.inc.d3","loss","d.s177.blk.r_female_hypothalamus_m.inc.d3"
"4489","GNRH1",8.74848248889186,"female","hypothalamus","lay","eggs","g.blk.s004.pk_female_hypothalamus_lay"
"4490","GNRH1",7.79455559090937,"female","hypothalamus","m.n2","loss","g.s076.pk.r_female_hypothalamus_m.hatch"
"4491","GNRH1",8.60355351473382,"female","hypothalamus","lay","eggs","g.s078.blk.o_female_hypothalamus_lay"
"4492","GNRH1",7.44743436093829,"female","hypothalamus","m.inc.d17","loss","g.y.blk.s006_female_hypothalamus_m.inc.d17"
"4493","GNRH1",7.27158935805411,"female","hypothalamus","bldg","reference","g141.blu27.x_female_hypothalamus_bldg"
"4494","GNRH1",8.7098464681634,"female","hypothalamus","inc.d17","eggs","g142.r40.x_female_hypothalamus_inc.d17"
"4495","GNRH1",8.25262909372616,"female","hypothalamus","m.inc.d3","loss","g144.r54.x_female_hypothalamus_m.inc.d3"
"4496","GNRH1",8.41305237883406,"female","hypothalamus","extend","chicks","g17.w108.x_female_hypothalamus_extend"
"4497","GNRH1",7.98592970191176,"female","hypothalamus","extend","chicks","g22.blu118_female_hypothalamus_extend"
"4498","GNRH1",7.8705637374434,"female","hypothalamus","inc.d3","eggs","g6.w197.x_female_hypothalamus_inc.d3"
"4499","GNRH1",7.366449797248,"female","hypothalamus","m.inc.d17","loss","g63.blu65_female_hypothalamus_m.inc.d17"
"4500","GNRH1",8.63893808133698,"female","hypothalamus","m.inc.d9","loss","g73.x_female_hypothalamus_m.inc.d9"
"4501","GNRH1",8.33915311572541,"female","hypothalamus","inc.d9","eggs","g75.x_female_hypothalamus_inc.d9"
"4502","GNRH1",7.74327444849889,"female","hypothalamus","m.n2","loss","l.s.w.d_female_hypothalamus_m.hatch"
"4503","GNRH1",8.65421681612153,"female","hypothalamus","prolong","eggs","l.s052.pk.r_female_hypothalamus_prolong"
"4504","GNRH1",7.64787110064519,"female","hypothalamus","bldg","reference","l.s120.y.blk_female_hypothalamus_bldg"
"4505","GNRH1",7.94479635274929,"female","hypothalamus","prolong","eggs","l.s166.o.w_female_hypothalamus_prolong"
"4506","GNRH1",8.76350652234194,"female","hypothalamus","m.inc.d17","loss","o.s084.w.blk_female_hypothalamus_m.inc.d17"
"4507","GNRH1",8.56464924001995,"female","hypothalamus","inc.d3","eggs","o156.w80.x_female_hypothalamus_inc.d3"
"4508","GNRH1",9.32786126881606,"female","hypothalamus","inc.d3","eggs","o165.w122.x_female_hypothalamus_inc.d3"
"4509","GNRH1",7.36664583464243,"female","hypothalamus","m.inc.d17","loss","o169.r28.x_female_hypothalamus_m.inc.d17"
"4510","GNRH1",8.26054315325114,"female","hypothalamus","hatch","chicks","o172.w115.x_female_hypothalamus_hatch"
"4511","GNRH1",8.07947051189803,"female","hypothalamus","inc.d3","eggs","o173.w179.x_female_hypothalamus_inc.d3"
"4512","GNRH1",7.43022480726084,"female","hypothalamus","inc.d17","eggs","o35.r51.x_female_hypothalamus_inc.d17"
"4513","GNRH1",7.61955659597792,"female","hypothalamus","m.inc.d9","loss","o36.r62.x_female_hypothalamus_m.inc.d9"
"4514","GNRH1",8.08423831049624,"female","hypothalamus","bldg","reference","o38.blu29.x_female_hypothalamus_bldg"
"4515","GNRH1",8.18947799284941,"female","hypothalamus","m.inc.d9","loss","o45.g128.x_female_hypothalamus_m.inc.d9"
"4516","GNRH1",7.87666911337991,"female","hypothalamus","inc.d17","eggs","o52.blu53_female_hypothalamus_inc.d17"
"4517","GNRH1",7.10904089254136,"female","hypothalamus","inc.d9","eggs","o73.x_female_hypothalamus_inc.d9"
"4518","GNRH1",8.30866272686013,"female","hypothalamus","early","chicks","p.g.blk.s040_female_hypothalamus_m.inc.d8"
"4519","GNRH1",8.14872507470455,"female","hypothalamus","m.inc.d17","loss","pk.s011.o.y_female_hypothalamus_m.inc.d17"
"4520","GNRH1",7.82828969549452,"female","hypothalamus","m.n2","loss","pk.s054.d.g_female_hypothalamus_m.hatch"
"4521","GNRH1",7.82660725659461,"female","hypothalamus","early","chicks","pk.s055.d.l_female_hypothalamus_m.inc.d8"
"4522","GNRH1",9.4607154268929,"female","hypothalamus","control","reference","r.r.x.ATLAS.R2XR_female_hypothalamus_control"
"4523","GNRH1",9.46179802221762,"female","hypothalamus","control","reference","r.r.x.ATLAS_female_hypothalamus_control"
"4524","GNRH1",8.8173766214684,"female","hypothalamus","m.inc.d3","loss","r.s035.y.blk_female_hypothalamus_m.inc.d3"
"4525","GNRH1",7.67931849874093,"female","hypothalamus","bldg","reference","r.s056.g.o_female_hypothalamus_bldg"
"4526","GNRH1",7.48394112840458,"female","hypothalamus","extend","chicks","r.s131.o.d_female_hypothalamus_extend"
"4527","GNRH1",8.67069604669772,"female","hypothalamus","n9","chicks","r.s171.l.w_female_hypothalamus_n9"
"4528","GNRH1",6.884232532662,"female","hypothalamus","hatch","chicks","r183.o22_female_hypothalamus_hatch"
"4529","GNRH1",7.74798843415381,"female","hypothalamus","prolong","eggs","r194.x_female_hypothalamus_prolong"
"4530","GNRH1",9.04734362975877,"female","hypothalamus","inc.d3","eggs","r27.w111.blu125_female_hypothalamus_inc.d3"
"4531","GNRH1",8.82784176771208,"female","hypothalamus","inc.d9","eggs","r30.w112.r46_female_hypothalamus_inc.d9"
"4532","GNRH1",7.14871073857128,"female","hypothalamus","inc.d9","eggs","r36.w184.x_female_hypothalamus_inc.d9"
"4533","GNRH1",8.64425238058838,"female","hypothalamus","inc.d17","eggs","r49.w189.x_female_hypothalamus_inc.d17"
"4534","GNRH1",6.80872424887941,"female","hypothalamus","control","reference","r6.x_female_hypothalamus_control.NYNO"
"4535","GNRH1",7.84041715724729,"female","hypothalamus","inc.d3","eggs","r73.g127.x_female_hypothalamus_inc.d3"
"4536","GNRH1",6.92943883929494,"female","hypothalamus","bldg","reference","r83.g45_female_hypothalamus_bldg"
"4537","GNRH1",7.83979980639216,"female","hypothalamus","n9","chicks","r95.blu99_female_hypothalamus_n9"
"4538","GNRH1",7.53397142519687,"female","hypothalamus","lay","eggs","s.o.pk_female_hypothalamus_lay"
"4539","GNRH1",7.83096409613884,"female","hypothalamus","prolong","eggs","s.pu.pk_female_hypothalamus_prolong"
"4540","GNRH1",7.82906477471522,"female","hypothalamus","control","reference","s.x.ATLAS_female_hypothalamus_control"
"4541","GNRH1",9.14834818888944,"female","hypothalamus","early","chicks","s002.x_female_hypothalamus_m.inc.d8"
"4542","GNRH1",7.63128473716299,"female","hypothalamus","m.inc.d17","loss","s038.g.d.blk_female_hypothalamus_m.inc.d17"
"4543","GNRH1",8.63370050305945,"female","hypothalamus","bldg","reference","s063.d.blk.l_female_hypothalamus_bldg"
"4544","GNRH1",8.38058605900046,"female","hypothalamus","m.inc.d3","loss","s069.pk.pu.g_female_hypothalamus_m.inc.d3"
"4545","GNRH1",7.74118385784914,"female","hypothalamus","extend","chicks","s089.blk.pk.pu_female_hypothalamus_extend"
"4546","GNRH1",7.72141411217597,"female","hypothalamus","early","chicks","s091.blk.r.g_female_hypothalamus_m.inc.d8"
"4547","GNRH1",6.4356840175494,"female","hypothalamus","bldg","reference","s092.blk.r.o_female_hypothalamus_bldg"
"4548","GNRH1",8.0473839413455,"female","hypothalamus","m.inc.d3","loss","s093.blk.y.d_female_hypothalamus_m.inc.d3"
"4549","GNRH1",8.64690439391109,"female","hypothalamus","lay","eggs","s095.g.blk.o_female_hypothalamus_lay"
"4550","GNRH1",7.82153820408496,"female","hypothalamus","m.inc.d17","loss","s100.l.pk.blk_female_hypothalamus_m.inc.d17"
"4551","GNRH1",8.18046494368571,"female","hypothalamus","m.inc.d3","loss","s103.y.pk.blk_female_hypothalamus_m.inc.d3"
"4552","GNRH1",7.57095713911956,"female","hypothalamus","lay","eggs","s136.d.w.o_female_hypothalamus_lay"
"4553","GNRH1",8.24680439271862,"female","hypothalamus","extend","chicks","s137.g.blk.y_female_hypothalamus_extend"
"4554","GNRH1",8.36777939401801,"female","hypothalamus","lay","eggs","s142.o.pk.pu_female_hypothalamus_lay"
"4555","GNRH1",8.7639674304623,"female","hypothalamus","lay","eggs","s176.blk.pu.r_female_hypothalamus_lay"
"4556","GNRH1",7.20187574548202,"female","hypothalamus","extend","chicks","s186.l.o.pk_female_hypothalamus_extend"
"4557","GNRH1",8.1603747916126,"female","hypothalamus","m.n2","loss","s333.y.blk.pk_female_hypothalamus_m.hatch"
"4558","GNRH1",6.8089283266042,"female","hypothalamus","control","reference","w191.r1_female_hypothalamus_control"
"4559","GNRH1",8.41894744989436,"female","hypothalamus","prolong","eggs","x.blk20_female_hypothalamus_prolong"
"4560","GNRH1",8.40244388501653,"female","hypothalamus","inc.d9","eggs","x.blu101.w43_female_hypothalamus_inc.d9"
"4561","GNRH1",8.05847477316448,"female","hypothalamus","inc.d3","eggs","x.blu102.w105_female_hypothalamus_inc.d3"
"4562","GNRH1",8.77637494447181,"female","hypothalamus","n5","chicks","x.blu109.w121_female_hypothalamus_n5"
"4563","GNRH1",7.90757608180425,"female","hypothalamus","inc.d17","eggs","x.blu116.w107_female_hypothalamus_inc.d17"
"4564","GNRH1",7.90464153180505,"female","hypothalamus","inc.d9","eggs","x.blu122.r66_female_hypothalamus_inc.d9"
"4565","GNRH1",8.4386162992904,"female","hypothalamus","m.inc.d9","loss","x.blu25_female_hypothalamus_m.inc.d9"
"4566","GNRH1",8.6086451702448,"female","hypothalamus","n9","chicks","x.blu43.g132_female_hypothalamus_n9"
"4567","GNRH1",8.64010505785574,"female","hypothalamus","lay","eggs","x.blu6.y80_female_hypothalamus_lay"
"4568","GNRH1",7.14108240045879,"female","hypothalamus","m.inc.d17","loss","x.blu94_female_hypothalamus_m.inc.d17"
"4569","GNRH1",8.37962329786828,"female","hypothalamus","m.n2","loss","x.blu96_female_hypothalamus_m.n2"
"4570","GNRH1",8.92322035553935,"female","hypothalamus","early","chicks","x.g26_female_hypothalamus_m.inc.d8"
"4571","GNRH1",7.90518220291162,"female","hypothalamus","n5","chicks","x.g37_female_hypothalamus_n5"
"4572","GNRH1",8.37038656589266,"female","hypothalamus","n9","chicks","x.g4.w50_female_hypothalamus_n9"
"4573","GNRH1",8.37881281868649,"female","hypothalamus","n5","chicks","x.g43_female_hypothalamus_n5"
"4574","GNRH1",8.01984599770307,"female","hypothalamus","n5","chicks","x.g49_female_hypothalamus_n5"
"4575","GNRH1",7.37436443845801,"female","hypothalamus","prolong","eggs","x.g50_female_hypothalamus_inc.prolong"
"4576","GNRH1",8.37310667366816,"female","hypothalamus","inc.d9","eggs","x.g9.o166_female_hypothalamus_inc.d9"
"4577","GNRH1",8.48890820949461,"female","hypothalamus","inc.d17","eggs","x.o159.w90_female_hypothalamus_inc.d17"
"4578","GNRH1",9.09241632477128,"female","hypothalamus","m.n2","loss","x.o171.w45_female_hypothalamus_m.hatch"
"4579","GNRH1",7.58630807663932,"female","hypothalamus","n5","chicks","x.o175.g21_female_hypothalamus_n5"
"4580","GNRH1",6.90631927102641,"female","hypothalamus","hatch","chicks","x.o37.blu50_female_hypothalamus_hatch.NYNO"
"4581","GNRH1",7.93802355869389,"female","hypothalamus","m.n2","loss","x.o61_female_hypothalamus_extend.hatch"
"4582","GNRH1",7.75880893891992,"female","hypothalamus","n5","chicks","x.o70_female_hypothalamus_n5.NYNO"
"4583","GNRH1",7.83838792890772,"female","hypothalamus","m.inc.d3","loss","x.r180_female_hypothalamus_m.inc.d3"
"4584","GNRH1",8.91622468506663,"female","hypothalamus","inc.d3","eggs","x.r33.w183_female_hypothalamus_inc.d3"
"4585","GNRH1",7.32036242784903,"female","hypothalamus","bldg","reference","x.r39.g10_female_hypothalamus_bldg"
"4586","GNRH1",7.21775767683312,"female","hypothalamus","hatch","chicks","x.r44.w95_female_hypothalamus_hatch"
"4587","GNRH1",6.8459943903426,"female","hypothalamus","inc.d17","eggs","x.r48.y139_female_hypothalamus_inc.d17"
"4588","GNRH1",7.7163209164148,"female","hypothalamus","n5","chicks","x.r50.w97_female_hypothalamus_n5"
"4589","GNRH1",8.91717460051437,"female","hypothalamus","m.n2","loss","x.r74.o29_female_hypothalamus_m.hatch"
"4590","GNRH1",8.48865701942622,"female","hypothalamus","m.inc.d9","loss","x.r76_female_hypothalamus_m.inc.d9"
"4591","GNRH1",9.12509716176792,"female","hypothalamus","early","chicks","x.s188_female_hypothalamus_m.inc.d8"
"4592","GNRH1",8.18035876725948,"female","hypothalamus","n9","chicks","x.w178_female_hypothalamus_n9"
"4593","GNRH1",7.88283679455089,"female","hypothalamus","lay","eggs","x.w51_female_hypothalamus_lay"
"4594","GNRH1",7.68701661206549,"female","hypothalamus","n9","chicks","x.w6_female_hypothalamus_n9"
"4595","GNRH1",7.73767204867848,"female","hypothalamus","inc.d9","eggs","x.y109_female_hypothalamus_inc.d9"
"4596","GNRH1",8.17520188022077,"female","hypothalamus","m.inc.d17","loss","x.y119.w11_female_hypothalamus_m.inc.d17"
"4597","GNRH1",8.71006530667556,"female","hypothalamus","n9","chicks","x.y138.w176_female_hypothalamus_n9"
"4598","GNRH1",7.43304655792523,"female","hypothalamus","prolong","eggs","x.y145.r55_female_hypothalamus_inc.prolong"
"4599","GNRH1",9.07676683696777,"female","hypothalamus","early","chicks","x.y5_female_hypothalamus_m.inc.d8"
"4600","GNRH1",7.93988573341004,"female","hypothalamus","extend","chicks","x.y64_female_hypothalamus_extend"
"4601","GNRH1",7.52144188806585,"female","hypothalamus","hatch","chicks","x.y90_female_hypothalamus_hatch"
"4602","GNRH1",7.97685784708924,"female","hypothalamus","inc.d9","eggs","x.y93.g126_female_hypothalamus_inc.d9"
"4603","GNRH1",7.57272991022703,"female","hypothalamus","n9","chicks","x.y9_female_hypothalamus_n9"
"4604","GNRH1",7.93630710364964,"female","hypothalamus","lay","eggs","y.s156.o.r_female_hypothalamus_lay"
"4605","GNRH1",6.5649653356106,"female","hypothalamus","m.inc.d9","loss","y12.x_female_hypothalamus_m.inc.d9"
"4606","GNRH1",7.58217841218912,"female","hypothalamus","inc.d17","eggs","y126.w92.x_female_hypothalamus_inc.d17"
"4607","GNRH1",7.52932717871378,"female","hypothalamus","m.inc.d9","loss","y128.g23.x_female_hypothalamus_m.inc.d9"
"4608","GNRH1",9.50493862608566,"female","hypothalamus","inc.d3","eggs","y13.x_female_hypothalamus_inc.d3"
"4609","GNRH1",8.49993697722544,"female","hypothalamus","inc.d17","eggs","y130.o170.x_female_hypothalamus_inc.d17"
"4610","GNRH1",7.94668720087236,"female","hypothalamus","inc.d17","eggs","y135.blu107.x_female_hypothalamus_inc.d17"
"4611","GNRH1",8.82838406109399,"female","hypothalamus","inc.d17","eggs","y136.x_female_hypothalamus_inc.d17"
"4612","GNRH1",7.96896182320862,"female","hypothalamus","inc.d9","eggs","y140.w119.x_female_hypothalamus_inc.d9"
"4613","GNRH1",7.97449685622356,"female","hypothalamus","prolong","eggs","y146.r32.x_female_hypothalamus_inc.prolong"
"4614","GNRH1",6.29790020038818,"female","hypothalamus","hatch","chicks","y15.x_female_hypothalamus_hatch"
"4615","GNRH1",8.97660572298879,"female","hypothalamus","n5","chicks","y6.o54_female_hypothalamus_n5"
"4616","GNRH1",8.80453409838126,"female","hypothalamus","hatch","chicks","y7.g58_female_hypothalamus_hatch"
"4617","GNRH1",9.14433044139586,"female","hypothalamus","m.inc.d17","loss","y85.r71.x_female_hypothalamus_m.inc.d17"
"4618","GNRH1",7.50924507037892,"female","hypothalamus","n5","chicks","y94.g133.x_female_hypothalamus_n5.NYNO"
"4619","GNRH1",8.19330100187535,"female","hypothalamus","n9","chicks","y97.x_female_hypothalamus_n9"
"4620","GNRH1",8.15541273902016,"female","hypothalamus","m.n2","loss","y98.g54_female_hypothalamus_m.hatch"
"4621","GNRHR",5.78777588947227,"female","hypothalamus","control","reference","L.G118_female_hypothalamus_control.NYNO"
"4622","GNRHR",6.06763378933621,"female","hypothalamus","control","reference","R.G106_female_hypothalamus_control"
"4623","GNRHR",6.31374793946198,"female","hypothalamus","control","reference","R.R20_female_hypothalamus_control.NYNO"
"4624","GNRHR",5.78777588947227,"female","hypothalamus","control","reference","R.R9_female_hypothalamus_control"
"4625","GNRHR",6.04813034335865,"female","hypothalamus","control","reference","R.W44_female_hypothalamus_control"
"4626","GNRHR",6.0774025883402,"female","hypothalamus","prolong","eggs","blk.s031.pu.d_female_hypothalamus_prolong"
"4627","GNRHR",5.95346555447637,"female","hypothalamus","m.n2","loss","blk.s032.g.w_female_hypothalamus_m.hatch"
"4628","GNRHR",5.78777588947227,"female","hypothalamus","m.inc.d3","loss","blk.s049.y.g_female_hypothalamus_m.inc.d3"
"4629","GNRHR",5.97107013731459,"female","hypothalamus","m.inc.d3","loss","blk.s060.pu.w_female_hypothalamus_m.inc.d3"
"4630","GNRHR",6.00538919036944,"female","hypothalamus","inc.d9","eggs","blk.s061.pu.y_female_hypothalamus_inc.d9"
"4631","GNRHR",6.02648477228067,"female","hypothalamus","early","chicks","blk.y.l.s109_female_hypothalamus_m.inc.d8"
"4632","GNRHR",5.78777588947227,"female","hypothalamus","m.n2","loss","blk0.x_female_hypothalamus_m.n2"
"4633","GNRHR",6.09074351466586,"female","hypothalamus","bldg","reference","blk11.x_female_hypothalamus_bldg"
"4634","GNRHR",5.78777588947227,"female","hypothalamus","extend","chicks","blk19.x_female_hypothalamus_extend"
"4635","GNRHR",5.78777588947227,"female","hypothalamus","hatch","chicks","blk21.x_female_hypothalamus_hatch"
"4636","GNRHR",6.08442080121173,"female","hypothalamus","n9","chicks","blk4.x_female_hypothalamus_n9"
"4637","GNRHR",5.78777588947227,"female","hypothalamus","control","reference","blu.o.x.ATLAS_female_hypothalamus_control"
"4638","GNRHR",6.21145799896162,"female","hypothalamus","hatch","chicks","blu103.x_female_hypothalamus_hatch"
"4639","GNRHR",5.96036808560191,"female","hypothalamus","prolong","eggs","blu115.y150.x_female_hypothalamus_inc.prolong"
"4640","GNRHR",6.16106950451613,"female","hypothalamus","early","chicks","blu119.w84.x_female_hypothalamus_m.inc.d8"
"4641","GNRHR",6.07446455092483,"female","hypothalamus","hatch","chicks","blu124.w180.x_female_hypothalamus_hatch"
"4642","GNRHR",6.16458130857103,"female","hypothalamus","n9","chicks","blu36.w16_female_hypothalamus_n9"
"4643","GNRHR",5.78777588947227,"female","hypothalamus","bldg","reference","blu38.g135.x_female_hypothalamus_bldg"
"4644","GNRHR",5.98098740251492,"female","hypothalamus","inc.d3","eggs","blu39.o26.x_female_hypothalamus_inc.d3.NYNO"
"4645","GNRHR",6.05431824169256,"female","hypothalamus","extend","chicks","blu44.y102_female_hypothalamus_extend"
"4646","GNRHR",5.78777588947227,"female","hypothalamus","inc.d9","eggs","blu47.y96.x_female_hypothalamus_inc.d9"
"4647","GNRHR",5.99103961346992,"female","hypothalamus","n5","chicks","blu55.g51_female_hypothalamus_n5"
"4648","GNRHR",5.78777588947227,"female","hypothalamus","m.inc.d3","loss","blu56.o53_female_hypothalamus_m.inc.d3"
"4649","GNRHR",5.78777588947227,"female","hypothalamus","m.inc.d9","loss","blu63.g62_female_hypothalamus_m.inc.d9"
"4650","GNRHR",5.78777588947227,"female","hypothalamus","early","chicks","blu80.r97_female_hypothalamus_m.inc.d8"
"4651","GNRHR",6.12507073371254,"female","hypothalamus","m.inc.d9","loss","d.r.blk.s159_female_hypothalamus_m.inc.d9"
"4652","GNRHR",5.78777588947227,"female","hypothalamus","m.inc.d17","loss","d.s112.blk.w_female_hypothalamus_m.inc.d17"
"4653","GNRHR",5.95513257580916,"female","hypothalamus","m.inc.d3","loss","d.s177.blk.r_female_hypothalamus_m.inc.d3"
"4654","GNRHR",6.17096374808914,"female","hypothalamus","lay","eggs","g.blk.s004.pk_female_hypothalamus_lay"
"4655","GNRHR",6.23321132782993,"female","hypothalamus","m.n2","loss","g.s076.pk.r_female_hypothalamus_m.hatch"
"4656","GNRHR",5.98750299872378,"female","hypothalamus","lay","eggs","g.s078.blk.o_female_hypothalamus_lay"
"4657","GNRHR",6.08351818459038,"female","hypothalamus","m.inc.d17","loss","g.y.blk.s006_female_hypothalamus_m.inc.d17"
"4658","GNRHR",5.94757311462533,"female","hypothalamus","bldg","reference","g141.blu27.x_female_hypothalamus_bldg"
"4659","GNRHR",5.78777588947227,"female","hypothalamus","inc.d17","eggs","g142.r40.x_female_hypothalamus_inc.d17"
"4660","GNRHR",5.78777588947227,"female","hypothalamus","m.inc.d3","loss","g144.r54.x_female_hypothalamus_m.inc.d3"
"4661","GNRHR",5.93546861255421,"female","hypothalamus","extend","chicks","g17.w108.x_female_hypothalamus_extend"
"4662","GNRHR",5.95527300036854,"female","hypothalamus","extend","chicks","g22.blu118_female_hypothalamus_extend"
"4663","GNRHR",6.05754904453633,"female","hypothalamus","inc.d3","eggs","g6.w197.x_female_hypothalamus_inc.d3"
"4664","GNRHR",6.00629968746841,"female","hypothalamus","m.inc.d17","loss","g63.blu65_female_hypothalamus_m.inc.d17"
"4665","GNRHR",5.93655894076797,"female","hypothalamus","m.inc.d9","loss","g73.x_female_hypothalamus_m.inc.d9"
"4666","GNRHR",6.03923631226977,"female","hypothalamus","inc.d9","eggs","g75.x_female_hypothalamus_inc.d9"
"4667","GNRHR",5.78777588947227,"female","hypothalamus","m.n2","loss","l.s.w.d_female_hypothalamus_m.hatch"
"4668","GNRHR",6.19609656275853,"female","hypothalamus","prolong","eggs","l.s052.pk.r_female_hypothalamus_prolong"
"4669","GNRHR",5.78777588947227,"female","hypothalamus","bldg","reference","l.s120.y.blk_female_hypothalamus_bldg"
"4670","GNRHR",5.78777588947227,"female","hypothalamus","prolong","eggs","l.s166.o.w_female_hypothalamus_prolong"
"4671","GNRHR",6.03659557248103,"female","hypothalamus","m.inc.d17","loss","o.s084.w.blk_female_hypothalamus_m.inc.d17"
"4672","GNRHR",5.94326361044154,"female","hypothalamus","inc.d3","eggs","o156.w80.x_female_hypothalamus_inc.d3"
"4673","GNRHR",5.94053632634726,"female","hypothalamus","inc.d3","eggs","o165.w122.x_female_hypothalamus_inc.d3"
"4674","GNRHR",6.21453136963271,"female","hypothalamus","m.inc.d17","loss","o169.r28.x_female_hypothalamus_m.inc.d17"
"4675","GNRHR",6.07322587174149,"female","hypothalamus","hatch","chicks","o172.w115.x_female_hypothalamus_hatch"
"4676","GNRHR",5.98659407754528,"female","hypothalamus","inc.d3","eggs","o173.w179.x_female_hypothalamus_inc.d3"
"4677","GNRHR",5.78777588947227,"female","hypothalamus","inc.d17","eggs","o35.r51.x_female_hypothalamus_inc.d17"
"4678","GNRHR",5.78777588947227,"female","hypothalamus","m.inc.d9","loss","o36.r62.x_female_hypothalamus_m.inc.d9"
"4679","GNRHR",5.78777588947227,"female","hypothalamus","bldg","reference","o38.blu29.x_female_hypothalamus_bldg"
"4680","GNRHR",5.95876001406813,"female","hypothalamus","m.inc.d9","loss","o45.g128.x_female_hypothalamus_m.inc.d9"
"4681","GNRHR",6.02611574542607,"female","hypothalamus","inc.d17","eggs","o52.blu53_female_hypothalamus_inc.d17"
"4682","GNRHR",5.78777588947227,"female","hypothalamus","inc.d9","eggs","o73.x_female_hypothalamus_inc.d9"
"4683","GNRHR",5.78777588947227,"female","hypothalamus","early","chicks","p.g.blk.s040_female_hypothalamus_m.inc.d8"
"4684","GNRHR",6.11246938767542,"female","hypothalamus","m.inc.d17","loss","pk.s011.o.y_female_hypothalamus_m.inc.d17"
"4685","GNRHR",6.07979371250973,"female","hypothalamus","m.n2","loss","pk.s054.d.g_female_hypothalamus_m.hatch"
"4686","GNRHR",6.02821616981004,"female","hypothalamus","early","chicks","pk.s055.d.l_female_hypothalamus_m.inc.d8"
"4687","GNRHR",6.39133588212818,"female","hypothalamus","control","reference","r.r.x.ATLAS.R2XR_female_hypothalamus_control"
"4688","GNRHR",6.48335203711649,"female","hypothalamus","control","reference","r.r.x.ATLAS_female_hypothalamus_control"
"4689","GNRHR",6.07097687053318,"female","hypothalamus","m.inc.d3","loss","r.s035.y.blk_female_hypothalamus_m.inc.d3"
"4690","GNRHR",5.78777588947227,"female","hypothalamus","bldg","reference","r.s056.g.o_female_hypothalamus_bldg"
"4691","GNRHR",5.98651198716837,"female","hypothalamus","extend","chicks","r.s131.o.d_female_hypothalamus_extend"
"4692","GNRHR",6.07808418770559,"female","hypothalamus","n9","chicks","r.s171.l.w_female_hypothalamus_n9"
"4693","GNRHR",6.03254881113089,"female","hypothalamus","hatch","chicks","r183.o22_female_hypothalamus_hatch"
"4694","GNRHR",5.78777588947227,"female","hypothalamus","prolong","eggs","r194.x_female_hypothalamus_prolong"
"4695","GNRHR",5.78777588947227,"female","hypothalamus","inc.d3","eggs","r27.w111.blu125_female_hypothalamus_inc.d3"
"4696","GNRHR",5.95695814182065,"female","hypothalamus","inc.d9","eggs","r30.w112.r46_female_hypothalamus_inc.d9"
"4697","GNRHR",6.02448831790186,"female","hypothalamus","inc.d9","eggs","r36.w184.x_female_hypothalamus_inc.d9"
"4698","GNRHR",6.21909768849211,"female","hypothalamus","inc.d17","eggs","r49.w189.x_female_hypothalamus_inc.d17"
"4699","GNRHR",5.98461554099448,"female","hypothalamus","control","reference","r6.x_female_hypothalamus_control.NYNO"
"4700","GNRHR",5.78777588947227,"female","hypothalamus","inc.d3","eggs","r73.g127.x_female_hypothalamus_inc.d3"
"4701","GNRHR",6.12524256211791,"female","hypothalamus","bldg","reference","r83.g45_female_hypothalamus_bldg"
"4702","GNRHR",5.94228503764955,"female","hypothalamus","n9","chicks","r95.blu99_female_hypothalamus_n9"
"4703","GNRHR",5.96952936413859,"female","hypothalamus","lay","eggs","s.o.pk_female_hypothalamus_lay"
"4704","GNRHR",6.21314019193494,"female","hypothalamus","prolong","eggs","s.pu.pk_female_hypothalamus_prolong"
"4705","GNRHR",6.06433685919666,"female","hypothalamus","control","reference","s.x.ATLAS_female_hypothalamus_control"
"4706","GNRHR",6.08056139442122,"female","hypothalamus","early","chicks","s002.x_female_hypothalamus_m.inc.d8"
"4707","GNRHR",6.0248517186083,"female","hypothalamus","m.inc.d17","loss","s038.g.d.blk_female_hypothalamus_m.inc.d17"
