"sex","tissue","comparison","direction","gene","lfc","padj","logpadj"
"female","gonad","eggs_chicks","chicks","MLL2",0.570433580927937,0.0183897332008953,1.73542457148076
"female","gonad","eggs_chicks","chicks","NT5DC1",0.569889520539717,0.0376286215778258,1.42448169058549
"female","gonad","eggs_chicks","chicks","HYOU1",0.56941870605177,0.000625317057427879,3.2038997244526
"female","gonad","eggs_chicks","chicks","LOC107051473",0.568492042611643,0.0116826222286377,1.9324596665035
"female","gonad","eggs_chicks","chicks","LOC107050860",0.568490777820357,0.0791586658999278,1.10150153378325
"female","gonad","eggs_chicks","chicks","TRIM9",0.567731229084095,0.0973154543713092,1.01181818526899
"female","gonad","eggs_chicks","chicks","LOC771734",0.566983856621309,0.0169940921440347,1.76970203127906
"female","gonad","eggs_chicks","chicks","HSD17B10",0.566756541254778,0.0233369583359015,1.63195574914823
"female","gonad","eggs_chicks","chicks","MYOC",0.564761522349128,0.0357837831319594,1.44631374687426
"female","gonad","eggs_chicks","chicks","UBE2C",0.56449690999552,0.042255325957168,1.37411854380227
"female","gonad","eggs_chicks","chicks","MRPS21",0.563872223134785,0.0737961188372506,1.13196647844646
"female","gonad","eggs_chicks","chicks","PBK",0.562238779662926,0.0673172067916757,1.17187391260306
"female","gonad","eggs_chicks","chicks","LOC101750015",0.561285669850418,0.020111643926925,1.69655242869653
"female","gonad","eggs_chicks","chicks","TK1",0.561247637419865,0.0443410848222486,1.35319368590459
"female","gonad","eggs_chicks","chicks","NFAT5",0.561182244070865,0.0273743117144192,1.5626567916911
"female","gonad","eggs_chicks","chicks","FAM219A",0.556491647138945,0.0676786370592385,1.16954839588529
"female","gonad","eggs_chicks","chicks","SLC16A7",0.553572438605564,0.0973154543713092,1.01181818526899
"female","gonad","eggs_chicks","chicks","LOC107050672",0.552968241076371,0.0578208710613484,1.23791537004538
"female","gonad","eggs_chicks","chicks","GAREM",0.55056920507617,0.0178392625614522,1.74862310243251
"female","gonad","eggs_chicks","chicks","GMPR",0.546174013396588,0.0366326682867486,1.43613144660965
"female","gonad","eggs_chicks","chicks","SLC7A3",0.53855265822275,0.0410698526253582,1.38647685556146
"female","gonad","eggs_chicks","chicks","LOC417113",0.538371663259019,0.00166295727834136,2.77911890773714
"female","gonad","eggs_chicks","chicks","GSTM2",0.537660971850212,0.06273093761179,1.20251822120516
"female","gonad","eggs_chicks","chicks","DDHD2",0.536580430363588,0.0746723749994626,1.12684003545683
"female","gonad","eggs_chicks","chicks","BCL9L",0.535653634597389,0.0351816317870082,1.45368402105655
"female","gonad","eggs_chicks","chicks","LOC107050585",0.535442956819099,0.00937009844495213,2.02825584626538
"female","gonad","eggs_chicks","chicks","SLC11A2",0.531049648661149,0.00110848725839365,2.95526929455773
"female","gonad","eggs_chicks","chicks","RFC5",0.528383434752463,0.00983868197238495,2.00706307742839
"female","gonad","eggs_chicks","chicks","SHC2",0.527355639642444,0.0880857150793471,1.05509451571087
"female","gonad","eggs_chicks","chicks","PASK",0.525574873246752,0.0248708402987374,1.60430954119007
"female","gonad","eggs_chicks","chicks","HNRNPM",0.523956784520151,0.0687992680265792,1.16241618231258
"female","gonad","eggs_chicks","chicks","DACH2",0.523834245867566,0.0275533061881991,1.55982628163465
"female","gonad","eggs_chicks","chicks","UBE2S",0.52351842515008,0.0103654563047939,1.98441157477687
"female","gonad","eggs_chicks","chicks","CYSTM1",0.523434066964849,0.0657105281554946,1.18236504210647
"female","gonad","eggs_chicks","chicks","CIT",0.523365564457608,0.0108098532071803,1.96618020352536
"female","gonad","eggs_chicks","chicks","TRIM47",0.521402425513733,0.0197512843707857,1.70440465816367
"female","gonad","eggs_chicks","chicks","LOC107049097",0.519839974925518,0.00809422600670192,2.09182467341947
"female","gonad","eggs_chicks","chicks","TMEM97",0.517268132261929,0.0129878403295598,1.8864630591604
"female","gonad","eggs_chicks","chicks","CEP164",0.51501747828428,0.0556592478517005,1.25446266677781
"female","gonad","eggs_chicks","chicks","NSDHL",0.513945765811233,0.0340277045371702,1.46816734683321
"female","gonad","eggs_chicks","chicks","SND1",0.511427419835236,0.00431135265367626,2.3653864519126
"female","gonad","eggs_chicks","chicks","CDK2",0.511381911614446,0.0158738220899014,1.79931849147445
"female","gonad","eggs_chicks","chicks","GANC",0.509250424226434,0.0052373994790044,2.28088429932544
"female","gonad","eggs_chicks","chicks","CKS1B",0.50880782035193,0.0526556582620298,1.27855495363441
"female","gonad","eggs_chicks","chicks","TAF6",0.506532613945229,0.00431385169427474,2.36513478956849
"female","gonad","eggs_chicks","chicks","SLC6A9",0.506077601510181,0.00963421785704076,2.01618353727829
"female","gonad","eggs_chicks","chicks","LOC101752327",0.504890177568094,0.0976453567692106,1.01034840345093
"female","gonad","eggs_chicks","chicks","LOC422151",0.504319107767921,0.00436871340985221,2.35964644432731
"female","gonad","eggs_chicks","chicks","LOC101750092",0.502757860115527,0.0383359233020832,1.41639407251024
"female","gonad","eggs_chicks","chicks","PLEKHA6",0.502639860223889,0.00675112769760984,2.17062367725147
"female","gonad","eggs_chicks","chicks","DGKZ",0.502472795458742,0.000611731268345502,3.21343932018416
"female","gonad","eggs_chicks","chicks","SOX6",0.50207641889861,0.0221738703023884,1.65415849704017
"female","gonad","eggs_chicks","chicks","C20H20ORF112",0.501256923475447,0.0306328636477001,1.51381240220545
"female","gonad","eggs_chicks","chicks","PLEKHG3",0.498307403987608,0.0788124322795073,1.10340526925523
"female","gonad","eggs_chicks","chicks","TRAM2",0.49707597362838,0.0341199150282278,1.46699205906424
"female","gonad","eggs_chicks","chicks","USP21",0.496065701363851,0.00962843126677644,2.01644446549022
"female","gonad","eggs_chicks","chicks","SLC1A4",0.495781650183931,0.0654058315795061,1.18438352828288
"female","gonad","eggs_chicks","chicks","PSD3",0.494956511325468,0.0319260741025614,1.49585448266381
"female","gonad","eggs_chicks","chicks","PA2G4",0.494844647134419,0.000265647220898329,3.57569472315659
"female","gonad","eggs_chicks","chicks","TGFBR2",0.492210785481366,0.023512019921392,1.6287100589639
"female","gonad","eggs_chicks","chicks","LOC101749825",0.491271752076156,0.012599016936949,1.89966334024072
"female","gonad","eggs_chicks","chicks","HIPK2",0.490695035573599,0.0578208710613484,1.23791537004538
"female","gonad","eggs_chicks","chicks","NR2F1B",0.490653257079691,0.0656578293202753,1.18271347935583
"female","gonad","eggs_chicks","chicks","WDR76",0.490412253389529,0.00209407232601453,2.67900832253943
"female","gonad","eggs_chicks","chicks","ARHGAP19",0.489928514158241,0.0979230915217781,1.00911488390711
"female","gonad","eggs_chicks","chicks","LOC101748153",0.488550296039858,0.0216068655112165,1.66540823126198
"female","gonad","eggs_chicks","chicks","MOCS1",0.488480231982574,0.0150378580328793,1.82281401951226
"female","gonad","eggs_chicks","chicks","BSG",0.486375961724209,0.0357837831319594,1.44631374687426
"female","gonad","eggs_chicks","chicks","CHEK1",0.486321854815467,0.0560187834392785,1.25166632698952
"female","gonad","eggs_chicks","chicks","SCUBE1",0.483958423889941,0.0333424080044492,1.47700303842282
"female","gonad","eggs_chicks","chicks","IDH2",0.483783016256566,0.000136472673969687,3.86495429904243
"female","gonad","eggs_chicks","chicks","LOC107051178",0.482823947148409,0.0245722408771546,1.60955523602274
"female","gonad","eggs_chicks","chicks","FOXO3",0.482760444843123,0.0558241802780855,1.25317764538716
"female","gonad","eggs_chicks","chicks","MVD",0.482698043759696,0.0188982588594757,1.72357820654393
"female","gonad","eggs_chicks","chicks","ELMO3",0.481917437603124,0.0473190044969499,1.32496440068885
"female","gonad","eggs_chicks","chicks","PKD1",0.481803628832101,0.0985686846415033,1.00626103888785
"female","gonad","eggs_chicks","chicks","STAT2",0.481300804524109,0.028363345599328,1.54724254324812
"female","gonad","eggs_chicks","chicks","TMEM161A",0.480878553921018,0.0929703705534464,1.03165543806336
"female","gonad","eggs_chicks","chicks","SLC9A3R1",0.480290011023239,0.0188059360057597,1.7257050460746
"female","gonad","eggs_chicks","chicks","PRDM11",0.480022869410724,0.00275045757510836,2.56059504951023
"female","gonad","eggs_chicks","chicks","PRRC2B",0.479287573164529,0.0115996477092634,1.93555520044948
"female","gonad","eggs_chicks","chicks","EPB41L1",0.47913419321216,0.0274551897021571,1.56137555117823
"female","gonad","eggs_chicks","chicks","LOC107049862",0.479056480272208,0.092357751963325,1.03452664658428
"female","gonad","eggs_chicks","chicks","FAM20B",0.47862263893076,0.0190824476332842,1.71936592075074
"female","gonad","eggs_chicks","chicks","LOC107052832",0.477778353371705,0.0578208710613484,1.23791537004538
"female","gonad","eggs_chicks","chicks","PORCN",0.477487006101813,0.0236618038038722,1.62595215099263
"female","gonad","eggs_chicks","chicks","CASKIN2",0.477195351399185,0.0977040560330333,1.01008740684212
"female","gonad","eggs_chicks","chicks","LOC776273",0.476965230399792,0.00810580347953079,2.09120392968265
"female","gonad","eggs_chicks","chicks","LOC100858655",0.476759740639749,0.00242272305369018,2.6156962280946
"female","gonad","eggs_chicks","chicks","SPEN",0.476579394558135,0.0115448990181485,1.9376098614521
"female","gonad","eggs_chicks","chicks","LOC107049543",0.475885439234311,0.0351816317870082,1.45368402105655
"female","gonad","eggs_chicks","chicks","POLE",0.475813101320061,0.0277479481318521,1.55676912598134
"female","gonad","eggs_chicks","chicks","LOC100857467",0.473982990710405,0.0351816317870082,1.45368402105655
"female","gonad","eggs_chicks","chicks","AGBL5",0.473670018394242,0.0311906620684701,1.50597540659484
"female","gonad","eggs_chicks","chicks","SSR4",0.473345600243907,0.0333440681106312,1.47698141559923
"female","gonad","eggs_chicks","chicks","VANGL1",0.473222890132773,0.0267281475704097,1.57303113955349
"female","gonad","eggs_chicks","chicks","SETD2",0.47319208420377,0.00976395939333011,2.01037403540902
"female","gonad","eggs_chicks","chicks","CARD8",0.47195194082959,0.0813879079464776,1.08944011479405
"female","gonad","eggs_chicks","chicks","WHSC1L1",0.469396500858132,0.0271915199186996,1.56556651606622
"female","gonad","eggs_chicks","chicks","FAM109B",0.469148659492672,0.0673172067916757,1.17187391260306
"female","gonad","eggs_chicks","chicks","SIRT3",0.468539360984909,0.0741126905835814,1.13010741984089
"female","gonad","eggs_chicks","chicks","MARS",0.468497215001035,0.00630155833829405,2.20055203879506
"female","gonad","eggs_chicks","chicks","MCM3",0.468324715678173,0.0333424080044492,1.47700303842282
"female","gonad","eggs_chicks","chicks","KCNT2",0.468092302109212,0.0676786370592385,1.16954839588529
"female","gonad","eggs_chicks","chicks","P4HB",0.463881241995282,0.0052373994790044,2.28088429932544
"female","gonad","eggs_chicks","chicks","LOC107050736",0.463379317119577,0.0591623789054783,1.22795437144407
"female","gonad","eggs_chicks","chicks","PTPRD",0.463263119371359,0.0248708402987374,1.60430954119007
"female","gonad","eggs_chicks","chicks","THAP11",0.46254143832971,0.0311906620684701,1.50597540659484
"female","gonad","eggs_chicks","chicks","RAD54L2",0.460410138114233,0.00759978994368511,2.11919841134541
"female","gonad","eggs_chicks","chicks","RPS26",0.459878665007858,0.0578428469867629,1.23775033949962
"female","gonad","eggs_chicks","chicks","RPS5",0.459349785100998,0.0481393803635908,1.31749950414003
"female","gonad","eggs_chicks","chicks","MPND",0.458969648599478,0.0125889592941547,1.90001017072512
"female","gonad","eggs_chicks","chicks","ARVCF",0.458775186620304,0.000984955191593289,3.00658352634139
"female","gonad","eggs_chicks","chicks","C10ORF12",0.457783715879163,0.0783035937407005,1.10621830555457
"female","gonad","eggs_chicks","chicks","NCAPD3",0.456571152368013,0.0351816317870082,1.45368402105655
"female","gonad","eggs_chicks","chicks","LOC107050516",0.455854192213173,0.0822665262180278,1.08477684080239
"female","gonad","eggs_chicks","chicks","MEN1",0.455247964237407,0.00217113537180237,2.66331309713798
"female","gonad","eggs_chicks","chicks","SMC4",0.453815962358041,0.0124381493741541,1.90524423189447
"female","gonad","eggs_chicks","chicks","FASN",0.453709000629047,0.0215253115273995,1.66705055445496
"female","gonad","eggs_chicks","chicks","LOC107049545",0.453544782091975,0.0214181649993991,1.66921774007619
"female","gonad","eggs_chicks","chicks","PLCH1",0.453486418160579,0.0995622319286428,1.00190537619132
"female","gonad","eggs_chicks","chicks","AMMECR1",0.453273255081039,0.0687617234300671,1.16265324677864
"female","gonad","eggs_chicks","chicks","ATP1A1",0.451535759113421,0.0218025412318495,1.66149288352161
"female","gonad","eggs_chicks","chicks","FAM174B",0.451396449514996,0.0523234695409949,1.28130346589652
"female","gonad","eggs_chicks","chicks","SCRIB",0.450018521628291,0.00871898704057029,2.05953396784777
"female","gonad","eggs_chicks","chicks","CTC-260F20.3",0.450017782684668,0.0287762810882254,1.54096533295751
"female","gonad","eggs_chicks","chicks","BANF1",0.448717076487774,0.0479908824444367,1.318841264295
"female","gonad","eggs_chicks","chicks","LRP4",0.448146882048828,0.0884859915905403,1.05312547796286
"female","gonad","eggs_chicks","chicks","HMGCR",0.448059485784913,0.05325777238949,1.27361700273344
"female","gonad","eggs_chicks","chicks","NACC2",0.445693810076891,0.0389151739246525,1.40988102420665
"female","gonad","eggs_chicks","chicks","DDOST",0.445229349126118,0.00486513736257062,2.31290489332692
"female","gonad","eggs_chicks","chicks","ST3GAL5",0.445211720212549,0.0549757757093546,1.25982863401964
"female","gonad","eggs_chicks","chicks","EPHB2",0.445139512557014,0.0357837831319594,1.44631374687426
"female","gonad","eggs_chicks","chicks","CDCA7L",0.444114101693596,0.0353367909899445,1.45177289225534
"female","gonad","eggs_chicks","chicks","SERTAD2",0.443141169393962,0.0538279980114503,1.2689917723067
"female","gonad","eggs_chicks","chicks","TRIM7.2",0.442705630444945,0.00124530013091959,2.90472596624402
"female","gonad","eggs_chicks","chicks","CTNND2",0.439897225505568,0.00222500524870292,2.65266896019764
"female","gonad","eggs_chicks","chicks","LOC100857637",0.439731034222926,0.0980451986082383,1.00857366940063
"female","gonad","eggs_chicks","chicks","RFC2",0.439676981458433,0.0402174377230447,1.39558560201849
"female","gonad","eggs_chicks","chicks","LOC107049324",0.439211607597869,0.0625123397523366,1.20403424573786
"female","gonad","eggs_chicks","chicks","ZDHHC5",0.438329565736445,0.0276335655005517,1.55856307536897
"female","gonad","eggs_chicks","chicks","TOP2A",0.436853508316494,0.0212956419108169,1.67170926453017
"female","gonad","eggs_chicks","chicks","ACOT4",0.433615686109567,0.0344714796182799,1.46254007498303
"female","gonad","eggs_chicks","chicks","C5AR1",0.433427049965271,0.0413048318938997,1.38399914102853
"female","gonad","eggs_chicks","chicks","LARGE",0.433254122840044,0.000807048512149142,3.09310035880278
"female","gonad","eggs_chicks","chicks","LOC101748085",0.432902669890868,0.0309360748520139,1.50953479012761
"female","gonad","eggs_chicks","chicks","MED29",0.432838018234107,0.0243149429880283,1.61412674439783
"female","gonad","eggs_chicks","chicks","UBA7",0.429721744452825,0.00467981721469874,2.32977110936134
"female","gonad","eggs_chicks","chicks","TUBB2B",0.428420949176043,0.0120591759873822,1.91868236685252
"female","gonad","eggs_chicks","chicks","BZFP3",0.426843501912397,0.0660052292981404,1.18042165589205
"female","gonad","eggs_chicks","chicks","AHCYL1",0.42530994579081,0.0130078221144658,1.88579541080552
"female","gonad","eggs_chicks","chicks","GRK6",0.423873638583267,0.0324401405107794,1.48891727335965
"female","gonad","eggs_chicks","chicks","LOC107049913",0.42363224210715,0.0380929484723476,1.41915541075432
"female","gonad","eggs_chicks","chicks","RAD54B",0.423421601788289,0.0442606096879687,1.35398260798
"female","gonad","eggs_chicks","chicks","SLC44A1",0.423203315312313,0.0611930224128702,1.21329809583399
"female","gonad","eggs_chicks","chicks","RPTOR",0.422894768328034,0.0095579704153476,2.01963431807879
"female","gonad","eggs_chicks","chicks","LOC107050086",0.421011079063905,0.0887262516940772,1.05194786518413
"female","gonad","eggs_chicks","chicks","LARS",0.420536709588086,0.0152353871443876,1.81714650550202
"female","gonad","eggs_chicks","chicks","ZNF652",0.420325381655592,0.0155724641499403,1.80764266026124
"female","gonad","eggs_chicks","chicks","LOC101750090",0.418979108144142,0.00976395939333011,2.01037403540902
"female","gonad","eggs_chicks","chicks","QTRT1",0.418689293199795,0.0979230915217781,1.00911488390711
"female","gonad","eggs_chicks","chicks","ABCA3",0.418001357076203,0.0795418536761736,1.09940429225433
"female","gonad","eggs_chicks","chicks","NBEAL2",0.416715460134027,0.0670771253255973,1.1734255579023
"female","gonad","eggs_chicks","chicks","ID3",0.416705636633912,0.0694814894519682,1.15813088029636
"female","gonad","eggs_chicks","chicks","FAM83D",0.416464179820585,0.0588952612780304,1.2299196472094
"female","gonad","eggs_chicks","chicks","CELSR3",0.416119938183471,0.029451844927822,1.53088749487089
