"gene","lfc","padj","logpadj","direction","tissue"
"SHROOM4",1.30418491360755,0.000108537927537915,3.96441847525185,"bldg","pituitary"
"SLC6A4",1.30334072972986,0.0587467251097018,1.23101633852733,"bldg","pituitary"
"MCM10",1.30164767026353,0.0620318849015186,1.20738502215776,"bldg","pituitary"
"LOC107051544",1.30146974203032,8.15346976595538e-07,6.08865753487641,"bldg","pituitary"
"FAM136A",1.29891942972299,0.0031592333207272,2.50041829870313,"bldg","pituitary"
"AEBP1",1.29695182512839,0.000462884960906612,3.33452692917911,"bldg","pituitary"
"MAVS",1.29332051016275,7.40828564884597e-05,4.1302822804668,"bldg","pituitary"
"LOC415336",1.28811677402697,7.49812824718687e-07,6.12504713572438,"bldg","pituitary"
"SIAH3",1.28521633277633,0.00547550852540746,2.26157554050198,"bldg","pituitary"
"LOC100859759",1.28487333052453,0.00265990465307682,2.57513393080681,"bldg","pituitary"
"FBXO46",1.282303878016,5.04511127531833e-07,6.29712925049273,"bldg","pituitary"
"HGH1",1.28210302682844,7.77645935672425e-08,7.10921809347809,"bldg","pituitary"
"G6PC3",1.28208819466167,8.5649884876589e-09,8.06727321644039,"bldg","pituitary"
"C10ORF12",1.28161344478389,6.45508322456117e-07,6.19009815405834,"bldg","pituitary"
"MARCKS",1.27375145488189,1.99595911550029e-16,15.6998483588876,"bldg","pituitary"
"DES",1.27299286856418,0.00660559170999199,2.18008827345075,"bldg","pituitary"
"LOC100858798",1.27250080741773,0.0574030265966509,1.24106520865478,"bldg","pituitary"
"LOC107051048",1.26846494542846,2.99504690270782e-06,5.5235963721302,"bldg","pituitary"
"MCTP2",1.26454632641974,0.00255170230913113,2.59316999336891,"bldg","pituitary"
"LOC100857599",1.2645088403806,1.24661949432514e-07,6.90426608600198,"bldg","pituitary"
"C17H9orf142",1.26417729721658,5.07785855472765e-06,5.2943194006968,"bldg","pituitary"
"LOC107051018",1.26178061872739,1.70853704799961e-07,6.76737559950066,"bldg","pituitary"
"KIAA1755",1.26049466093585,0.0119234608964701,1.92359766824667,"bldg","pituitary"
"LOC101749299",1.26021082469449,1.76158939153041e-08,7.75409531372977,"bldg","pituitary"
"M1AP",1.25880823182411,0.0340904395509188,1.46736739908475,"bldg","pituitary"
"CD2",1.25825986093018,0.00483201130537113,2.31587205827464,"bldg","pituitary"
"LOC107049895",1.25745398823885,9.27934271531936e-05,4.03248278511944,"bldg","pituitary"
"C7H2ORF69",1.25718484028974,0.000119175555975954,3.92381281333232,"bldg","pituitary"
"MPEG1",1.25560663823207,0.0120260905194115,1.91987553157875,"bldg","pituitary"
"NPY1R",1.25509042696588,0.0999347981746242,1.00028326028518,"bldg","pituitary"
"AUP1",1.25409117396632,8.35592744473618e-08,7.07800533969311,"bldg","pituitary"
"LOC101750092",1.25261592032737,5.97874491496217e-06,5.22338997549565,"bldg","pituitary"
"FAM160A2",1.25021062083541,3.60223339400633e-10,9.44342815202584,"bldg","pituitary"
"NFIX",1.24766419597873,1.05612688673794e-07,6.97628390102602,"bldg","pituitary"
"LOC101747712",1.24634631374834,4.88043061192933e-11,10.311541857478,"bldg","pituitary"
"AJAP1",1.24157665989265,0.000116838027601702,3.93241578316825,"bldg","pituitary"
"AR",1.23877582272773,6.93791686277497e-06,5.15877090862403,"bldg","pituitary"
"ATAT1",1.23635264433376,1.15239229062365e-06,5.93839965576372,"bldg","pituitary"
"ABCB8",1.23227797660265,2.79375127867116e-08,7.55381226075184,"bldg","pituitary"
"FAM181A",1.23197380867129,0.0163708086901706,1.78592986664768,"bldg","pituitary"
"TRAM2",1.23112844907503,6.89162083341288e-08,7.16167862479429,"bldg","pituitary"
"HNRNPUL1",1.23100957884439,7.93381575730614e-07,6.10051788912962,"bldg","pituitary"
"ZNF703",1.2305657860652,0.000665210711047674,3.17704076650085,"bldg","pituitary"
"ZNF541",1.22686001104306,0.0524662747863611,1.28011977051027,"bldg","pituitary"
"LOC107050106",1.22283172573313,3.66119144338624e-05,4.43637756130355,"bldg","pituitary"
"C14ORF4",1.22223079995064,8.84242352643618e-21,20.0534286874861,"bldg","pituitary"
"LOC107055431",1.22099008670291,0.0584462704325926,1.23324319677285,"bldg","pituitary"
"LOC100857358",1.21837788757049,1.99608467318772e-06,5.69982104004352,"bldg","pituitary"
"DNAH14",1.21808691472793,2.1377710025092e-05,4.67003881815114,"bldg","pituitary"
"LOC101749651",1.21595700670622,0.00041630942249955,3.38058375943931,"bldg","pituitary"
"DNAJB1",1.21290954696314,6.74939173105417e-09,8.17073536490972,"bldg","pituitary"
"MAFG",1.21202669607465,8.24215712958941e-13,12.0839591102842,"bldg","pituitary"
"GFRA4",1.21196011730412,2.48655452537537e-07,6.60440201308166,"bldg","pituitary"
"FKBP11",1.21140726820493,6.10991892112266e-05,4.21396455282498,"bldg","pituitary"
"SCYL1",1.21086241854039,2.28330141176401e-08,7.64143675481482,"bldg","pituitary"
"CSRNP2",1.21059203509738,2.91874870200522e-05,4.53480329522458,"bldg","pituitary"
"LOC100859454",1.20952102215336,1.33633574262727e-05,4.87408441547429,"bldg","pituitary"
"SFRP2",1.20909667990806,2.13559871854199e-07,6.67048034841083,"bldg","pituitary"
"ANGPT4",1.20645043614053,0.00741784212697678,2.12972241394519,"bldg","pituitary"
"LOC107056275",1.20482163132974,5.44318927188187e-07,6.26414656402856,"bldg","pituitary"
"SND1",1.20366103001273,9.08294390766953e-08,7.04177336781809,"bldg","pituitary"
"LOC107050718",1.19872230754629,2.53767946101975e-07,6.59556323531532,"bldg","pituitary"
"LOC107050335",1.19805035241284,2.5877082053381e-05,4.58708469707447,"bldg","pituitary"
"FAM43A",1.19618243059993,0.000286401345607289,3.54302494590173,"bldg","pituitary"
"IL2RA",1.19487244498666,0.0995818367856786,1.00181986743064,"bldg","pituitary"
"LOC107057574",1.19484367115421,0.000105467081319124,3.97688307242638,"bldg","pituitary"
"SLC35F6",1.18976548846059,1.13501796448514e-06,5.94499726462502,"bldg","pituitary"
"LOC107049913",1.18940043640786,8.53235769005853e-08,7.06893094652283,"bldg","pituitary"
"UBE2S",1.18690734707776,2.20815618864936e-08,7.65597021107439,"bldg","pituitary"
"LOC771190",1.18424204094616,5.52073803655724e-05,4.25800285999205,"bldg","pituitary"
"GDF10",1.18272681436141,0.00595149316198793,2.22537406105162,"bldg","pituitary"
"ESYT1",1.18236092385463,1.71289769494767e-10,9.76626857506514,"bldg","pituitary"
"RTN4RL2",1.18033545342607,0.000889208184218627,3.05099654873437,"bldg","pituitary"
"EFNB1",1.18018961252551,3.77691864005793e-13,12.422862370363,"bldg","pituitary"
"BANF1",1.17776099689526,8.6628624944948e-05,4.06233857909702,"bldg","pituitary"
"WBP1",1.17631092988896,0.00674939789088705,2.17073496855101,"bldg","pituitary"
"TAZ",1.1752199627628,1.18149461961794e-08,7.92756825175109,"bldg","pituitary"
"LOC107049956",1.17517637800952,0.0607130124680715,1.21671821769859,"bldg","pituitary"
"TECRL",1.1750546018796,0.0980351963283467,1.00861797709359,"bldg","pituitary"
"RPS6KA1",1.17496005907024,0.00672132379473311,2.17254518228429,"bldg","pituitary"
"LOC101748085",1.17247770877082,7.7164604293255e-05,4.11258186657124,"bldg","pituitary"
"LOC107050869",1.17066879840836,0.0121114289816897,1.91680461307082,"bldg","pituitary"
"SYMPK",1.16900282103055,3.37996180171012e-06,5.47108820782893,"bldg","pituitary"
"LOC107051380",1.16671450632723,0.000456150397606089,3.34089194224477,"bldg","pituitary"
"DHRS13",1.1660894615824,0.000530662898547509,3.27518127513554,"bldg","pituitary"
"MAP1S",1.16547594977676,3.64939782083424e-10,9.43777879161594,"bldg","pituitary"
