"gene","counts","sex","tissue","treatment","samples"
"AVP",5.53450226020775,"female","pituitary","inc.d17","x.r48.y139_female_pituitary_inc.d17.NYNO"
"AVP",5.54604565447999,"female","pituitary","n5","x.r50.w97_female_pituitary_n5"
"AVP",5.25139570684284,"female","pituitary","m.n2","x.r74.o29_female_pituitary_m.hatch"
"AVP",5.09617484266787,"female","pituitary","m.inc.d9","x.r76_female_pituitary_m.inc.d9"
"AVP",5.36634281234012,"female","pituitary","early","x.s188_female_pituitary_m.inc.d8"
"AVP",5.41936530922288,"female","pituitary","n9","x.w178_female_pituitary_n9"
"AVP",5.38187521961092,"female","pituitary","lay","x.w51_female_pituitary_lay"
"AVP",5.09617484266787,"female","pituitary","n9","x.w6_female_pituitary_n9"
"AVP",5.09617484266787,"female","pituitary","inc.d9","x.y109_female_pituitary_inc.d9"
"AVP",5.09617484266787,"female","pituitary","m.inc.d17","x.y119.w11_female_pituitary_m.inc.d17"
"AVP",5.84583349021589,"female","pituitary","n9","x.y138.w176_female_pituitary_n9"
"AVP",5.09617484266787,"female","pituitary","prolong","x.y145.r55_female_pituitary_inc.prolong"
"AVP",5.28944572232082,"female","pituitary","early","x.y5_female_pituitary_m.inc.d8"
"AVP",5.36839632272606,"female","pituitary","extend","x.y64_female_pituitary_extend"
"AVP",5.09617484266787,"female","pituitary","hatch","x.y90_female_pituitary_hatch"
"AVP",5.09617484266787,"female","pituitary","inc.d9","x.y93.g126_female_pituitary_inc.d9"
"AVP",5.09617484266787,"female","pituitary","n9","x.y9_female_pituitary_n9"
"AVP",5.3427130690132,"female","pituitary","lay","y.s156.o.r_female_pituitary_lay"
"AVP",5.09617484266787,"female","pituitary","m.inc.d9","y12.x_female_pituitary_m.inc.d9"
"AVP",5.73866687106087,"female","pituitary","inc.d17","y126.w92.x_female_pituitary_inc.d17"
"AVP",5.09617484266787,"female","pituitary","inc.d9","y128.g23.x_female_pituitary_inc.d9"
"AVP",5.09617484266787,"female","pituitary","inc.d3","y13.x_female_pituitary_inc.d3"
"AVP",5.09617484266787,"female","pituitary","inc.d17","y130.o170.x_female_pituitary_inc.d17"
"AVP",5.43069437796743,"female","pituitary","inc.d17","y135.blu107.x_female_pituitary_inc.d17.NYNO"
"AVP",5.09617484266787,"female","pituitary","inc.d17","y136.x_female_pituitary_inc.d17"
"AVP",5.09617484266787,"female","pituitary","inc.d9","y140.w119.x_female_pituitary_inc.d9"
"AVP",5.09617484266787,"female","pituitary","prolong","y146.r32.x_female_pituitary_inc.prolong"
"AVP",5.61996697494598,"female","pituitary","hatch","y15.x_female_pituitary_hatch"
"AVP",5.36846907492163,"female","pituitary","n5","y6.o54_female_pituitary_n5"
"AVP",5.30396501464252,"female","pituitary","hatch","y7.g58_female_pituitary_hatch"
"AVP",5.09617484266787,"female","pituitary","m.inc.d17","y85.r71.x_female_pituitary_m.inc.d17"
"AVP",5.29808275576632,"female","pituitary","n5","y94.g133.x_female_pituitary_n5"
"AVP",5.09617484266787,"female","pituitary","n9","y97.x_female_pituitary_n9"
"AVP",5.09617484266787,"female","pituitary","m.n2","y98.g54_female_pituitary_m.hatch"
"AVPR1B",9.21980923922347,"female","pituitary","control","L.G118_female_pituitary_control.NYNO"
"AVPR1B",9.17725691512634,"female","pituitary","control","R.G106_female_pituitary_control"
"AVPR1B",7.93455551034109,"female","pituitary","control","R.R20_female_pituitary_control"
"AVPR1B",7.4326416785784,"female","pituitary","control","R.R9_female_pituitary_control.NYNO"
"AVPR1B",8.98026926460781,"female","pituitary","control","R.W44_female_pituitary_control.NYNO"
"AVPR1B",8.58321470997094,"female","pituitary","prolong","blk.s031.pu.d_female_pituitary_prolong"
"AVPR1B",9.42020202945401,"female","pituitary","m.n2","blk.s032.g.w_female_pituitary_m.hatch"
"AVPR1B",9.54697971815524,"female","pituitary","m.inc.d3","blk.s049.y.g_female_pituitary_m.inc.d3"
"AVPR1B",9.43510040771488,"female","pituitary","m.inc.d3","blk.s060.pu.w_female_pituitary_m.inc.d3.NYNO"
"AVPR1B",8.39091942542773,"female","pituitary","inc.d9","blk.s061.pu.y_female_pituitary_inc.d9"
"AVPR1B",8.96126198748911,"female","pituitary","early","blk.y.l.s109_female_pituitary_m.inc.d8"
"AVPR1B",9.32491041439089,"female","pituitary","m.n2","blk0.x_female_pituitary_m.n2"
"AVPR1B",9.12406178100516,"female","pituitary","bldg","blk11.x_female_pituitary_bldg"
"AVPR1B",8.5722175241384,"female","pituitary","extend","blk19.x_female_pituitary_extend"
"AVPR1B",7.77610353507171,"female","pituitary","hatch","blk21.x_female_pituitary_hatch"
"AVPR1B",9.2451891823645,"female","pituitary","n9","blk4.x_female_pituitary_n9"
"AVPR1B",7.66139363550971,"female","pituitary","control","blu.o.x.ATLAS_female_pituitary_control"
"AVPR1B",7.87790010066603,"female","pituitary","hatch","blu103.x_female_pituitary_hatch.NYNO"
"AVPR1B",8.11132018731719,"female","pituitary","prolong","blu115.y150.x_female_pituitary_inc.prolong"
"AVPR1B",8.98925439964009,"female","pituitary","early","blu119.w84.x_female_pituitary_m.inc.d8"
"AVPR1B",7.85778491048714,"female","pituitary","hatch","blu124.w180.x_female_pituitary_hatch"
"AVPR1B",9.64529877773222,"female","pituitary","n9","blu36.w16_female_pituitary_n9"
"AVPR1B",9.85543595741316,"female","pituitary","bldg","blu38.g135.x_female_pituitary_bldg"
"AVPR1B",9.35059412215967,"female","pituitary","inc.d3","blu39.o26.x_female_pituitary_inc.d3.NYNO"
"AVPR1B",8.91637973946537,"female","pituitary","extend","blu44.y102_female_pituitary_extend"
"AVPR1B",9.19992585124788,"female","pituitary","inc.d9","blu47.y96.x_female_pituitary_inc.d9"
"AVPR1B",9.07804589817481,"female","pituitary","n5","blu55.g51_female_pituitary_n5"
"AVPR1B",9.48019658228556,"female","pituitary","m.inc.d3","blu56.o53_female_pituitary_m.inc.d3"
"AVPR1B",8.91090669897981,"female","pituitary","m.inc.d9","blu63.g62_female_pituitary_m.inc.d9"
"AVPR1B",9.29358997206876,"female","pituitary","early","blu80.r97_female_pituitary_m.inc.d8"
"AVPR1B",8.79809593053329,"female","pituitary","m.inc.d9","d.r.blk.s159_female_pituitary_m.inc.d9"
"AVPR1B",8.91083235957274,"female","pituitary","m.inc.d17","d.s112.blk.w_female_pituitary_m.inc.d17"
"AVPR1B",8.5000202839571,"female","pituitary","m.inc.d3","d.s177.blk.r_female_pituitary_m.inc.d3"
"AVPR1B",8.47709932781819,"female","pituitary","lay","g.blk.s004.pk_female_pituitary_lay"
"AVPR1B",9.29807363835429,"female","pituitary","m.n2","g.s076.pk.r_female_pituitary_m.hatch"
"AVPR1B",9.33640318432419,"female","pituitary","lay","g.s078.blk.o_female_pituitary_lay"
"AVPR1B",8.77220280543375,"female","pituitary","m.inc.d17","g.y.blk.s006_female_pituitary_m.inc.d17"
"AVPR1B",8.07547824141175,"female","pituitary","bldg","g141.blu27.x_female_pituitary_bldg"
"AVPR1B",9.20383470323701,"female","pituitary","inc.d17","g142.r40.x_female_pituitary_inc.d17"
"AVPR1B",7.54144107803418,"female","pituitary","m.inc.d3","g144.r54.x_female_pituitary_m.inc.d3"
"AVPR1B",8.38917481618699,"female","pituitary","extend","g17.w108.x_female_pituitary_extend"
"AVPR1B",8.16294772580342,"female","pituitary","extend","g22.blu118_female_pituitary_extend"
"AVPR1B",9.27276409003979,"female","pituitary","inc.d3","g6.w197.x_female_pituitary_inc.d3"
"AVPR1B",9.37237505727791,"female","pituitary","m.inc.d17","g63.blu65_female_pituitary_m.inc.d17"
"AVPR1B",7.990357206113,"female","pituitary","m.inc.d9","g73.x_female_pituitary_m.inc.d9"
"AVPR1B",8.91777756551286,"female","pituitary","inc.d9","g75.x_female_pituitary_inc.d9"
"AVPR1B",9.50016710954324,"female","pituitary","m.n2","l.s.w.d_female_pituitary_m.hatch"
"AVPR1B",8.66417096218171,"female","pituitary","prolong","l.s052.pk.r_female_pituitary_prolong"
"AVPR1B",8.93499102984579,"female","pituitary","bldg","l.s120.y.blk_female_pituitary_bldg"
"AVPR1B",8.69576431567709,"female","pituitary","prolong","l.s166.o.w_female_pituitary_prolong"
"AVPR1B",8.72090343530085,"female","pituitary","m.inc.d17","o.s084.w.blk_female_pituitary_m.inc.d17"
"AVPR1B",9.09798438976799,"female","pituitary","inc.d3","o156.w80.x_female_pituitary_inc.d3"
"AVPR1B",8.11893653371351,"female","pituitary","inc.d3","o165.w122.x_female_pituitary_inc.d3.NYNO"
"AVPR1B",9.36381978834127,"female","pituitary","m.inc.d17","o169.r28.x_female_pituitary_m.inc.d17"
"AVPR1B",6.70502979790284,"female","pituitary","hatch","o172.w115.x_female_pituitary_hatch.NYNO"
"AVPR1B",8.16002809642995,"female","pituitary","inc.d3","o173.w179.x_female_pituitary_inc.d3"
"AVPR1B",8.01058969761111,"female","pituitary","inc.d17","o35.r51.x_female_pituitary_inc.d17"
"AVPR1B",8.27641823144608,"female","pituitary","m.inc.d9","o36.r62.x_female_pituitary_m.inc.d9"
"AVPR1B",8.43899699757738,"female","pituitary","bldg","o38.blu29.x_female_pituitary_bldg"
"AVPR1B",9.81420003279899,"female","pituitary","m.inc.d9","o45.g128.x_female_pituitary_m.inc.d9"
"AVPR1B",9.25281195829989,"female","pituitary","inc.d17","o52.blu53_female_pituitary_inc.d17"
"AVPR1B",8.17659905161588,"female","pituitary","inc.d9","o73.x_female_pituitary_inc.d9"
"AVPR1B",8.98059960000109,"female","pituitary","early","p.g.blk.s040_female_pituitary_m.inc.d8"
"AVPR1B",7.93207269244512,"female","pituitary","m.inc.d17","pk.s011.o.y_female_pituitary_m.inc.d17"
"AVPR1B",9.1704045319784,"female","pituitary","m.n2","pk.s054.d.g_female_pituitary_m.hatch"
"AVPR1B",8.53775374552403,"female","pituitary","early","pk.s055.d.l_female_pituitary_m.inc.d8"
"AVPR1B",7.39767764051437,"female","pituitary","control","r.r.x.ATLAS.R2XR_female_pituitary_control"
"AVPR1B",7.59709201269266,"female","pituitary","control","r.r.x.ATLAS_female_pituitary_control"
"AVPR1B",8.6760987156841,"female","pituitary","m.inc.d3","r.s035.y.blk_female_pituitary_m.inc.d3"
"AVPR1B",7.78791418895081,"female","pituitary","bldg","r.s056.g.o_female_pituitary_bldg"
"AVPR1B",8.99159790961251,"female","pituitary","extend","r.s131.o.d_female_pituitary_extend"
"AVPR1B",9.69547916340486,"female","pituitary","n9","r.s171.l.w_female_pituitary_n9"
"AVPR1B",7.54911251111961,"female","pituitary","hatch","r183.o22_female_pituitary_hatch"
"AVPR1B",8.58161938460322,"female","pituitary","prolong","r194.x_female_pituitary_prolong"
"AVPR1B",6.97251288166267,"female","pituitary","inc.d3","r27.w111.blu125_female_pituitary_inc.d3"
"AVPR1B",8.66324372775909,"female","pituitary","inc.d9","r30.w112.r46_female_pituitary_inc.d9"
"AVPR1B",8.25137085739698,"female","pituitary","inc.d9","r36.w184.x_female_pituitary_inc.d9"
"AVPR1B",9.38895177894046,"female","pituitary","inc.d17","r49.w189.x_female_pituitary_inc.d17"
"AVPR1B",8.26200991926186,"female","pituitary","control","r6.x_female_pituitary_control"
"AVPR1B",9.07519505292084,"female","pituitary","inc.d3","r73.g127.x_female_pituitary_inc.d3"
"AVPR1B",9.16340010647076,"female","pituitary","bldg","r83.g45_female_pituitary_bldg"
"AVPR1B",8.25236878781522,"female","pituitary","n9","r95.blu99_female_pituitary_n9"
"AVPR1B",8.61077817818012,"female","pituitary","lay","s.o.pk_female_pituitary_lay"
"AVPR1B",8.50427731409272,"female","pituitary","prolong","s.pu.pk_female_pituitary_prolong"
"AVPR1B",8.36238117410462,"female","pituitary","control","s.x.ATLAS_female_pituitary_control"
"AVPR1B",8.6541126128349,"female","pituitary","early","s002.x_female_pituitary_m.inc.d8"
"AVPR1B",8.40246348649232,"female","pituitary","m.inc.d17","s038.g.d.blk_female_pituitary_m.inc.d17"
"AVPR1B",7.36896928970664,"female","pituitary","bldg","s063.d.blk.l_female_pituitary_bldg"
"AVPR1B",8.93718162471214,"female","pituitary","m.inc.d3","s069.pk.pu.g_female_pituitary_m.inc.d3"
"AVPR1B",9.07183668341179,"female","pituitary","extend","s089.blk.pk.pu_female_pituitary_extend"
"AVPR1B",9.32937311372679,"female","pituitary","early","s091.blk.r.g_female_pituitary_m.inc.d8"
"AVPR1B",8.56644714734191,"female","pituitary","bldg","s092.blk.r.o_female_pituitary_bldg"
"AVPR1B",8.58460052381124,"female","pituitary","m.inc.d3","s093.blk.y.d_female_pituitary_m.inc.d3"
"AVPR1B",9.2204934608129,"female","pituitary","lay","s095.g.blk.o_female_pituitary_lay"
"AVPR1B",8.54990157797074,"female","pituitary","m.inc.d17","s100.l.pk.blk_female_pituitary_m.inc.d17"
"AVPR1B",8.60891649899123,"female","pituitary","m.inc.d3","s103.y.pk.blk_female_pituitary_m.inc.d3"
"AVPR1B",8.63634406252218,"female","pituitary","lay","s136.d.w.o_female_pituitary_lay"
"AVPR1B",7.49456247459272,"female","pituitary","extend","s137.g.blk.y_female_pituitary_extend"
"AVPR1B",8.76837628861849,"female","pituitary","lay","s142.o.pk.pu_female_pituitary_lay"
"AVPR1B",9.27111698754041,"female","pituitary","lay","s176.blk.pu.r_female_pituitary_lay"
"AVPR1B",9.07647711468516,"female","pituitary","extend","s186.l.o.pk_female_pituitary_extend"
"AVPR1B",8.41722507853851,"female","pituitary","m.n2","s333.y.blk.pk_female_pituitary_m.hatch"
"AVPR1B",8.03863692075741,"female","pituitary","control","w191.r1_female_pituitary_control"
"AVPR1B",9.85584121486319,"female","pituitary","prolong","x.blk20_female_pituitary_prolong"
"AVPR1B",8.56622008959969,"female","pituitary","inc.d9","x.blu101.w43_female_pituitary_inc.d9"
"AVPR1B",8.71043518936437,"female","pituitary","inc.d3","x.blu102.w105_female_pituitary_inc.d3"
"AVPR1B",9.65551288517381,"female","pituitary","n5","x.blu109.w121_female_pituitary_n5"
"AVPR1B",7.62087208762862,"female","pituitary","inc.d17","x.blu116.w107_female_pituitary_inc.d17.NYNO"
"AVPR1B",9.33681376460711,"female","pituitary","inc.d9","x.blu122.r66_female_pituitary_inc.d9"
"AVPR1B",9.95581454660417,"female","pituitary","m.inc.d9","x.blu25_female_pituitary_m.inc.d9"
"AVPR1B",9.08839645581183,"female","pituitary","n9","x.blu43.g132_female_pituitary_n9"
"AVPR1B",6.41492573492431,"female","pituitary","lay","x.blu6.y80_female_pituitary_lay"
"AVPR1B",9.47175755728952,"female","pituitary","m.inc.d17","x.blu94_female_pituitary_m.inc.d17"
"AVPR1B",8.56655845762035,"female","pituitary","m.n2","x.blu96_female_pituitary_m.n2"
"AVPR1B",8.51391508470377,"female","pituitary","early","x.g26_female_pituitary_m.inc.d8"
"AVPR1B",8.58152278676914,"female","pituitary","n5","x.g37_female_pituitary_n5"
"AVPR1B",10.0678907731139,"female","pituitary","n9","x.g4.w50_female_pituitary_n9"
"AVPR1B",8.58500847973601,"female","pituitary","n5","x.g43_female_pituitary_n5"
"AVPR1B",8.45137626752075,"female","pituitary","n5","x.g49_female_pituitary_n5.NYNO"
"AVPR1B",8.6226971201266,"female","pituitary","prolong","x.g50_female_pituitary_inc.prolong"
"AVPR1B",7.73551821576016,"female","pituitary","inc.d9","x.g9.o166_female_pituitary_inc.d9.NYNO"
"AVPR1B",7.70273590417237,"female","pituitary","inc.d17","x.o159.w90_female_pituitary_inc.d17"
"AVPR1B",8.73116557124261,"female","pituitary","m.n2","x.o171.w45_female_pituitary_m.hatch"
"AVPR1B",8.01842682184055,"female","pituitary","n5","x.o175.g21_female_pituitary_n5"
"AVPR1B",7.7027018009268,"female","pituitary","hatch","x.o37.blu50_female_pituitary_hatch"
"AVPR1B",9.38653701440547,"female","pituitary","m.n2","x.o61_female_pituitary_extend.hatch"
"AVPR1B",7.6879125994719,"female","pituitary","n5","x.o70_female_pituitary_n5"
"AVPR1B",8.04075898426975,"female","pituitary","m.inc.d3","x.r180_female_pituitary_m.inc.d3"
"AVPR1B",8.26971775251116,"female","pituitary","inc.d3","x.r33.w183_female_pituitary_inc.d3"
"AVPR1B",9.65709728638597,"female","pituitary","bldg","x.r39.g10_female_pituitary_bldg"
"AVPR1B",7.96739539097118,"female","pituitary","hatch","x.r44.w95_female_pituitary_hatch"
"AVPR1B",7.06522235557266,"female","pituitary","inc.d17","x.r48.y139_female_pituitary_inc.d17.NYNO"
"AVPR1B",8.91554727128342,"female","pituitary","n5","x.r50.w97_female_pituitary_n5"
"AVPR1B",9.58723573875555,"female","pituitary","m.n2","x.r74.o29_female_pituitary_m.hatch"
"AVPR1B",9.19927045414086,"female","pituitary","m.inc.d9","x.r76_female_pituitary_m.inc.d9"
"AVPR1B",8.19075146347663,"female","pituitary","early","x.s188_female_pituitary_m.inc.d8"
"AVPR1B",9.10505150741528,"female","pituitary","n9","x.w178_female_pituitary_n9"
"AVPR1B",8.92252248655867,"female","pituitary","lay","x.w51_female_pituitary_lay"
"AVPR1B",9.10112310687217,"female","pituitary","n9","x.w6_female_pituitary_n9"
"AVPR1B",8.89403194887055,"female","pituitary","inc.d9","x.y109_female_pituitary_inc.d9"
"AVPR1B",8.39581749411939,"female","pituitary","m.inc.d17","x.y119.w11_female_pituitary_m.inc.d17"
"AVPR1B",9.03095970844566,"female","pituitary","n9","x.y138.w176_female_pituitary_n9"
"AVPR1B",7.24101141547109,"female","pituitary","prolong","x.y145.r55_female_pituitary_inc.prolong"
"AVPR1B",8.35746108161276,"female","pituitary","early","x.y5_female_pituitary_m.inc.d8"
"AVPR1B",7.89962298962141,"female","pituitary","extend","x.y64_female_pituitary_extend"
"AVPR1B",8.45839947917484,"female","pituitary","hatch","x.y90_female_pituitary_hatch"
"AVPR1B",7.33480819039332,"female","pituitary","inc.d9","x.y93.g126_female_pituitary_inc.d9"
"AVPR1B",8.1161277224968,"female","pituitary","n9","x.y9_female_pituitary_n9"
"AVPR1B",8.89023059006575,"female","pituitary","lay","y.s156.o.r_female_pituitary_lay"
"AVPR1B",6.57187066243543,"female","pituitary","m.inc.d9","y12.x_female_pituitary_m.inc.d9"
"AVPR1B",8.21268334720777,"female","pituitary","inc.d17","y126.w92.x_female_pituitary_inc.d17"
"AVPR1B",8.32720264686342,"female","pituitary","inc.d9","y128.g23.x_female_pituitary_inc.d9"
"AVPR1B",8.80557192818942,"female","pituitary","inc.d3","y13.x_female_pituitary_inc.d3"
"AVPR1B",8.43593277222956,"female","pituitary","inc.d17","y130.o170.x_female_pituitary_inc.d17"
"AVPR1B",8.05690227786457,"female","pituitary","inc.d17","y135.blu107.x_female_pituitary_inc.d17.NYNO"
"AVPR1B",9.21205336029075,"female","pituitary","inc.d17","y136.x_female_pituitary_inc.d17"
"AVPR1B",9.40647406006512,"female","pituitary","inc.d9","y140.w119.x_female_pituitary_inc.d9"
"AVPR1B",8.78337453763652,"female","pituitary","prolong","y146.r32.x_female_pituitary_inc.prolong"
"AVPR1B",9.21179602716013,"female","pituitary","hatch","y15.x_female_pituitary_hatch"
"AVPR1B",8.19454339633768,"female","pituitary","n5","y6.o54_female_pituitary_n5"
"AVPR1B",8.05855350225774,"female","pituitary","hatch","y7.g58_female_pituitary_hatch"
"AVPR1B",8.71746664506922,"female","pituitary","m.inc.d17","y85.r71.x_female_pituitary_m.inc.d17"
"AVPR1B",8.64999352815194,"female","pituitary","n5","y94.g133.x_female_pituitary_n5"
"AVPR1B",8.42638646493863,"female","pituitary","n9","y97.x_female_pituitary_n9"
"AVPR1B",9.72044161844373,"female","pituitary","m.n2","y98.g54_female_pituitary_m.hatch"
"AVPR2",6.754007776659,"female","pituitary","control","L.G118_female_pituitary_control.NYNO"
"AVPR2",7.97054088909705,"female","pituitary","control","R.G106_female_pituitary_control"
"AVPR2",8.19651407604266,"female","pituitary","control","R.R20_female_pituitary_control"
"AVPR2",6.97035005549794,"female","pituitary","control","R.R9_female_pituitary_control.NYNO"
"AVPR2",7.360632434674,"female","pituitary","control","R.W44_female_pituitary_control.NYNO"
"AVPR2",8.27455940421032,"female","pituitary","prolong","blk.s031.pu.d_female_pituitary_prolong"
