"","gene","counts","sex","tissue","treatment","extint","samples"
"6836","PRLR",8.53321142388157,"male","hypothalamus","lay","eggs","g.s043.pu.blk_male_hypothalamus_lay"
"6837","PRLR",8.53260907949781,"male","hypothalamus","m.n2","loss","g.s075.pk.pu_male_hypothalamus_m.hatch"
"6838","PRLR",8.38879084462413,"male","hypothalamus","early","chicks","g.s111.r.blk_male_hypothalamus_m.inc.d8"
"6839","PRLR",8.55759986798786,"male","hypothalamus","early","chicks","g.s179.o.pk_male_hypothalamus_m.inc.d8"
"6840","PRLR",8.59014044416651,"male","hypothalamus","extend","chicks","g.s351.pk.w_male_hypothalamus_extend"
"6841","PRLR",8.52827591462397,"male","hypothalamus","prolong","eggs","g.y.o.s_male_hypothalamus_prolong"
"6842","PRLR",7.70506584496728,"male","hypothalamus","bldg","reference","g104.w82.x_male_hypothalamus_bldg"
"6843","PRLR",8.37860182038717,"male","hypothalamus","hatch","chicks","g114.w83.x_male_hypothalamus_hatch"
"6844","PRLR",8.18278023329997,"male","hypothalamus","inc.d17","eggs","g130.y81.x_male_hypothalamus_inc.d17"
"6845","PRLR",8.64003915964722,"male","hypothalamus","early","chicks","g137.r24.w5_male_hypothalamus_m.inc.d8"
"6846","PRLR",8.13711674213615,"male","hypothalamus","inc.d17","eggs","g143.blu32.x_male_hypothalamus_inc.d17"
"6847","PRLR",8.03184471513154,"male","hypothalamus","inc.d3","eggs","g146.blu51_male_hypothalamus_inc.d3.NYNO"
"6848","PRLR",8.30412072964545,"male","hypothalamus","inc.d3","eggs","g20.w106.x_male_hypothalamus_inc.d3"
"6849","PRLR",8.49946158215095,"male","hypothalamus","extend","chicks","g3.g119.w20_male_hypothalamus_extend"
"6850","PRLR",8.3739573257599,"male","hypothalamus","m.inc.d17","loss","g32.blu79_male_hypothalamus_m.inc.d17"
"6851","PRLR",8.67842653587288,"male","hypothalamus","m.n2","loss","g34.x_male_hypothalamus_m.hatch"
"6852","PRLR",8.5983416465725,"male","hypothalamus","prolong","eggs","g38.x_male_hypothalamus_inc.prolong"
"6853","PRLR",8.28677628388944,"male","hypothalamus","bldg","reference","g52.blu58_male_hypothalamus_bldg"
"6854","PRLR",8.05961189837067,"male","hypothalamus","hatch","chicks","g53.y84_male_hypothalamus_hatch"
"6855","PRLR",8.6482772351656,"male","hypothalamus","extend","chicks","g8.y197_male_hypothalamus_extend"
"6856","PRLR",8.54737590490564,"male","hypothalamus","extend","chicks","l.s.o.blk_male_hypothalamus_extend"
"6857","PRLR",8.46802197563174,"male","hypothalamus","m.inc.d17","loss","l.s024.y.g_male_hypothalamus_m.inc.d17"
"6858","PRLR",8.41267996619744,"male","hypothalamus","prolong","eggs","l.s080.blk.r_male_hypothalamus_prolong"
"6859","PRLR",8.51699276922621,"male","hypothalamus","m.inc.d9","loss","l.s280.g.blk_male_hypothalamus_m.inc.d9"
"6860","PRLR",7.71530540249214,"male","hypothalamus","m.inc.d9","loss","o.d.s009_male_hypothalamus_m.inc.d9.NYNO"
"6861","PRLR",8.21945939426425,"male","hypothalamus","lay","eggs","o.s.w.r_male_hypothalamus_lay"
"6862","PRLR",8.71261463375367,"male","hypothalamus","m.inc.d3","loss","o.s010.r.blk_male_hypothalamus_m.inc.d3"
"6863","PRLR",8.449140807027,"male","hypothalamus","prolong","eggs","o114.blu9_male_hypothalamus_inc.prolong"
"6864","PRLR",8.3436881032015,"male","hypothalamus","n5","chicks","o152.o120.w42_male_hypothalamus_n5"
"6865","PRLR",8.85297630996569,"male","hypothalamus","m.n2","loss","o3.x_male_hypothalamus_m.n2"
"6866","PRLR",8.30566415688454,"male","hypothalamus","hatch","chicks","o39.y77.x_male_hypothalamus_hatch"
"6867","PRLR",8.61194498782372,"male","hypothalamus","hatch","chicks","o44.blu26.x_male_hypothalamus_hatch"
"6868","PRLR",8.06134510032306,"male","hypothalamus","inc.d3","eggs","o48.r197.x_male_hypothalamus_inc.d3"
"6869","PRLR",7.87207531732826,"male","hypothalamus","inc.d9","eggs","o49.x_male_hypothalamus_inc.d9"
"6870","PRLR",8.14040505635105,"male","hypothalamus","inc.d9","eggs","o57.g59_male_hypothalamus_inc.d9"
"6871","PRLR",8.45191075759123,"male","hypothalamus","m.inc.d17","loss","o59.blu64_male_hypothalamus_m.inc.d17"
"6872","PRLR",8.73254096716841,"male","hypothalamus","prolong","eggs","pk.s.d.g_male_hypothalamus_prolong"
"6873","PRLR",7.59762146327919,"male","hypothalamus","lay","eggs","pk.s238.blk.w_male_hypothalamus_lay"
"6874","PRLR",8.4974457767865,"male","hypothalamus","lay","eggs","pk.w.s141.o_male_hypothalamus_lay"
"6875","PRLR",8.22735624049153,"male","hypothalamus","early","chicks","pu.blk.s102.y_male_hypothalamus_m.inc.d8"
"6876","PRLR",8.29899002290425,"male","hypothalamus","m.n2","loss","pu.s.o.r_male_hypothalamus_m.hatch"
"6877","PRLR",8.30013612424094,"male","hypothalamus","lay","eggs","r.s005.pk.blk_male_hypothalamus_lay"
"6878","PRLR",8.59776611527192,"male","hypothalamus","extend","chicks","r.s057.g.pk_male_hypothalamus_extend"
"6879","PRLR",8.69170002394828,"male","hypothalamus","early","chicks","r.s058.d.l_male_hypothalamus_m.inc.d8"
"6880","PRLR",8.1423328755096,"male","hypothalamus","bldg","reference","r.s059.d.o_male_hypothalamus_bldg"
"6881","PRLR",8.60470816918978,"male","hypothalamus","extend","chicks","r.s086.l.blk_male_hypothalamus_extend"
"6882","PRLR",8.56678607269213,"male","hypothalamus","lay","eggs","r.s116.blk.pu_male_hypothalamus_lay"
"6883","PRLR",8.30954187782819,"male","hypothalamus","extend","chicks","r.s172.l.y_male_hypothalamus_extend"
"6884","PRLR",8.19814150716623,"male","hypothalamus","n9","chicks","r.y.s007.blk_male_hypothalamus_n9"
"6885","PRLR",7.94353388864649,"male","hypothalamus","inc.d17","eggs","r176.blu54_male_hypothalamus_inc.d17"
"6886","PRLR",8.35714311925705,"male","hypothalamus","lay","eggs","r190.o43.x_male_hypothalamus_lay"
"6887","PRLR",8.26489380201746,"male","hypothalamus","n9","chicks","r195.x_male_hypothalamus_n9"
"6888","PRLR",8.71243855459423,"male","hypothalamus","m.inc.d9","loss","r196.x_male_hypothalamus_m.inc.d9"
"6889","PRLR",8.76766272741705,"male","hypothalamus","n9","chicks","r37.w100.x_male_hypothalamus_n9"
"6890","PRLR",8.48993011230252,"male","hypothalamus","early","chicks","r4.x_male_hypothalamus_m.inc.d8"
"6891","PRLR",8.47040111648973,"male","hypothalamus","hatch","chicks","r41.w99.x_male_hypothalamus_hatch"
"6892","PRLR",8.63571126871507,"male","hypothalamus","inc.d9","eggs","r45.x_male_hypothalamus_inc.d9"
"6893","PRLR",8.35513838239585,"male","hypothalamus","hatch","chicks","r72.y83.x_male_hypothalamus_hatch"
"6894","PRLR",8.33181758167322,"male","hypothalamus","prolong","eggs","r81.x_male_hypothalamus_inc.prolong"
"6895","PRLR",8.54789421688256,"male","hypothalamus","m.inc.d9","loss","r84.x_male_hypothalamus_m.inc.d9"
"6896","PRLR",8.00190381266801,"male","hypothalamus","m.inc.d9","loss","r85.g39_male_hypothalamus_m.inc.d9"
"6897","PRLR",8.60229848055684,"male","hypothalamus","prolong","eggs","r90.x_male_hypothalamus_inc.prolong"
"6898","PRLR",8.13569760204676,"male","hypothalamus","bldg","reference","s.pu148.blk.r_male_hypothalamus_bldg"
"6899","PRLR",8.47775276835714,"male","hypothalamus","early","chicks","s044.blk.d.r_male_hypothalamus_m.inc.d8"
"6900","PRLR",8.60680297245043,"male","hypothalamus","m.n2","loss","s062.d.blk.g_male_hypothalamus_m.hatch"
"6901","PRLR",8.4016696899324,"male","hypothalamus","m.inc.d17","loss","s064.g.blk.pu_male_hypothalamus_m.inc.d17"
"6902","PRLR",8.35460786313845,"male","hypothalamus","bldg","reference","s065.l.d.o_male_hypothalamus_bldg"
"6903","PRLR",8.11595731941876,"male","hypothalamus","bldg","reference","s066.l.d.r_male_hypothalamus_bldg"
"6904","PRLR",7.96565013508444,"male","hypothalamus","early","chicks","s067.o.l.y_male_hypothalamus_m.inc.d8"
"6905","PRLR",8.41875959602435,"male","hypothalamus","m.inc.d3","loss","s071.pu.g.pk_male_hypothalamus_m.inc.d3"
"6906","PRLR",8.43065310642502,"male","hypothalamus","m.n2","loss","s090.blk.pk.w_male_hypothalamus_m.hatch"
"6907","PRLR",8.44998461723443,"male","hypothalamus","m.inc.d17","loss","s096.g.blk.pk_male_hypothalamus_m.inc.d17"
"6908","PRLR",8.4141130847631,"male","hypothalamus","m.inc.d3","loss","s139.l.blk.w_male_hypothalamus_m.inc.d3"
"6909","PRLR",8.59493420245193,"male","hypothalamus","lay","eggs","s150.w.g.blk_male_hypothalamus_lay"
"6910","PRLR",8.48123351095564,"male","hypothalamus","m.inc.d3","loss","s175.blk.pu.pk_male_hypothalamus_m.inc.d3"
"6911","PRLR",7.55923622707331,"male","hypothalamus","n9","chicks","s187.l.o.r_male_hypothalamus_n9"
"6912","PRLR",8.54938699804769,"male","hypothalamus","lay","eggs","s243.blk.pk.r_male_hypothalamus_lay"
"6913","PRLR",8.70228351112707,"male","hypothalamus","inc.d9","eggs","w34.x_male_hypothalamus_inc.d9"
"6914","PRLR",8.0721027649981,"male","hypothalamus","control","reference","x.blk.blk.ATLAS_male_hypothalamus_control"
"6915","PRLR",8.23173211048373,"male","hypothalamus","n9","chicks","x.blk16_male_hypothalamus_n9.NYNO"
"6916","PRLR",8.47549761450287,"male","hypothalamus","m.n2","loss","x.blk23_male_hypothalamus_m.n2"
"6917","PRLR",8.46273876793184,"male","hypothalamus","inc.d9","eggs","x.blu106.o153_male_hypothalamus_inc.d9"
"6918","PRLR",8.61483137373469,"male","hypothalamus","inc.d17","eggs","x.blu117.w89_male_hypothalamus_inc.d17"
"6919","PRLR",8.05556084284639,"male","hypothalamus","n9","chicks","x.blu23.w14_male_hypothalamus_n9"
"6920","PRLR",8.32570492683563,"male","hypothalamus","n5","chicks","x.blu30_male_hypothalamus_n5"
"6921","PRLR",8.09063315261287,"male","hypothalamus","inc.d3","eggs","x.blu42.o28_male_hypothalamus_inc.d3.NYNO"
"6922","PRLR",8.48778983032919,"male","hypothalamus","prolong","eggs","x.blu57_male_hypothalamus_prolong"
"6923","PRLR",8.82882902050076,"male","hypothalamus","extend","chicks","x.blu69_male_hypothalamus_extend"
"6924","PRLR",8.51013181786408,"male","hypothalamus","extend","chicks","x.blu73_male_hypothalamus_extend"
"6925","PRLR",8.47180607419291,"male","hypothalamus","m.n2","loss","x.blu76_male_hypothalamus_m.hatch"
"6926","PRLR",8.39721805356711,"male","hypothalamus","control","reference","x.g.ATLAS_male_hypothalamus_control"
"6927","PRLR",6.83183612923061,"male","hypothalamus","control","reference","x.g.g.ATLAS_male_hypothalamus_control"
"6928","PRLR",8.76792714677831,"male","hypothalamus","inc.d9","eggs","x.g13.w109_male_hypothalamus_inc.d9"
"6929","PRLR",7.86663564167118,"male","hypothalamus","inc.d17","eggs","x.g14.w199_male_hypothalamus_inc.d17"
"6930","PRLR",8.18636586846456,"male","hypothalamus","inc.d3","eggs","x.g147.blu28_male_hypothalamus_inc.d3"
"6931","PRLR",8.44134819481208,"male","hypothalamus","m.inc.d3","loss","x.g5.w79_male_hypothalamus_m.inc.d3"
"6932","PRLR",8.14347755830237,"male","hypothalamus","hatch","chicks","x.g70_male_hypothalamus_hatch"
"6933","PRLR",8.09391091790549,"male","hypothalamus","m.inc.d9","loss","x.o117_male_hypothalamus_m.inc.d9"
"6934","PRLR",7.96434748893165,"male","hypothalamus","hatch","chicks","x.o160.w102_male_hypothalamus_hatch"
"6935","PRLR",8.46192339469851,"male","hypothalamus","inc.d3","eggs","x.o163.w101_male_hypothalamus_inc.d3"
"6936","PRLR",8.577585613913,"male","hypothalamus","n5","chicks","x.o164.w123_male_hypothalamus_n5"
"6937","PRLR",8.38697770328999,"male","hypothalamus","n9","chicks","x.o2_male_hypothalamus_n9"
"6938","PRLR",7.70628866684925,"male","hypothalamus","bldg","reference","x.o30.g134_male_hypothalamus_bldg"
"6939","PRLR",8.37240325209576,"male","hypothalamus","m.inc.d17","loss","x.o40.r70_male_hypothalamus_m.inc.d17"
"6940","PRLR",8.32623629387154,"male","hypothalamus","inc.d9","eggs","x.o47.y82_male_hypothalamus_inc.d9"
"6941","PRLR",8.8064696160884,"male","hypothalamus","m.n2","loss","x.o4_male_hypothalamus_m.hatch"
"6942","PRLR",8.4957957099128,"male","hypothalamus","n5","chicks","x.o68_male_hypothalamus_n5"
"6943","PRLR",8.56911609292671,"male","hypothalamus","m.inc.d17","loss","x.r10.w18_male_hypothalamus_m.inc.d17"
"6944","PRLR",7.87603010239317,"male","hypothalamus","hatch","chicks","x.r178_male_hypothalamus_hatch"
"6945","PRLR",8.43095206522371,"male","hypothalamus","n5","chicks","x.r181_male_hypothalamus_n5"
"6946","PRLR",8.6649876905293,"male","hypothalamus","m.inc.d3","loss","x.r185_male_hypothalamus_m.inc.d3"
"6947","PRLR",8.21656391732865,"male","hypothalamus","inc.d17","eggs","x.r29.w96_male_hypothalamus_inc.d17"
"6948","PRLR",8.28054230860049,"male","hypothalamus","inc.d3","eggs","x.r64.g140_male_hypothalamus_inc.d3"
"6949","PRLR",6.80756507398773,"male","hypothalamus","bldg","reference","x.r67.blu35_male_hypothalamus_bldg"
"6950","PRLR",8.7233219734318,"male","hypothalamus","inc.d9","eggs","x.w192.o157_male_hypothalamus_inc.d9"
"6951","PRLR",8.32224196771796,"male","hypothalamus","inc.d17","eggs","x.y132.w76_male_hypothalamus_inc.d17"
"6952","PRLR",7.79497804539429,"male","hypothalamus","inc.d9","eggs","x.y141.w116_male_hypothalamus_inc.d9"
"6953","PRLR",8.5351568133373,"male","hypothalamus","early","chicks","x.y51_male_hypothalamus_m.inc.d8"
"6954","PRLR",8.62779434712214,"male","hypothalamus","prolong","eggs","x.y79_male_hypothalamus_prolong"
"6955","PRLR",8.71840520987092,"male","hypothalamus","m.inc.d9","loss","y.w.blk_male_hypothalamus_m.inc.d9"
"6956","PRLR",7.73350083167583,"male","hypothalamus","n9","chicks","y129.x_male_hypothalamus_n9"
"6957","PRLR",8.35628713163007,"male","hypothalamus","n9","chicks","y131.w185.x_male_hypothalamus_n9"
"6958","PRLR",8.23705873810783,"male","hypothalamus","inc.d17","eggs","y133.w77.r58_male_hypothalamus_inc.d17"
"6959","PRLR",8.75111462282757,"male","hypothalamus","m.inc.d17","loss","y148.w81.g145_male_hypothalamus_m.inc.d17"
"6960","PRLR",8.69784508676466,"male","hypothalamus","inc.d3","eggs","y149.r52.x_male_hypothalamus_inc.d3"
"6961","PRLR",8.70757439731234,"male","hypothalamus","m.inc.d3","loss","y18.x_male_hypothalamus_m.inc.d3"
"6962","PRLR",7.99083747850075,"male","hypothalamus","m.inc.d17","loss","y4.x_male_hypothalamus_m.inc.d17"
"6963","PRLR",8.38915902826324,"male","hypothalamus","early","chicks","y55.x_male_hypothalamus_m.inc.d8"
"6964","PRLR",7.49895771443494,"male","hypothalamus","m.inc.d9","loss","y63.x_male_hypothalamus_m.inc.d9"
"6965","PRLR",8.59062172432564,"male","hypothalamus","inc.d9","eggs","y95.g131.x_male_hypothalamus_inc.d9"
"6966","PRLR",8.10263221351198,"male","hypothalamus","inc.d3","eggs","y98.o50.x_male_hypothalamus_inc.d3"
"6967","PTEN",11.1007954830438,"male","hypothalamus","control","reference","L.Blu13_male_hypothalamus_control.NYNO"
"6968","PTEN",10.8052001923025,"male","hypothalamus","control","reference","L.G107_male_hypothalamus_control"
"6969","PTEN",10.7148282603513,"male","hypothalamus","control","reference","L.R3_male_hypothalamus_control"
"6970","PTEN",11.2641628698221,"male","hypothalamus","control","reference","L.R8_male_hypothalamus_control"
"6971","PTEN",11.1032786711068,"male","hypothalamus","control","reference","L.W33_male_hypothalamus_control.NYNO"
"6972","PTEN",10.9746035705348,"male","hypothalamus","control","reference","L.W3_male_hypothalamus_control"
"6973","PTEN",10.8243036993772,"male","hypothalamus","control","reference","L.W4_male_hypothalamus_control"
"6974","PTEN",11.063292714204,"male","hypothalamus","control","reference","R.Y108.W29_male_hypothalamus_control.NYNO"
"6975","PTEN",11.4143783312885,"male","hypothalamus","prolong","eggs","blk.s030.o.g_male_hypothalamus_prolong"
"6976","PTEN",11.3337560891956,"male","hypothalamus","n5","chicks","blk12.x_male_hypothalamus_n5.NYNO"
"6977","PTEN",11.3123663817554,"male","hypothalamus","inc.d17","eggs","blk17.x_male_hypothalamus_inc.d17"
"6978","PTEN",11.3066861687169,"male","hypothalamus","m.inc.d3","loss","blk5.x_male_hypothalamus_m.inc.d3"
"6979","PTEN",11.1419019749638,"male","hypothalamus","m.n2","loss","blu10.w26.x_male_hypothalamus_m.hatch"
"6980","PTEN",11.3714847803926,"male","hypothalamus","hatch","chicks","blu104.w120.x_male_hypothalamus_hatch"
"6981","PTEN",11.4506872568996,"male","hypothalamus","inc.d9","eggs","blu108.w40.o158_male_hypothalamus_inc.d9"
"6982","PTEN",11.3441119357938,"male","hypothalamus","inc.d3","eggs","blu111.w113.x_male_hypothalamus_inc.d3"
"6983","PTEN",11.3221135977713,"male","hypothalamus","inc.d17","eggs","blu113.w124.x_male_hypothalamus_inc.d17"
"6984","PTEN",11.2394974877827,"male","hypothalamus","bldg","reference","blu114.r38.w198_male_hypothalamus_bldg"
"6985","PTEN",10.9208843172595,"male","hypothalamus","inc.d17","eggs","blu121.w91.x_male_hypothalamus_inc.d17"
"6986","PTEN",11.4102889973158,"male","hypothalamus","bldg","reference","blu33.y88.x_male_hypothalamus_bldg"
"6987","PTEN",11.3828369974101,"male","hypothalamus","n5","chicks","blu37.r65.x_male_hypothalamus_n5"
"6988","PTEN",11.2139350819334,"male","hypothalamus","n5","chicks","blu41.y100.x_male_hypothalamus_n5.NYNO"
"6989","PTEN",11.1891651874452,"male","hypothalamus","n9","chicks","blu81.r88_male_hypothalamus_n9"
"6990","PTEN",11.3093666883615,"male","hypothalamus","m.n2","loss","blu84.x_male_hypothalamus_extend.hatch"
"6991","PTEN",11.3670909116776,"male","hypothalamus","n5","chicks","d.s008.y.blk_male_hypothalamus_n5"
"6992","PTEN",11.3920171618111,"male","hypothalamus","n5","chicks","d.s047.blk.o_male_hypothalamus_n5"
"6993","PTEN",11.4035441057343,"male","hypothalamus","m.inc.d3","loss","d.s110.g.blk_male_hypothalamus_m.inc.d3"
"6994","PTEN",11.2272733991843,"male","hypothalamus","m.inc.d3","loss","g.blk.s041.r_male_hypothalamus_m.inc.d3"
"6995","PTEN",11.1657819002093,"male","hypothalamus","m.inc.d17","loss","g.o.y.s037_male_hypothalamus_m.inc.d17"
"6996","PTEN",11.2041919436164,"male","hypothalamus","n9","chicks","g.s.blk.d_male_hypothalamus_n9"
"6997","PTEN",11.1167368847091,"male","hypothalamus","lay","eggs","g.s.blk.y_male_hypothalamus_lay"
"6998","PTEN",11.3260114296619,"male","hypothalamus","lay","eggs","g.s043.pu.blk_male_hypothalamus_lay"
"6999","PTEN",11.1968954605517,"male","hypothalamus","m.n2","loss","g.s075.pk.pu_male_hypothalamus_m.hatch"
"7000","PTEN",11.1962400360689,"male","hypothalamus","early","chicks","g.s111.r.blk_male_hypothalamus_m.inc.d8"
"7001","PTEN",11.192580502251,"male","hypothalamus","early","chicks","g.s179.o.pk_male_hypothalamus_m.inc.d8"
"7002","PTEN",11.2293336734734,"male","hypothalamus","extend","chicks","g.s351.pk.w_male_hypothalamus_extend"
"7003","PTEN",11.2625286382707,"male","hypothalamus","prolong","eggs","g.y.o.s_male_hypothalamus_prolong"
"7004","PTEN",11.2586100551671,"male","hypothalamus","bldg","reference","g104.w82.x_male_hypothalamus_bldg"
"7005","PTEN",11.4126994641027,"male","hypothalamus","hatch","chicks","g114.w83.x_male_hypothalamus_hatch"
"7006","PTEN",11.315042154722,"male","hypothalamus","inc.d17","eggs","g130.y81.x_male_hypothalamus_inc.d17"
"7007","PTEN",11.2512126003065,"male","hypothalamus","early","chicks","g137.r24.w5_male_hypothalamus_m.inc.d8"
"7008","PTEN",11.3758400735193,"male","hypothalamus","inc.d17","eggs","g143.blu32.x_male_hypothalamus_inc.d17"
"7009","PTEN",11.1647032545493,"male","hypothalamus","inc.d3","eggs","g146.blu51_male_hypothalamus_inc.d3.NYNO"
"7010","PTEN",11.1024746080441,"male","hypothalamus","inc.d3","eggs","g20.w106.x_male_hypothalamus_inc.d3"
"7011","PTEN",11.1895716647219,"male","hypothalamus","extend","chicks","g3.g119.w20_male_hypothalamus_extend"
"7012","PTEN",11.1879886031874,"male","hypothalamus","m.inc.d17","loss","g32.blu79_male_hypothalamus_m.inc.d17"
"7013","PTEN",10.8997029763767,"male","hypothalamus","m.n2","loss","g34.x_male_hypothalamus_m.hatch"
"7014","PTEN",11.2076401728942,"male","hypothalamus","prolong","eggs","g38.x_male_hypothalamus_inc.prolong"
"7015","PTEN",11.3098963194786,"male","hypothalamus","bldg","reference","g52.blu58_male_hypothalamus_bldg"
"7016","PTEN",11.166840395504,"male","hypothalamus","hatch","chicks","g53.y84_male_hypothalamus_hatch"
"7017","PTEN",11.4771621531739,"male","hypothalamus","extend","chicks","g8.y197_male_hypothalamus_extend"
"7018","PTEN",11.3118706523358,"male","hypothalamus","extend","chicks","l.s.o.blk_male_hypothalamus_extend"
"7019","PTEN",11.3902710559715,"male","hypothalamus","m.inc.d17","loss","l.s024.y.g_male_hypothalamus_m.inc.d17"
"7020","PTEN",11.1376106108899,"male","hypothalamus","prolong","eggs","l.s080.blk.r_male_hypothalamus_prolong"
"7021","PTEN",11.0978221400363,"male","hypothalamus","m.inc.d9","loss","l.s280.g.blk_male_hypothalamus_m.inc.d9"
"7022","PTEN",11.1387768453382,"male","hypothalamus","m.inc.d9","loss","o.d.s009_male_hypothalamus_m.inc.d9.NYNO"
"7023","PTEN",11.300656178768,"male","hypothalamus","lay","eggs","o.s.w.r_male_hypothalamus_lay"
"7024","PTEN",11.1371774131961,"male","hypothalamus","m.inc.d3","loss","o.s010.r.blk_male_hypothalamus_m.inc.d3"
"7025","PTEN",11.2289090146756,"male","hypothalamus","prolong","eggs","o114.blu9_male_hypothalamus_inc.prolong"
"7026","PTEN",11.3836225294009,"male","hypothalamus","n5","chicks","o152.o120.w42_male_hypothalamus_n5"
"7027","PTEN",11.2763749011096,"male","hypothalamus","m.n2","loss","o3.x_male_hypothalamus_m.n2"
"7028","PTEN",11.4070587602933,"male","hypothalamus","hatch","chicks","o39.y77.x_male_hypothalamus_hatch"
"7029","PTEN",11.398961709665,"male","hypothalamus","hatch","chicks","o44.blu26.x_male_hypothalamus_hatch"
"7030","PTEN",11.3074033553316,"male","hypothalamus","inc.d3","eggs","o48.r197.x_male_hypothalamus_inc.d3"
"7031","PTEN",11.2353433812193,"male","hypothalamus","inc.d9","eggs","o49.x_male_hypothalamus_inc.d9"
"7032","PTEN",11.1490558811978,"male","hypothalamus","inc.d9","eggs","o57.g59_male_hypothalamus_inc.d9"
"7033","PTEN",11.3043833467003,"male","hypothalamus","m.inc.d17","loss","o59.blu64_male_hypothalamus_m.inc.d17"
"7034","PTEN",11.1172786626076,"male","hypothalamus","prolong","eggs","pk.s.d.g_male_hypothalamus_prolong"
"7035","PTEN",11.2978945763176,"male","hypothalamus","lay","eggs","pk.s238.blk.w_male_hypothalamus_lay"
"7036","PTEN",11.0521550810436,"male","hypothalamus","lay","eggs","pk.w.s141.o_male_hypothalamus_lay"
"7037","PTEN",11.2255956494391,"male","hypothalamus","early","chicks","pu.blk.s102.y_male_hypothalamus_m.inc.d8"
"7038","PTEN",11.2075926320808,"male","hypothalamus","m.n2","loss","pu.s.o.r_male_hypothalamus_m.hatch"
"7039","PTEN",11.4645205299055,"male","hypothalamus","lay","eggs","r.s005.pk.blk_male_hypothalamus_lay"
"7040","PTEN",11.2183643793554,"male","hypothalamus","extend","chicks","r.s057.g.pk_male_hypothalamus_extend"
"7041","PTEN",11.2561540434097,"male","hypothalamus","early","chicks","r.s058.d.l_male_hypothalamus_m.inc.d8"
"7042","PTEN",11.2116443302907,"male","hypothalamus","bldg","reference","r.s059.d.o_male_hypothalamus_bldg"
"7043","PTEN",11.0815497792038,"male","hypothalamus","extend","chicks","r.s086.l.blk_male_hypothalamus_extend"
"7044","PTEN",11.3088170106947,"male","hypothalamus","lay","eggs","r.s116.blk.pu_male_hypothalamus_lay"
"7045","PTEN",11.2918535665363,"male","hypothalamus","extend","chicks","r.s172.l.y_male_hypothalamus_extend"
"7046","PTEN",11.1571467507588,"male","hypothalamus","n9","chicks","r.y.s007.blk_male_hypothalamus_n9"
"7047","PTEN",11.2279697634984,"male","hypothalamus","inc.d17","eggs","r176.blu54_male_hypothalamus_inc.d17"
"7048","PTEN",11.2725551023543,"male","hypothalamus","lay","eggs","r190.o43.x_male_hypothalamus_lay"
"7049","PTEN",11.0526725017862,"male","hypothalamus","n9","chicks","r195.x_male_hypothalamus_n9"
"7050","PTEN",11.2141094834391,"male","hypothalamus","m.inc.d9","loss","r196.x_male_hypothalamus_m.inc.d9"
"7051","PTEN",11.2180220770489,"male","hypothalamus","n9","chicks","r37.w100.x_male_hypothalamus_n9"
"7052","PTEN",11.2126503206048,"male","hypothalamus","early","chicks","r4.x_male_hypothalamus_m.inc.d8"
"7053","PTEN",11.2678109559918,"male","hypothalamus","hatch","chicks","r41.w99.x_male_hypothalamus_hatch"
"7054","PTEN",11.1744048859607,"male","hypothalamus","inc.d9","eggs","r45.x_male_hypothalamus_inc.d9"
"7055","PTEN",11.264707368066,"male","hypothalamus","hatch","chicks","r72.y83.x_male_hypothalamus_hatch"
"7056","PTEN",11.4783457948242,"male","hypothalamus","prolong","eggs","r81.x_male_hypothalamus_inc.prolong"
"7057","PTEN",11.3492193242779,"male","hypothalamus","m.inc.d9","loss","r84.x_male_hypothalamus_m.inc.d9"
"7058","PTEN",10.9600580589682,"male","hypothalamus","m.inc.d9","loss","r85.g39_male_hypothalamus_m.inc.d9"
"7059","PTEN",11.2656164577975,"male","hypothalamus","prolong","eggs","r90.x_male_hypothalamus_inc.prolong"
"7060","PTEN",11.3061723818185,"male","hypothalamus","bldg","reference","s.pu148.blk.r_male_hypothalamus_bldg"
"7061","PTEN",11.5479380802607,"male","hypothalamus","early","chicks","s044.blk.d.r_male_hypothalamus_m.inc.d8"
"7062","PTEN",11.2325837094574,"male","hypothalamus","m.n2","loss","s062.d.blk.g_male_hypothalamus_m.hatch"
"7063","PTEN",11.1865101893205,"male","hypothalamus","m.inc.d17","loss","s064.g.blk.pu_male_hypothalamus_m.inc.d17"
"7064","PTEN",11.1270051245633,"male","hypothalamus","bldg","reference","s065.l.d.o_male_hypothalamus_bldg"
"7065","PTEN",11.1035038526019,"male","hypothalamus","bldg","reference","s066.l.d.r_male_hypothalamus_bldg"
"7066","PTEN",11.4035962099874,"male","hypothalamus","early","chicks","s067.o.l.y_male_hypothalamus_m.inc.d8"
"7067","PTEN",11.5249304713368,"male","hypothalamus","m.inc.d3","loss","s071.pu.g.pk_male_hypothalamus_m.inc.d3"
"7068","PTEN",11.1644795748822,"male","hypothalamus","m.n2","loss","s090.blk.pk.w_male_hypothalamus_m.hatch"
"7069","PTEN",11.3523759270213,"male","hypothalamus","m.inc.d17","loss","s096.g.blk.pk_male_hypothalamus_m.inc.d17"
"7070","PTEN",11.2124338102267,"male","hypothalamus","m.inc.d3","loss","s139.l.blk.w_male_hypothalamus_m.inc.d3"
"7071","PTEN",11.3115440298596,"male","hypothalamus","lay","eggs","s150.w.g.blk_male_hypothalamus_lay"
"7072","PTEN",11.3859462152921,"male","hypothalamus","m.inc.d3","loss","s175.blk.pu.pk_male_hypothalamus_m.inc.d3"
