"","sex","tissue","treatment","gene","samples","counts"
"6329","male","hypothalamus","inc.d9","JUN","x.w192.o157_male_hypothalamus_inc.d9",8.4916245240439
"6330","male","hypothalamus","inc.d17","JUN","x.y132.w76_male_hypothalamus_inc.d17",9.26674308796422
"6331","male","hypothalamus","inc.d9","JUN","x.y141.w116_male_hypothalamus_inc.d9",8.89845362956717
"6332","male","hypothalamus","n9","JUN","y129.x_male_hypothalamus_n9",9.07348724741028
"6333","male","hypothalamus","n9","JUN","y131.w185.x_male_hypothalamus_n9",8.88777622822161
"6334","male","hypothalamus","inc.d17","JUN","y133.w77.r58_male_hypothalamus_inc.d17",8.70073172318436
"6335","male","hypothalamus","inc.d3","JUN","y149.r52.x_male_hypothalamus_inc.d3",8.88813332010995
"6336","male","hypothalamus","inc.d9","JUN","y95.g131.x_male_hypothalamus_inc.d9",8.61531567812129
"6337","male","hypothalamus","inc.d3","JUN","y98.o50.x_male_hypothalamus_inc.d3",8.95853775940096
"6338","male","hypothalamus","control","KCNJ5","L.Blu13_male_hypothalamus_control.NYNO",7.49251087092811
"6339","male","hypothalamus","control","KCNJ5","L.G107_male_hypothalamus_control",7.13103318580866
"6340","male","hypothalamus","control","KCNJ5","L.R3_male_hypothalamus_control",6.65314428103158
"6341","male","hypothalamus","control","KCNJ5","L.R8_male_hypothalamus_control",6.6727191692341
"6342","male","hypothalamus","control","KCNJ5","L.W33_male_hypothalamus_control.NYNO",7.05648635563307
"6343","male","hypothalamus","control","KCNJ5","L.W3_male_hypothalamus_control",7.47350202464148
"6344","male","hypothalamus","control","KCNJ5","L.W4_male_hypothalamus_control",6.88449816124232
"6345","male","hypothalamus","control","KCNJ5","R.Y108.W29_male_hypothalamus_control.NYNO",7.18615701348889
"6346","male","hypothalamus","n5","KCNJ5","blk12.x_male_hypothalamus_n5.NYNO",6.69363335510318
"6347","male","hypothalamus","inc.d17","KCNJ5","blk17.x_male_hypothalamus_inc.d17",7.06492484709992
"6348","male","hypothalamus","hatch","KCNJ5","blu104.w120.x_male_hypothalamus_hatch",6.64091091146036
"6349","male","hypothalamus","inc.d9","KCNJ5","blu108.w40.o158_male_hypothalamus_inc.d9",6.94611842426327
"6350","male","hypothalamus","inc.d3","KCNJ5","blu111.w113.x_male_hypothalamus_inc.d3",6.98136430645016
"6351","male","hypothalamus","inc.d17","KCNJ5","blu113.w124.x_male_hypothalamus_inc.d17",6.8455566188707
"6352","male","hypothalamus","bldg","KCNJ5","blu114.r38.w198_male_hypothalamus_bldg",7.70213118011963
"6353","male","hypothalamus","inc.d17","KCNJ5","blu121.w91.x_male_hypothalamus_inc.d17",6.88046895484734
"6354","male","hypothalamus","bldg","KCNJ5","blu33.y88.x_male_hypothalamus_bldg",7.11116157372495
"6355","male","hypothalamus","n5","KCNJ5","blu37.r65.x_male_hypothalamus_n5",7.00113250012124
"6356","male","hypothalamus","n5","KCNJ5","blu41.y100.x_male_hypothalamus_n5.NYNO",7.39411536613758
"6357","male","hypothalamus","n9","KCNJ5","blu81.r88_male_hypothalamus_n9",6.92208782284782
"6358","male","hypothalamus","n5","KCNJ5","d.s008.y.blk_male_hypothalamus_n5",6.76569311844269
"6359","male","hypothalamus","n5","KCNJ5","d.s047.blk.o_male_hypothalamus_n5",7.11693163085132
"6360","male","hypothalamus","n9","KCNJ5","g.s.blk.d_male_hypothalamus_n9",6.89067556807612
"6361","male","hypothalamus","lay","KCNJ5","g.s.blk.y_male_hypothalamus_lay",6.7176820604779
"6362","male","hypothalamus","lay","KCNJ5","g.s043.pu.blk_male_hypothalamus_lay",6.96757822667452
"6363","male","hypothalamus","bldg","KCNJ5","g104.w82.x_male_hypothalamus_bldg",7.22405213394312
"6364","male","hypothalamus","hatch","KCNJ5","g114.w83.x_male_hypothalamus_hatch",7.48686970661178
"6365","male","hypothalamus","inc.d17","KCNJ5","g130.y81.x_male_hypothalamus_inc.d17",6.96924773806911
"6366","male","hypothalamus","inc.d17","KCNJ5","g143.blu32.x_male_hypothalamus_inc.d17",6.8683355929346
"6367","male","hypothalamus","inc.d3","KCNJ5","g146.blu51_male_hypothalamus_inc.d3.NYNO",6.51071326565238
"6368","male","hypothalamus","inc.d3","KCNJ5","g20.w106.x_male_hypothalamus_inc.d3",6.93215053102948
"6369","male","hypothalamus","bldg","KCNJ5","g52.blu58_male_hypothalamus_bldg",7.01543094749185
"6370","male","hypothalamus","hatch","KCNJ5","g53.y84_male_hypothalamus_hatch",7.14194129466115
"6371","male","hypothalamus","lay","KCNJ5","o.s.w.r_male_hypothalamus_lay",6.8099334858388
"6372","male","hypothalamus","n5","KCNJ5","o152.o120.w42_male_hypothalamus_n5",6.98963622286456
"6373","male","hypothalamus","hatch","KCNJ5","o39.y77.x_male_hypothalamus_hatch",7.12250549687659
"6374","male","hypothalamus","hatch","KCNJ5","o44.blu26.x_male_hypothalamus_hatch",7.1485549259098
"6375","male","hypothalamus","inc.d3","KCNJ5","o48.r197.x_male_hypothalamus_inc.d3",6.96847090767042
"6376","male","hypothalamus","inc.d9","KCNJ5","o49.x_male_hypothalamus_inc.d9",6.85229974627487
"6377","male","hypothalamus","inc.d9","KCNJ5","o57.g59_male_hypothalamus_inc.d9",6.9671938180331
"6378","male","hypothalamus","lay","KCNJ5","pk.s238.blk.w_male_hypothalamus_lay",7.43097488842142
"6379","male","hypothalamus","lay","KCNJ5","pk.w.s141.o_male_hypothalamus_lay",7.09238020633682
"6380","male","hypothalamus","lay","KCNJ5","r.s005.pk.blk_male_hypothalamus_lay",7.17761911668331
"6381","male","hypothalamus","bldg","KCNJ5","r.s059.d.o_male_hypothalamus_bldg",6.78787328766889
"6382","male","hypothalamus","lay","KCNJ5","r.s116.blk.pu_male_hypothalamus_lay",6.91565558182728
"6383","male","hypothalamus","n9","KCNJ5","r.y.s007.blk_male_hypothalamus_n9",7.14484509016917
"6384","male","hypothalamus","inc.d17","KCNJ5","r176.blu54_male_hypothalamus_inc.d17",6.79145829088111
"6385","male","hypothalamus","lay","KCNJ5","r190.o43.x_male_hypothalamus_lay",7.0711315244995
"6386","male","hypothalamus","n9","KCNJ5","r195.x_male_hypothalamus_n9",6.88436342098876
"6387","male","hypothalamus","n9","KCNJ5","r37.w100.x_male_hypothalamus_n9",7.11262973497822
"6388","male","hypothalamus","hatch","KCNJ5","r41.w99.x_male_hypothalamus_hatch",7.15095772783515
"6389","male","hypothalamus","inc.d9","KCNJ5","r45.x_male_hypothalamus_inc.d9",7.03840464338206
"6390","male","hypothalamus","hatch","KCNJ5","r72.y83.x_male_hypothalamus_hatch",7.03810136243315
"6391","male","hypothalamus","bldg","KCNJ5","s.pu148.blk.r_male_hypothalamus_bldg",7.18625205184556
"6392","male","hypothalamus","bldg","KCNJ5","s065.l.d.o_male_hypothalamus_bldg",7.10242863254888
"6393","male","hypothalamus","bldg","KCNJ5","s066.l.d.r_male_hypothalamus_bldg",6.93520877928206
"6394","male","hypothalamus","lay","KCNJ5","s150.w.g.blk_male_hypothalamus_lay",6.99644369776259
"6395","male","hypothalamus","n9","KCNJ5","s187.l.o.r_male_hypothalamus_n9",6.8416810245182
"6396","male","hypothalamus","lay","KCNJ5","s243.blk.pk.r_male_hypothalamus_lay",7.18052542534603
"6397","male","hypothalamus","inc.d9","KCNJ5","w34.x_male_hypothalamus_inc.d9",6.97230859176277
"6398","male","hypothalamus","control","KCNJ5","x.blk.blk.ATLAS_male_hypothalamus_control",6.30165808253699
"6399","male","hypothalamus","n9","KCNJ5","x.blk16_male_hypothalamus_n9.NYNO",6.68400661208587
"6400","male","hypothalamus","inc.d9","KCNJ5","x.blu106.o153_male_hypothalamus_inc.d9",6.77531337880194
"6401","male","hypothalamus","inc.d17","KCNJ5","x.blu117.w89_male_hypothalamus_inc.d17",6.74466731418414
"6402","male","hypothalamus","n9","KCNJ5","x.blu23.w14_male_hypothalamus_n9",6.60710510389326
"6403","male","hypothalamus","n5","KCNJ5","x.blu30_male_hypothalamus_n5",7.07782630651437
"6404","male","hypothalamus","inc.d3","KCNJ5","x.blu42.o28_male_hypothalamus_inc.d3.NYNO",7.213203056569
"6405","male","hypothalamus","control","KCNJ5","x.g.ATLAS_male_hypothalamus_control",6.72875984110356
"6406","male","hypothalamus","control","KCNJ5","x.g.g.ATLAS_male_hypothalamus_control",7.30569470669168
"6407","male","hypothalamus","inc.d9","KCNJ5","x.g13.w109_male_hypothalamus_inc.d9",6.83778493158441
"6408","male","hypothalamus","inc.d17","KCNJ5","x.g14.w199_male_hypothalamus_inc.d17",7.03206350816879
"6409","male","hypothalamus","inc.d3","KCNJ5","x.g147.blu28_male_hypothalamus_inc.d3",7.05701904762659
"6410","male","hypothalamus","hatch","KCNJ5","x.g70_male_hypothalamus_hatch",6.8439333889228
"6411","male","hypothalamus","hatch","KCNJ5","x.o160.w102_male_hypothalamus_hatch",7.03146593929527
"6412","male","hypothalamus","inc.d3","KCNJ5","x.o163.w101_male_hypothalamus_inc.d3",6.90129224169858
"6413","male","hypothalamus","n5","KCNJ5","x.o164.w123_male_hypothalamus_n5",7.07895214824392
"6414","male","hypothalamus","n9","KCNJ5","x.o2_male_hypothalamus_n9",6.98683650263607
"6415","male","hypothalamus","bldg","KCNJ5","x.o30.g134_male_hypothalamus_bldg",6.78060314844549
"6416","male","hypothalamus","inc.d9","KCNJ5","x.o47.y82_male_hypothalamus_inc.d9",7.3397303429146
"6417","male","hypothalamus","n5","KCNJ5","x.o68_male_hypothalamus_n5",7.14157569727669
"6418","male","hypothalamus","hatch","KCNJ5","x.r178_male_hypothalamus_hatch",6.93148181304043
"6419","male","hypothalamus","n5","KCNJ5","x.r181_male_hypothalamus_n5",6.97884001826178
"6420","male","hypothalamus","inc.d17","KCNJ5","x.r29.w96_male_hypothalamus_inc.d17",6.99658703745915
"6421","male","hypothalamus","inc.d3","KCNJ5","x.r64.g140_male_hypothalamus_inc.d3",7.11754381449782
"6422","male","hypothalamus","bldg","KCNJ5","x.r67.blu35_male_hypothalamus_bldg",7.19837036117671
"6423","male","hypothalamus","inc.d9","KCNJ5","x.w192.o157_male_hypothalamus_inc.d9",6.78733204664716
"6424","male","hypothalamus","inc.d17","KCNJ5","x.y132.w76_male_hypothalamus_inc.d17",6.94022876293985
"6425","male","hypothalamus","inc.d9","KCNJ5","x.y141.w116_male_hypothalamus_inc.d9",7.02995475783377
"6426","male","hypothalamus","n9","KCNJ5","y129.x_male_hypothalamus_n9",7.11598417143376
"6427","male","hypothalamus","n9","KCNJ5","y131.w185.x_male_hypothalamus_n9",6.75015346577212
"6428","male","hypothalamus","inc.d17","KCNJ5","y133.w77.r58_male_hypothalamus_inc.d17",6.89687057908927
"6429","male","hypothalamus","inc.d3","KCNJ5","y149.r52.x_male_hypothalamus_inc.d3",7.04563493920011
"6430","male","hypothalamus","inc.d9","KCNJ5","y95.g131.x_male_hypothalamus_inc.d9",7.18319336760549
"6431","male","hypothalamus","inc.d3","KCNJ5","y98.o50.x_male_hypothalamus_inc.d3",7.12187732050607
"6432","male","hypothalamus","control","LBH","L.Blu13_male_hypothalamus_control.NYNO",9.16936382492913
"6433","male","hypothalamus","control","LBH","L.G107_male_hypothalamus_control",9.44471061484009
"6434","male","hypothalamus","control","LBH","L.R3_male_hypothalamus_control",9.34760359046154
"6435","male","hypothalamus","control","LBH","L.R8_male_hypothalamus_control",9.89319448641542
"6436","male","hypothalamus","control","LBH","L.W33_male_hypothalamus_control.NYNO",9.73088058733743
"6437","male","hypothalamus","control","LBH","L.W3_male_hypothalamus_control",9.56602657518922
"6438","male","hypothalamus","control","LBH","L.W4_male_hypothalamus_control",9.42274133393257
"6439","male","hypothalamus","control","LBH","R.Y108.W29_male_hypothalamus_control.NYNO",9.36588320963798
"6440","male","hypothalamus","n5","LBH","blk12.x_male_hypothalamus_n5.NYNO",9.15403448240585
"6441","male","hypothalamus","inc.d17","LBH","blk17.x_male_hypothalamus_inc.d17",9.09406293671239
"6442","male","hypothalamus","hatch","LBH","blu104.w120.x_male_hypothalamus_hatch",9.25566471772069
"6443","male","hypothalamus","inc.d9","LBH","blu108.w40.o158_male_hypothalamus_inc.d9",9.18390912984469
"6444","male","hypothalamus","inc.d3","LBH","blu111.w113.x_male_hypothalamus_inc.d3",9.09063853647654
"6445","male","hypothalamus","inc.d17","LBH","blu113.w124.x_male_hypothalamus_inc.d17",9.44465384931792
"6446","male","hypothalamus","bldg","LBH","blu114.r38.w198_male_hypothalamus_bldg",9.63549363661214
"6447","male","hypothalamus","inc.d17","LBH","blu121.w91.x_male_hypothalamus_inc.d17",9.99494727137555
"6448","male","hypothalamus","bldg","LBH","blu33.y88.x_male_hypothalamus_bldg",9.45251285027623
"6449","male","hypothalamus","n5","LBH","blu37.r65.x_male_hypothalamus_n5",9.56031097110942
"6450","male","hypothalamus","n5","LBH","blu41.y100.x_male_hypothalamus_n5.NYNO",9.22451593023358
"6451","male","hypothalamus","n9","LBH","blu81.r88_male_hypothalamus_n9",9.22041252551429
"6452","male","hypothalamus","n5","LBH","d.s008.y.blk_male_hypothalamus_n5",9.19253187111064
"6453","male","hypothalamus","n5","LBH","d.s047.blk.o_male_hypothalamus_n5",9.22551176893405
"6454","male","hypothalamus","n9","LBH","g.s.blk.d_male_hypothalamus_n9",9.24198714141857
"6455","male","hypothalamus","lay","LBH","g.s.blk.y_male_hypothalamus_lay",9.18228923597213
"6456","male","hypothalamus","lay","LBH","g.s043.pu.blk_male_hypothalamus_lay",9.37501608302441
"6457","male","hypothalamus","bldg","LBH","g104.w82.x_male_hypothalamus_bldg",9.69933614291969
"6458","male","hypothalamus","hatch","LBH","g114.w83.x_male_hypothalamus_hatch",9.5516229622953
"6459","male","hypothalamus","inc.d17","LBH","g130.y81.x_male_hypothalamus_inc.d17",9.15473380216454
"6460","male","hypothalamus","inc.d17","LBH","g143.blu32.x_male_hypothalamus_inc.d17",9.12718609156416
"6461","male","hypothalamus","inc.d3","LBH","g146.blu51_male_hypothalamus_inc.d3.NYNO",9.45522540720222
"6462","male","hypothalamus","inc.d3","LBH","g20.w106.x_male_hypothalamus_inc.d3",9.56295866344344
"6463","male","hypothalamus","bldg","LBH","g52.blu58_male_hypothalamus_bldg",9.003806871097
"6464","male","hypothalamus","hatch","LBH","g53.y84_male_hypothalamus_hatch",9.45287167227604
"6465","male","hypothalamus","lay","LBH","o.s.w.r_male_hypothalamus_lay",9.52842032139415
"6466","male","hypothalamus","n5","LBH","o152.o120.w42_male_hypothalamus_n5",9.2257306798281
"6467","male","hypothalamus","hatch","LBH","o39.y77.x_male_hypothalamus_hatch",9.38109258748432
"6468","male","hypothalamus","hatch","LBH","o44.blu26.x_male_hypothalamus_hatch",9.21232317775614
"6469","male","hypothalamus","inc.d3","LBH","o48.r197.x_male_hypothalamus_inc.d3",8.90212582847736
"6470","male","hypothalamus","inc.d9","LBH","o49.x_male_hypothalamus_inc.d9",9.69345168905754
"6471","male","hypothalamus","inc.d9","LBH","o57.g59_male_hypothalamus_inc.d9",9.73598119069099
"6472","male","hypothalamus","lay","LBH","pk.s238.blk.w_male_hypothalamus_lay",9.0365590348025
"6473","male","hypothalamus","lay","LBH","pk.w.s141.o_male_hypothalamus_lay",9.5037274545643
"6474","male","hypothalamus","lay","LBH","r.s005.pk.blk_male_hypothalamus_lay",9.3270124206365
"6475","male","hypothalamus","bldg","LBH","r.s059.d.o_male_hypothalamus_bldg",9.40261216120447
"6476","male","hypothalamus","lay","LBH","r.s116.blk.pu_male_hypothalamus_lay",9.35676140928452
"6477","male","hypothalamus","n9","LBH","r.y.s007.blk_male_hypothalamus_n9",9.67397003251664
"6478","male","hypothalamus","inc.d17","LBH","r176.blu54_male_hypothalamus_inc.d17",9.84218548516997
"6479","male","hypothalamus","lay","LBH","r190.o43.x_male_hypothalamus_lay",9.37216289323696
"6480","male","hypothalamus","n9","LBH","r195.x_male_hypothalamus_n9",9.62873946824441
"6481","male","hypothalamus","n9","LBH","r37.w100.x_male_hypothalamus_n9",8.88072384174065
"6482","male","hypothalamus","hatch","LBH","r41.w99.x_male_hypothalamus_hatch",8.80527419471516
"6483","male","hypothalamus","inc.d9","LBH","r45.x_male_hypothalamus_inc.d9",9.34761056880764
"6484","male","hypothalamus","hatch","LBH","r72.y83.x_male_hypothalamus_hatch",9.44565602228201
"6485","male","hypothalamus","bldg","LBH","s.pu148.blk.r_male_hypothalamus_bldg",9.38172753756264
"6486","male","hypothalamus","bldg","LBH","s065.l.d.o_male_hypothalamus_bldg",9.37211502085747
"6487","male","hypothalamus","bldg","LBH","s066.l.d.r_male_hypothalamus_bldg",9.64672766263545
"6488","male","hypothalamus","lay","LBH","s150.w.g.blk_male_hypothalamus_lay",9.64138827170951
"6489","male","hypothalamus","n9","LBH","s187.l.o.r_male_hypothalamus_n9",8.89903231223832
"6490","male","hypothalamus","lay","LBH","s243.blk.pk.r_male_hypothalamus_lay",9.19864146095446
"6491","male","hypothalamus","inc.d9","LBH","w34.x_male_hypothalamus_inc.d9",9.43370336818935
"6492","male","hypothalamus","control","LBH","x.blk.blk.ATLAS_male_hypothalamus_control",9.30744500278194
"6493","male","hypothalamus","n9","LBH","x.blk16_male_hypothalamus_n9.NYNO",9.03252931376979
"6494","male","hypothalamus","inc.d9","LBH","x.blu106.o153_male_hypothalamus_inc.d9",9.12557945543219
"6495","male","hypothalamus","inc.d17","LBH","x.blu117.w89_male_hypothalamus_inc.d17",9.40332004368092
"6496","male","hypothalamus","n9","LBH","x.blu23.w14_male_hypothalamus_n9",9.88486600720141
"6497","male","hypothalamus","n5","LBH","x.blu30_male_hypothalamus_n5",9.08161311826785
"6498","male","hypothalamus","inc.d3","LBH","x.blu42.o28_male_hypothalamus_inc.d3.NYNO",9.4497982636487
"6499","male","hypothalamus","control","LBH","x.g.ATLAS_male_hypothalamus_control",8.93288439458751
"6500","male","hypothalamus","control","LBH","x.g.g.ATLAS_male_hypothalamus_control",9.13491265959802
"6501","male","hypothalamus","inc.d9","LBH","x.g13.w109_male_hypothalamus_inc.d9",8.91637874849248
"6502","male","hypothalamus","inc.d17","LBH","x.g14.w199_male_hypothalamus_inc.d17",9.55373886870579
"6503","male","hypothalamus","inc.d3","LBH","x.g147.blu28_male_hypothalamus_inc.d3",8.65455876995149
"6504","male","hypothalamus","hatch","LBH","x.g70_male_hypothalamus_hatch",9.26329356826536
"6505","male","hypothalamus","hatch","LBH","x.o160.w102_male_hypothalamus_hatch",9.3239197346075
"6506","male","hypothalamus","inc.d3","LBH","x.o163.w101_male_hypothalamus_inc.d3",8.96403987654384
"6507","male","hypothalamus","n5","LBH","x.o164.w123_male_hypothalamus_n5",9.45813502791556
"6508","male","hypothalamus","n9","LBH","x.o2_male_hypothalamus_n9",9.5398006950169
"6509","male","hypothalamus","bldg","LBH","x.o30.g134_male_hypothalamus_bldg",9.27561119679185
"6510","male","hypothalamus","inc.d9","LBH","x.o47.y82_male_hypothalamus_inc.d9",9.17836448673354
"6511","male","hypothalamus","n5","LBH","x.o68_male_hypothalamus_n5",9.33362481000322
"6512","male","hypothalamus","hatch","LBH","x.r178_male_hypothalamus_hatch",9.49804478097953
"6513","male","hypothalamus","n5","LBH","x.r181_male_hypothalamus_n5",9.45376508260992
"6514","male","hypothalamus","inc.d17","LBH","x.r29.w96_male_hypothalamus_inc.d17",9.60128563745633
"6515","male","hypothalamus","inc.d3","LBH","x.r64.g140_male_hypothalamus_inc.d3",8.87235508897876
"6516","male","hypothalamus","bldg","LBH","x.r67.blu35_male_hypothalamus_bldg",9.45950350926094
"6517","male","hypothalamus","inc.d9","LBH","x.w192.o157_male_hypothalamus_inc.d9",9.25325491406691
"6518","male","hypothalamus","inc.d17","LBH","x.y132.w76_male_hypothalamus_inc.d17",9.368058749829
"6519","male","hypothalamus","inc.d9","LBH","x.y141.w116_male_hypothalamus_inc.d9",9.2819691198056
"6520","male","hypothalamus","n9","LBH","y129.x_male_hypothalamus_n9",9.04690262203633
"6521","male","hypothalamus","n9","LBH","y131.w185.x_male_hypothalamus_n9",9.47288327005903
"6522","male","hypothalamus","inc.d17","LBH","y133.w77.r58_male_hypothalamus_inc.d17",9.61183850821309
"6523","male","hypothalamus","inc.d3","LBH","y149.r52.x_male_hypothalamus_inc.d3",9.25517396337727
"6524","male","hypothalamus","inc.d9","LBH","y95.g131.x_male_hypothalamus_inc.d9",9.26597741918159
"6525","male","hypothalamus","inc.d3","LBH","y98.o50.x_male_hypothalamus_inc.d3",8.99776321436972
"6526","male","hypothalamus","control","OXT","L.Blu13_male_hypothalamus_control.NYNO",9.44024035762668
"6527","male","hypothalamus","control","OXT","L.G107_male_hypothalamus_control",9.0280099054099
"6528","male","hypothalamus","control","OXT","L.R3_male_hypothalamus_control",10.5718032327878
"6529","male","hypothalamus","control","OXT","L.R8_male_hypothalamus_control",8.92168953639372
"6530","male","hypothalamus","control","OXT","L.W33_male_hypothalamus_control.NYNO",8.60603603448096
"6531","male","hypothalamus","control","OXT","L.W3_male_hypothalamus_control",11.7467073250013
"6532","male","hypothalamus","control","OXT","L.W4_male_hypothalamus_control",10.9136127949986
"6533","male","hypothalamus","control","OXT","R.Y108.W29_male_hypothalamus_control.NYNO",9.29101835931595
"6534","male","hypothalamus","n5","OXT","blk12.x_male_hypothalamus_n5.NYNO",9.56935952550501
"6535","male","hypothalamus","inc.d17","OXT","blk17.x_male_hypothalamus_inc.d17",7.23869465988629
"6536","male","hypothalamus","hatch","OXT","blu104.w120.x_male_hypothalamus_hatch",10.0392712423122
"6537","male","hypothalamus","inc.d9","OXT","blu108.w40.o158_male_hypothalamus_inc.d9",9.91686922652998
"6538","male","hypothalamus","inc.d3","OXT","blu111.w113.x_male_hypothalamus_inc.d3",10.4213355261723
"6539","male","hypothalamus","inc.d17","OXT","blu113.w124.x_male_hypothalamus_inc.d17",9.87675109723527
"6540","male","hypothalamus","bldg","OXT","blu114.r38.w198_male_hypothalamus_bldg",6.86385013077702
"6541","male","hypothalamus","inc.d17","OXT","blu121.w91.x_male_hypothalamus_inc.d17",11.5425770535757
"6542","male","hypothalamus","bldg","OXT","blu33.y88.x_male_hypothalamus_bldg",9.65177426839135
"6543","male","hypothalamus","n5","OXT","blu37.r65.x_male_hypothalamus_n5",9.7599755147736
"6544","male","hypothalamus","n5","OXT","blu41.y100.x_male_hypothalamus_n5.NYNO",8.66563576782426
"6545","male","hypothalamus","n9","OXT","blu81.r88_male_hypothalamus_n9",9.49554121093334
"6546","male","hypothalamus","n5","OXT","d.s008.y.blk_male_hypothalamus_n5",10.802030471323
"6547","male","hypothalamus","n5","OXT","d.s047.blk.o_male_hypothalamus_n5",8.34353810058111
"6548","male","hypothalamus","n9","OXT","g.s.blk.d_male_hypothalamus_n9",10.0031868882641
"6549","male","hypothalamus","lay","OXT","g.s.blk.y_male_hypothalamus_lay",12.2565068930423
"6550","male","hypothalamus","lay","OXT","g.s043.pu.blk_male_hypothalamus_lay",10.919184932335
"6551","male","hypothalamus","bldg","OXT","g104.w82.x_male_hypothalamus_bldg",9.79374542658259
"6552","male","hypothalamus","hatch","OXT","g114.w83.x_male_hypothalamus_hatch",9.37368660016755
"6553","male","hypothalamus","inc.d17","OXT","g130.y81.x_male_hypothalamus_inc.d17",9.50227688552438
"6554","male","hypothalamus","inc.d17","OXT","g143.blu32.x_male_hypothalamus_inc.d17",8.09842123397125
"6555","male","hypothalamus","inc.d3","OXT","g146.blu51_male_hypothalamus_inc.d3.NYNO",10.6736017866321
"6556","male","hypothalamus","inc.d3","OXT","g20.w106.x_male_hypothalamus_inc.d3",10.8184329106701
"6557","male","hypothalamus","bldg","OXT","g52.blu58_male_hypothalamus_bldg",9.61343861838166
"6558","male","hypothalamus","hatch","OXT","g53.y84_male_hypothalamus_hatch",7.64607670847471
"6559","male","hypothalamus","lay","OXT","o.s.w.r_male_hypothalamus_lay",10.1169746670088
"6560","male","hypothalamus","n5","OXT","o152.o120.w42_male_hypothalamus_n5",8.19928950707024
"6561","male","hypothalamus","hatch","OXT","o39.y77.x_male_hypothalamus_hatch",9.75440377883811
"6562","male","hypothalamus","hatch","OXT","o44.blu26.x_male_hypothalamus_hatch",9.77632742593076
"6563","male","hypothalamus","inc.d3","OXT","o48.r197.x_male_hypothalamus_inc.d3",10.0445465376765
"6564","male","hypothalamus","inc.d9","OXT","o49.x_male_hypothalamus_inc.d9",6.59619920771598
"6565","male","hypothalamus","inc.d9","OXT","o57.g59_male_hypothalamus_inc.d9",9.42199279171602
"6566","male","hypothalamus","lay","OXT","pk.s238.blk.w_male_hypothalamus_lay",9.69318925781432
"6567","male","hypothalamus","lay","OXT","pk.w.s141.o_male_hypothalamus_lay",9.33130693251363
"6568","male","hypothalamus","lay","OXT","r.s005.pk.blk_male_hypothalamus_lay",10.4165622808438
"6569","male","hypothalamus","bldg","OXT","r.s059.d.o_male_hypothalamus_bldg",10.9354908034352
"6570","male","hypothalamus","lay","OXT","r.s116.blk.pu_male_hypothalamus_lay",10.415661716306
"6571","male","hypothalamus","n9","OXT","r.y.s007.blk_male_hypothalamus_n9",7.10021691780954
"6572","male","hypothalamus","inc.d17","OXT","r176.blu54_male_hypothalamus_inc.d17",10.6525095148988
"6573","male","hypothalamus","lay","OXT","r190.o43.x_male_hypothalamus_lay",9.74586563890463
"6574","male","hypothalamus","n9","OXT","r195.x_male_hypothalamus_n9",10.903707192909
"6575","male","hypothalamus","n9","OXT","r37.w100.x_male_hypothalamus_n9",9.61832723431873
"6576","male","hypothalamus","hatch","OXT","r41.w99.x_male_hypothalamus_hatch",8.20845185629215
"6577","male","hypothalamus","inc.d9","OXT","r45.x_male_hypothalamus_inc.d9",10.5848819503944
"6578","male","hypothalamus","hatch","OXT","r72.y83.x_male_hypothalamus_hatch",8.96460941444335
"6579","male","hypothalamus","bldg","OXT","s.pu148.blk.r_male_hypothalamus_bldg",9.15135923158969
"6580","male","hypothalamus","bldg","OXT","s065.l.d.o_male_hypothalamus_bldg",11.2198756862018
"6581","male","hypothalamus","bldg","OXT","s066.l.d.r_male_hypothalamus_bldg",10.8349908090969
"6582","male","hypothalamus","lay","OXT","s150.w.g.blk_male_hypothalamus_lay",10.3503801716049
"6583","male","hypothalamus","n9","OXT","s187.l.o.r_male_hypothalamus_n9",9.29915022167379
"6584","male","hypothalamus","lay","OXT","s243.blk.pk.r_male_hypothalamus_lay",10.4475873026981
"6585","male","hypothalamus","inc.d9","OXT","w34.x_male_hypothalamus_inc.d9",10.116022730267
"6586","male","hypothalamus","control","OXT","x.blk.blk.ATLAS_male_hypothalamus_control",10.5280406409631
"6587","male","hypothalamus","n9","OXT","x.blk16_male_hypothalamus_n9.NYNO",10.5084316627043
"6588","male","hypothalamus","inc.d9","OXT","x.blu106.o153_male_hypothalamus_inc.d9",9.35380524371143
"6589","male","hypothalamus","inc.d17","OXT","x.blu117.w89_male_hypothalamus_inc.d17",9.37936964523609
"6590","male","hypothalamus","n9","OXT","x.blu23.w14_male_hypothalamus_n9",10.8056259551022
"6591","male","hypothalamus","n5","OXT","x.blu30_male_hypothalamus_n5",9.92933381238539
"6592","male","hypothalamus","inc.d3","OXT","x.blu42.o28_male_hypothalamus_inc.d3.NYNO",10.2698314157299
"6593","male","hypothalamus","control","OXT","x.g.ATLAS_male_hypothalamus_control",10.4896572347639
"6594","male","hypothalamus","control","OXT","x.g.g.ATLAS_male_hypothalamus_control",11.3903692583334
"6595","male","hypothalamus","inc.d9","OXT","x.g13.w109_male_hypothalamus_inc.d9",9.19862254956926
"6596","male","hypothalamus","inc.d17","OXT","x.g14.w199_male_hypothalamus_inc.d17",10.4837009632009
"6597","male","hypothalamus","inc.d3","OXT","x.g147.blu28_male_hypothalamus_inc.d3",10.2804043991354
"6598","male","hypothalamus","hatch","OXT","x.g70_male_hypothalamus_hatch",10.2353331094063
