"entrezid","padj","logpadj","lfc","tissue","direction","row.names","Name","geneid","gene"
"XP_015133910.1",0.00110915880323539,2.95500626951232,0.957178053985256,"gonads","m.n2",422213,"SLC7A3",422213,"SLC7A3"
"NP_001186572.2",0.0872985837471672,1.058992801836,0.95351267624714,"gonads","m.n2",423175,"SYT13",423175,"SYT13"
"XP_001235156.3",0.0764644205808377,1.11654059804641,0.94887534685931,"gonads","m.n2",420523,"CUBN",420523,"CUBN"
"XP_003643160.1",0.0351202201979061,1.45444276980364,0.938858213352575,"gonads","m.n2",426869,"SCN8A",426869,"SCN8A"
"NP_001012580.1",0.00294534070861893,2.53086446002304,0.937684858731638,"gonads","m.n2",420917,"ANKH",420917,"ANKH"
"NP_001107182.1",0.0886949485853515,1.05210111369677,0.928336626489538,"gonads","m.n2",771215,"LPAR3",771215,"LPAR3"
"NP_001006421.1",1.76119503637186e-05,4.75419254719579,0.924008597460484,"gonads","m.n2",422043,"MCM3",422043,"MCM3"
"NP_001026776.1",0.0433513250441754,1.36299762366461,0.923523601967788,"gonads","m.n2",431449,"RFK",431449,"RFK"
"XP_004942132.1",0.0119554569211537,1.92243382109202,0.923383575891478,"gonads","m.n2",423738,"RP11-574K11.31",423738,"RP11-574K11.31"
"XP_015132250.1",0.0753028918257365,1.12318834544811,0.921333800729253,"gonads","m.n2",423579,"TRIM9",423579,"TRIM9"
"XP_004951060.2",0.0175734802287558,1.75514222288306,0.906526075419609,"gonads","m.n2",101752327,"LOC101752327",101752327,"LOC101752327"
"XP_015140031.1",0.000106227333065385,3.97376372174661,0.904655280960921,"gonads","m.n2",421778,"BEND3",421778,"BEND3"
"XP_015154545.1",0.00974271964030757,2.01131979467067,0.901173182603323,"gonads","m.n2",419846,"DYRK3",419846,"DYRK3"
"XP_004947668.1",0.092737575379101,1.03274426290692,0.899369126631621,"gonads","m.n2",426790,"AP3M2",426790,"AP3M2"
"XP_015135471.1",0.0402070903135354,1.3956973545643,0.898129991822479,"gonads","m.n2",417389,"CA10",417389,"CA10"
"XP_015154663.1",0.0393133770496134,1.4054596483443,0.89140524366487,"gonads","m.n2",418479,"ADAMTS1",418479,"ADAMTS1"
