"","sex","tissue","treatment","gene","samples","counts"
"11690","male","pituitary","n5","CREM","x.o68_male_pituitary_n5",8.38551074386339
"11691","male","pituitary","m.inc.d17","CREM","x.r10.w18_male_pituitary_m.inc.d17",8.56321177105132
"11692","male","pituitary","hatch","CREM","x.r178_male_pituitary_hatch",9.25686364416957
"11693","male","pituitary","n5","CREM","x.r181_male_pituitary_n5",9.64221409798736
"11694","male","pituitary","m.inc.d3","CREM","x.r185_male_pituitary_m.inc.d3",8.29970401283616
"11695","male","pituitary","inc.d17","CREM","x.r29.w96_male_pituitary_inc.d17",8.5729696749891
"11696","male","pituitary","inc.d3","CREM","x.r64.g140_male_pituitary_inc.d3",8.59401156478066
"11697","male","pituitary","bldg","CREM","x.r67.blu35_male_pituitary_bldg.NYNO",8.3785736216387
"11698","male","pituitary","inc.d9","CREM","x.w192.o157_male_pituitary_inc.d9",8.62352260753059
"11699","male","pituitary","control","CREM","x.y.s.ATLAS_male_pituitary_control",8.32163557457301
"11700","male","pituitary","inc.d17","CREM","x.y132.w76_male_pituitary_inc.d17",9.03339679029925
"11701","male","pituitary","inc.d9","CREM","x.y141.w116_male_pituitary_inc.d9",8.66260003103258
"11702","male","pituitary","m.inc.d8","CREM","x.y51_male_pituitary_m.inc.d8",8.3079695998069
"11703","male","pituitary","prolong","CREM","x.y79_male_pituitary_prolong",8.93270936284401
"11704","male","pituitary","m.inc.d9","CREM","y.w.blk_male_pituitary_m.inc.d9",8.16280161027137
"11705","male","pituitary","n9","CREM","y129.x_male_pituitary_n9",8.68100031474225
"11706","male","pituitary","n9","CREM","y131.w185.x_male_pituitary_n9",8.81412442758014
"11707","male","pituitary","inc.d17","CREM","y133.w77.r58_male_pituitary_inc.d17",9.69841913694011
"11708","male","pituitary","m.inc.d17","CREM","y148.w81.g145_male_pituitary_m.inc.d17",8.54058671603524
"11709","male","pituitary","inc.d3","CREM","y149.r52.x_male_pituitary_inc.d3",8.49076589059569
"11710","male","pituitary","m.inc.d3","CREM","y18.x_male_pituitary_m.inc.d3",8.32412735851562
"11711","male","pituitary","m.inc.d17","CREM","y4.x_male_pituitary_m.inc.d17",9.62830204279627
"11712","male","pituitary","m.inc.d8","CREM","y55.x_male_pituitary_m.inc.d8",8.38489090279606
"11713","male","pituitary","m.inc.d9","CREM","y63.x_male_pituitary_m.inc.d9",8.43580913125636
"11714","male","pituitary","inc.d9","CREM","y95.g131.x_male_pituitary_inc.d9",8.51842194985858
"11715","male","pituitary","inc.d3","CREM","y98.o50.x_male_pituitary_inc.d3",8.78252034452473
"11716","male","pituitary","control","DUSP10","L.Blu13_male_pituitary_control.NYNO",8.58562681090476
"11717","male","pituitary","control","DUSP10","L.G107_male_pituitary_control",8.47928202109131
"11718","male","pituitary","control","DUSP10","L.R3_male_pituitary_control.NYNO",8.26540774896969
"11719","male","pituitary","control","DUSP10","L.R8_male_pituitary_control",8.00979038458591
"11720","male","pituitary","control","DUSP10","L.W33_male_pituitary_control",9.41936834504616
"11721","male","pituitary","control","DUSP10","L.W3_male_pituitary_control",8.33721784120626
"11722","male","pituitary","control","DUSP10","L.W4_male_pituitary_control",8.32845095569468
"11723","male","pituitary","control","DUSP10","R.Y108.W29_male_pituitary_control",8.38851823439586
"11724","male","pituitary","prolong","DUSP10","blk.s030.o.g_male_pituitary_prolong",8.04860429204245
"11725","male","pituitary","n5","DUSP10","blk12.x_male_pituitary_n5",8.80710389839441
"11726","male","pituitary","inc.d17","DUSP10","blk17.x_male_pituitary_inc.d17",9.61557454334549
"11727","male","pituitary","m.inc.d3","DUSP10","blk5.x_male_pituitary_m.inc.d3",8.69892895469846
"11728","male","pituitary","m.hatch","DUSP10","blu10.w26.x_male_pituitary_m.hatch",8.69024607729461
"11729","male","pituitary","hatch","DUSP10","blu104.w120.x_male_pituitary_hatch.NYNO",10.0688335183893
"11730","male","pituitary","inc.d9","DUSP10","blu108.w40.o158_male_pituitary_inc.d9",8.5851600095072
"11731","male","pituitary","inc.d3","DUSP10","blu111.w113.x_male_pituitary_inc.d3",8.1471182140929
"11732","male","pituitary","inc.d17","DUSP10","blu113.w124.x_male_pituitary_inc.d17.NYNO",9.07183403418748
"11733","male","pituitary","bldg","DUSP10","blu114.r38.w198_male_pituitary_bldg",8.38970391192531
"11734","male","pituitary","inc.d17","DUSP10","blu121.w91.x_male_pituitary_inc.d17",8.52377734152012
"11735","male","pituitary","bldg","DUSP10","blu33.y88.x_male_pituitary_bldg",8.49182091678012
"11736","male","pituitary","n5","DUSP10","blu37.r65.x_male_pituitary_n5",8.91667975049891
"11737","male","pituitary","n5","DUSP10","blu41.y100.x_male_pituitary_n5",9.73089061325009
"11738","male","pituitary","n9","DUSP10","blu81.r88_male_pituitary_n9",8.81332997973838
"11739","male","pituitary","extend.hatch","DUSP10","blu84.x_male_pituitary_extend.hatch",8.66560006436332
"11740","male","pituitary","n5","DUSP10","d.s008.y.blk_male_pituitary_n5",9.9288761130481
"11741","male","pituitary","n5","DUSP10","d.s047.blk.o_male_pituitary_n5",10.2897186291088
"11742","male","pituitary","m.inc.d3","DUSP10","d.s110.g.blk_male_pituitary_m.inc.d3",8.29402998695291
"11743","male","pituitary","m.inc.d3","DUSP10","g.blk.s041.r_male_pituitary_m.inc.d3",8.39626554506006
"11744","male","pituitary","m.inc.d17","DUSP10","g.o.y.s037_male_pituitary_m.inc.d17",8.49748975977422
"11745","male","pituitary","n9","DUSP10","g.s.blk.d_male_pituitary_n9",8.42315143759194
"11746","male","pituitary","lay","DUSP10","g.s.blk.y_male_pituitary_lay",8.62618198085375
"11747","male","pituitary","lay","DUSP10","g.s043.pu.blk_male_pituitary_lay",8.0532393156719
"11748","male","pituitary","m.hatch","DUSP10","g.s075.pk.pu_male_pituitary_m.hatch",8.85714485492146
"11749","male","pituitary","m.inc.d8","DUSP10","g.s111.r.blk_male_pituitary_m.inc.d8",8.5588271053756
"11750","male","pituitary","m.inc.d8","DUSP10","g.s179.o.pk_male_pituitary_m.inc.d8",8.17369656061497
"11751","male","pituitary","extend","DUSP10","g.s351.pk.w_male_pituitary_extend",8.64442420593029
"11752","male","pituitary","prolong","DUSP10","g.y.o.s_male_pituitary_prolong",9.44643455654528
"11753","male","pituitary","bldg","DUSP10","g104.w82.x_male_pituitary_bldg",8.36958053295129
"11754","male","pituitary","hatch","DUSP10","g114.w83.x_male_pituitary_hatch.NYNO",8.3756564600956
"11755","male","pituitary","inc.d17","DUSP10","g130.y81.x_male_pituitary_inc.d17",9.29062787183169
"11756","male","pituitary","m.inc.d8","DUSP10","g137.r24.w5_male_pituitary_m.inc.d8",8.30555146695923
"11757","male","pituitary","inc.d17","DUSP10","g143.blu32.x_male_pituitary_inc.d17",8.1076966665832
"11758","male","pituitary","inc.d3","DUSP10","g146.blu51_male_pituitary_inc.d3",8.32496363826166
"11759","male","pituitary","inc.d3","DUSP10","g20.w106.x_male_pituitary_inc.d3",8.31992035917459
"11760","male","pituitary","extend","DUSP10","g3.g119.w20_male_pituitary_extend",8.62007051815704
"11761","male","pituitary","m.inc.d17","DUSP10","g32.blu79_male_pituitary_m.inc.d17",8.18250545572216
"11762","male","pituitary","m.hatch","DUSP10","g34.x_male_pituitary_m.hatch",8.48184323831147
"11763","male","pituitary","inc.prolong","DUSP10","g38.x_male_pituitary_inc.prolong",8.83942362061279
"11764","male","pituitary","bldg","DUSP10","g52.blu58_male_pituitary_bldg",8.65849072467877
"11765","male","pituitary","hatch","DUSP10","g53.y84_male_pituitary_hatch",8.85849605936075
"11766","male","pituitary","extend","DUSP10","g8.y197_male_pituitary_extend",9.03059937258284
"11767","male","pituitary","extend","DUSP10","l.s.o.blk_male_pituitary_extend",8.99754251989445
"11768","male","pituitary","m.inc.d17","DUSP10","l.s024.y.g_male_pituitary_m.inc.d17",8.72509297329388
"11769","male","pituitary","prolong","DUSP10","l.s080.blk.r_male_pituitary_prolong",8.49752951131274
"11770","male","pituitary","m.inc.d9","DUSP10","l.s280.g.blk_male_pituitary_m.inc.d9",8.70305835162149
"11771","male","pituitary","m.inc.d9","DUSP10","o.d.s009_male_pituitary_m.inc.d9",8.55088956399215
"11772","male","pituitary","lay","DUSP10","o.s.w.r_male_pituitary_lay",8.32439188819107
"11773","male","pituitary","m.inc.d3","DUSP10","o.s010.r.blk_male_pituitary_m.inc.d3",8.42664910678468
"11774","male","pituitary","inc.prolong","DUSP10","o114.blu9_male_pituitary_inc.prolong",9.79363439414792
"11775","male","pituitary","n5","DUSP10","o152.o120.w42_male_pituitary_n5",8.98511310761939
"11776","male","pituitary","m.n2","DUSP10","o3.x_male_pituitary_m.n2",8.56026676949682
"11777","male","pituitary","hatch","DUSP10","o39.y77.x_male_pituitary_hatch",10.2037858600279
"11778","male","pituitary","hatch","DUSP10","o44.blu26.x_male_pituitary_hatch",8.88961349265146
"11779","male","pituitary","inc.d3","DUSP10","o48.r197.x_male_pituitary_inc.d3",8.63574965079145
"11780","male","pituitary","inc.d9","DUSP10","o49.x_male_pituitary_inc.d9",8.69857164807015
"11781","male","pituitary","inc.d9","DUSP10","o57.g59_male_pituitary_inc.d9",8.70549691020351
"11782","male","pituitary","m.inc.d17","DUSP10","o59.blu64_male_pituitary_m.inc.d17",8.55912016493009
"11783","male","pituitary","prolong","DUSP10","pk.s.d.g_male_pituitary_prolong",9.41655439873407
"11784","male","pituitary","lay","DUSP10","pk.s238.blk.w_male_pituitary_lay",8.37700891260655
"11785","male","pituitary","lay","DUSP10","pk.w.s141.o_male_pituitary_lay",8.44266837843549
"11786","male","pituitary","m.inc.d8","DUSP10","pu.blk.s102.y_male_pituitary_m.inc.d8",8.30478199030614
"11787","male","pituitary","m.hatch","DUSP10","pu.s.o.r_male_pituitary_m.hatch",8.45224071120597
"11788","male","pituitary","lay","DUSP10","r.s005.pk.blk_male_pituitary_lay",8.6523894458881
"11789","male","pituitary","extend","DUSP10","r.s057.g.pk_male_pituitary_extend",8.61067629951699
"11790","male","pituitary","m.inc.d8","DUSP10","r.s058.d.l_male_pituitary_m.inc.d8",8.37837388495263
"11791","male","pituitary","bldg","DUSP10","r.s059.d.o_male_pituitary_bldg",8.19456031313815
"11792","male","pituitary","extend","DUSP10","r.s086.l.blk_male_pituitary_extend",8.72605424827866
"11793","male","pituitary","lay","DUSP10","r.s116.blk.pu_male_pituitary_lay",8.71165576843446
"11794","male","pituitary","extend","DUSP10","r.s172.l.y_male_pituitary_extend",8.74248554793159
"11795","male","pituitary","n9","DUSP10","r.y.s007.blk_male_pituitary_n9",8.76965953299077
"11796","male","pituitary","inc.d17","DUSP10","r176.blu54_male_pituitary_inc.d17",8.68626226741221
"11797","male","pituitary","lay","DUSP10","r190.o43.x_male_pituitary_lay",8.34439328148198
"11798","male","pituitary","n9","DUSP10","r195.x_male_pituitary_n9",8.60545487403857
"11799","male","pituitary","m.inc.d9","DUSP10","r196.x_male_pituitary_m.inc.d9",8.3482552842418
"11800","male","pituitary","n9","DUSP10","r37.w100.x_male_pituitary_n9",8.70985102306897
"11801","male","pituitary","m.inc.d8","DUSP10","r4.x_male_pituitary_m.inc.d8",8.70028869884508
"11802","male","pituitary","hatch","DUSP10","r41.w99.x_male_pituitary_hatch",8.95842807214749
"11803","male","pituitary","inc.d9","DUSP10","r45.X_male_pituitary_inc.d9",8.17402287910498
"11804","male","pituitary","hatch","DUSP10","r72.y83.x_male_pituitary_hatch",9.3555815639035
"11805","male","pituitary","inc.prolong","DUSP10","r81.x_male_pituitary_inc.prolong",8.66046008340073
"11806","male","pituitary","m.inc.d9","DUSP10","r84.x_male_pituitary_m.inc.d9",8.45733852068662
"11807","male","pituitary","m.inc.d9","DUSP10","r85.g39_male_pituitary_m.inc.d9.NYNO",8.66899124372217
"11808","male","pituitary","inc.prolong","DUSP10","r90.x_male_pituitary_inc.prolong",8.31622971152139
"11809","male","pituitary","bldg","DUSP10","s.pu148.blk.r_male_pituitary_bldg",8.36765022638328
"11810","male","pituitary","m.inc.d8","DUSP10","s044.blk.d.r_male_pituitary_m.inc.d8",8.43873130679443
"11811","male","pituitary","m.hatch","DUSP10","s062.d.blk.g_male_pituitary_m.hatch",8.48802247307712
"11812","male","pituitary","m.inc.d17","DUSP10","s064.g.blk.pu_male_pituitary_m.inc.d17",8.35051059426183
"11813","male","pituitary","bldg","DUSP10","s065.l.d.o_male_pituitary_bldg",8.34015872284059
"11814","male","pituitary","bldg","DUSP10","s066.l.d.r_male_pituitary_bldg",8.60205043374441
"11815","male","pituitary","m.inc.d8","DUSP10","s067.o.l.y_male_pituitary_m.inc.d8",8.64894900432666
"11816","male","pituitary","m.inc.d3","DUSP10","s071.pu.g.pk_male_pituitary_m.inc.d3",8.50760569565153
"11817","male","pituitary","m.hatch","DUSP10","s090.blk.pk.w_male_pituitary_m.hatch",8.60621434238616
"11818","male","pituitary","m.inc.d17","DUSP10","s096.g.blk.pk_male_pituitary_m.inc.d17",8.61061394658464
"11819","male","pituitary","m.inc.d3","DUSP10","s139.l.blk.w_male_pituitary_m.inc.d3",8.63003494165154
"11820","male","pituitary","lay","DUSP10","s150.w.g.blk_male_pituitary_lay",8.12059649756133
"11821","male","pituitary","m.inc.d3","DUSP10","s175.blk.pu.pk_male_pituitary_m.inc.d3",8.25559442788613
"11822","male","pituitary","n9","DUSP10","s187.l.o.r_male_pituitary_n9",8.38358316707921
"11823","male","pituitary","lay","DUSP10","s243.blk.pk.r_male_pituitary_lay",8.435311372798
"11824","male","pituitary","inc.d9","DUSP10","w34.x_male_pituitary_inc.d9",8.3694045017799
"11825","male","pituitary","control","DUSP10","x.blk.blk.ATLAS_male_pituitary_control",8.98773115405731
"11826","male","pituitary","n9","DUSP10","x.blk16_male_pituitary_n9",8.79874872892664
"11827","male","pituitary","m.n2","DUSP10","x.blk23_male_pituitary_m.n2",8.56218887631
"11828","male","pituitary","control","DUSP10","x.blu.o.ATLAS_male_pituitary_control",8.70895738753857
"11829","male","pituitary","inc.d9","DUSP10","x.blu106.o153_male_pituitary_inc.d9.NYNO",8.24750383625256
"11830","male","pituitary","inc.d17","DUSP10","x.blu117.w89_male_pituitary_inc.d17",9.45496966279801
"11831","male","pituitary","n9","DUSP10","x.blu23.w14_male_pituitary_n9",8.48409221357864
"11832","male","pituitary","n5","DUSP10","x.blu30_male_pituitary_n5",9.34019935756006
"11833","male","pituitary","inc.d3","DUSP10","x.blu42.o28_male_pituitary_inc.d3",8.48676675196733
"11834","male","pituitary","prolong","DUSP10","x.blu57_male_pituitary_prolong",9.66545904838296
"11835","male","pituitary","extend","DUSP10","x.blu69_male_pituitary_extend",8.96417478759984
"11836","male","pituitary","extend","DUSP10","x.blu73_male_pituitary_extend",8.63892445866892
"11837","male","pituitary","m.hatch","DUSP10","x.blu76_male_pituitary_m.hatch",8.32952459015014
"11838","male","pituitary","control","DUSP10","x.g.ATLAS_male_pituitary_control",8.17556001244737
"11839","male","pituitary","control","DUSP10","x.g.g.ATLAS_male_pituitary_control",8.17423839462467
"11840","male","pituitary","control","DUSP10","x.g.g.g.ATLAS_male_pituitary_control",8.62318702225379
"11841","male","pituitary","inc.d9","DUSP10","x.g13.w109_male_pituitary_inc.d9",8.31841218530026
"11842","male","pituitary","inc.d17","DUSP10","x.g14.w199_male_pituitary_inc.d17",8.31973794942278
"11843","male","pituitary","inc.d3","DUSP10","x.g147.blu28_male_pituitary_inc.d3",8.16794091604586
"11844","male","pituitary","m.inc.d3","DUSP10","x.g5.w79_male_pituitary_m.inc.d3",8.53912592774152
"11845","male","pituitary","hatch","DUSP10","x.g70_male_pituitary_hatch",9.245531792213
"11846","male","pituitary","m.inc.d9","DUSP10","x.o117_male_pituitary_m.inc.d9",8.69102101715181
"11847","male","pituitary","hatch","DUSP10","x.o160.w102_male_pituitary_hatch",8.94469496188815
"11848","male","pituitary","inc.d3","DUSP10","x.o163.w101_male_pituitary_inc.d3.NYNO",8.25853979291736
"11849","male","pituitary","n5","DUSP10","x.o164.w123_male_pituitary_n5.NYNO",8.79523679460736
"11850","male","pituitary","n9","DUSP10","x.o2_male_pituitary_n9",8.17805771236893
"11851","male","pituitary","bldg","DUSP10","x.o30.g134_male_pituitary_bldg",8.6947873521572
"11852","male","pituitary","m.inc.d17","DUSP10","x.o40.r70_male_pituitary_m.inc.d17",9.09226701382936
"11853","male","pituitary","inc.d9","DUSP10","x.o47.y82_male_pituitary_inc.d9",8.39387659189107
"11854","male","pituitary","m.hatch","DUSP10","x.o4_male_pituitary_m.hatch",8.68474218322314
"11855","male","pituitary","n5","DUSP10","x.o68_male_pituitary_n5",8.42643036469339
"11856","male","pituitary","m.inc.d17","DUSP10","x.r10.w18_male_pituitary_m.inc.d17",8.7547948140123
"11857","male","pituitary","hatch","DUSP10","x.r178_male_pituitary_hatch",9.20691006978703
"11858","male","pituitary","n5","DUSP10","x.r181_male_pituitary_n5",9.97896467849255
"11859","male","pituitary","m.inc.d3","DUSP10","x.r185_male_pituitary_m.inc.d3",8.70405772621396
"11860","male","pituitary","inc.d17","DUSP10","x.r29.w96_male_pituitary_inc.d17",8.03850157151658
"11861","male","pituitary","inc.d3","DUSP10","x.r64.g140_male_pituitary_inc.d3",8.19856305353512
"11862","male","pituitary","bldg","DUSP10","x.r67.blu35_male_pituitary_bldg.NYNO",8.60926015350812
"11863","male","pituitary","inc.d9","DUSP10","x.w192.o157_male_pituitary_inc.d9",8.28730322019826
"11864","male","pituitary","control","DUSP10","x.y.s.ATLAS_male_pituitary_control",8.90096193329869
"11865","male","pituitary","inc.d17","DUSP10","x.y132.w76_male_pituitary_inc.d17",8.99894577088787
"11866","male","pituitary","inc.d9","DUSP10","x.y141.w116_male_pituitary_inc.d9",8.19540584521296
"11867","male","pituitary","m.inc.d8","DUSP10","x.y51_male_pituitary_m.inc.d8",8.46563292746263
"11868","male","pituitary","prolong","DUSP10","x.y79_male_pituitary_prolong",8.75785135369345
"11869","male","pituitary","m.inc.d9","DUSP10","y.w.blk_male_pituitary_m.inc.d9",8.55720902101671
"11870","male","pituitary","n9","DUSP10","y129.x_male_pituitary_n9",8.5714748737697
"11871","male","pituitary","n9","DUSP10","y131.w185.x_male_pituitary_n9",8.73936579401919
"11872","male","pituitary","inc.d17","DUSP10","y133.w77.r58_male_pituitary_inc.d17",9.82565756920378
"11873","male","pituitary","m.inc.d17","DUSP10","y148.w81.g145_male_pituitary_m.inc.d17",9.11064806955403
"11874","male","pituitary","inc.d3","DUSP10","y149.r52.x_male_pituitary_inc.d3",8.18820471925762
"11875","male","pituitary","m.inc.d3","DUSP10","y18.x_male_pituitary_m.inc.d3",8.76556463138136
"11876","male","pituitary","m.inc.d17","DUSP10","y4.x_male_pituitary_m.inc.d17",9.96724665858244
"11877","male","pituitary","m.inc.d8","DUSP10","y55.x_male_pituitary_m.inc.d8",8.60812654886388
"11878","male","pituitary","m.inc.d9","DUSP10","y63.x_male_pituitary_m.inc.d9",8.41052234971874
"11879","male","pituitary","inc.d9","DUSP10","y95.g131.x_male_pituitary_inc.d9",8.41591579845556
"11880","male","pituitary","inc.d3","DUSP10","y98.o50.x_male_pituitary_inc.d3",8.52080980998828
"11881","male","pituitary","control","F13A1","L.Blu13_male_pituitary_control.NYNO",6.8984495139837
"11882","male","pituitary","control","F13A1","L.G107_male_pituitary_control",6.7711907731096
"11883","male","pituitary","control","F13A1","L.R3_male_pituitary_control.NYNO",7.10316285473955
"11884","male","pituitary","control","F13A1","L.R8_male_pituitary_control",6.87631221798703
"11885","male","pituitary","control","F13A1","L.W33_male_pituitary_control",7.67920382813618
"11886","male","pituitary","control","F13A1","L.W3_male_pituitary_control",6.80780074005184
"11887","male","pituitary","control","F13A1","L.W4_male_pituitary_control",7.32260404543548
"11888","male","pituitary","control","F13A1","R.Y108.W29_male_pituitary_control",7.05151486989595
"11889","male","pituitary","prolong","F13A1","blk.s030.o.g_male_pituitary_prolong",7.52194748591644
"11890","male","pituitary","n5","F13A1","blk12.x_male_pituitary_n5",7.19988779650785
"11891","male","pituitary","inc.d17","F13A1","blk17.x_male_pituitary_inc.d17",7.9871096163146
"11892","male","pituitary","m.inc.d3","F13A1","blk5.x_male_pituitary_m.inc.d3",6.65253750414709
"11893","male","pituitary","m.hatch","F13A1","blu10.w26.x_male_pituitary_m.hatch",6.78100315803822
"11894","male","pituitary","hatch","F13A1","blu104.w120.x_male_pituitary_hatch.NYNO",8.54485032133949
"11895","male","pituitary","inc.d9","F13A1","blu108.w40.o158_male_pituitary_inc.d9",6.67296287982972
"11896","male","pituitary","inc.d3","F13A1","blu111.w113.x_male_pituitary_inc.d3",6.85880038917322
"11897","male","pituitary","inc.d17","F13A1","blu113.w124.x_male_pituitary_inc.d17.NYNO",7.41702856394852
"11898","male","pituitary","bldg","F13A1","blu114.r38.w198_male_pituitary_bldg",7.31404103331762
"11899","male","pituitary","inc.d17","F13A1","blu121.w91.x_male_pituitary_inc.d17",7.658255543937
"11900","male","pituitary","bldg","F13A1","blu33.y88.x_male_pituitary_bldg",7.07501391681528
"11901","male","pituitary","n5","F13A1","blu37.r65.x_male_pituitary_n5",7.82377755750469
"11902","male","pituitary","n5","F13A1","blu41.y100.x_male_pituitary_n5",7.26037530921325
"11903","male","pituitary","n9","F13A1","blu81.r88_male_pituitary_n9",6.93770613640719
"11904","male","pituitary","extend.hatch","F13A1","blu84.x_male_pituitary_extend.hatch",7.2734177355401
"11905","male","pituitary","n5","F13A1","d.s008.y.blk_male_pituitary_n5",7.18638202212708
"11906","male","pituitary","n5","F13A1","d.s047.blk.o_male_pituitary_n5",7.18982015253309
"11907","male","pituitary","m.inc.d3","F13A1","d.s110.g.blk_male_pituitary_m.inc.d3",6.99398796716897
"11908","male","pituitary","m.inc.d3","F13A1","g.blk.s041.r_male_pituitary_m.inc.d3",6.91530367752262
"11909","male","pituitary","m.inc.d17","F13A1","g.o.y.s037_male_pituitary_m.inc.d17",6.8669516655284
"11910","male","pituitary","n9","F13A1","g.s.blk.d_male_pituitary_n9",7.14780292288835
"11911","male","pituitary","lay","F13A1","g.s.blk.y_male_pituitary_lay",7.11388306470205
"11912","male","pituitary","lay","F13A1","g.s043.pu.blk_male_pituitary_lay",6.8230988693506
"11913","male","pituitary","m.hatch","F13A1","g.s075.pk.pu_male_pituitary_m.hatch",6.9297315660066
"11914","male","pituitary","m.inc.d8","F13A1","g.s111.r.blk_male_pituitary_m.inc.d8",7.36712645589299
"11915","male","pituitary","m.inc.d8","F13A1","g.s179.o.pk_male_pituitary_m.inc.d8",6.74398020709374
"11916","male","pituitary","extend","F13A1","g.s351.pk.w_male_pituitary_extend",8.04721035646105
"11917","male","pituitary","prolong","F13A1","g.y.o.s_male_pituitary_prolong",7.25388327529109
"11918","male","pituitary","bldg","F13A1","g104.w82.x_male_pituitary_bldg",7.04502226835449
"11919","male","pituitary","hatch","F13A1","g114.w83.x_male_pituitary_hatch.NYNO",6.96049550080777
"11920","male","pituitary","inc.d17","F13A1","g130.y81.x_male_pituitary_inc.d17",8.43329435415315
"11921","male","pituitary","m.inc.d8","F13A1","g137.r24.w5_male_pituitary_m.inc.d8",7.26557383924362
"11922","male","pituitary","inc.d17","F13A1","g143.blu32.x_male_pituitary_inc.d17",6.7919362181333
"11923","male","pituitary","inc.d3","F13A1","g146.blu51_male_pituitary_inc.d3",6.96301724369781
"11924","male","pituitary","inc.d3","F13A1","g20.w106.x_male_pituitary_inc.d3",6.85887258370941
"11925","male","pituitary","extend","F13A1","g3.g119.w20_male_pituitary_extend",7.09375126612488
"11926","male","pituitary","m.inc.d17","F13A1","g32.blu79_male_pituitary_m.inc.d17",7.01685776209789
"11927","male","pituitary","m.hatch","F13A1","g34.x_male_pituitary_m.hatch",6.89882266631001
"11928","male","pituitary","inc.prolong","F13A1","g38.x_male_pituitary_inc.prolong",6.99704546822828
"11929","male","pituitary","bldg","F13A1","g52.blu58_male_pituitary_bldg",6.95646360430661
"11930","male","pituitary","hatch","F13A1","g53.y84_male_pituitary_hatch",7.47512551566165
"11931","male","pituitary","extend","F13A1","g8.y197_male_pituitary_extend",7.91264827789526
"11932","male","pituitary","extend","F13A1","l.s.o.blk_male_pituitary_extend",8.04642077919828
"11933","male","pituitary","m.inc.d17","F13A1","l.s024.y.g_male_pituitary_m.inc.d17",7.15627582960445
"11934","male","pituitary","prolong","F13A1","l.s080.blk.r_male_pituitary_prolong",7.15731419881047
"11935","male","pituitary","m.inc.d9","F13A1","l.s280.g.blk_male_pituitary_m.inc.d9",6.99542063822835
"11936","male","pituitary","m.inc.d9","F13A1","o.d.s009_male_pituitary_m.inc.d9",6.81118590406498
"11937","male","pituitary","lay","F13A1","o.s.w.r_male_pituitary_lay",7.22295102748976
"11938","male","pituitary","m.inc.d3","F13A1","o.s010.r.blk_male_pituitary_m.inc.d3",7.42451110920738
"11939","male","pituitary","inc.prolong","F13A1","o114.blu9_male_pituitary_inc.prolong",7.74152819881973
"11940","male","pituitary","n5","F13A1","o152.o120.w42_male_pituitary_n5",7.06510535763588
"11941","male","pituitary","m.n2","F13A1","o3.x_male_pituitary_m.n2",7.32280956652687
"11942","male","pituitary","hatch","F13A1","o39.y77.x_male_pituitary_hatch",8.92458107837756
"11943","male","pituitary","hatch","F13A1","o44.blu26.x_male_pituitary_hatch",7.77120625838005
"11944","male","pituitary","inc.d3","F13A1","o48.r197.x_male_pituitary_inc.d3",6.94501186484973
"11945","male","pituitary","inc.d9","F13A1","o49.x_male_pituitary_inc.d9",7.5888156162128
"11946","male","pituitary","inc.d9","F13A1","o57.g59_male_pituitary_inc.d9",7.17021483640623
"11947","male","pituitary","m.inc.d17","F13A1","o59.blu64_male_pituitary_m.inc.d17",6.71766517136492
"11948","male","pituitary","prolong","F13A1","pk.s.d.g_male_pituitary_prolong",8.39129643185581
"11949","male","pituitary","lay","F13A1","pk.s238.blk.w_male_pituitary_lay",6.97909454830836
"11950","male","pituitary","lay","F13A1","pk.w.s141.o_male_pituitary_lay",7.11446502250353
"11951","male","pituitary","m.inc.d8","F13A1","pu.blk.s102.y_male_pituitary_m.inc.d8",6.86429343559897
"11952","male","pituitary","m.hatch","F13A1","pu.s.o.r_male_pituitary_m.hatch",7.2243769146125
"11953","male","pituitary","lay","F13A1","r.s005.pk.blk_male_pituitary_lay",6.73686113154049
"11954","male","pituitary","extend","F13A1","r.s057.g.pk_male_pituitary_extend",7.12047275782903
"11955","male","pituitary","m.inc.d8","F13A1","r.s058.d.l_male_pituitary_m.inc.d8",6.98443746872261
"11956","male","pituitary","bldg","F13A1","r.s059.d.o_male_pituitary_bldg",6.92735994516717
"11957","male","pituitary","extend","F13A1","r.s086.l.blk_male_pituitary_extend",7.23500159165193
"11958","male","pituitary","lay","F13A1","r.s116.blk.pu_male_pituitary_lay",7.48203083157274
"11959","male","pituitary","extend","F13A1","r.s172.l.y_male_pituitary_extend",7.58179356029995
"11960","male","pituitary","n9","F13A1","r.y.s007.blk_male_pituitary_n9",7.06084157485142
"11961","male","pituitary","inc.d17","F13A1","r176.blu54_male_pituitary_inc.d17",7.14963851122857
"11962","male","pituitary","lay","F13A1","r190.o43.x_male_pituitary_lay",6.76205336307085
"11963","male","pituitary","n9","F13A1","r195.x_male_pituitary_n9",6.98614324537529
"11964","male","pituitary","m.inc.d9","F13A1","r196.x_male_pituitary_m.inc.d9",7.26416079512605
"11965","male","pituitary","n9","F13A1","r37.w100.x_male_pituitary_n9",6.62500018864338
"11966","male","pituitary","m.inc.d8","F13A1","r4.x_male_pituitary_m.inc.d8",7.0332336122962
"11967","male","pituitary","hatch","F13A1","r41.w99.x_male_pituitary_hatch",7.78082449497759
"11968","male","pituitary","inc.d9","F13A1","r45.X_male_pituitary_inc.d9",6.79822788746422
"11969","male","pituitary","hatch","F13A1","r72.y83.x_male_pituitary_hatch",7.54964267936457
