"entrezid","padj","logpadj","lfc","tissue","direction","row.names","Name","geneid","gene"
"NP_001186476.1",0.019368365513159,1.7129070276323,0.459790191473474,"hypothalamus","m.inc.d3",423658,"SSPO",423658,"SSPO"
"XP_015144523.1",0.0607081709079917,1.21675285189946,0.457103364051262,"hypothalamus","m.inc.d3",395304,"SREBF2",395304,"SREBF2"
"XP_004939179.1",0.0282327289350206,1.54924714154344,0.455473491368792,"hypothalamus","m.inc.d3",420425,"CSRNP1",420425,"CSRNP1"
"XP_015131848.1",0.0582246432388798,1.23489316384713,0.454354793377786,"hypothalamus","m.inc.d3",422685,"PRSS12",422685,"PRSS12"
"XP_015144165.1",0.0127185832769235,1.89556126205875,0.454348123595848,"hypothalamus","m.inc.d3",107053684,"CBX6",107053684,"CBX6"
"XP_015134074.1",0.0968869904519361,1.01373453413856,0.454126251627496,"hypothalamus","m.inc.d3",422325,"KIAA2022",422325,"KIAA2022"
"XP_015146724.1",0.0909731138114424,1.0410869400811,0.453515800326239,"hypothalamus","m.inc.d3",418229,"MPPED1",418229,"MPPED1"
"XP_015143635.1",0.0922445063670503,1.03505948886017,0.45341584688085,"hypothalamus","m.inc.d3",374065,"KCNMA1",374065,"KCNMA1"
"XP_425565.4",0.0178615819467899,1.74808007958317,0.450963745647554,"hypothalamus","m.inc.d3",427995,"PTCHD1",427995,"PTCHD1"
"NP_989685.1",0.0127185832769235,1.89556126205875,0.450544839916047,"hypothalamus","m.inc.d3",374272,"DUSP6",374272,"DUSP6"
"XP_015137811.1",0.0383535357391811,1.41619459309091,0.450274894713934,"hypothalamus","m.inc.d3",420953,"RPRD1A",420953,"RPRD1A"
"XP_015132140.1",0.0949673482209247,1.02242568865824,0.449083297258661,"hypothalamus","m.inc.d3",422484,"FHDC1",422484,"FHDC1"
"XP_015150150.1",0.083199744983701,1.07987800486722,0.44852449734464,"hypothalamus","m.inc.d3",416405,"FBXL16",416405,"FBXL16"
"XP_015149926.1",0.0841810288453152,1.07478577068692,0.447675730919636,"hypothalamus","m.inc.d3",416541,"TEX2L",416541,"TEX2L"
"XP_003641914.1",0.0520563637452187,1.28352617161942,0.447556837208712,"hypothalamus","m.inc.d3",415578,"RASGRF1",415578,"RASGRF1"
"XP_015147744.1",0.0127185832769235,1.89556126205875,0.444372927182987,"hypothalamus","m.inc.d3",415521,"CHSY1",415521,"CHSY1"
"XP_015155459.1",0.0760315580762719,1.11900610964485,0.443799234985239,"hypothalamus","m.inc.d3",427267,"CAMK4L",427267,"CAMK4L"
"NP_990187.1",0.019368365513159,1.7129070276323,0.442427920613207,"hypothalamus","m.inc.d3",395662,"NEGR1",395662,"NEGR1"
"NP_001182205.1",0.0715783780233449,1.14521814701184,0.441166934698569,"hypothalamus","m.inc.d3",418120,"TMEM178B",418120,"TMEM178B"
"NP_001186525.1",0.0745612855052661,1.12748661295248,0.439669849155172,"hypothalamus","m.inc.d3",423098,"BRSK2",423098,"BRSK2"
"XP_015135075.1",0.0768567335269871,1.11431807734435,0.437821479224808,"hypothalamus","m.inc.d3",100858115,"LOC100858115",100858115,"LOC100858115"
"XP_015150740.1",0.0683753993694681,1.16510012400843,0.437195076725571,"hypothalamus","m.inc.d3",769490,"HS3ST3A1",769490,"HS3ST3A1"
"NP_990363.1",0.0775978099489286,1.11015053570724,0.436425462398221,"hypothalamus","m.inc.d3",395889,"IGF1R",395889,"IGF1R"
"XP_416410.3",0.0607081709079917,1.21675285189946,0.435463716809922,"hypothalamus","m.inc.d3",418179,"LMO3",418179,"LMO3"
