"gene","padj","logpadj","lfc","tissue","direction","row.names","geneid","entrezid"
"XP_015149415.1",0.0263694341326084,1.57889918972581,-0.247726701833049,"pituitary","control",NA,NA,NA
"NP_001025993.1",0.0143589987923153,1.8428758410221,-0.2477374767261,"pituitary","control",NA,NA,NA
"NP_001091004.1",0.0769658824174548,1.11370174705377,-0.247787353038364,"pituitary","control",NA,NA,NA
"XP_414400.1",0.013927268201921,1.85613406097582,-0.248073561992487,"pituitary","control",NA,NA,NA
"XP_004947107.1",0.00063846602921465,3.1948622052402,-0.248189378147164,"pituitary","control",NA,NA,NA
"XP_419713.4",0.0120458962632912,1.91916088120148,-0.2482555764378,"pituitary","control",NA,NA,NA
"XP_422716.3",0.00813255176340811,2.08977316376809,-0.248394762353634,"pituitary","control",NA,NA,NA
"XP_015133810.1",0.0630468541271558,1.20033657870711,-0.248985564720813,"pituitary","control",NA,NA,NA
"XP_015146508.1",0.0114045656143472,1.94292125180642,-0.249026701122749,"pituitary","control",NA,NA,NA
"XP_004934392.1",0.098685593020546,1.00574624478094,-0.249354772775211,"pituitary","control",NA,NA,NA
"XP_415925.1",0.0285520037723546,1.54436340767243,-0.249840130744015,"pituitary","control",NA,NA,NA
"XP_004939662.1",0.0495937073925931,1.30457342468001,-0.250158820674366,"pituitary","control",NA,NA,NA
"NP_001007856.1",0.0263315782496685,1.57952310957679,-0.25035038034977,"pituitary","control",NA,NA,NA
"XP_015137749.1",0.02424453594648,1.61538612409998,-0.250351605478774,"pituitary","control",NA,NA,NA
"XP_015155657.1",0.0332227482440921,1.47856444479623,-0.250389000884593,"pituitary","control",NA,NA,NA
"XP_420763.3",0.00369128755293547,2.43282212175401,-0.250603168704194,"pituitary","control",NA,NA,NA
"XP_015141913.1",0.0137836226390995,1.86063662528726,-0.250699168021133,"pituitary","control",NA,NA,NA
"NP_001025782.2",0.0687246266923229,1.16288761053731,-0.250782189210322,"pituitary","control",NA,NA,NA
"NP_001161209.1",0.00126215020688165,2.8988889571854,-0.251032367595701,"pituitary","control",NA,NA,NA
"XP_415153.1",0.00138891520272908,2.85732426838119,-0.251212932428306,"pituitary","control",NA,NA,NA
"NP_001185586.1",0.0815167764837378,1.08875300249286,-0.25158418264215,"pituitary","control",NA,NA,NA
"NP_001026707.1",0.00107136364784551,2.97006309364352,-0.251631041624115,"pituitary","control",NA,NA,NA
"XP_423597.2",0.0929347308414404,1.03182195453154,-0.251909283005598,"pituitary","control",NA,NA,NA
"XP_414320.4",0.0816568680320776,1.08800728155815,-0.251981666537263,"pituitary","control",NA,NA,NA
"NP_001025767.2",0.00079755909791694,3.09823712651744,-0.252083407523387,"pituitary","control",NA,NA,NA
"XP_015142749.1",0.0203047232057089,1.69240292644248,-0.2521386549306,"pituitary","control",NA,NA,NA
"NP_989517.1",0.0748367994152539,1.1258847944753,-0.252534885192736,"pituitary","control",NA,NA,NA
"XP_417061.2",0.0138271999863962,1.85926575579614,-0.252559370149244,"pituitary","control",NA,NA,NA
"NP_001006147.1",4.97192322206748e-05,4.30347558648451,-0.252779975484047,"pituitary","control",NA,NA,NA
"XP_420824.2",0.00236755667065115,2.62569961677811,-0.252810985946659,"pituitary","control",NA,NA,NA
"XP_015128875.1",0.00320783224891989,2.49378835088454,-0.252973296070947,"pituitary","control",NA,NA,NA
"NP_001008477.1",0.0027217750492189,2.56514777146185,-0.252975666971529,"pituitary","control",NA,NA,NA
"XP_004942265.1",0.000333769359961803,3.47655353407462,-0.253094792829439,"pituitary","control",NA,NA,NA
"XP_004940883.1",0.00142553296058524,2.84602273666052,-0.253295043395402,"pituitary","control",NA,NA,NA
"XP_004939256.1",0.0958752221598851,1.0182936167045,-0.25363148824036,"pituitary","control",NA,NA,NA
"XP_004937135.1",0.0409019309525462,1.3882561887594,-0.253706541748526,"pituitary","control",NA,NA,NA
"NP_001026433.1",0.0153718371296349,1.81327422569582,-0.253812054650129,"pituitary","control",NA,NA,NA
"NP_001292120.1",0.00126792576632468,2.89690617249475,-0.253817733319568,"pituitary","control",NA,NA,NA
"XP_015141631.1",0.0628363430193641,1.20178909818212,-0.254283966244461,"pituitary","control",NA,NA,NA
"XP_419390.1",0.0674356122308865,1.17111069529178,-0.254375856372626,"pituitary","control",NA,NA,NA
"XP_422340.3",0.00269105815710838,2.57007691649179,-0.254451136672905,"pituitary","control",NA,NA,NA
"NP_001028178.1",0.0118378500007215,1.92672716734369,-0.254563482873327,"pituitary","control",NA,NA,NA
"XP_015139409.1",0.00252200041540022,2.59825484623002,-0.25461184610662,"pituitary","control",NA,NA,NA
"NP_001239089.1",0.0758667961816714,1.11994825559587,-0.25463983774069,"pituitary","control",NA,NA,NA
"XP_004945304.1",0.0453435186891773,1.3434847813423,-0.254820287269591,"pituitary","control",NA,NA,NA
"XP_015138267.1",0.00194771691177029,2.71047416480348,-0.255033545751764,"pituitary","control",NA,NA,NA
"XP_015139670.1",0.0912151479599268,1.03993303306278,-0.255173677668691,"pituitary","control",NA,NA,NA
"XP_015135457.1",0.090041301409628,1.04555823656206,-0.255302207204815,"pituitary","control",NA,NA,NA
"NP_001264603.1",0.0293686089005138,1.53211662416629,-0.255888690935421,"pituitary","control",NA,NA,NA
"XP_001231905.1",0.0290221437980621,1.53727051039308,-0.256433693862882,"pituitary","control",NA,NA,NA
"NP_001006300.1",0.000582823490825749,3.23446295221708,-0.256441603736873,"pituitary","control",NA,NA,NA
"XP_015135386.1",0.000861137688196877,3.06492740319983,-0.256625213451567,"pituitary","control",NA,NA,NA
"XP_004945052.1",0.00195169798788832,2.70958738561465,-0.256830130083877,"pituitary","control",NA,NA,NA
"XP_418864.5",0.00435601351536144,2.36091078143284,-0.256852941301121,"pituitary","control",NA,NA,NA
"NP_001006181.1",6.46977727507061e-05,4.18911066985259,-0.25701396319059,"pituitary","control",NA,NA,NA
"XP_001231385.1",0.0595458871731063,1.22514822981024,-0.25702854633622,"pituitary","control",NA,NA,NA
"NP_997702.1",0.001461967054285,2.83506241417942,-0.2577296123136,"pituitary","control",NA,NA,NA
"NP_001186483.1",0.056941456718786,1.24457142660181,-0.257831637194905,"pituitary","control",NA,NA,NA
"NP_001012794.1",0.00144869372288099,2.83902342165265,-0.257927247470486,"pituitary","control",NA,NA,NA
"XP_015148445.1",0.000180603509139644,3.74327381556638,-0.25818085959403,"pituitary","control",NA,NA,NA
"XP_015135330.1",0.000425681826835365,3.37091489028232,-0.258757466145079,"pituitary","control",NA,NA,NA
"NP_001006481.1",0.00144768454530994,2.83932606186572,-0.258794863473902,"pituitary","control",NA,NA,NA
"XP_414700.4",0.0535963502285165,1.27086478362036,-0.258808718045688,"pituitary","control",NA,NA,NA
"XP_415892.4",0.000414933700388384,3.38202129089206,-0.259100385101651,"pituitary","control",NA,NA,NA
"NP_001012605.1",0.00351751867191416,2.45376358853778,-0.259373697163813,"pituitary","control",NA,NA,NA
"XP_015139070.1",0.0175521200945788,1.75567041824279,-0.259403966537874,"pituitary","control",NA,NA,NA
"XP_015144133.1",0.0957923143983124,1.01866933380558,-0.259961870144015,"pituitary","control",NA,NA,NA
"NP_001239069.1",0.000725453212346946,3.13939059187515,-0.260124204028367,"pituitary","control",NA,NA,NA
"XP_015150232.1",0.0225730001784295,1.64641071498761,-0.260485750970446,"pituitary","control",NA,NA,NA
"NP_001264512.1",1.67688442265721e-05,4.77549686961334,-0.260538320174211,"pituitary","control",NA,NA,NA
"NP_001006258.1",0.0182906137397283,1.73777172157086,-0.260648118705986,"pituitary","control",NA,NA,NA
"NP_001026728.2",8.06324876685368e-05,4.09348994116738,-0.260784942110358,"pituitary","control",NA,NA,NA
"XP_015141956.1",0.00181115786622141,2.74204369356182,-0.260803440353269,"pituitary","control",NA,NA,NA
"NP_989587.1",0.0113455539580554,1.94517429439753,-0.260839305387725,"pituitary","control",NA,NA,NA
"NP_989487.1",0.000155340392818011,3.80871560095515,-0.260853441629568,"pituitary","control",NA,NA,NA
"XP_015146065.1",0.00198433262774722,2.70238552659368,-0.260959939104554,"pituitary","control",NA,NA,NA
"XP_414548.2",2.1048428639987e-05,4.67678032065755,-0.260965999765133,"pituitary","control",NA,NA,NA
"XP_427212.4",0.0239112411525246,1.62139788052568,-0.260987776666092,"pituitary","control",NA,NA,NA
"XP_001232734.4",0.0823601941191486,1.0842826384409,-0.261093956361894,"pituitary","control",NA,NA,NA
"NP_001035318.1",0.0036126946224056,2.44216874737448,-0.261152198921757,"pituitary","control",NA,NA,NA
"XP_015145179.1",0.0322480543019686,1.49149648355305,-0.261497735990092,"pituitary","control",NA,NA,NA
"XP_015134493.1",0.0228251390901192,1.64158656731449,-0.26150512571314,"pituitary","control",NA,NA,NA
"XP_015148803.1",0.0236840489341565,1.62554405028332,-0.261834039883992,"pituitary","control",NA,NA,NA
"NP_001264298.1",0.0059941226371806,2.22227437582048,-0.261902665410581,"pituitary","control",NA,NA,NA
"XP_015151088.1",0.0261550986582026,1.58244363745523,-0.26216891018022,"pituitary","control",NA,NA,NA
"XP_416996.4",0.00356815330754188,2.44755649420928,-0.262203545037352,"pituitary","control",NA,NA,NA
"NP_001186597.1",0.0112473756839167,1.94894879834798,-0.262723347281173,"pituitary","control",NA,NA,NA
"XP_419710.2",0.0371344387629861,1.43022313547479,-0.262979053829819,"pituitary","control",NA,NA,NA
"XP_418511.3",0.0907356371798977,1.04222210664646,-0.263135118588533,"pituitary","control",NA,NA,NA
"XP_015149771.1",0.0591901188711118,1.22775078783663,-0.263149555430961,"pituitary","control",NA,NA,NA
"XP_004934462.1",0.0252407684914642,1.59789742650708,-0.263168749232776,"pituitary","control",NA,NA,NA
"NP_989466.1",0.000652073539407415,3.18570342273765,-0.263174251352168,"pituitary","control",NA,NA,NA
"XP_004941611.1",0.00217112005809538,2.66331616036563,-0.26320622860822,"pituitary","control",NA,NA,NA
"NP_001006250.1",0.0011551747595492,2.93735230896095,-0.263223997645085,"pituitary","control",NA,NA,NA
"XP_015146505.1",0.00119930078373065,2.92107188251224,-0.263318918226217,"pituitary","control",NA,NA,NA
"XP_015152148.1",0.000363807850978103,3.4391279330909,-0.263349105035829,"pituitary","control",NA,NA,NA
"NP_001026561.1",0.00581312229975859,2.23559054001427,-0.263805796716632,"pituitary","control",NA,NA,NA
"XP_015127980.1",0.00221846288334593,2.65394783297983,-0.263836120142183,"pituitary","control",NA,NA,NA
"NP_001012608.1",0.00221985610581417,2.65367517621435,-0.264006976992234,"pituitary","control",NA,NA,NA
"NP_001264755.1",0.0812699234490804,1.0900701493238,-0.264452130682548,"pituitary","control",NA,NA,NA
"XP_015147979.1",0.00238089929160157,2.62325897419895,-0.264518842182875,"pituitary","control",NA,NA,NA
"XP_004940038.1",0.0829960019956407,1.08094282754021,-0.264531588596455,"pituitary","control",NA,NA,NA
"NP_001264392.1",0.0691581100019611,1.16015688391944,-0.264589493298428,"pituitary","control",NA,NA,NA
"XP_420776.5",0.00019379770308434,3.71265137456961,-0.26468031985107,"pituitary","control",NA,NA,NA
"NP_001006177.1",0.018270476809373,1.73825011860381,-0.2648414688211,"pituitary","control",NA,NA,NA
"NP_001025797.1",2.68974893397891e-05,4.57028825593671,-0.264907284326078,"pituitary","control",NA,NA,NA
"NP_990330.1",0.0744694177750244,1.12802204159214,-0.264926999665935,"pituitary","control",NA,NA,NA
"XP_015147494.1",0.00154964461095292,2.80976788970001,-0.265311687295825,"pituitary","control",NA,NA,NA
"XP_015132265.1",0.00381711615613348,2.41826462412209,-0.265337138909808,"pituitary","control",NA,NA,NA
"NP_990139.1",0.0996661729184556,1.00145221789344,-0.265430238835743,"pituitary","control",NA,NA,NA
"XP_015152469.1",2.12613091615309e-05,4.6724099973798,-0.265531874776712,"pituitary","control",NA,NA,NA
"NP_001264070.1",0.0428637463173329,1.36790987403515,-0.265885844832579,"pituitary","control",NA,NA,NA
"NP_001280159.1",0.00817853141386645,2.08732467384873,-0.265891530671614,"pituitary","control",NA,NA,NA
"NP_001239055.1",0.0315732721339776,1.50068040714513,-0.266206046340081,"pituitary","control",NA,NA,NA
"XP_015151383.1",0.0871419921432043,1.05977251592986,-0.266580004405555,"pituitary","control",NA,NA,NA
"NP_001004767.1",0.00100191683102957,2.99916832769435,-0.266603029488455,"pituitary","control",NA,NA,NA
"XP_421965.3",0.0140617516101601,1.85196057780513,-0.266707420390715,"pituitary","control",NA,NA,NA
"XP_417041.3",0.00136895375025785,2.86361122414293,-0.266895638219091,"pituitary","control",NA,NA,NA
"XP_420301.1",0.0173181690253468,1.76149802595738,-0.26707657288571,"pituitary","control",NA,NA,NA
"NP_001020525.2",0.00210230366211178,2.67730455317238,-0.267385527513372,"pituitary","control",NA,NA,NA
"NP_001006385.1",0.00516282482460406,2.28711261037762,-0.267534601840885,"pituitary","control",NA,NA,NA
"XP_416604.5",0.0161016509972424,1.79312959091035,-0.267637473842473,"pituitary","control",NA,NA,NA
"NP_001006289.1",0.00534151930924945,2.27233519732055,-0.26765817473365,"pituitary","control",NA,NA,NA
"NP_001025749.1",0.00981963609539367,2.00790460637709,-0.267694450114378,"pituitary","control",NA,NA,NA
"XP_004940935.2",0.00854027117681529,2.0685283390622,-0.267705102487723,"pituitary","control",NA,NA,NA
"XP_015140206.1",0.0078617695752422,2.1044796892958,-0.267797607484546,"pituitary","control",NA,NA,NA
"XP_004949596.1",0.0484886431062553,1.31435996889976,-0.268162206264926,"pituitary","control",NA,NA,NA
"NP_001181925.1",0.0614098062242304,1.21176227301158,-0.268530963428108,"pituitary","control",NA,NA,NA
"XP_417394.1",0.0151524710346287,1.81951653751184,-0.268666142953297,"pituitary","control",NA,NA,NA
"XP_015147389.1",0.019345974920005,1.71340937957883,-0.268840616680361,"pituitary","control",NA,NA,NA
"XP_015134473.1",0.0361348916876307,1.44207324271807,-0.268977914897771,"pituitary","control",NA,NA,NA
"XP_418128.4",0.000452459171095814,3.34442060445392,-0.268980878882291,"pituitary","control",NA,NA,NA
"XP_004936910.1",0.0132379407597358,1.878179566727,-0.269172798330967,"pituitary","control",NA,NA,NA
"XP_417408.2",0.00702303336089492,2.1534752685881,-0.269485376398818,"pituitary","control",NA,NA,NA
"NP_989633.2",0.0888020870382383,1.05157682725587,-0.269539932062116,"pituitary","control",NA,NA,NA
"NP_001188376.1",4.65462868725782e-05,4.33211495818572,-0.269560455246455,"pituitary","control",NA,NA,NA
"NP_001008456.1",0.0470300017391695,1.32762500519371,-0.26982284041243,"pituitary","control",NA,NA,NA
"XP_015136458.1",0.0774280623181837,1.1111016090698,-0.269963518842183,"pituitary","control",NA,NA,NA
"NP_001185817.1",0.0759215372985357,1.11963500667255,-0.269964957623679,"pituitary","control",NA,NA,NA
"XP_416469.2",0.0351226218741226,1.45441307183876,-0.270006352757774,"pituitary","control",NA,NA,NA
"XP_015145177.1",0.00161486107128849,2.79186483467536,-0.270033968315718,"pituitary","control",NA,NA,NA
"XP_422489.1",0.0216163559332151,1.66521751720442,-0.270752011927821,"pituitary","control",NA,NA,NA
"NP_001025784.2",0.003357848888796,2.47393885204511,-0.271087336263034,"pituitary","control",NA,NA,NA
"XP_015142666.1",0.000776318198608754,3.10996023289787,-0.271363827055632,"pituitary","control",NA,NA,NA
"XP_015133607.1",0.000717107351974071,3.14441582497367,-0.271590066836405,"pituitary","control",NA,NA,NA
"NP_990589.1",0.00398024057342126,2.40009067753641,-0.271618391805485,"pituitary","control",NA,NA,NA
"XP_015135246.1",0.000309157061087147,3.50982082985033,-0.271688947793256,"pituitary","control",NA,NA,NA
"XP_003642640.1",0.0152009383445482,1.81812960249725,-0.271704899349412,"pituitary","control",NA,NA,NA
"XP_004937404.1",0.0344597698860967,1.46268762699049,-0.271739680581506,"pituitary","control",NA,NA,NA
"XP_004948203.2",0.0504407173246118,1.29721874589147,-0.271785133934601,"pituitary","control",NA,NA,NA
"XP_419682.2",0.00677699440201246,2.16896287309925,-0.271793694976193,"pituitary","control",NA,NA,NA
"XP_015147763.1",0.0193851589104967,1.71253063449845,-0.272549617754125,"pituitary","control",NA,NA,NA
"NP_001006337.1",0.0379252928452591,1.42107105706492,-0.272758218555651,"pituitary","control",NA,NA,NA
"NP_001008475.1",0.0254393529884527,1.59449393850782,-0.273147527480235,"pituitary","control",NA,NA,NA
"NP_001007926.1",0.00327279609751544,2.48508105136244,-0.273154912034227,"pituitary","control",NA,NA,NA
"XP_004948594.2",0.00017473703636812,3.75761503442423,-0.273660701302219,"pituitary","control",NA,NA,NA
"XP_015149508.1",0.0295170156726988,1.52992755411177,-0.274104405598431,"pituitary","control",NA,NA,NA
"NP_001264409.1",4.58915514442753e-05,4.33826725997153,-0.274285649159574,"pituitary","control",NA,NA,NA
"NP_001239540.1",0.0553946206617265,1.25653240729971,-0.2743638916348,"pituitary","control",NA,NA,NA
"XP_004940963.1",0.0891540335209776,1.04985900362406,-0.274437909525915,"pituitary","control",NA,NA,NA
"NP_001182480.1",0.0244658744679791,1.61143925691893,-0.274538724971421,"pituitary","control",NA,NA,NA
"XP_417016.3",0.000712241941237267,3.14737245594736,-0.274616045203146,"pituitary","control",NA,NA,NA
"NP_001012963.1",0.00678467722206562,2.16847080887532,-0.2746262897377,"pituitary","control",NA,NA,NA
"XP_420555.4",0.00534886337219019,2.27173849529281,-0.274677803186815,"pituitary","control",NA,NA,NA
"XP_414883.3",0.00229223779402032,2.63974033117499,-0.275213848303044,"pituitary","control",NA,NA,NA
"NP_001156798.1",0.0819697712514834,1.08634627687333,-0.275301324669016,"pituitary","control",NA,NA,NA
"NP_001006170.1",0.028883707582405,1.53934706043648,-0.275548311512731,"pituitary","control",NA,NA,NA
"XP_015134707.1",0.00617553696036066,2.20932527470262,-0.275641574051527,"pituitary","control",NA,NA,NA
"XP_004934547.1",0.001434923570963,2.84317123035368,-0.275685693931829,"pituitary","control",NA,NA,NA
"XP_015149722.1",0.0568167797657839,1.24552338465008,-0.275914093480524,"pituitary","control",NA,NA,NA
"NP_001006260.1",0.000822126478211542,3.08506136425564,-0.275943895738342,"pituitary","control",NA,NA,NA
"XP_418913.2",0.0159125319734752,1.79826071069792,-0.276053421704031,"pituitary","control",NA,NA,NA
"NP_001073576.1",0.0479710222843017,1.31902102642256,-0.276055102304074,"pituitary","control",NA,NA,NA
"NP_001280212.1",0.001392119191743,2.85632357930864,-0.276064899368882,"pituitary","control",NA,NA,NA
"XP_015147257.1",0.0161016509972424,1.79312959091035,-0.276241981958239,"pituitary","control",NA,NA,NA
"NP_001006492.1",0.00650014303677196,2.18707708652679,-0.276604690323518,"pituitary","control",NA,NA,NA
