"entrezid","padj","logpadj","lfc","tissue","direction","row.names","Name","geneid","gene"
"NP_001001745.1",0.0306056076700965,1.51419899322247,1.2576172095925,"hypothalamus","prolong",414795,"VSIG1",414795,"VSIG1"
"XP_004939784.1",0.0198624295572345,1.70196763002162,1.25406391457607,"hypothalamus","prolong",421051,"NAPG",421051,"NAPG"
"XP_015147841.1",0.0153207192528847,1.81472084565468,1.25305126476791,"hypothalamus","prolong",415710,"ESRP2",415710,"ESRP2"
"XP_015141077.1",0.000406443289308733,3.39100004258761,1.25163982128054,"hypothalamus","prolong",422719,"SORBS2",422719,"SORBS2"
"XP_015151694.1",0.00414115651727224,2.38287835479029,1.24920051180611,"hypothalamus","prolong",417684,"PITPNM3",417684,"PITPNM3"
"XP_015145970.1",0.00696186362450072,2.15727448833511,1.24487220179711,"hypothalamus","prolong",424412,"CACNA1E",424412,"CACNA1E"
"NP_990658.1",0.0661626297959267,1.17938724101353,1.24271842933057,"hypothalamus","prolong",396267,"FGF3",396267,"FGF3"
"XP_015137830.1",0.0251327015698954,1.59976082562005,1.24193660539003,"hypothalamus","prolong",420962,"EPB41L4B",420962,"EPB41L4B"
"XP_015150112.1",0.0354996149290997,1.44977635779206,1.23915888122234,"hypothalamus","prolong",416667,"CREBBP",416667,"CREBBP"
"XP_015155945.1",0.0239236224733474,1.62117305958862,1.23857952750628,"hypothalamus","prolong",427010,"LOC427010",427010,"LOC427010"
"XP_015140843.1",0.0236885730319512,1.62546109980973,1.23716637666133,"hypothalamus","prolong",769052,"LOC769052",769052,"LOC769052"
"XP_004945098.1",0.00294320859439129,2.5311789570024,1.23702831050271,"hypothalamus","prolong",416346,"SH3RF2",416346,"SH3RF2"
"NP_001032913.1",0.000808498484359356,3.09232078990104,1.23461870667091,"hypothalamus","prolong",416280,"NPY7R",416280,"NPY7R"
"NP_001041543.1",0.00640854145965226,2.19324080169835,1.23355997820211,"hypothalamus","prolong",422219,"IL13RA2",422219,"IL13RA2"
"XP_015144985.1",0.0238475836369368,1.62255561940411,1.23069182662546,"hypothalamus","prolong",424069,"KCTD18",424069,"KCTD18"
"XP_420094.2",0.0262172049214621,1.58141361134505,1.22573515365249,"hypothalamus","prolong",422092,"PPP1R27",422092,"PPP1R27"
"XP_015147838.1",0.0140734151497424,1.85160050095089,1.22445937758199,"hypothalamus","prolong",415710,"ESRP2",415710,"ESRP2"
"XP_015137408.1",0.000757426607449278,3.12065944272532,1.22167760790975,"hypothalamus","prolong",420568,"PPP1R9A",420568,"PPP1R9A"
"XP_015141151.1",0.062119449132426,1.20677240419603,1.20960415137433,"hypothalamus","prolong",425121,"KLHL5",425121,"KLHL5"
"XP_015141066.1",0.00718485240864187,2.14358214872262,1.20890257935007,"hypothalamus","prolong",422719,"SORBS2",422719,"SORBS2"
"XP_015148438.1",0.0027294042310468,2.56393213955461,1.20561385854487,"hypothalamus","prolong",395412,"ITPR1",395412,"ITPR1"
"XP_424835.3",5.11594190012266e-05,4.29107439628865,1.20494663214093,"hypothalamus","prolong",427253,"GDA",427253,"GDA"
"XP_015140430.1",0.0527807855748456,1.27752415014701,1.200211918099,"hypothalamus","prolong",776120,"TPO",776120,"TPO"
"XP_004941642.1",0.0654258137950349,1.18425086670879,1.19875995980113,"hypothalamus","prolong",423189,"LRP4",423189,"LRP4"
"XP_015129295.1",3.86553636711064e-05,4.41279023651547,1.19572250705232,"hypothalamus","prolong",418642,"ARHGAP6",418642,"ARHGAP6"
"NP_001186039.1",0.0425474606270769,1.37112635493445,1.19380498680015,"hypothalamus","prolong",424063,"SATB2",424063,"SATB2"
"NP_996873.1",0.0374900550484296,1.42608392188275,1.1928635800249,"hypothalamus","prolong",404535,"UTS2",404535,"UTS2"
"XP_015148821.1",0.0549535393943681,1.26000433072109,1.1845871344091,"hypothalamus","prolong",416052,"TTLL3",416052,"TTLL3"
"XP_015137078.1",7.08366089141912e-05,4.14974223750321,1.18416071095329,"hypothalamus","prolong",772070,"DLX6",772070,"DLX6"
"XP_015131307.1",0.000154163724771138,3.81201780517662,1.1837692309259,"hypothalamus","prolong",395093,"PHACTR1",395093,"PHACTR1"
"XP_015150259.1",0.013561835947631,1.86768151342233,1.18270851788962,"hypothalamus","prolong",416755,"LOC416755",416755,"LOC416755"
