"gene","pvalue","padj","logpadj","lfc","sextissue","direction","direction2"
"DPM2",7.07140353014992e-09,1.65465974169343e-07,6.7812912994699,-1.04417180798758,"male_hypothalamus","control","control"
"CD36",0.00487103082528802,0.0199823971242579,1.69935241423859,-1.04490561534673,"male_hypothalamus","control","control"
"RPS16",0.000143830022973178,0.000979643868897976,3.00893177520746,-1.04550693937773,"male_hypothalamus","control","control"
"LOC424109",1.97485181681919e-09,5.42386069690039e-08,7.26569147314991,-1.04561675425083,"male_hypothalamus","control","control"
"APOO",2.81283724042187e-08,5.63188840700079e-07,6.24934595910457,-1.04563211953396,"male_hypothalamus","control","control"
"DYNC2LI1",2.17586578429948e-09,5.89260863297838e-08,7.22969240230925,-1.04670595072871,"male_hypothalamus","control","control"
"NOP16",2.75844915136884e-09,7.19791098135496e-08,7.14279352869525,-1.04687914932508,"male_hypothalamus","control","control"
"PNAT10",3.00881356615311e-08,5.93578347658213e-07,6.22652194948116,-1.04831203469974,"male_hypothalamus","control","control"
"S100A1",0.0369542721953419,0.107925527496385,0.966875820010499,-1.0502675083479,"male_hypothalamus","NS","control"
"RP1-37E16.12",7.9794526128181e-05,0.000590210327917639,3.22899319517765,-1.05029634983728,"male_hypothalamus","control","control"
"ENO1",7.91115264215099e-09,1.82911768996671e-07,6.73775835004095,-1.05036998386448,"male_hypothalamus","control","control"
"PTPN2",2.89277129878915e-15,4.57293323337657e-13,12.3398051394432,-1.05109328639334,"male_hypothalamus","control","control"
"PSMC3",1.7041949494059e-10,6.31295104555127e-09,8.19976757844223,-1.05124107018973,"male_hypothalamus","control","control"
"TRDN",0.00218331853219178,0.0101028643448425,1.99555547841549,-1.05290748855516,"male_hypothalamus","control","control"
"SCFD1",1.77364302476062e-14,2.36398793349222e-12,11.6263547445552,-1.05418459668649,"male_hypothalamus","control","control"
"PIGP",2.04193589536469e-09,5.56314999949559e-08,7.25467922999716,-1.05480675684789,"male_hypothalamus","control","control"
"RWDD2B",7.07298752440151e-08,1.27322908969939e-06,5.89509344753171,-1.05649815360118,"male_hypothalamus","control","control"
