"gene","pvalue","padj","logpadj","lfc","sextissue","direction","direction2"
"MIF4GD",0.00180219857669939,0.00684956378256308,2.16433708585913,-0.586806617991554,"male_hypothalamus","control","control"
"ZCCHC17",0.000174499217501702,0.000875716818728551,3.05763630929557,-0.587079516937146,"male_hypothalamus","control","control"
"FAM38A",0.0404056173960747,0.100884181542633,0.996176925014924,-0.587483683100057,"male_hypothalamus","NS","control"
"HDAC10",0.0104544339318342,0.0319173656643354,1.49597296082554,-0.587541590455479,"male_hypothalamus","control","control"
"RSU1",2.6237518948498e-06,2.06065320684477e-05,4.68599509071777,-0.587606391350893,"male_hypothalamus","control","control"
"COX18",0.000495866840476916,0.00221607813816031,2.65441493059813,-0.588230589239097,"male_hypothalamus","control","control"
"TSPAN3",1.47887833420823e-08,1.84224129805041e-07,6.73465348621927,-0.588297542788646,"male_hypothalamus","control","control"
"FGF12",0.000810521502987708,0.00340619469339038,2.4677305319904,-0.588874994362354,"male_hypothalamus","control","control"
"PDLIM5",0.00286648336436303,0.0103231367784147,1.98618831835182,-0.589430107587932,"male_hypothalamus","control","control"
"ESF1",0.000585403610408497,0.0025689354691748,2.59024680493307,-0.590101830095297,"male_hypothalamus","control","control"
"TMEM50A",3.76471120239645e-05,0.00022398795972245,3.64977532615976,-0.590713440216916,"male_hypothalamus","control","control"
"DNAL1",1.42624688484245e-05,9.43543863719371e-05,4.02523790543177,-0.590741373706766,"male_hypothalamus","control","control"
"NFKB1",0.00435580327165298,0.0148936482590851,1.82699890703503,-0.590906525661053,"male_hypothalamus","control","control"
"C8ORF48",0.00372960592898021,0.0130244008745148,1.88524224521667,-0.591067906062278,"male_hypothalamus","control","control"
"RP11-292K15.2",0.000114901639199974,0.000603588788610373,3.21925883564573,-0.591287258327994,"male_hypothalamus","control","control"
"ATP5G1",0.0328087899811028,0.0847628998642915,1.07179419384991,-0.591385605513384,"male_hypothalamus","control","control"
"SRI",1.93278217643637e-05,0.000123594419984254,3.90800113624357,-0.592040891364744,"male_hypothalamus","control","control"
"LAMTOR3",6.29909434127235e-07,5.63766870109266e-06,5.2489004491304,-0.592303362750177,"male_hypothalamus","control","control"
"GRAMD1C",4.74907709645632e-05,0.000274973181969011,3.56070966068179,-0.592874645312246,"male_hypothalamus","control","control"
"PSMC2",4.78085977821844e-07,4.37977012701346e-06,5.35854868291814,-0.593722210403526,"male_hypothalamus","control","control"
"ZNF706",4.2832081025688e-05,0.000251534402394915,3.59940260802951,-0.593734612591791,"male_hypothalamus","control","control"
"ANAPC13",0.000259739969619105,0.0012473206947975,2.90402187204272,-0.594220730707556,"male_hypothalamus","control","control"
"CCDC78",0.049445072978965,0.118995533218097,0.924469340583447,-0.594271397342941,"male_hypothalamus","NS","control"
"RFC5",0.00146100375598004,0.00568958638285554,2.24491930446128,-0.59463924276489,"male_hypothalamus","control","control"
"EXOSC9",6.63402460659608e-07,5.90245841143153e-06,5.22896706426608,-0.594760831623628,"male_hypothalamus","control","control"
"METTL14",0.000831403779271926,0.00348425843995124,2.45788963928951,-0.594786982296612,"male_hypothalamus","control","control"
"OXSM",0.00120217195205706,0.00480127135376491,2.31864374828776,-0.594895146841412,"male_hypothalamus","control","control"
"IFT43",0.0245900197353836,0.0664614946923539,1.1774298958388,-0.595543590716395,"male_hypothalamus","control","control"
"TCAIM",0.000288765907709046,0.0013712727411492,2.86287615702984,-0.595589969320157,"male_hypothalamus","control","control"
"DNAJB2",0.00131156789143824,0.0051683378214791,2.28664910700809,-0.596336980705631,"male_hypothalamus","control","control"
"H2AFY2",4.29379737533531e-06,3.18288851241459e-05,4.49717857322038,-0.597030120939271,"male_hypothalamus","control","control"
"ACAA2",2.55122718839685e-07,2.45463082988359e-06,5.61001381539451,-0.597163051736172,"male_hypothalamus","control","control"
"CCDC93",1.64097890580591e-06,1.34554331872324e-05,4.87110231590125,-0.59788074354108,"male_hypothalamus","control","control"
"NR2C1",1.53912675102384e-06,1.2712289295364e-05,4.89577623238732,-0.597935001685513,"male_hypothalamus","control","control"
"METTL9",8.74033531260313e-05,0.000474919498700398,3.32337999928691,-0.597966935431528,"male_hypothalamus","control","control"
"FASTKD3",0.000180663979044683,0.00090265593352167,3.04447775870954,-0.598104066664126,"male_hypothalamus","control","control"
"HIBCH",1.33442233882214e-08,1.6875787624453e-07,6.77273594869123,-0.598480101755894,"male_hypothalamus","control","control"
"LAPTM4A",0.000108289766799611,0.000573063207333871,3.24179747387485,-0.598611380549968,"male_hypothalamus","control","control"
"C1H12ORF23",0.000768891283510372,0.00325134587848321,2.48793682775809,-0.598638161414897,"male_hypothalamus","control","control"
"SEC13",1.1885925175165e-07,1.22138437457572e-06,5.91314764032423,-0.598685429940387,"male_hypothalamus","control","control"
"GGA2",0.0378365281220609,0.095611078033349,1.01949178502494,-0.598746495541307,"male_hypothalamus","control","control"
"SMOC2",0.02824322567485,0.0746000880220683,1.12726066009468,-0.598819648697928,"male_hypothalamus","control","control"
"SDAD1",3.36179360886988e-10,5.92015338245933e-09,8.2276670412006,-0.598884498460258,"male_hypothalamus","control","control"
"NDUFAF4",0.000149266986764727,0.000762602286759289,3.11770189677353,-0.599620749972777,"male_hypothalamus","control","control"
"HSP90B1",7.69774394793413e-08,8.27279280412368e-07,6.08234785264018,-0.599792325722573,"male_hypothalamus","control","control"
"LOC418298",7.11393575834507e-08,7.66962384097552e-07,6.11522593563312,-0.599880350433263,"male_hypothalamus","control","control"
"LY75",0.00485852598219177,0.0163332494381546,1.78692740542422,-0.600498115019798,"male_hypothalamus","control","control"
"GRK7",0.0428344183835404,0.106106171378215,0.974259355801206,-0.600755015543719,"male_hypothalamus","NS","control"
"DYNC1LI1",5.01975365533701e-07,4.58626014410663e-06,5.3385413146419,-0.600960972512889,"male_hypothalamus","control","control"
"TRNT1",3.41811972959038e-06,2.58681714864564e-05,4.58723426867069,-0.600987631561172,"male_hypothalamus","control","control"
"CEP44",0.000782312113471495,0.00330091036084574,2.48136626916216,-0.601111301343799,"male_hypothalamus","control","control"
"FBXO3",4.66963219775978e-13,1.52604927232078e-11,10.8164314438703,-0.601129038832257,"male_hypothalamus","control","control"
"FANCB",0.00995692431372452,0.0306462273138069,1.51362298142753,-0.601270333644753,"male_hypothalamus","control","control"
"ZBTB8OS",0.00385272960473654,0.0133958718609701,1.87302901538267,-0.601342479644775,"male_hypothalamus","control","control"
