"gene","pvalue","padj","logpadj","lfc","sextissue","direction","direction2"
"GRIA1",0.0103533637383318,0.314879974597626,0.501854958284675,0.720851446250925,"male_hypothalamus","NS","m.inc.d3"
"ATP2B2",0.00575663243874702,0.249013249140935,0.603777544969648,0.720407966742309,"male_hypothalamus","NS","m.inc.d3"
"PRLR",0.0027043272127609,0.173618253522735,0.760404616789383,0.718653123882542,"male_hypothalamus","NS","m.inc.d3"
"KCNQ2",0.00842862521881961,0.290107842209049,0.537440531169475,0.716852858461468,"male_hypothalamus","NS","m.inc.d3"
"RNF144B",0.00217784496167853,0.153756501406782,0.813166511549981,0.715077265507345,"male_hypothalamus","NS","m.inc.d3"
"ELK4",0.00226804092590749,0.157826065300649,0.801821270572558,0.71465666102847,"male_hypothalamus","NS","m.inc.d3"
"TRAIP",0.0184187042298594,0.397694922359393,0.40044995391061,0.711865026098489,"male_hypothalamus","NS","m.inc.d3"
"DGKZ",0.00108403072015462,0.10350427927671,0.985041694382494,0.711695273776589,"male_hypothalamus","NS","m.inc.d3"
"GRIN2A",0.0364551901722474,0.564274857110899,0.24850930053851,0.709724175480923,"male_hypothalamus","NS","m.inc.d3"
"ARHGAP32",0.000255119245319996,0.0518499494774163,1.28525166245122,0.709075482775842,"male_hypothalamus","m.inc.d3","m.inc.d3"
"KRT80",0.0277605891345357,0.491627362764308,0.308363953355072,0.708976222357137,"male_hypothalamus","NS","m.inc.d3"
"MURC",0.0116393794185679,0.331179142389652,0.479937022824116,0.708358839344662,"male_hypothalamus","NS","m.inc.d3"
"CTC-554D6.1",9.13575629192141e-05,0.0368604541449915,1.43343931829088,0.708162197494399,"male_hypothalamus","m.inc.d3","m.inc.d3"
"CAMK4",0.00119961159438291,0.111303093148397,0.953492766315657,0.707820097942193,"male_hypothalamus","NS","m.inc.d3"
"CACNA1C",0.00387705340595656,0.207706241882292,0.682550452072008,0.706328518129319,"male_hypothalamus","NS","m.inc.d3"
"CELF2",0.00108327392718436,0.10350427927671,0.985041694382494,0.701940077753219,"male_hypothalamus","NS","m.inc.d3"
"SOWAHA",0.00169312195878179,0.134650519007714,0.870791968269908,0.701269222259642,"male_hypothalamus","NS","m.inc.d3"
"LOC107050650",0.000215182904507406,0.0496441432043232,1.30413198028195,0.699699439874778,"male_hypothalamus","m.inc.d3","m.inc.d3"
"SYNDIG1L",0.000377170641804577,0.0590377226404041,1.22887040362034,0.699242254199309,"male_hypothalamus","m.inc.d3","m.inc.d3"
"SLITRK5",0.00106338918320649,0.10314875077103,0.986536027376082,0.697514500295041,"male_hypothalamus","NS","m.inc.d3"
"GPR52",0.00199957453131531,0.145469047153188,0.837229405857655,0.694993995238992,"male_hypothalamus","NS","m.inc.d3"
"ARFGEF3",0.0025622221413462,0.16976025792454,0.770163973598724,0.693124681924907,"male_hypothalamus","NS","m.inc.d3"
"PCSK9",0.0096527256575597,0.308536920641017,0.510692859276591,0.692219571036994,"male_hypothalamus","NS","m.inc.d3"
"DCLK3",0.00440161381878264,0.222572885661951,0.652527743526162,0.690921098741116,"male_hypothalamus","NS","m.inc.d3"
"GLI3",0.0175265739126992,0.390925598681174,0.407905890064108,0.690819866120552,"male_hypothalamus","NS","m.inc.d3"
"CAMK1D",0.00394104129404233,0.209465279206212,0.678887955030984,0.6907992149825,"male_hypothalamus","NS","m.inc.d3"
"GABRB3",0.00616885291694221,0.255542578593131,0.592536727202786,0.689722853233468,"male_hypothalamus","NS","m.inc.d3"
"CSMD1",0.00106253677945238,0.10314875077103,0.986536027376082,0.686951281825978,"male_hypothalamus","NS","m.inc.d3"
"SLC1A2",0.00281887048662316,0.175207852964675,0.756446432284417,0.685677142671781,"male_hypothalamus","NS","m.inc.d3"
"PRR7",0.0163285351507652,0.376378265860408,0.42437546305939,0.684968725154629,"male_hypothalamus","NS","m.inc.d3"
"NAALADL2",0.0273113303437457,0.489640617203792,0.310122563297507,0.684524779646923,"male_hypothalamus","NS","m.inc.d3"
"CAMKV",0.00534562277998291,0.241004767869371,0.617974365562577,0.68431797040177,"male_hypothalamus","NS","m.inc.d3"
"GABRQ",9.95054104136458e-05,0.0386080992404946,1.41332157909816,0.683333918516731,"male_hypothalamus","m.inc.d3","m.inc.d3"
"FOXK1",0.000307217057106561,0.0531568540431406,1.27444072961293,0.683288741662787,"male_hypothalamus","m.inc.d3","m.inc.d3"
"RBFOX2",0.0158436114192919,0.373698669920503,0.427478447901537,0.682649550539556,"male_hypothalamus","NS","m.inc.d3"
"ELMSAN1",0.000195723047095478,0.0493762171755625,1.30648218541885,0.682596415291236,"male_hypothalamus","m.inc.d3","m.inc.d3"
"CDK6",0.00277853278428666,0.17474775973932,0.757588383187934,0.682209486962472,"male_hypothalamus","NS","m.inc.d3"
"KLHL1",0.0297889279950583,0.504909576357973,0.296786392188285,0.680244681764049,"male_hypothalamus","NS","m.inc.d3"
"LOC101749834",0.00416630909875637,0.215973367208407,0.665599800643319,0.678630654414648,"male_hypothalamus","NS","m.inc.d3"
"MAPK8",0.0328118171701561,0.53519438993226,0.271488447621086,0.678607888597773,"male_hypothalamus","NS","m.inc.d3"
"NR4A3",0.0365200419984147,0.564274857110899,0.24850930053851,0.676792962537095,"male_hypothalamus","NS","m.inc.d3"
"LPPR4",0.00441530091831736,0.222572885661951,0.652527743526162,0.676009477258186,"male_hypothalamus","NS","m.inc.d3"
"KCNF1",0.00291685268947312,0.17869560687088,0.747886124244146,0.675832815556764,"male_hypothalamus","NS","m.inc.d3"
"WDR17",0.0123425032872925,0.340589250195029,0.467769063521555,0.67561250581955,"male_hypothalamus","NS","m.inc.d3"
"PCGF5",0.00313427995470015,0.18665730483712,0.728955009282415,0.675081174272863,"male_hypothalamus","NS","m.inc.d3"
"DGKG",0.00657952416620514,0.260281204081894,0.584557192852148,0.674655347577837,"male_hypothalamus","NS","m.inc.d3"
"LOC107057512",0.000364168820363496,0.0590377226404041,1.22887040362034,0.6736872872726,"male_hypothalamus","m.inc.d3","m.inc.d3"
"CISH",0.0048618711679212,0.232286465430962,0.633976094374928,0.673284832336397,"male_hypothalamus","NS","m.inc.d3"
"CD164L2",0.00433569827938928,0.221172433343826,0.655269003916708,0.672777577978915,"male_hypothalamus","NS","m.inc.d3"
"LOC100859655",0.00183849956650828,0.137888734294611,0.8604712148506,0.672425129024414,"male_hypothalamus","NS","m.inc.d3"
"ARHGAP26",0.00290812640198948,0.17869560687088,0.747886124244146,0.672044611742988,"male_hypothalamus","NS","m.inc.d3"
"EMX2",0.02540911256589,0.473018742023063,0.325121651236945,0.670864993342009,"male_hypothalamus","NS","m.inc.d3"
"LOC107050569",0.00678605645709802,0.264066409816276,0.578286839077902,0.669797260497309,"male_hypothalamus","NS","m.inc.d3"
"LOC100859545",0.0158530535534844,0.373698669920503,0.427478447901537,0.669764102687224,"male_hypothalamus","NS","m.inc.d3"
"CACNA1B",0.00450489686143917,0.224170526358217,0.649421488446801,0.667928975890447,"male_hypothalamus","NS","m.inc.d3"
"PRR16",0.00247297959171643,0.169326367338701,0.771275408706954,0.665366653083447,"male_hypothalamus","NS","m.inc.d3"
"SMPD3",0.000890305898504798,0.0942105514417805,1.02590045414641,0.664297269571407,"male_hypothalamus","m.inc.d3","m.inc.d3"
"PLCH1",0.0100079220489137,0.311335105578114,0.506771906303472,0.663815896249767,"male_hypothalamus","NS","m.inc.d3"
"SLC30A10",0.0238373019397911,0.460929148939095,0.336365826431539,0.663746573604532,"male_hypothalamus","NS","m.inc.d3"
"HIVEP2",0.0135238510420363,0.349480804284571,0.456576673486918,0.663369662270328,"male_hypothalamus","NS","m.inc.d3"
"NTSR1",0.00816059914630286,0.286269346491128,0.543225153419138,0.662024677819241,"male_hypothalamus","NS","m.inc.d3"
"MEIS2",0.00561364593513106,0.247852146735924,0.605807315162992,0.661011026818826,"male_hypothalamus","NS","m.inc.d3"
"KIF6",0.0188282189155425,0.402464966602014,0.395271917715022,0.660186902564207,"male_hypothalamus","NS","m.inc.d3"
"PRDM16",0.0446198273213423,0.625752759060753,0.203597226830057,0.659983232116705,"male_hypothalamus","NS","m.inc.d3"
"KCNG1",0.0275194819834209,0.490228297403866,0.309601623619122,0.657667580666189,"male_hypothalamus","NS","m.inc.d3"
"P2RY1",0.000132426431509342,0.0434766161293746,1.36174426526489,0.656759680607057,"male_hypothalamus","m.inc.d3","m.inc.d3"
"TMEM179",0.00736163059075597,0.274867697845241,0.560876294975916,0.656022403380618,"male_hypothalamus","NS","m.inc.d3"
"ASB14",0.0413645919283534,0.59883122757164,0.222695560352317,0.655486295540876,"male_hypothalamus","NS","m.inc.d3"
"PPP3CA",0.000945738627720265,0.0984490844660998,1.00678831825791,0.653225614531622,"male_hypothalamus","m.inc.d3","m.inc.d3"
"NCOA1",0.00266313506258264,0.173090260615777,0.761727368172106,0.652402635589444,"male_hypothalamus","NS","m.inc.d3"
"IGF1R",0.00199372701879407,0.145469047153188,0.837229405857655,0.651126681393185,"male_hypothalamus","NS","m.inc.d3"
"FOXP1",0.00525575697791719,0.239482962082746,0.620725378853411,0.649055056603375,"male_hypothalamus","NS","m.inc.d3"
"FAM81A",0.00171448530525399,0.13533699109668,0.86858348327323,0.648963212898815,"male_hypothalamus","NS","m.inc.d3"
"PLXNA1",0.0163127925795211,0.376378265860408,0.42437546305939,0.648894729688148,"male_hypothalamus","NS","m.inc.d3"
"FHDC1",0.00184153183101987,0.137888734294611,0.8604712148506,0.648727282406555,"male_hypothalamus","NS","m.inc.d3"
"DLGAP4",0.00800880701443835,0.285640013963422,0.544180954366919,0.647826575435023,"male_hypothalamus","NS","m.inc.d3"
"KLF9",0.0121479055515823,0.33813431017926,0.470910759534382,0.647531179866715,"male_hypothalamus","NS","m.inc.d3"
"RASGRF2",0.00520870379332268,0.239040298816142,0.621528876967605,0.646234728063387,"male_hypothalamus","NS","m.inc.d3"
"ABCC8",0.0125330133022665,0.342933057050948,0.464790649026658,0.645623272898338,"male_hypothalamus","NS","m.inc.d3"
"MTUS2",0.00728436245106522,0.274435957204008,0.561558987016968,0.644757027302795,"male_hypothalamus","NS","m.inc.d3"
"ADAMTS5",0.00654853639439542,0.260281204081894,0.584557192852148,0.644387098217089,"male_hypothalamus","NS","m.inc.d3"
"LRRC7",0.000703828932012925,0.0807736086314491,1.0927305142003,0.64342115235383,"male_hypothalamus","m.inc.d3","m.inc.d3"
"CSMD2",0.00287529189000372,0.177851388210665,0.749942740599773,0.64330836763356,"male_hypothalamus","NS","m.inc.d3"
"SYNJ2",0.0280801320694837,0.49319343075126,0.306982716763002,0.642142735876931,"male_hypothalamus","NS","m.inc.d3"
"KCNAB1",0.00028026298811883,0.0529898813593946,1.27580705283928,0.639688650072857,"male_hypothalamus","m.inc.d3","m.inc.d3"
"PLCB2",0.00414331275783091,0.215654376224663,0.666241724390561,0.637987397533514,"male_hypothalamus","NS","m.inc.d3"
"KLHL3",0.0244874944269654,0.464863083132582,0.332674941724871,0.636781465953349,"male_hypothalamus","NS","m.inc.d3"
"KCNQ3",0.00861092665616251,0.293801962251776,0.531945307959402,0.635027614289145,"male_hypothalamus","NS","m.inc.d3"
"CDK17",0.0112854343894265,0.326920140095514,0.485558323644416,0.634482279537221,"male_hypothalamus","NS","m.inc.d3"
"KIAA2022",0.00592611571447912,0.252086330924221,0.598450702777055,0.634205944126854,"male_hypothalamus","NS","m.inc.d3"
"FAM78B",0.00545048989606183,0.244870430277809,0.611063655636918,0.634016386414625,"male_hypothalamus","NS","m.inc.d3"
"DCHS1",0.00590609591429927,0.252072173622293,0.598475093670206,0.629601529257372,"male_hypothalamus","NS","m.inc.d3"
"CACNA1H",0.010006432408333,0.311335105578114,0.506771906303472,0.628766066388188,"male_hypothalamus","NS","m.inc.d3"
"IRS1",0.0129122112184519,0.344465137763204,0.462854725115431,0.62829542680874,"male_hypothalamus","NS","m.inc.d3"
"PCDH1",0.0079031113669283,0.283455552621734,0.547515031178356,0.627230840534443,"male_hypothalamus","NS","m.inc.d3"
"CACNA1I",0.0144474570066156,0.362375931434264,0.440840655345146,0.625197416999186,"male_hypothalamus","NS","m.inc.d3"
"LOC107051128",0.0377570635010778,0.575525525080715,0.239935410251605,0.624384384206438,"male_hypothalamus","NS","m.inc.d3"
"ADGRV1",0.0206493914638702,0.425829864713997,0.370763883466821,0.623007231248481,"male_hypothalamus","NS","m.inc.d3"
"ZNF831",0.0371754207434346,0.570373619687091,0.243840569217319,0.622745275869393,"male_hypothalamus","NS","m.inc.d3"
"KCNJ4",0.0312568682706662,0.519894500340165,0.284084776689428,0.621087343719172,"male_hypothalamus","NS","m.inc.d3"
"AGO3",0.0090335965585691,0.301213985249788,0.521124867877019,0.620366746615503,"male_hypothalamus","NS","m.inc.d3"
"RP5-877J2.1",0.0168236311040177,0.381643898828038,0.4183416761004,0.620158979539155,"male_hypothalamus","NS","m.inc.d3"
"DLGAP1",0.0056573671394998,0.248924154137991,0.603932959960776,0.620056902924183,"male_hypothalamus","NS","m.inc.d3"
"DNAH5",0.00603927576104847,0.253888702759028,0.595356623421557,0.619411175578948,"male_hypothalamus","NS","m.inc.d3"
"ARHGEF9",0.00658630975652403,0.260281204081894,0.584557192852148,0.618695221251424,"male_hypothalamus","NS","m.inc.d3"
"TYRO3",0.000667094116808285,0.0790877136260489,1.10189097944616,0.617152820290856,"male_hypothalamus","m.inc.d3","m.inc.d3"
"LOC101751263",0.00919488670778216,0.303501401386283,0.517839299274309,0.61533475240196,"male_hypothalamus","NS","m.inc.d3"
"TENM1",0.0111118254420977,0.32505526469435,0.488042795601461,0.614775651628212,"male_hypothalamus","NS","m.inc.d3"
"ACAP3",0.00140878701396546,0.121879114370363,0.91407071022112,0.613458297334122,"male_hypothalamus","NS","m.inc.d3"
"FOXO1",0.00154256656734808,0.129754120340295,0.886878842245274,0.611734268222045,"male_hypothalamus","NS","m.inc.d3"
"GABRG3",0.0101717332078253,0.313828607212035,0.503307470602312,0.610735457061598,"male_hypothalamus","NS","m.inc.d3"
"KCNH5",0.0188141363403017,0.402464966602014,0.395271917715022,0.610610240619442,"male_hypothalamus","NS","m.inc.d3"
"NHSL2",0.00397813322563117,0.209613242061652,0.678581284795916,0.610442774773148,"male_hypothalamus","NS","m.inc.d3"
"RPRD1A",0.00180294914995172,0.136597401869715,0.864557561008637,0.604864951144738,"male_hypothalamus","NS","m.inc.d3"
"LCOR",0.00330815613967862,0.191663489649073,0.717460608843834,0.604689649003081,"male_hypothalamus","NS","m.inc.d3"
"PASD1",0.0158417796801481,0.373698669920503,0.427478447901537,0.604237590060591,"male_hypothalamus","NS","m.inc.d3"
"DCX",0.0269857678153911,0.485971548675482,0.313389155871315,0.602314985940569,"male_hypothalamus","NS","m.inc.d3"
"DMXL1",0.0470532952154019,0.643739995879903,0.191289507104794,0.602296271465453,"male_hypothalamus","NS","m.inc.d3"
"RASD1",0.0393954301166735,0.588845737272912,0.229998464509894,0.601556294213372,"male_hypothalamus","NS","m.inc.d3"
"LRRTM4",0.00265625401445611,0.173090260615777,0.761727368172106,0.600845374199624,"male_hypothalamus","NS","m.inc.d3"
"RGMB",0.0045123507020113,0.224170526358217,0.649421488446801,0.600757624063209,"male_hypothalamus","NS","m.inc.d3"
"TTC7A",0.0126145293364129,0.343651986432833,0.46388114136841,0.600417488062651,"male_hypothalamus","NS","m.inc.d3"
"KCNJ12",0.0119658065248336,0.335987251631512,0.473677200738498,0.60041198600678,"male_hypothalamus","NS","m.inc.d3"
"CCSAP",0.00649305417852263,0.259997664851459,0.585030552593336,0.600266148367408,"male_hypothalamus","NS","m.inc.d3"
"KCNA4",0.0010203089367054,0.101271593996712,0.994512354249608,0.599971472356682,"male_hypothalamus","NS","m.inc.d3"
"BRSK2",0.00257212512006878,0.16976025792454,0.770163973598724,0.599495336420612,"male_hypothalamus","NS","m.inc.d3"
"ZC3H12C",0.00470176963451091,0.228035827273779,0.641996914556839,0.598978427772296,"male_hypothalamus","NS","m.inc.d3"
"PRKCB",0.011454210820527,0.328833442479881,0.483024020980204,0.598154029409028,"male_hypothalamus","NS","m.inc.d3"
"MACF1",0.0226645778575903,0.449221756793477,0.347539218068343,0.597373546251302,"male_hypothalamus","NS","m.inc.d3"
"RASGEF1A",0.0108137545318404,0.323503067817019,0.490121596510936,0.595352428861746,"male_hypothalamus","NS","m.inc.d3"
"AK5",0.00173511552946674,0.13533699109668,0.86858348327323,0.595098888233535,"male_hypothalamus","NS","m.inc.d3"
"GABRD",0.0211349977459343,0.42800079403686,0.368555425273027,0.591112148125641,"male_hypothalamus","NS","m.inc.d3"
"GAN",0.0282698678987477,0.493517198993693,0.306697707638925,0.590450257508301,"male_hypothalamus","NS","m.inc.d3"
"ADCY9",0.00333045249848781,0.192086098156027,0.716504065188261,0.589474224929233,"male_hypothalamus","NS","m.inc.d3"
"NEGR1",8.92038868783987e-05,0.0368604541449915,1.43343931829088,0.589424589901072,"male_hypothalamus","m.inc.d3","m.inc.d3"
"PKD1",0.0215943492174987,0.433376249813249,0.363134892872404,0.588990136794486,"male_hypothalamus","NS","m.inc.d3"
"PCP4",0.0049463857429957,0.232843834754842,0.632935256839686,0.587781252331572,"male_hypothalamus","NS","m.inc.d3"
"CHST11",0.0057293805549506,0.249013249140935,0.603777544969648,0.587029874979507,"male_hypothalamus","NS","m.inc.d3"
"LOC107050869",0.0390897154060766,0.58675816654092,0.231540857146539,0.586417714992295,"male_hypothalamus","NS","m.inc.d3"
"KCNQ5",0.00813446803178965,0.286269346491128,0.543225153419138,0.585751470647716,"male_hypothalamus","NS","m.inc.d3"
"SIAH3",0.0155897285481941,0.373698669920503,0.427478447901537,0.58519711421236,"male_hypothalamus","NS","m.inc.d3"
"SLC1A6",0.0420869059512711,0.604668074689801,0.218482960701265,0.580731285465977,"male_hypothalamus","NS","m.inc.d3"
"TRAF5",0.00375432752857195,0.204164189769139,0.690020430464091,0.580180682177746,"male_hypothalamus","NS","m.inc.d3"
"FBXL16",0.00396751806052441,0.209613242061652,0.678581284795916,0.579004219712028,"male_hypothalamus","NS","m.inc.d3"
"PLCXD3",0.00618698839143008,0.255542578593131,0.592536727202786,0.578286101490941,"male_hypothalamus","NS","m.inc.d3"
"TRIM9",0.0321287209879464,0.529441626164306,0.276181916259509,0.577717091055431,"male_hypothalamus","NS","m.inc.d3"
"SYNE1",0.00372919719588989,0.204054020923821,0.690254842949899,0.575934989779401,"male_hypothalamus","NS","m.inc.d3"
"CHIC2",0.00251177638860633,0.16976025792454,0.770163973598724,0.574910848782868,"male_hypothalamus","NS","m.inc.d3"
"TRERF1",0.00425337625806872,0.218445922203976,0.660656057985041,0.573030103363861,"male_hypothalamus","NS","m.inc.d3"
"SKI",0.00365275216818912,0.201594132592645,0.69552211220528,0.572990632360839,"male_hypothalamus","NS","m.inc.d3"
"CRH",0.0460154064506318,0.63557849427604,0.196830806202318,0.572586399077938,"male_hypothalamus","NS","m.inc.d3"
"ADRA1A",0.0388095691549631,0.584609086423703,0.233134438802382,0.572125416915818,"male_hypothalamus","NS","m.inc.d3"
"CHN1",0.00127394973770706,0.115685478309228,0.936721153459526,0.570055361015821,"male_hypothalamus","NS","m.inc.d3"
"ZFHX3",0.0160479217932421,0.373698669920503,0.427478447901537,0.569756396768168,"male_hypothalamus","NS","m.inc.d3"
"CALN1",0.0173775631403948,0.390173921678522,0.408741761209049,0.56736845233332,"male_hypothalamus","NS","m.inc.d3"
"BACH2",0.00820332738561391,0.286609415850251,0.542709546022992,0.566685034683002,"male_hypothalamus","NS","m.inc.d3"
"USP24",0.00271193773075188,0.173618253522735,0.760404616789383,0.566046330012402,"male_hypothalamus","NS","m.inc.d3"
"HOOK3",0.00635884051517825,0.259217674546081,0.586335389776222,0.565966011713436,"male_hypothalamus","NS","m.inc.d3"
"RD3",0.00651821699604173,0.259997664851459,0.585030552593336,0.565814564735678,"male_hypothalamus","NS","m.inc.d3"
"TUB",0.000111289005254425,0.0395817895354906,1.40250457476278,0.565433874181873,"male_hypothalamus","m.inc.d3","m.inc.d3"
"SYDE2",0.0204019376766016,0.423381539726429,0.373268082003254,0.565302064243074,"male_hypothalamus","NS","m.inc.d3"
"CNTNAP5",0.00133059748588358,0.11842701789917,0.926549206515495,0.565099375642259,"male_hypothalamus","NS","m.inc.d3"
"CDH6",0.00145808587676525,0.125297527289277,0.902057499598178,0.563829661850295,"male_hypothalamus","NS","m.inc.d3"
"SLC44A1",0.0270306217000429,0.486095618324929,0.313278293646464,0.563037337829498,"male_hypothalamus","NS","m.inc.d3"
"RAB11FIP4",0.000150059936136649,0.0446829633091547,1.34985803282279,0.561805548196609,"male_hypothalamus","m.inc.d3","m.inc.d3"
"FAT1",0.0112498165298081,0.326759577328112,0.48577167438309,0.560924961587386,"male_hypothalamus","NS","m.inc.d3"
"ITPR2",0.00042924791038674,0.0628305588336917,1.20182907752249,0.559867200340814,"male_hypothalamus","m.inc.d3","m.inc.d3"
"AJAP1",0.00386544136804928,0.207706241882292,0.682550452072008,0.559641641133821,"male_hypothalamus","NS","m.inc.d3"
"FAT3",0.0232453105992886,0.455793195885591,0.341232162287276,0.557947474155034,"male_hypothalamus","NS","m.inc.d3"
"ABCG1",0.00219755074644182,0.153756501406782,0.813166511549981,0.557678929900799,"male_hypothalamus","NS","m.inc.d3"
"PCDH10",0.000461267770256718,0.0628305588336917,1.20182907752249,0.555920957442217,"male_hypothalamus","m.inc.d3","m.inc.d3"
"RAB3C",0.0160298033574047,0.373698669920503,0.427478447901537,0.554636346781277,"male_hypothalamus","NS","m.inc.d3"
"LOC101749540",0.024830850077269,0.468929504999044,0.328892440634702,0.554039164886722,"male_hypothalamus","NS","m.inc.d3"
"NEURL1B",0.00493145683266105,0.232843834754842,0.632935256839686,0.553615051385624,"male_hypothalamus","NS","m.inc.d3"
"DACH1",0.0104841608013314,0.316601874764733,0.49948651778204,0.55356044053316,"male_hypothalamus","NS","m.inc.d3"
"WDR86",0.0096977545572205,0.308536920641017,0.510692859276591,0.553114447609528,"male_hypothalamus","NS","m.inc.d3"
"BCR",0.0003487066573067,0.0579849355864284,1.2366848209451,0.552417571010977,"male_hypothalamus","m.inc.d3","m.inc.d3"
"SOX11",0.0304793525032946,0.510286030171251,0.292186320953649,0.552284729295452,"male_hypothalamus","NS","m.inc.d3"
"RNF217",0.00862773647349795,0.293801962251776,0.531945307959402,0.551468077732174,"male_hypothalamus","NS","m.inc.d3"
"LMO3",0.00384595783385014,0.207706241882292,0.682550452072008,0.551202741719451,"male_hypothalamus","NS","m.inc.d3"
"PARP8",0.0255907604460968,0.474188273157486,0.324049190480074,0.550711364244746,"male_hypothalamus","NS","m.inc.d3"
"SLC24A4",0.0174304501093498,0.390173921678522,0.408741761209049,0.550598858576584,"male_hypothalamus","NS","m.inc.d3"
"ADCY5",0.000992013972591613,0.100013755157976,0.999940266216075,0.548724864362338,"male_hypothalamus","NS","m.inc.d3"
"B3GNT5",0.0117442286079618,0.333421514626038,0.477006379967212,0.547286604649885,"male_hypothalamus","NS","m.inc.d3"
"DGKK",0.0179818561014952,0.396964975040595,0.401247810157874,0.545819004323963,"male_hypothalamus","NS","m.inc.d3"
"RNF150",0.0100502428793613,0.311581863988722,0.506427828916176,0.545210002154109,"male_hypothalamus","NS","m.inc.d3"
"CSRNP1",0.00215334672266694,0.153174730205708,0.814812875939866,0.544816838517431,"male_hypothalamus","NS","m.inc.d3"
"WNT7A",0.0102009949281973,0.313974853511149,0.503105133514907,0.542441902876266,"male_hypothalamus","NS","m.inc.d3"
"ALDH1A2",0.028297323414558,0.493517198993693,0.306697707638925,0.542341543931652,"male_hypothalamus","NS","m.inc.d3"
"SERTAD4",0.019281067518508,0.407384139450456,0.389995883247568,0.541646071873841,"male_hypothalamus","NS","m.inc.d3"
"KIAA1107",0.00720927636533796,0.273099333082211,0.563679360420755,0.541631153023534,"male_hypothalamus","NS","m.inc.d3"
"SCUBE1",0.00913763172914164,0.303104240051631,0.518407988349809,0.54156393865265,"male_hypothalamus","NS","m.inc.d3"
"ZC3H12B",0.00164744102688852,0.131836468176754,0.879964439990801,0.540803626628283,"male_hypothalamus","NS","m.inc.d3"
"GPR27",0.00256114141877033,0.16976025792454,0.770163973598724,0.539658625970424,"male_hypothalamus","NS","m.inc.d3"
"PGBD5",0.0184180169192048,0.397694922359393,0.40044995391061,0.538113778027175,"male_hypothalamus","NS","m.inc.d3"
"SKAP2",0.00667299595773147,0.26205864681029,0.581601505871555,0.536925298578181,"male_hypothalamus","NS","m.inc.d3"
"CACNA2D1",0.0129941160215267,0.344465137763204,0.462854725115431,0.5362012222944,"male_hypothalamus","NS","m.inc.d3"
"VIPR1",0.0431215620024588,0.616903329474282,0.20978288582928,0.535318923787924,"male_hypothalamus","NS","m.inc.d3"
"LOC101748851",0.00344911683313686,0.194235083376463,0.711672323652078,0.53465532028737,"male_hypothalamus","NS","m.inc.d3"
"TLE1",0.0383479425731602,0.582452024563158,0.234739840817913,0.53203826817258,"male_hypothalamus","NS","m.inc.d3"
"FAM84A",0.00508416212225492,0.235938814943797,0.627200606256308,0.532031651533794,"male_hypothalamus","NS","m.inc.d3"
"PTPRS",0.0163438234784744,0.376378265860408,0.42437546305939,0.531816790758298,"male_hypothalamus","NS","m.inc.d3"
"CCND2",0.0333698040723868,0.538617199786013,0.268719782278227,0.531422068686547,"male_hypothalamus","NS","m.inc.d3"
"RAB40C",0.00686033675944778,0.265376893860935,0.576136893474391,0.53039740801824,"male_hypothalamus","NS","m.inc.d3"
"SEMA3A",0.0290166076790887,0.498696167413492,0.302163969414619,0.530182012016528,"male_hypothalamus","NS","m.inc.d3"
"KCND3",0.0129143384205339,0.344465137763204,0.462854725115431,0.529976693242925,"male_hypothalamus","NS","m.inc.d3"
"NETO2",0.0215074369085424,0.432387035322892,0.364127336393424,0.529898697391888,"male_hypothalamus","NS","m.inc.d3"
"MPPED2",0.0170874887388654,0.385869851521046,0.413559152057089,0.529233557516166,"male_hypothalamus","NS","m.inc.d3"
"DOCK4",0.0242985352266458,0.46366385252157,0.333796760611288,0.5281057860696,"male_hypothalamus","NS","m.inc.d3"
"OPRK1",0.0284069178114926,0.493517198993693,0.306697707638925,0.527827729275946,"male_hypothalamus","NS","m.inc.d3"
"TANC2",0.0191023516315652,0.405622247213778,0.391878233218077,0.527676244837844,"male_hypothalamus","NS","m.inc.d3"
"GPR22",0.0477243843767672,0.646627531809658,0.189345808140083,0.526123423148728,"male_hypothalamus","NS","m.inc.d3"
"ZDHHC23",0.0132128247397503,0.345965251467818,0.460967519281285,0.524876441181486,"male_hypothalamus","NS","m.inc.d3"
"TMEM74",0.00872025420011182,0.294801446002463,0.530470390591309,0.524595025995564,"male_hypothalamus","NS","m.inc.d3"
"NYAP2",0.0257138506595232,0.475780554688635,0.322593311697653,0.523911189989137,"male_hypothalamus","NS","m.inc.d3"
"CACNA2D3",0.0322671058486514,0.531038590342072,0.27487391778172,0.521399620764227,"male_hypothalamus","NS","m.inc.d3"
"PENK",0.0338454757173144,0.542992745467273,0.265205972666362,0.52028580447583,"male_hypothalamus","NS","m.inc.d3"
"FAM196A",0.0199863997363613,0.417464701834208,0.379380239813198,0.518966573345025,"male_hypothalamus","NS","m.inc.d3"
"SGCD",0.0210358707184921,0.427555590306476,0.369007410774903,0.518618592380358,"male_hypothalamus","NS","m.inc.d3"
"MED13L",0.00482623156360593,0.232286465430962,0.633976094374928,0.518577230298147,"male_hypothalamus","NS","m.inc.d3"
"RBFOX1",0.0165953060222134,0.379439818407894,0.420857096200557,0.518105239732165,"male_hypothalamus","NS","m.inc.d3"
"SOAT1",0.0206925007002682,0.425829864713997,0.370763883466821,0.517347453849068,"male_hypothalamus","NS","m.inc.d3"
"MID2",0.0152916733265569,0.373434516265959,0.427785543025791,0.516544179991258,"male_hypothalamus","NS","m.inc.d3"
